GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.218723,-1.502687,108,0,19,121.9,007/022,14557,2019-02-15 10:56:57:045,0.022,0.3432,9.6739,-0.0719,0.2514,9.8032,-0.0341,0.0682,0.033,-1.8,-15.83,-57.85,103.34,1.44,-1.38
52.218723,-1.502687,108,0,19,121.9,007/022,15057,2019-02-15 10:56:57:545,0.7051,0.5605,9.9679,0.0602,0.3126,9.8015,-0.033,-0.0011,-0.0192,-1.45,-15.81,-57.86,95.62,0.42,-1.47
52.218723,-1.502687,108,0,19,121.9,007/022,15556,2019-02-15 10:56:58:044,0.7409,0.4225,9.43,0.228,0.42,9.795,-0.0043,-0.0288,-0.0224,-1.46,-16.23,-57.74,88.46,-1.33,-2.46
52.218723,-1.502687,108,0,19,121.9,007/022,16057,2019-02-15 10:56:58:545,-0.322,0.5104,9.1897,-0.1637,0.4738,9.7938,0.0618,-0.0181,-0.0724,-0.44,-16.34,-57.73,94.25,0.96,-2.77
52.218723,-1.502687,108,0,19,121.9,007/022,16557,2019-02-15 10:56:59:045,-0.3989,0.5228,9.2387,-0.5308,0.5305,9.7779,-0.017,-0.0139,-0.1374,-0.43,-15.11,-58.06,105.03,3.1,-3.11
52.218723,-1.502687,108,0,19,121.9,007/022,17057,2019-02-15 10:56:59:545,-0.4556,0.9812,9.3096,-0.3955,0.8815,9.7589,-0.1289,0.0011,-0.2748,-2.11,-15.32,-57.97,110.87,2.24,-3.65
52.218723,-1.502687,108,0,19,121.9,007/022,17558,2019-02-15 10:57:00:046,-0.048,1.3399,10.0664,-0.2406,0.9968,9.7529,0.0479,-0.0139,-0.3089,-5.52,-15.37,-57.73,129.54,1.41,-5.84
52.218723,-1.502687,108,0,19,121.9,007/022,18057,2019-02-15 10:57:00:545,-0.6434,1.0707,9.9169,-0.0899,1.1829,9.7346,0.0501,0.0085,-0.3334,-6.22,-14.71,-57.84,130.42,0.95,-6.63
52.218723,-1.502687,108,0,19,121.9,007/022,18557,2019-02-15 10:57:01:045,-0.394,1.2959,9.7203,-0.0523,1.3007,9.7199,-0.016,-0.0043,-0.343,-10.16,-13.3,-57.62,153.28,0.31,-7.62
52.218723,-1.502687,108,0,19,121.9,007/022,19057,2019-02-15 10:57:01:545,-0.8684,0.9621,9.8984,-0.0181,1.3533,9.7128,0.0106,0.0064,-0.4016,-12.34,-11.62,-57.56,164.83,0.5,-8.4
52.218723,-1.502687,108,0,19,121.9,007/022,19557,2019-02-15 10:57:02:045,0.0759,1.395,9.5664,0.0869,1.4232,9.7024,0.0138,0.0106,-0.3398,-14.27,-8.71,-57.62,177.93,-0.51,-8.35
52.218723,-1.502687,108,0,19,121.9,007/022,20058,2019-02-15 10:57:02:546,-0.083,1.1383,10.0867,0.1259,1.2505,9.7258,0.0437,-0.0437,-0.3025,-15.58,-7.16,-57.5,183.22,-0.84,-7.85
52.218723,-1.502687,108,0,19,121.9,007/022,20557,2019-02-15 10:57:03:045,-0.4284,0.5964,10.0156,0.0037,0.9483,9.7607,0.0064,-0.016,-0.1918,-16.27,-3.92,-57.62,188.14,-0.42,-6.14
52.218723,-1.502687,108,0,19,121.9,007/022,21057,2019-02-15 10:57:03:545,-0.3125,0.4778,9.7422,-0.1332,0.7813,9.7746,0.0096,0,-0.1406,-16.24,-3.22,-57.67,189.32,-0.02,-5.55
52.218723,-1.502687,108,0,19,121.9,007/022,21557,2019-02-15 10:57:04:045,-0.2895,0.4573,10.0649,-0.3898,0.528,9.7847,0.0341,0.0064,-0.0586,-16.57,-1.94,-57.63,185.6,1.58,-3.77
52.218723,-1.502687,108,0,19,121.9,007/022,22057,2019-02-15 10:57:04:545,-0.548,-0.3205,10.0069,-0.4728,0.3554,9.7888,0.0075,-0.0011,-0.0575,-15.96,-0.65,-57.83,183.37,2.76,-2.08
52.218723,-1.502687,108,0,19,121.9,007/022,22558,2019-02-15 10:57:05:046,-1.0278,0.0236,9.7784,-0.5859,0.2158,9.7868,0.0011,-0.0032,-0.0437,-16.87,-1.63,-57.56,177.98,3.43,-1.26
52.218723,-1.502687,108,0,19,121.9,007/022,23056,2019-02-15 10:57:05:544,-0.4953,-0.1858,10.3778,-0.636,0.1093,9.7854,0.0202,-0.0171,-0.0234,-16.3,-0.94,-57.74,178.98,3.72,-0.64
52.218723,-1.502687,108,0,19,121.9,007/022,23557,2019-02-15 10:57:06:045,-0.995,0.58,9.6034,-0.6091,0.1069,9.7871,0.0043,0.0298,-0.0192,-17.08,-0.99,-57.51,178.98,3.56,-0.63
52.218723,-1.502687,108,0,19,121.9,007/022,24057,2019-02-15 10:57:06:545,-0.7726,0.2302,9.4667,-0.5571,-0.0028,9.7908,-0.017,-0.0277,-0.0053,-18.23,-1,-57.15,177.26,3.26,0.02
52.218723,-1.502687,108,0,19,121.9,007/022,24559,2019-02-15 10:57:07:047,-0.9536,-0.1245,9.8793,-0.7714,0.0062,9.7763,0.0128,0.0021,-0.0149,-17.71,-0.3,-57.33,180.09,4.51,-0.04
52.218723,-1.502687,108,0,19,121.9,007/022,25057,2019-02-15 10:57:07:545,-1.1121,-0.2194,10.0185,-1.0686,0.0029,9.7483,-0.0075,-0.0064,0.0043,-17.39,-1.62,-57.4,174.91,5.31,-0.02
52.218723,-1.502687,108,0,19,121.9,007/022,25556,2019-02-15 10:57:08:044,-1.0815,-0.094,9.8794,-1.1624,-0.029,9.7375,-0.0053,-0.0075,0.0192,-16.15,-1.94,-57.75,174.55,6.81,0.17
52.218723,-1.502687,108,0,19,121.9,007/022,26056,2019-02-15 10:57:08:544,-0.4647,0.0356,9.8588,-1.134,-0.05,9.7407,0.0075,0.0181,0.0447,-16.78,-1.28,-57.59,177.08,7.02,0.22
52.218723,-1.502687,108,0,19,121.9,007/022,26558,2019-02-15 10:57:09:046,0.2259,-0.1501,9.6338,-0.9619,-0.0908,9.7589,0.0106,0.0032,0.0607,-18.22,-2.67,-57.1,171.46,5.63,0.53
52.218723,-1.502687,108,0,19,121.9,007/022,27057,2019-02-15 10:57:09:545,0.8674,0.0187,9.9241,-0.5823,-0.2383,9.7864,0.0085,0.0224,0.1438,-17.7,-2.69,-57.27,170.22,4.73,0.91
52.218723,-1.502687,108,0,19,121.9,007/022,27557,2019-02-15 10:57:10:045,0.5596,-0.658,9.8562,-0.2682,-0.2701,9.7993,0.032,0.0106,0.1886,-18,-3.67,-57.12,165.84,3.4,1.39
52.218723,-1.502687,108,0,19,121.9,007/022,28057,2019-02-15 10:57:10:545,0.7698,0.0585,9.9905,0.2625,-0.2831,9.799,0.0181,0.0085,0.1758,-15.9,-5.8,-57.56,153.64,-0.23,1.8
52.218723,-1.502687,108,0,19,121.9,007/022,28558,2019-02-15 10:57:11:046,1.0728,0.1619,9.9563,0.4985,-0.1283,9.7931,0.0128,0.0128,0.082,-15.78,-6.33,-57.54,152.03,-1.53,1.66
52.218723,-1.502687,108,0,19,121.9,007/022,29058,2019-02-15 10:57:11:546,0.8324,0.0196,9.5412,0.6189,-0.0452,9.787,-0.032,-0.0139,0.0011,-16.23,-7.08,-57.33,149.59,-3.62,0.26
52.218723,-1.502687,108,0,19,121.9,007/022,29557,2019-02-15 10:57:12:045,-0.2036,0.4382,9.4593,0.7352,0.2503,9.7758,0.0618,0.0426,-0.0426,-17.05,-6.93,-57.11,155.21,-3.52,-0.78
52.218723,-1.502687,108,0,19,121.9,007/022,30057,2019-02-15 10:57:12:545,0.8816,0.5439,10.1755,0.7699,0.2758,9.7725,-0.1577,-0.1044,-0.1523,-16.42,-7.16,-57.26,154.82,-4.5,-1.62
52.218723,-1.502687,108,0,19,121.9,007/022,30556,2019-02-15 10:57:13:044,-0.4319,-0.9546,9.8649,0.7043,0.4856,9.7693,-0.0256,-0.0064,-0.0597,-16.45,-6.13,-57.37,164.61,-3.97,-2.7
52.218723,-1.502687,108,0,19,121.9,007/022,31057,2019-02-15 10:57:13:545,1.1121,1.6502,10.1567,0.6024,0.5843,9.7707,0.1055,0.0309,-0.0106,-16.13,-4.79,-57.59,172.97,-3.52,-3.42
52.218723,-1.502687,108,0,19,121.9,007/022,31557,2019-02-15 10:57:14:045,0.8412,-0.013,9.8926,0.6241,0.6289,9.7665,-0.0618,-0.0469,-0.115,-16.43,-4.36,-57.54,178.82,-3.77,-3.7
52.218723,-1.502687,108,0,19,121.9,007/022,32057,2019-02-15 10:57:14:545,0.3761,-0.0791,10.1529,0.574,0.6099,9.7708,0.0202,-0.0234,-0.0213,-10.76,0.93,-59.02,211.8,-3.36,-3.57
52.218723,-1.502687,108,0,19,121.9,007/022,32557,2019-02-15 10:57:15:045,-0.1691,0.0994,9.6112,0.1471,0.5122,9.7922,0.0266,-0.0107,-0.0096,-17.35,-1.14,-57.43,189.82,-3.1,-3.42
52.218723,-1.502687,108,0,19,121.9,007/022,33056,2019-02-15 10:57:15:544,-0.9701,0.7967,9.5163,-0.1786,0.3888,9.7973,-0.0597,0.0096,-0.0362,-17.86,-4.72,-57.09,171.08,0.18,-2.15
52.218723,-1.502687,108,0,19,121.9,007/022,33556,2019-02-15 10:57:16:044,-0.7161,0.2191,10.1019,-0.2257,0.2274,9.8014,-0.0522,-0.0256,0.032,-16.22,-5.51,-57.5,167.78,1.04,-2.27
52.218723,-1.502687,108,0,19,121.9,007/022,34058,2019-02-15 10:57:16:546,0.0641,0.3939,9.8477,-0.4416,0.0795,9.7964,0.0405,0.0128,0.081,-16.52,-3.14,-57.6,174.29,2.28,-1.06
52.218723,-1.502687,108,0,19,121.9,007/022,34557,2019-02-15 10:57:17:045,-0.9349,-0.3652,9.6347,-0.4829,-0.0044,9.7948,-0.0479,-0.0053,0.0298,-17.15,-3.76,-57.37,169.74,2.58,-0.47
52.218723,-1.502687,108,0,19,121.9,007/022,35057,2019-02-15 10:57:17:545,0.1868,0.4009,9.5223,-0.3889,0.0992,9.7984,0.0298,0.0128,0.0085,-17.13,-4.8,-57.3,167.06,2.27,-0.58
52.218723,-1.502687,108,0,19,121.9,007/022,35557,2019-02-15 10:57:18:045,-0.8198,0.0312,9.7666,-0.2975,0.0626,9.8019,0.0117,0.0085,0.0096,-17.55,-5.16,-57.14,166.77,1.74,-0.37
52.218723,-1.502687,108,0,19,121.9,007/022,36057,2019-02-15 10:57:18:545,-0.6175,0.3206,9.3919,-0.3047,0.1576,9.8006,0.0053,-0.0064,-0.0021,-17.02,-4.76,-57.34,167.73,1.78,-0.92
52.218723,-1.502687,108,0,19,121.9,007/022,36557,2019-02-15 10:57:19:045,-0.6382,0.6894,9.833,-0.4194,0.1663,9.7963,-0.0298,0.0032,-0.0213,-16.4,-4.44,-57.54,170.73,2.45,-0.97
52.218723,-1.502687,108,0,19,121.9,007/022,37057,2019-02-15 10:57:19:545,-0.0704,-0.0309,10.247,-0.5133,0.1529,9.792,-0.0064,-0.0075,-0.0021,-16.37,-5.12,-57.5,167.77,3,-0.89
52.218723,-1.502687,108,0,19,121.9,007/022,37557,2019-02-15 10:57:20:045,-0.535,0.2445,9.6985,-0.582,0.1655,9.788,-0.0053,-0.0149,-0.0128,-16.02,-5.1,-57.6,167.92,3.16,-0.89
52.218723,-1.502687,108,0,19,121.9,007/022,38057,2019-02-15 10:57:20:545,-0.1201,-0.357,10.1172,-0.6037,0.1564,9.7868,0.0245,0.0106,0.017,-15.89,-5.17,-57.63,168.23,3.53,-0.92
52.218723,-1.502687,108,0,19,121.9,007/022,38557,2019-02-15 10:57:21:045,-1.1193,0.0617,9.5486,-0.8214,0.1185,9.7715,0.0138,0.0128,-0.0021,-15.49,-4.46,-57.79,170.62,4.03,-0.84
52.218723,-1.502687,108,0,19,121.9,007/022,39057,2019-02-15 10:57:21:545,-1.2318,-1.1523,9.928,-0.9259,0.1343,9.7619,-0.032,-0.0053,-0.0266,-15.92,-4.73,-57.66,168.9,5.42,-0.79
52.218723,-1.502687,108,0,19,121.9,007/022,39558,2019-02-15 10:57:22:046,-1.2836,0.0664,9.7159,-1.1651,-0.0119,9.7372,0.066,0.0224,0.0479,-16.04,-4.07,-57.67,169.09,6.28,0.29
52.218723,-1.502687,108,0,19,121.9,007/022,40057,2019-02-15 10:57:22:545,-0.751,1.2692,9.6939,-1.158,-0.0808,9.7377,0.0245,-0.0171,-0.0021,-16.39,-4.09,-57.57,168.85,6.78,0.48
52.218723,-1.502687,108,0,19,121.9,007/022,40557,2019-02-15 10:57:23:045,-0.6983,0.4273,10.0114,-1.0232,-0.0648,9.7529,-0.017,-0.0032,-0.0149,-16.05,-3.45,-57.71,171.67,6.08,0.23
52.218723,-1.502687,108,0,19,121.9,007/022,41058,2019-02-15 10:57:23:546,-0.0466,-0.3992,9.6798,-0.4988,-0.0706,9.7937,0.0309,-0.0032,0.0139,-16.4,-3.75,-57.59,168.49,4.69,0.21
52.218723,-1.502687,108,0,19,121.9,007/022,41557,2019-02-15 10:57:24:045,0.571,-0.5357,10.0516,-0.2805,-0.1912,9.8008,-0.0021,0.0021,0.0554,-16.13,-3.75,-57.67,166.86,2.92,0.41
52.218723,-1.502687,108,0,19,121.9,007/022,42057,2019-02-15 10:57:24:545,0.7488,-1.7282,9.9296,0.0847,-0.6433,9.7852,0.0628,-0.0043,0.2205,-15.98,-4.85,-57.63,155.41,0.32,2.45
52.218723,-1.502687,108,0,19,121.9,007/022,42558,2019-02-15 10:57:25:046,0.913,-1.5612,9.6154,0.1825,-0.8358,9.7693,0.0959,0.0405,0.3068,-15.64,-6.75,-57.53,141.41,-1.07,4.89
52.218723,-1.502687,108,0,19,121.9,007/022,43057,2019-02-15 10:57:25:545,1.6203,-1.3025,9.7527,0.6699,-0.9332,9.7391,-0.0511,0.0266,0.2557,-15.17,-9.23,-57.31,127.75,-3.92,5.47
52.218723,-1.502687,108,0,19,121.9,007/022,43557,2019-02-15 10:57:26:045,1.5393,-1.8745,9.8533,0.7755,-0.9367,9.731,0.0522,0.0394,0.2706,-14.36,-11.09,-57.19,120.2,-4.54,5.5
52.218723,-1.502687,108,0,19,121.9,007/022,44057,2019-02-15 10:57:26:545,2.171,-1.722,10.0368,1.2034,-0.9125,9.6897,0.0011,0.0117,0.1736,-13.19,-12.91,-57.09,108.41,-7.05,5.38
52.218723,-1.502687,108,0,19,121.9,007/022,44557,2019-02-15 10:57:27:045,1.4987,0.0936,9.7437,1.4076,-0.7706,9.6745,-0.0011,-0.0032,0.0788,-12.1,-12.53,-57.42,102.47,-8.25,4.55
52.218723,-1.502687,108,0,19,121.9,007/022,45057,2019-02-15 10:57:27:545,1.481,-0.0184,10.5094,1.483,-0.5266,9.6796,0.1204,0.0565,0.1332,-11.91,-13.35,-57.27,102.4,-8.47,3.43
52.218723,-1.502687,108,0,19,121.9,007/022,45557,2019-02-15 10:57:28:045,0.4375,-0.2491,9.6083,1.5511,-0.3823,9.6757,-0.1321,0.0053,-0.0224,-11.54,-13.48,-57.32,99.58,-9.36,3
52.218723,-1.502687,108,0,19,121.9,007/022,46057,2019-02-15 10:57:28:545,1.0052,0.8072,10.2549,1.5335,-0.1789,9.6844,0.0213,0.0021,0.0501,-11.7,-13.95,-57.17,100.22,-9.1,2.26
52.218723,-1.502687,108,0,19,121.9,007/022,46557,2019-02-15 10:57:29:045,0.8475,-0.2935,9.4227,1.2917,0.0869,9.7208,-0.0788,-0.098,0.0117,-9.96,-14.94,-56.39,94.53,-8.92,0.05
52.218723,-1.502687,108,0,19,121.9,007/022,47056,2019-02-15 10:57:29:544,0.9458,0.0828,8.8043,1.3417,0.194,9.7125,-0.0107,0.0192,0.0149,-7.94,-10.99,-58.45,91.52,-7.57,-0.51
52.218723,-1.502687,108,0,19,121.9,007/022,47557,2019-02-15 10:57:30:045,1.9142,0.6197,10.2109,1.364,0.157,9.7101,-0.017,0.0074,0.0181,-9.16,-11.85,-58.1,97.38,-7.41,-1.05
52.218723,-1.502687,108,0,19,121.9,007/022,48057,2019-02-15 10:57:30:545,2.0647,-0.0002,9.9543,1.4151,0.1046,9.7034,0.0138,0.0074,0.0501,-6.62,-9.07,-58.94,79.16,-8.3,-0.62
52.218723,-1.502687,108,0,19,121.9,007/022,48557,2019-02-15 10:57:31:045,0.6007,0.3809,9.8252,1.5262,0.012,9.6872,0.065,0.0362,0.0959,-10.93,-11.8,-57.8,98.76,-8.95,-0.07
52.218723,-1.502687,108,0,19,121.9,007/022,49057,2019-02-15 10:57:31:545,1.0937,-0.2398,9.8287,1.5311,-0.0481,9.6863,-0.0288,-0.0053,0.0309,-8.79,-10.84,-58.35,89.2,-8.98,0.28
52.218723,-1.502687,108,0,19,121.9,007/022,49557,2019-02-15 10:57:32:045,1.0148,-0.1598,9.1615,1.3469,-0.0099,9.7137,-0.0085,-0.0437,0.0139,-9.53,-12.18,-57.97,99.14,-7.89,0.06
52.218723,-1.502687,108,0,19,121.9,007/022,50057,2019-02-15 10:57:32:545,0.8001,-0.289,9.2872,1.2355,-0.0673,9.7283,-0.0298,-0.0192,0.0245,-7.46,-12.7,-58.16,87.44,-7.48,0.41
52.218723,-1.502687,108,0,19,121.9,007/022,50556,2019-02-15 10:57:33:044,1.1206,0.0936,9.6253,1.1503,-0.0079,9.739,0.0394,0.0298,0.0618,-8.44,-13.19,-57.92,95.01,-6.74,0.05
52.218723,-1.502687,108,0,19,121.9,007/022,51057,2019-02-15 10:57:33:545,0.977,0.9229,9.4191,0.998,0.1917,9.7539,0.049,0.0277,0.0362,-8.21,-14.11,-57.74,96.61,-6.31,-0.47
52.218723,-1.502687,108,0,19,121.9,007/022,51557,2019-02-15 10:57:34:045,1.6094,0.0533,9.9675,0.9318,0.2797,9.7583,-0.0511,-0.0277,-0.0288,-6.99,-15.4,-57.57,96.07,-5.45,-1.64
52.218723,-1.502687,108,0,19,121.9,007/022,52057,2019-02-15 10:57:34:545,0.625,0.2184,10.036,0.8566,0.3092,9.7643,-0.033,-0.0384,-0.0234,-8.26,-16.32,-57.15,100.81,-5.29,-2.07
52.218723,-1.502687,108,0,19,121.9,007/022,52557,2019-02-15 10:57:35:045,0.0806,0.8976,9.2906,0.799,0.325,9.7686,0.0234,0.0149,0.0341,-8.61,-15.55,-57.31,105.54,-5.01,-1.81
52.218723,-1.502687,108,0,19,121.9,007/022,53057,2019-02-15 10:57:35:545,0.7488,0.9439,10.2919,0.6576,0.4061,9.7761,0.0639,0.0288,0.0373,-8.47,-17.7,-56.7,104.75,-3.84,-2.38
52.218723,-1.502687,108,0,19,121.9,0 / 22,53557,2019-02-15 10:57:36:045,-0.4863,1.2992,9.4816,0.5234,0.5122,9.7793,-0.0511,-0.0085,-0.0117,-6.85,-16.74,-57.21,104.03,-3.33,-2.45
52.218723,-1.502687,108,0,19,121.9,0 / 22,54058,2019-02-15 10:57:36:546,0.5133,1.6827,8.9503,0.4813,0.5857,9.7773,-0.0842,-0.0479,-0.0575,-8.33,-15.87,-57.26,112.29,-2.81,-3.43
52.218723,-1.502687,108,0,19,121.9,0 / 22,54557,2019-02-15 10:57:37:045,0.2835,0.2859,10.3054,0.4655,0.4992,9.7829,0.0224,-0.0043,0.0352,-7.15,-16.81,-57.15,106.94,-2.82,-3.38
52.218723,-1.502687,108,0,19,121.9,0 / 22,55057,2019-02-15 10:57:37:545,0.7912,0.5285,10.4249,0.4687,0.4961,9.7829,-0.0139,0.0053,0.0064,-7.59,-16.02,-57.32,111.78,-2.74,-2.9
