GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,6827,2019-08-12 10:24:49:317,-0.8414,-2.2378,9.8257,-0.8133,-1.4269,9.6681,-0.0573,0.0041,0.3402
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,6927,2019-08-12 10:24:49:417,-0.429,-1.8092,9.7311,-0.8438,-1.4233,9.6661,0.0023,-0.031,0.3296
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,7027,2019-08-12 10:24:49:517,-0.9096,-1.486,8.9218,-0.8635,-1.4328,9.6629,-0.0531,-0.0353,0.3626
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,7126,2019-08-12 10:24:49:616,-1.1604,-2.0935,9.7975,-0.9051,-1.495,9.6497,-0.0797,-0.0129,0.3893
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,7227,2019-08-12 10:24:49:717,-0.7271,-2.4365,9.8317,-0.9513,-1.5353,9.6389,-0.0499,-0.0012,0.3829
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,7327,2019-08-12 10:24:49:817,-0.8671,-2.4844,10.1315,-1.0015,-1.5902,9.6249,-0.068,-0.0193,0.3829
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,7427,2019-08-12 10:24:49:917,-0.8444,-2.4628,9.7772,-1.01,-1.6324,9.6169,-0.0339,-0.0555,0.3488
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,7527,2019-08-12 10:24:50:017,-0.8815,-2.3581,9.7742,-0.9396,-1.6899,9.6141,-0.1095,-0.1205,0.353
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,7627,2019-08-12 10:24:50:117,-0.8127,-2.4479,9.3612,-0.8919,-1.7413,9.6095,-0.0669,-0.1141,0.352
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,7727,2019-08-12 10:24:50:217,-0.4422,-2.2246,9.199,-0.8547,-1.783,9.6052,-0.0541,-0.0758,0.3839
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,7827,2019-08-12 10:24:50:317,-0.3841,-2.4221,9.5306,-0.8612,-1.8182,9.5981,-0.0424,-0.0396,0.3893
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,7927,2019-08-12 10:24:50:417,-0.8156,-2.3581,9.6341,-0.925,-1.8587,9.5844,-0.0541,-0.0012,0.4084
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,8027,2019-08-12 10:24:50:517,-0.6086,-2.0528,9.9023,-0.985,-1.8605,9.578,-0.0147,0.0105,0.4255
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,8126,2019-08-12 10:24:50:616,-0.769,-2.3258,9.3941,-1.0705,-1.8749,9.566,-0.0328,-0.0076,0.4159
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,8227,2019-08-12 10:24:50:717,-1.3633,-2.8669,9.5342,-1.0967,-1.8876,9.5606,-0.0264,-0.0598,0.3935
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,8327,2019-08-12 10:24:50:817,-0.9336,-2.4257,9.2415,-1.0797,-1.9036,9.5593,0.0183,-0.1003,0.4116
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,8428,2019-08-12 10:24:50:918,-0.7815,-2.713,8.7704,-1.0806,-1.8972,9.5605,-0.0285,-0.0715,0.4233
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,8527,2019-08-12 10:24:51:017,-1.428,-2.455,9.2798,-1.1008,-1.9393,9.5497,-0.085,-0.0555,0.3978
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,8627,2019-08-12 10:24:51:117,-0.3817,-3.2008,10.2273,-1.1147,-1.9834,9.5391,-0.0733,-0.0502,0.3999
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,8726,2019-08-12 10:24:51:216,-0.496,-2.5753,9.8556,-1.1477,-2.0315,9.525,-0.0307,-0.0342,0.3967
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,8827,2019-08-12 10:24:51:317,-0.7588,-3.6773,9.4366,-1.1714,-2.0238,9.5238,0.0204,-0.0342,0.3903
45.62667,0.225799,226.32,0,10.72,205.7,Aug-20,8927,2019-08-12 10:24:51:417,0.473,-3.2146,10.5876,-1.1416,-2.008,9.5307,0.0343,-0.0651,0.3232
45.62667,0.225799,226.32,0,10.72,205.7,Aug-20,9027,2019-08-12 10:24:51:517,0.479,-3.0141,9.3977,-1.0876,-2.0062,9.5374,0.0045,-0.0694,0.2923
45.62667,0.225799,226.32,0,10.72,205.7,Aug-20,9126,2019-08-12 10:24:51:616,0.6891,-2.2617,9.1421,-1.0148,-1.9919,9.5484,0.0141,-0.0278,0.2582
45.62667,0.225799,226.32,0,10.72,205.7,Aug-20,9227,2019-08-12 10:24:51:717,0.6335,-2.4718,9.7089,-0.9871,-1.9843,9.5529,0.0109,-0.0119,0.2305
45.62667,0.225799,226.32,0,10.72,205.7,Aug-20,9327,2019-08-12 10:24:51:817,0.0247,-2.3551,9.2534,-0.9714,-2.0037,9.5505,-0.052,0.0105,0.1996
45.62667,0.225799,226.32,0,10.72,205.7,Aug-20,9427,2019-08-12 10:24:51:917,0.3108,-2.4933,9.4001,-0.9629,-2.0425,9.5431,-0.0211,0.0116,0.1506
45.62667,0.225799,226.32,0,10.72,205.7,Aug-20,9527,2019-08-12 10:24:52:017,0.5634,-2.221,10.0687,-0.9255,-2.0492,9.5454,-0.0019,-0.0129,0.1293
45.62667,0.225799,226.32,0,10.72,205.7,Aug-20,9627,2019-08-12 10:24:52:117,0.6514,-2.4012,9.6958,-0.8732,-2.0323,9.5539,0.0087,-0.0236,0.0963
45.62667,0.225799,226.32,0,10.72,205.7,Aug-20,9727,2019-08-12 10:24:52:217,-0.7606,-1.6709,9.336,-0.8288,-2.0026,9.5642,0.0247,-0.0087,0.0889
45.62667,0.225799,226.32,0,10.72,205.7,Aug-20,9826,2019-08-12 10:24:52:316,-0.6882,-1.7296,9.5455,-0.8469,-1.989,9.5654,-0.019,0.0095,0.0856
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,9927,2019-08-12 10:24:52:417,-1.1712,-1.4788,9.5773,-0.8749,-2.0124,9.558,-0.0531,0.0095,0.0718
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,10027,2019-08-12 10:24:52:517,-0.9557,-1.8649,9.9442,-0.8902,-2.0401,9.5507,-0.0552,0.0052,0.0643
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,10127,2019-08-12 10:24:52:617,-0.8917,-2.2479,9.585,-0.8977,-2.0685,9.5439,-0.0158,-0.0023,0.043
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,10227,2019-08-12 10:24:52:717,-0.7378,-1.9008,9.4671,-0.8964,-2.0611,9.5456,0.0119,-0.0044,0.0388
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,10327,2019-08-12 10:24:52:817,-0.6433,-1.5937,9.6221,-0.8875,-2.0359,9.5519,0.0173,-0.0097,0.042
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,10427,2019-08-12 10:24:52:917,-0.5451,-1.6416,9.5216,-0.8665,-2.002,9.5609,-0.0094,-0.0129,0.0345
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,10527,2019-08-12 10:24:53:017,0.2713,-2.1312,9.761,-0.8295,-2.0196,9.5605,-0.0328,-0.0225,0.01
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,10627,2019-08-12 10:24:53:117,0.412,-2.1217,9.7048,-0.7373,-2.0395,9.5639,0.0034,-0.0246,-0.0092
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,10727,2019-08-12 10:24:53:217,0.2606,-2.0181,9.4683,-0.6959,-2.0247,9.5701,0.0215,-0.0055,-0.0038
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,10827,2019-08-12 10:24:53:317,0.3138,-1.7338,9.8292,-0.5701,-1.9924,9.5852,0.0141,0.0095,-0.0294
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,10927,2019-08-12 10:24:53:417,0.4036,-1.8421,9.7694,-0.5354,-1.9805,9.5896,0.0077,0.0009,-0.0422
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,11027,2019-08-12 10:24:53:517,0.6526,-1.483,9.7036,-0.4624,-1.9491,9.5999,0.0162,-0.0065,-0.0273
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,11127,2019-08-12 10:24:53:617,0.6712,-1.5081,9.7054,-0.4212,-1.9134,9.6089,0.0279,0.0009,-0.0124
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,11227,2019-08-12 10:24:53:717,0.4407,-1.5255,9.8364,-0.3817,-1.8531,9.6224,0.0364,0.0095,-0.0124
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,11326,2019-08-12 10:24:53:816,0.6993,-1.2089,9.91,-0.3542,-1.8099,9.6317,0.046,0.0063,-0.0038
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,11427,2019-08-12 10:24:53:917,0.9339,-0.6648,9.4091,-0.3077,-1.717,9.6503,0.0375,0.0052,0.0452
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,11527,2019-08-12 10:24:54:017,0.4287,-0.7576,9.8999,-0.2865,-1.6741,9.6585,0.0119,0.0041,0.0611
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,11627,2019-08-12 10:24:54:117,0.7316,-0.3864,9.6401,-0.2546,-1.659,9.6619,-0.0722,0.0265,0.0825
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,11727,2019-08-12 10:24:54:217,0.7867,-0.9263,9.7784,-0.2715,-1.6753,9.6587,-0.0701,0.0425,0.1112
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,11827,2019-08-12 10:24:54:317,1.4565,-0.2446,9.6946,-0.2772,-1.6661,9.6601,-0.0445,0.0435,0.1783
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,11927,2019-08-12 10:24:54:417,0.4826,-0.0776,9.746,-0.3355,-1.6739,9.6569,-0.1084,0.0925,0.2231
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,12027,2019-08-12 10:24:54:517,-0.1656,-0.0728,9.9214,-0.4523,-1.6645,9.6538,-0.0147,0.0691,0.2827
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,12127,2019-08-12 10:24:54:617,-0.5714,-0.6522,9.8454,-0.5475,-1.6409,9.6529,-0.0339,0.0595,0.3243
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,12227,2019-08-12 10:24:54:717,0.4299,0.4647,10.1794,-0.631,-1.5078,9.6695,0.0279,0.0212,0.3882
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,12327,2019-08-12 10:24:54:817,-0.7336,0.1421,9.9238,-0.6618,-1.4022,9.6833,0.0354,-0.0012,0.4617
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,12427,2019-08-12 10:24:54:917,-1.1101,0.2253,10.0178,-0.6838,-1.2141,9.7072,0.0183,-0.0396,0.4947
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,12527,2019-08-12 10:24:55:017,-1.7111,1.3069,8.7052,-0.7464,-1.1358,9.712,-0.0339,-0.0001,0.5128
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,12627,2019-08-12 10:24:55:117,-1.6363,0.2408,8.7489,-0.8963,-1.0357,9.7105,-0.0094,0.0531,0.5586
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,12727,2019-08-12 10:24:55:217,-1.0419,0.6449,8.9757,-1.0036,-0.9096,9.7127,0.0428,0.0627,0.5885
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,12827,2019-08-12 10:24:55:317,-1.7171,1.0812,8.8135,-1.1181,-0.7937,9.7103,-0.036,0.002,0.5682
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,12927,2019-08-12 10:24:55:417,-2.1791,0.7688,8.6998,-1.148,-0.7392,9.7111,-0.0722,-0.0513,0.5533
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,13027,2019-08-12 10:24:55:517,-2.6652,0.4192,9.1295,-1.1596,-0.5642,9.7215,0.0439,-0.0885,0.5821
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,13127,2019-08-12 10:24:55:617,-1.7356,0.934,10.3877,-1.1263,-0.4252,9.7325,0.0332,-0.0694,0.6076
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,13227,2019-08-12 10:24:55:717,-1.082,1.1548,9.7233,-1.1377,-0.2985,9.7359,-0.052,-0.0214,0.5959
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,13328,2019-08-12 10:24:55:818,-2.0696,1.9329,9.7269,-1.1554,-0.1736,9.7368,0.045,-0.0129,0.614
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,13427,2019-08-12 10:24:55:917,-1.1969,2.3519,10.3147,-1.1646,0.0104,9.7372,-0.0424,-0.0555,0.5714
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,13527,2019-08-12 10:24:56:017,-2.907,1.9599,9.9154,-1.1253,0.0302,9.7418,-0.1287,-0.1429,0.5639
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,13627,2019-08-12 10:24:56:117,-2.585,0.7394,9.5539,-1.018,0.0418,9.7536,-0.1543,-0.1131,0.598
45.62667,0.225799,226.32,0,10.72,205.7,0 / 20,13727,2019-08-12 10:24:56:217,-1.2502,2.6039,8.932,-0.9256,0.1814,9.7612,0.0503,-0.1131,0.5916
