GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,1727,2019-08-12 13:19:47:163,-2.5322,-0.5942,9.5072,-2.5258,-0.6161,9.4558,0.0009,-0.0007,0.0002
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,1827,2019-08-12 13:19:47:263,-2.5586,-0.6433,9.4988,-2.534,-0.6166,9.4535,-0.0002,0.0004,0.0002
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,1928,2019-08-12 13:19:47:364,-2.4939,-0.5894,9.348,-2.5322,-0.6185,9.4539,-0.0002,-0.0007,0.0002
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,2028,2019-08-12 13:19:47:464,-2.5035,-0.6254,9.4138,-2.5309,-0.619,9.4542,-0.0002,0.0004,0.0002
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,2128,2019-08-12 13:19:47:564,-2.537,-0.6038,9.5826,-2.5294,-0.6198,9.4546,-0.0013,0.0004,0.0002
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,2227,2019-08-12 13:19:47:663,-2.5442,-0.6062,9.4378,-2.5283,-0.6189,9.4549,-0.0002,0.0004,0.0002
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,2328,2019-08-12 13:19:47:764,-2.5622,-0.6289,9.4904,-2.5292,-0.6184,9.4547,0.0009,-0.0007,0.0002
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,2427,2019-08-12 13:19:47:863,-2.5215,-0.5954,9.4713,-2.5291,-0.6179,9.4547,-0.0002,-0.0007,-0.0008
46.430428,-0.504429,100.58,0.33,11.792,178.8,Nov-22,2527,2019-08-12 13:19:47:963,-2.5275,-0.6241,9.4749,-2.5288,-0.6143,9.4551,-0.0002,0.0004,0.0002
46.430428,-0.504429,100.58,0.33,11.792,178.8,Nov-22,2628,2019-08-12 13:19:48:064,-2.4963,-0.6026,9.5204,-2.5226,-0.6164,9.4566,0.0009,-0.0017,0.0002
46.430428,-0.504429,100.58,0.33,11.792,178.8,Nov-22,2728,2019-08-12 13:19:48:164,-2.4281,-0.6397,9.5395,-2.4941,-0.6233,9.4637,-0.0023,-0.0017,-0.0019
46.430428,-0.504429,100.58,0.33,11.792,178.8,Nov-22,2827,2019-08-12 13:19:48:263,-2.0678,-0.678,9.5934,-2.4368,-0.631,9.4781,-0.0002,-0.007,-0.0051
46.430428,-0.504429,100.58,0.33,11.792,178.8,Nov-22,2927,2019-08-12 13:19:48:363,-1.7888,-0.7355,9.6461,-2.4064,-0.6355,9.4855,-0.0002,-0.0156,-0.0104
46.430428,-0.504429,100.58,0.33,11.792,178.8,Nov-22,3028,2019-08-12 13:19:48:464,-1.1209,-0.7666,9.9178,-2.3119,-0.6453,9.5084,0.0041,-0.0326,-0.0221
46.430428,-0.504429,100.58,0.33,11.792,178.8,Nov-22,3128,2019-08-12 13:19:48:564,-0.994,-0.7558,9.8268,-2.2475,-0.6471,9.5237,0.0094,-0.0251,-0.0253
46.430428,-0.504429,100.58,0.33,11.792,178.8,Nov-22,3228,2019-08-12 13:19:48:664,-1.073,-0.7624,9.7011,-2.1796,-0.6505,9.5392,0.0083,0.0036,-0.037
46.430428,-0.504429,100.58,0.33,11.792,178.8,Nov-22,3327,2019-08-12 13:19:48:763,-1.2471,-0.6828,9.7873,-2.1453,-0.6529,9.5468,0.0105,0.0132,-0.0445
46.430428,-0.504429,100.58,0.33,11.792,178.8,Nov-22,3428,2019-08-12 13:19:48:864,-1.3345,-0.6702,9.7401,-2.0439,-0.6551,9.5689,0.0147,0.0057,-0.0466
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,3533,2019-08-12 13:19:48:969,-1.3004,-0.5009,9.7802,-1.8202,-0.6258,9.6159,0.0179,0.0015,-0.0424
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,3628,2019-08-12 13:19:49:064,-1.3292,-0.3374,9.8681,-1.7543,-0.5943,9.6301,0.019,0.0004,-0.0253
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,3727,2019-08-12 13:19:49:163,-1.2777,-0.18,9.7652,-1.7266,-0.5715,9.6365,-0.0023,-0.0049,-0.0062
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,3827,2019-08-12 13:19:49:263,-1.2106,-0.7487,9.7951,-1.6208,-0.5393,9.6567,-0.0066,-0.0007,-0.0062
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,3928,2019-08-12 13:19:49:364,-1.1592,-0.7079,9.7245,-1.598,-0.5589,9.6594,-0.0034,-0.0028,-0.0168
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,4027,2019-08-12 13:19:49:463,-1.401,-0.5978,9.8622,-1.5572,-0.5629,9.6658,0.0051,-0.0017,-0.0083
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,4127,2019-08-12 13:19:49:563,-1.1604,-0.4715,9.7676,-1.494,-0.5326,9.6775,0.0264,0.0004,0.0077
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,4227,2019-08-12 13:19:49:663,-1.1837,-0.374,9.5916,-1.4839,-0.5131,9.6801,0.0115,0.0004,0.0141
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,4328,2019-08-12 13:19:49:764,-1.2352,0.0989,9.8316,-1.4749,-0.4861,9.6829,-0.0077,0.0025,0.0396
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,4428,2019-08-12 13:19:49:864,-1.1861,0.0193,9.8095,-1.4693,-0.4724,9.6844,-0.0183,-0.0028,0.0599
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,4527,2019-08-12 13:19:49:963,-1.1658,-0.0855,9.849,-1.4052,-0.4,9.6972,-0.0215,-0.0049,0.0887
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,4628,2019-08-12 13:19:50:064,-1.2777,0.2294,9.9447,-1.3572,-0.3012,9.7076,-0.0226,-0.007,0.1036
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,4727,2019-08-12 13:19:50:163,-1.1412,0.0815,10.0016,-1.332,-0.258,9.7123,-0.0396,-0.0081,0.1355
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,4828,2019-08-12 13:19:50:264,-1.1328,0.0157,9.7879,-1.3008,-0.2333,9.7172,-0.0396,-0.0102,0.144
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,4927,2019-08-12 13:19:50:363,-1.1951,-0.025,9.9274,-1.2845,-0.2656,9.7185,-0.0535,-0.006,0.1398
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,5028,2019-08-12 13:19:50:464,-1.4327,-0.1495,9.8903,-1.2817,-0.2828,9.7184,-0.0556,-0.0081,0.1451
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,5128,2019-08-12 13:19:50:564,-1.4956,-0.0717,9.53,-1.2905,-0.3167,9.7162,-0.0535,-0.0028,0.1451
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,5228,2019-08-12 13:19:50:664,-1.3214,-0.3626,9.4354,-1.2961,-0.3356,9.7148,-0.0407,0.0004,0.1398
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,5327,2019-08-12 13:19:50:763,-1.4333,-0.3297,9.8885,-1.3035,-0.3593,9.713,-0.0396,-0.0049,0.1302
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,5427,2019-08-12 13:19:50:863,-1.7613,0.0325,9.819,-1.3168,-0.3619,9.7111,-0.0247,-0.0028,0.1323
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,5527,2019-08-12 13:19:50:963,-2.0768,0.3054,9.682,-1.3506,-0.3552,9.7067,-0.0354,0.0004,0.1558
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,5628,2019-08-12 13:19:51:064,-2.537,-0.1734,9.4773,-1.3823,-0.3467,9.7025,-0.0396,0.0015,0.1632
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,5728,2019-08-12 13:19:51:164,-2.4389,-0.1645,9.5024,-1.4523,-0.3663,9.6916,-0.0524,0.0036,0.1494
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,5828,2019-08-12 13:19:51:264,-2.6843,-0.198,9.336,-1.4937,-0.3874,9.6845,-0.0545,-0.0017,0.1398
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,5928,2019-08-12 13:19:51:364,-2.4676,-0.5739,9.4653,-1.6363,-0.4054,9.6607,-0.0428,-0.0081,0.1376
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,6028,2019-08-12 13:19:51:464,-2.0923,-0.4787,9.4773,-1.6513,-0.4174,9.6576,-0.0375,-0.0156,0.1313
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,6127,2019-08-12 13:19:51:563,-2.124,-0.5625,9.4821,-1.665,-0.4399,9.6542,-0.03,-0.0081,0.1078
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,6227,2019-08-12 13:19:51:663,-2.5538,-0.7433,9.415,-1.6933,-0.4556,9.6486,-0.0247,0.0079,0.0908
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,6328,2019-08-12 13:19:51:764,-2.801,-0.6625,9.5701,-1.7559,-0.464,9.637,0.0009,0.0089,0.0769
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,6428,2019-08-12 13:19:51:864,-2.6322,-0.602,9.3683,-1.7889,-0.4609,9.6311,-0.0045,0.0047,0.0663
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,6528,2019-08-12 13:19:51:964,-2.7848,-0.6702,9.5318,-1.8311,-0.4436,9.624,0.0232,-0.0145,0.0652
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,6628,2019-08-12 13:19:52:064,-2.4838,-0.4937,9.3749,-1.848,-0.4334,9.6212,-0.0023,-0.0124,0.0556
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,6728,2019-08-12 13:19:52:164,-2.3365,-0.0938,9.1804,-1.8808,-0.4459,9.6143,-0.029,-0.0017,0.046
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,6828,2019-08-12 13:19:52:264,-2.133,-0.7211,9.6778,-1.8776,-0.4593,9.6143,-0.0343,-0.022,0.0439
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,6928,2019-08-12 13:19:52:364,-2.2755,-0.8684,9.4569,-1.8639,-0.4952,9.6152,-0.0087,-0.022,0.0375
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,7027,2019-08-12 13:19:52:463,-2.5783,-0.4865,9.275,-1.8739,-0.5039,9.6127,-0.0087,-0.0134,0.0311
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,7128,2019-08-12 13:19:52:564,-2.4491,-0.8103,9.4432,-1.9068,-0.5212,9.6053,-0.0034,-0.006,0.0205
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,7228,2019-08-12 13:19:52:664,-2.7052,-1.0803,9.6868,-1.9442,-0.5339,9.5972,0.0137,0.0079,0.0045
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,7327,2019-08-12 13:19:52:763,-2.3401,-1.0024,9.4863,-1.97,-0.5501,9.591,-0.0013,0.0057,-0.004
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,7427,2019-08-12 13:19:52:863,-2.4921,-0.8223,9.275,-1.9933,-0.5657,9.5853,-0.0034,-0.007,-0.0328
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,7527,2019-08-12 13:19:52:963,-2.3545,-1.2131,9.5054,-1.9984,-0.5924,9.5826,-0.0162,-0.0092,-0.0434
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,7628,2019-08-12 13:19:53:064,-2.4125,-1.3149,9.5156,-2.0182,-0.6549,9.5744,-0.0045,0.0121,-0.069
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,7728,2019-08-12 13:19:53:164,-2.4963,-1.8332,9.6048,-2.0419,-0.7036,9.5659,-0.0023,0.0238,-0.1042
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,7828,2019-08-12 13:19:53:264,-2.4592,-2.0942,9.5347,-2.0789,-0.7739,9.5525,0.0168,0.026,-0.1414
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,7928,2019-08-12 13:19:53:364,-2.4694,-1.8614,9.2774,-2.0935,-0.8219,9.5453,0.0307,0.0164,-0.1702
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,8028,2019-08-12 13:19:53:464,-2.3096,-2.248,9.0942,-2.1066,-0.8894,9.5363,0.0371,0.0228,-0.2213
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,8127,2019-08-12 13:19:53:563,-2.455,-1.9553,9.6616,-2.1142,-0.9341,9.5304,0.0499,0.0153,-0.2469
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,8228,2019-08-12 13:19:53:664,-2.1546,-2.2319,9.5784,-2.1039,-0.9855,9.5275,0.0701,0.0079,-0.2576
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,8328,2019-08-12 13:19:53:764,-2.1139,-2.1349,9.4198,-2.0881,-1.014,9.528,0.0776,0.0111,-0.2714
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,8427,2019-08-12 13:19:53:863,-1.9062,-2.1744,9.3773,-2.0574,-1.048,9.531,0.0786,0.0143,-0.2959
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,8527,2019-08-12 13:19:53:963,-1.9469,-1.9649,9.597,-2.04,-1.0743,9.5318,0.068,0.0164,-0.3066
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,8628,2019-08-12 13:19:54:064,-1.8325,-1.9805,9.6515,-1.9875,-1.2171,9.5257,0.0595,0.0079,-0.3108
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,8728,2019-08-12 13:19:54:164,-1.7912,-2.1774,9.433,-1.9605,-1.2504,9.527,0.0616,0.0175,-0.3151
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,8827,2019-08-12 13:19:54:263,-1.6045,-2.2636,9.521,-1.9286,-1.2838,9.5291,0.0925,0.0249,-0.3204
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,8928,2019-08-12 13:19:54:364,-2.6472,-2.1283,9.2397,-1.9525,-1.293,9.5229,0.0914,0.0537,-0.313
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,9028,2019-08-12 13:19:54:464,-2.7196,-1.9853,9.4521,-1.9989,-1.3075,9.5113,0.0872,0.0441,-0.313
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,9128,2019-08-12 13:19:54:564,-2.2958,-2.2618,9.4599,-2.011,-1.3176,9.5074,0.0808,0.0238,-0.3161
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,9227,2019-08-12 13:19:54:663,-2.8561,-1.9272,9.2923,-2.2089,-1.4745,9.4402,0.0733,0.0249,-0.3076
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,9328,2019-08-12 13:19:54:764,-2.8112,-1.9487,9.3384,-2.3097,-1.554,9.4032,0.0744,0.0249,-0.2959
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,9427,2019-08-12 13:19:54:863,-2.7591,-1.8231,9.3767,-2.4151,-1.6443,9.3613,0.0776,0.0175,-0.2831
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,9528,2019-08-12 13:19:54:964,-2.7381,-1.8159,9.2121,-2.4477,-1.6851,9.3456,0.0797,0.0111,-0.2831
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,9627,2019-08-12 13:19:55:063,-2.0055,-2.0367,9.4899,-2.4355,-1.7222,9.342,0.0658,0.0153,-0.2821
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,9727,2019-08-12 13:19:55:163,-2.2503,-2.0314,9.2816,-2.4009,-1.7321,9.3491,0.0701,0.0089,-0.2799
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,9828,2019-08-12 13:19:55:264,-1.8996,-1.9865,9.3941,-2.3337,-1.7441,9.3639,0.0637,0.01,-0.2799
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,9927,2019-08-12 13:19:55:363,-1.7894,-2.2157,9.5282,-2.2879,-1.7497,9.3741,0.0754,0.0089,-0.2789
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,10028,2019-08-12 13:19:55:464,-1.6967,-2.0942,9.5539,-2.2125,-1.7491,9.3923,0.0882,0.0079,-0.2831
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,10128,2019-08-12 13:19:55:564,-1.8032,-2.0128,9.2965,-2.1347,-1.7686,9.4067,0.0946,0.0089,-0.2863
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,10228,2019-08-12 13:19:55:664,-1.796,-1.9643,9.4671,-2.055,-1.7845,9.4214,0.0776,0.0164,-0.2917
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,10327,2019-08-12 13:19:55:763,-1.9894,-2.0355,9.6581,-2.0234,-1.7787,9.4293,0.0829,0.0143,-0.2927
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,10427,2019-08-12 13:19:55:863,-1.7332,-1.8189,9.6269,-1.9622,-1.7864,9.4408,0.068,-0.006,-0.2853
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,10528,2019-08-12 13:19:55:964,-0.1794,-1.9086,10.3063,-1.8768,-1.7738,9.4605,0.084,-0.0241,-0.2799
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,10627,2019-08-12 13:19:56:063,-1.392,-1.6944,9.8125,-1.746,-1.7455,9.4908,0.0786,0.0004,-0.2672
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,10727,2019-08-12 13:19:56:163,-2.0941,-1.7776,9.4001,-1.7566,-1.728,9.492,0.0648,0.042,-0.249
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,10828,2019-08-12 13:19:56:264,-1.0604,-1.3412,9.7011,-1.7169,-1.7089,9.5028,0.0744,0.0121,-0.2363
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,10927,2019-08-12 13:19:56:363,-1.7577,-1.4095,9.7011,-1.6922,-1.6583,9.5161,0.0893,0.0217,-0.2032
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,11028,2019-08-12 13:19:56:464,-1.7637,-0.9977,9.773,-1.6972,-1.5872,9.5274,0.0637,0.0185,-0.166
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,11128,2019-08-12 13:19:56:564,-1.1939,-0.5475,10.0986,-1.6416,-1.5282,9.5467,0.036,-0.0113,-0.1447
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,11227,2019-08-12 13:19:56:663,-1.3268,-0.8325,9.6263,-1.6189,-1.4862,9.5572,0.035,0.0015,-0.118
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,11327,2019-08-12 13:19:56:763,-1.1173,-0.848,9.609,-1.5916,-1.4385,9.5691,0.0392,0.0015,-0.0892
46.430428,-0.504429,100.58,0.33,11.792,178.8,0 / 22,11427,2019-08-12 13:19:56:863,-1.1484,-0.8354,9.7394,-1.5683,-1.3994,9.5788,0.0392,0.0004,-0.0765
46.430428,-0.504429,100.58,0.33,11.792,178.8,Jul-23,11528,2019-08-12 13:19:56:964,-1.2998,-0.5344,9.8717,-1.5521,-1.3433,9.5894,0.0275,0.0111,-0.0743
46.430428,-0.504429,100.58,0.33,11.792,178.8,Jul-23,11628,2019-08-12 13:19:57:064,-1.1939,-0.7522,9.6904,-1.5477,-1.3121,9.5944,0.0264,0.0217,-0.0648
46.430428,-0.504429,100.58,0.33,11.792,178.8,Jul-23,11728,2019-08-12 13:19:57:164,-1.1532,-0.9085,9.7311,-1.5573,-1.28,9.5972,0.0222,0.0334,-0.0626
46.430428,-0.504429,100.58,0.33,11.792,178.8,Jul-23,11828,2019-08-12 13:19:57:264,-1.0233,-0.9276,9.7496,-1.5557,-1.2542,9.6009,0.0307,0.0217,-0.0648
46.430428,-0.504429,100.58,0.33,11.792,178.8,Jul-23,11928,2019-08-12 13:19:57:364,-0.9509,-0.7079,9.8053,-1.4908,-1.1876,9.6196,0.0243,0.0132,-0.0584
46.430428,-0.504429,100.58,0.33,11.792,178.8,Jul-23,12028,2019-08-12 13:19:57:464,-0.8886,-0.6493,9.7646,-1.4784,-1.151,9.626,0.0381,0.0175,-0.0392
46.430428,-0.504429,100.58,0.33,11.792,178.8,Jul-23,12128,2019-08-12 13:19:57:564,-0.8036,-0.2201,9.7275,-1.4816,-1.0543,9.6366,0.0563,0.0345,-0.0062
46.430428,-0.504429,100.58,0.33,11.792,178.8,Jul-23,12227,2019-08-12 13:19:57:663,-0.8156,0.0211,9.8927,-1.4818,-0.9962,9.6427,0.0254,0.0238,0.0034
46.430428,-0.504429,100.58,0.33,11.792,178.8,Jul-23,12327,2019-08-12 13:19:57:763,-1.0999,-0.0705,9.9831,-1.4796,-0.9301,9.6497,-0.0002,0.0111,0.013
46.430428,-0.504429,100.58,0.33,11.792,178.8,Jul-23,12428,2019-08-12 13:19:57:864,-0.6306,-0.3614,9.5335,-1.47,-0.916,9.6525,-0.0162,0.0111,0.0045
46.430122,-0.504756,112.93,5.58,15.008,259.4,0 / 23,12528,2019-08-12 13:19:57:964,-0.7964,-0.4236,9.6269,-1.4365,-0.8823,9.6607,0.0264,-0.0081,0.0119
46.430122,-0.504756,112.93,5.58,15.008,259.4,0 / 23,12627,2019-08-12 13:19:58:063,-0.5702,-0.2973,9.919,-1.3959,-0.8561,9.669,0.0041,-0.0241,0.0098
46.430122,-0.504756,112.93,5.58,15.008,259.4,0 / 23,12728,2019-08-12 13:19:58:164,-0.6731,-0.259,10.0166,-1.3425,-0.8032,9.6811,0.0232,-0.0049,0.0162
46.430122,-0.504756,112.93,5.58,15.008,259.4,0 / 23,12827,2019-08-12 13:19:58:263,-0.4176,-0.4242,10.0178,-1.3089,-0.7633,9.6889,0.0307,-0.0124,0.0173
46.430122,-0.504756,112.93,5.58,15.008,259.4,0 / 23,12928,2019-08-12 13:19:58:364,-0.6091,-0.0334,10.0932,-1.2447,-0.6796,9.7036,0.036,-0.0347,0.0141
46.430122,-0.504756,112.93,5.58,15.008,259.4,0 / 23,13027,2019-08-12 13:19:58:463,-0.4385,0.388,10.265,-1.2003,-0.661,9.7104,-0.0226,-0.0113,-0.0008
46.430122,-0.504756,112.93,5.58,15.008,259.4,0 / 23,13128,2019-08-12 13:19:58:564,-0.3547,-0.0909,10.0363,-1.1605,-0.6476,9.7162,-0.0226,0.0047,0.0088
46.430122,-0.504756,112.93,5.58,15.008,259.4,0 / 23,13228,2019-08-12 13:19:58:664,-0.5744,-0.5547,10.2015,-1.1565,-0.6416,9.7171,0.0073,0.0292,0.0247
