No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
137.0,58872.1,52.2864906,-2.1198351,109.177,345.474,63.2,0.14,0.1,5.200012,108.63,108.61,108.75,108.11,1.200012,108.7,-0.01938009,0.04997993,0.0,6.0,3.0,2691.0,86.0,0.0,0.0,0.0,13.8,11.25,0.0
138.0,58872.2,52.2865169,-2.1198463999999997,108.929,345.29,63.21,0.14,0.1,5.399963,108.28,108.45,108.69,108.38,1.200012,108.36,-0.01938009,0.05915999,0.0,6.0,3.0,2696.0,86.0,0.0,0.0,0.0,13.8,11.25,7.0
138.0,58872.3,52.28654320000001,-2.1198577000000003,109.008,345.2290000000001,63.24,0.16,0.1,5.700012,108.15,108.26,108.52,107.87,1.200012,108.21,-0.02958012,0.06936002,0.0,6.0,3.0,2683.0,86.0,0.0,0.0,0.0,13.8,11.25,11.0
138.0,58872.4,52.286569500000006,-2.1198691,109.184,345.0630000000001,63.24,0.14,0.1,5.799988,108.2,108.22,108.23,107.62,1.0,108.1,-0.02958012,0.05915999,0.0,6.0,3.0,2698.0,86.0,0.0,0.0,0.0,13.8,11.25,12.5
138.0,58872.5,52.286595600000005,-2.1198807,108.644,344.802,63.23,0.12,0.1,5.700012,108.04,108.25,108.21,107.67,0.8999939,108.09,-0.02958012,0.039779900000000014,0.0,6.0,3.0,2726.0,86.0,0.0,0.0,0.0,13.8,11.25,12.5
138.0,58872.6,52.2866218,-2.1198923,108.67,344.902,63.26,0.13,0.1,5.599976,107.92,108.01,108.1,107.45,1.100006,108.1,-0.02958012,0.05915999,0.0,6.0,3.0,2768.0,86.0,0.0,0.0,0.0,13.8,11.25,12.5
138.0,58872.7,52.286647900000006,-2.1199038999999997,108.619,344.749,63.25,0.11,0.1,5.299988,107.9,107.84,108.11,107.68,1.100006,107.93,-0.01938009,0.05915999,0.0,6.0,3.0,2802.0,86.0,0.0,0.0,0.0,13.8,11.25,13.5
138.0,58872.8,52.2866739,-2.1199157,108.252,344.456,63.27,0.12,0.1,5.299988,107.55,107.81,107.96,107.5,1.200012,107.66,-0.009180069,0.05915999,0.0,6.0,3.0,2815.0,86.0,0.0,0.0,0.0,13.7,11.25,17.0
138.0,58872.9,52.2867,-2.1199275,108.468,344.501,63.27,0.11,0.1,4.799988,107.7,107.79,107.75,107.12,1.100006,107.78,-0.01938009,0.06936002,0.0,6.0,3.0,2874.0,86.0,0.0,0.0,0.0,13.7,11.25,21.5
138.0,58873.0,52.2867259,-2.1199394000000003,108.061,344.212,63.28,0.1,0.1,4.299988,107.72,107.83,107.8,107.42,1.200012,107.75,-0.01938009,0.06936002,0.0,6.0,3.0,2861.0,86.0,0.0,0.0,0.0,13.7,11.25,25.0
138.0,58873.1,52.286751800000005,-2.1199514,108.133,344.219,63.29,0.1,0.1,4.200012,107.45,107.78,107.69,107.35,1.399994,107.63,0.0,0.05915999,0.0,6.0,3.0,2832.0,86.0,0.0,0.0,0.0,13.7,11.25,27.5
138.0,58873.2,52.2867777,-2.1199634,107.982,344.05800000000005,63.3,0.1,0.1,3.700012,107.5,107.58,107.7,107.06,1.600006,107.61,0.0,0.06936002,0.0,6.0,3.0,2843.0,86.0,0.0,0.0,0.0,13.7,11.25,28.0
138.0,58873.3,52.2868036,-2.1199757,108.259,343.843,63.3,0.09,0.1,3.299988,107.51,107.66,107.71,107.4,1.5,107.63,0.0,0.07956004,0.0,6.0,3.0,2921.0,86.0,0.0,0.0,0.0,13.8,11.25,28.0
138.0,58873.4,52.286829499999996,-2.119988,108.047,343.767,63.32,0.11,0.1,3.099976,107.61,107.77,107.74,107.12,1.700012,107.64,0.0,0.10913989999999997,0.0,6.0,3.0,2989.0,86.0,0.0,0.0,0.0,13.8,11.25,28.0
138.0,58873.5,52.2868553,-2.1200004,108.076,343.588,63.33,0.1,0.1,3.0,107.63,107.76,107.66,107.17,1.800018,107.77,0.0,0.09995985,0.0,6.0,3.0,3047.0,86.0,0.0,0.0,0.0,13.7,11.25,28.5
138.0,58873.6,52.286881099999995,-2.1200132000000003,108.104,343.168,63.33,0.09,0.1,3.399963,107.53,107.83,107.96,107.43,1.700012,107.66,0.01937985,0.07956004,0.0,6.0,3.0,3055.0,86.0,0.0,0.0,0.0,13.7,11.25,28.5
138.0,58873.7,52.286907,-2.120026,108.385,343.09,63.34,0.1,0.1,4.899963,107.74,107.87,107.75,107.21,1.899994,107.79,0.009180069,0.06936002,0.0,6.0,3.0,3028.0,86.0,0.0,0.0,0.0,13.7,11.25,28.5
138.0,58873.8,52.2869327,-2.1200387,108.04,343.145,63.34,0.09,0.1,6.0,107.9,107.98,107.82,107.51,1.600006,107.88,0.01937985,0.05915999,0.0,6.0,3.0,2995.0,86.0,0.0,0.0,0.0,13.7,11.25,28.5
138.0,58873.9,52.2869585,-2.1200517,108.277,342.785,63.34,0.07,0.1,7.700011999999999,107.95,108.14,107.75,107.44,0.6000061,107.99,0.01937985,0.039779900000000014,0.0,6.0,3.0,2981.0,86.0,0.0,0.0,0.0,13.8,11.25,22.0
138.0,58874.0,52.2869843,-2.1200649,108.454,342.59,63.34,0.06,0.1,8.299988,108.17,108.01,108.31,107.53,0.2000122,108.09,0.01937985,0.009180069,0.0,6.0,3.0,2946.0,86.0,0.0,0.0,0.0,13.7,11.25,18.5
138.0,58874.1,52.287010099999996,-2.120078,108.414,342.624,63.34,0.05,0.1,10.79999,108.05,108.09,108.24,107.73,0.1000061,108.06,0.01937985,0.0,0.0,6.0,3.0,2870.0,86.0,0.0,0.0,0.0,13.8,11.25,13.0
137.0,58874.2,52.2870359,-2.1200913,108.605,342.56,63.34,0.05,0.1,12.29999,108.09,108.02,108.25,107.36,-0.6000061,108.06,0.009180069,-0.03978014,0.0,6.0,3.0,2858.0,86.0,0.0,0.0,0.0,13.8,10.5,7.0
137.0,58874.3,52.287061699999995,-2.1201045,108.587,342.565,63.34,0.04,0.1,12.20001,108.2,107.98,108.34,107.54,-1.5,108.07,0.0,-0.06936002,0.0,6.0,3.0,2809.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58874.4,52.2870876,-2.1201176,108.554,342.705,63.34,0.04,0.1,12.79999,108.02,107.99,108.26,107.39,-1.5,107.95,-0.009180069,-0.07956004,0.0,6.0,3.0,2748.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58874.5,52.287113399999996,-2.1201306,108.479,342.779,63.33,0.03,0.1,13.20001,108.03,107.7,108.05,106.95,-1.399994,107.91,-0.02958012,-0.07956004,0.0,6.0,3.0,2725.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58874.6,52.2871392,-2.1201434999999997,108.313,342.891,63.33,0.02,0.1,13.5,107.75,107.47,108.32,107.42,-1.5,107.6,-0.01938009,-0.07956004,0.0,6.0,3.0,2667.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58874.7,52.2871651,-2.1201564,108.353,343.0440000000001,63.33,0.03,0.1,13.39996,107.48,107.41,107.87,106.78,-1.699982,107.44,-0.02958012,-0.08976007,0.0,6.0,3.0,2623.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58874.8,52.287190900000006,-2.1201691,108.313,343.106,63.32,0.01,0.1,13.29999,107.41,107.07,107.74,106.92,-1.5,107.42,-0.04997993,-0.08976007,0.0,6.0,3.0,2603.0,86.0,0.0,0.2399902,0.0,13.8,10.5,0.0
137.0,58874.9,52.2872166,-2.1201817000000003,107.881,343.266,63.3,-0.01,0.1,13.29999,107.2,107.16,107.77,106.69,-1.399994,106.91,-0.04997993,-0.11933989999999997,0.0,6.0,3.0,2628.0,86.0,0.0,2.380005,1.0,13.8,10.5,0.0
138.0,58875.0,52.2872424,-2.120194,107.867,343.6740000000001,63.3,-0.01,0.1,13.79999,107.1,106.81,106.91,105.74,-0.7999878,107.06,-0.06936002,-0.11933989999999997,0.0,6.0,3.0,2665.0,86.0,0.0,1.6699830000000002,1.0,13.8,10.5,0.0
138.0,58875.1,52.2872682,-2.120206,107.618,343.93,63.29,-0.02,0.1,14.09998,106.83,106.61,107.25,106.43,-1.0,106.87,-0.05915999,-0.07956004,0.0,6.0,3.0,2642.0,86.0,0.0,1.6699830000000002,1.0,13.8,10.5,0.0
138.0,58875.2,52.287293800000015,-2.1202181,107.057,343.871,63.28,-0.02,0.1,13.70001,106.59,106.45,106.98,106.01,-2.0,106.5,-0.05915999,-0.07956004,0.0,6.0,3.0,2645.0,86.0,0.0,1.6699830000000002,1.0,13.8,11.25,0.0
137.0,58875.3,52.287319499999995,-2.1202301,107.089,344.0440000000001,63.29,-0.01,0.1,13.59998,106.36,106.1,106.69,105.79,-1.799988,106.33,-0.05915999,-0.08976007,0.0,6.0,3.0,2644.0,86.0,0.0,1.190002,1.0,13.8,11.25,0.0
137.0,58875.4,52.2873451,-2.1202417,106.582,344.361,63.29,-0.0,0.1,13.79999,106.13,105.94,106.13,105.48,-1.299988,106.06,-0.06936002,-0.07956004,0.0,6.0,3.0,2621.0,86.0,0.0,0.9499817,1.0,13.8,11.25,0.0
137.0,58875.5,52.28737070000001,-2.1202534,106.643,344.431,63.29,-0.0,0.1,14.09998,105.54,105.65,106.34,105.25,-1.399994,105.33,-0.04997993,-0.03978014,0.0,6.0,3.0,2622.0,86.0,0.0,0.2399902,1.0,13.8,11.25,0.0
137.0,58875.6,52.2873963,-2.1202653000000002,106.697,344.139,63.29,-0.0,0.1,13.39996,105.77,105.14,106.04,104.95,-2.5,105.41,-0.04997993,-0.07956004,0.0,6.0,3.0,2622.0,86.0,0.0,0.4799805,1.0,13.8,11.25,0.0
137.0,58875.7,52.2874219,-2.1202768,106.65,344.454,63.25,-0.04,0.1,13.20001,105.53,105.55,105.57,104.2,-1.799988,105.4,-0.06936002,-0.09996009,0.0,6.0,3.0,2613.0,86.0,0.0,0.4799805,1.0,13.8,11.25,0.0
138.0,58875.8,52.287447300000004,-2.1202879,105.919,344.85,63.21,-0.08,0.1,13.39996,105.48,105.2,105.7,104.83,-1.100006,105.47,-0.05915999,-0.10913989999999997,0.0,6.0,3.0,2623.0,86.0,0.0,0.9499817,1.0,13.8,11.25,0.0
138.0,58875.9,52.2874729,-2.1202989999999997,105.952,345.009,63.19,-0.09,0.1,13.39996,105.4,105.15,105.48,104.69,-1.100006,105.16,-0.05915999,-0.08976007,0.0,6.0,3.0,2614.0,86.0,0.0,0.9499817,1.0,13.8,11.25,0.0
138.0,58876.0,52.2874983,-2.1203100999999998,105.664,345.038,63.18,-0.09,0.1,13.29999,104.9,104.87,105.32,104.42,-1.299988,104.91,-0.05915999,-0.05915999,0.0,6.0,3.0,2609.0,86.0,0.0,1.190002,1.0,13.8,11.25,0.0
138.0,58876.1,52.2875238,-2.120321,105.52,345.287,63.17,-0.09,0.1,13.20001,104.76,104.4,105.25,104.41,-1.5,104.76,-0.05915999,-0.06936002,0.0,6.0,3.0,2592.0,86.0,0.0,1.190002,1.0,13.8,10.5,0.0
138.0,58876.2,52.287549199999994,-2.1203318,105.289,345.327,63.16,-0.09,0.1,12.79999,104.65,104.5,104.93,103.89,-1.5,104.52,-0.05915999,-0.07956004,0.0,6.0,3.0,2588.0,86.0,0.0,1.190002,1.0,13.8,10.5,0.0
138.0,58876.3,52.2875745,-2.1203425,105.102,345.532,63.14,-0.1,0.1,12.59998,104.28,104.19,104.73,103.75,-0.8999939,104.35,-0.05915999,-0.06936002,0.0,6.0,3.0,2592.0,86.0,0.0,1.6699830000000002,1.0,13.8,10.5,0.0
138.0,58876.4,52.287599799999995,-2.120353,104.954,345.649,63.13,-0.11,0.1,12.39996,104.26,104.17,104.54,103.57,-0.6999816999999999,104.22,-0.05915999,-0.05915999,0.0,6.0,3.0,2583.0,86.0,0.0,1.429993,1.0,13.8,10.5,0.0
138.0,58876.5,52.2876252,-2.1203635000000003,104.839,345.732,63.1,-0.13,0.1,12.20001,103.95,103.89,104.4,103.46,-0.8999939,103.95,-0.04997993,-0.04997993,0.0,6.0,3.0,2586.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58876.6,52.2876504,-2.1203739,104.548,345.779,63.09,-0.13,0.1,10.70001,103.99,103.78,104.24,103.46,-1.100006,103.96,-0.05915999,-0.05915999,0.0,6.0,3.0,2572.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58876.7,52.2876757,-2.1203841,104.357,345.949,63.06,-0.14,0.1,7.799988000000001,103.69,103.75,104.08,103.08,0.0,103.57,-0.05915999,-0.01938009,0.0,6.0,3.0,2577.0,86.0,0.0,0.7200012,1.0,13.8,10.5,0.0
138.0,58876.8,52.2877008,-2.1203943,104.076,346.121,63.06,-0.13,0.1,6.799988000000001,103.34,103.4,103.67,103.22,0.6000061,103.45,-0.05915999,0.0,0.0,6.0,3.0,2572.0,86.0,0.0,0.7200012,1.0,13.8,10.5,0.0
138.0,58876.9,52.28772600000001,-2.1204045000000002,103.993,346.04,63.05,-0.13,0.1,6.599976,103.01,103.25,103.7,102.88,0.8999939,103.1,-0.04997993,0.039779900000000014,0.0,6.0,3.0,2555.0,86.0,0.0,0.7200012,1.0,13.8,10.5,0.0
138.0,58877.0,52.2877512,-2.1204145999999997,103.928,346.024,63.04,-0.14,0.1,7.0,103.01,102.99,103.28,102.9,0.8000183000000001,103.04,-0.04997993,0.039779900000000014,0.0,6.0,3.0,2551.0,86.0,0.0,0.7200012,1.0,13.8,10.5,0.0
138.0,58877.1,52.2877762,-2.1204249,103.72,345.88199999999995,63.01,-0.16,0.1,7.0,103.1,103.08,103.32,102.48,0.5,102.82,-0.04997993,0.01937985,0.0,6.0,3.0,2548.0,86.0,0.0,0.2399902,1.0,13.8,10.5,0.0
138.0,58877.2,52.2878012,-2.1204352,103.511,345.802,62.99,-0.16,0.1,7.599976,102.81,102.66,102.68,102.27,0.7000122,102.81,-0.05915999,0.009180069,0.0,6.0,3.0,2543.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58877.3,52.287826200000005,-2.1204454,103.324,345.848,62.96,-0.17,0.1,8.599976,102.45,102.57,102.76,102.0,0.3999939,102.62,-0.05915999,0.02957988,0.0,6.0,3.0,2549.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58877.4,52.2878511,-2.1204558000000002,103.18,345.676,62.96,-0.15,0.1,8.700012,102.3,102.28,102.77,102.01,-0.2999878,102.42,-0.04997993,0.01937985,0.0,6.0,3.0,2535.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58877.5,52.2878759,-2.1204662,102.895,345.579,62.95,-0.16,0.1,8.700012,102.24,102.07,102.7,101.95,-0.1999817,102.13,-0.05915999,0.009180069,0.0,6.0,3.0,2530.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58877.6,52.2879008,-2.1204765,102.91,345.583,62.94,-0.17,0.1,9.200012,101.99,102.13,102.36,101.66,0.0,102.15,-0.05915999,0.009180069,0.0,6.0,3.0,2541.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58877.7,52.2879256,-2.1204868,102.55,345.5680000000001,62.93,-0.17,0.1,9.599976,102.06,101.93,102.16,101.59,0.0,101.97,-0.05915999,0.0,0.0,6.0,3.0,2521.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58877.8,52.287950300000006,-2.1204972,102.272,345.521,62.93,-0.17,0.1,9.899963,101.6,101.95,101.85,101.05,0.2000122,101.8,-0.04997993,-0.009180069,0.0,6.0,3.0,2520.0,86.0,0.0,0.7200012,1.0,13.7,10.5,0.0
138.0,58877.9,52.287974999999996,-2.1205075,102.168,345.599,62.93,-0.15,0.1,10.59998,101.47,101.49,102.1,101.25,0.3000183,101.54,-0.03978014,-0.01938009,0.0,6.0,3.0,2525.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58878.0,52.2879997,-2.1205178,102.121,345.635,62.94,-0.13,0.1,11.20001,101.34,101.4,101.97,101.04,-0.6000061,101.29,-0.03978014,-0.02958012,0.0,6.0,3.0,2520.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58878.1,52.2880243,-2.1205279999999997,101.855,345.59,62.92,-0.14,0.1,11.59998,101.26,101.05,101.43,100.83,-0.7999878,101.19,-0.03978014,-0.03978014,0.0,6.0,3.0,2514.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58878.2,52.2880488,-2.1205382,101.83,345.671,62.9,-0.15,0.1,12.5,101.2,101.12,101.5,100.37,-0.7999878,101.03,-0.04997993,-0.04997993,0.0,6.0,3.0,2504.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58878.3,52.2880734,-2.1205484,101.732,345.666,62.88,-0.16,0.1,12.09998,101.12,100.79,101.14,100.47,-1.299988,101.03,-0.05915999,-0.03978014,0.0,6.0,3.0,2514.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58878.4,52.288097900000004,-2.1205586,101.419,345.6740000000001,62.86,-0.17,0.1,11.39996,100.95,100.86,101.3,100.35,-0.8999939,100.87,-0.04997993,-0.05915999,0.0,6.0,3.0,2507.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58878.5,52.288122300000005,-2.1205686,101.135,345.952,62.84,-0.17,0.1,9.899963,100.58,100.31,101.19,100.47,0.0,100.6,-0.04997993,-0.04997993,0.0,6.0,3.0,2501.0,86.0,0.0,0.4799805,1.0,13.8,10.5,0.0
138.0,58878.6,52.2881468,-2.1205784,101.135,346.146,62.84,-0.15,0.1,8.099976,100.37,100.36,101.05,100.22,0.1000061,100.31,-0.04997993,-0.009180069,0.0,6.0,3.0,2495.0,86.0,0.0,0.2399902,1.0,13.8,10.5,0.0
138.0,58878.7,52.2881713,-2.1205883,100.976,346.089,62.83,-0.14,0.1,7.399963,100.2,100.32,100.5,99.83,0.6000061,100.24,-0.04997993,0.009180069,0.0,6.0,3.0,2486.0,86.0,0.0,0.0,1.0,13.8,10.5,0.0
138.0,58878.8,52.2881956,-2.1205982000000003,100.706,346.033,62.8,-0.16,0.1,7.399963,100.24,100.24,100.55,99.67999,0.3999939,100.19,-0.04997993,0.01937985,0.0,6.0,3.0,2492.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58878.9,52.288219900000016,-2.1206081,100.681,345.98,62.78,-0.16,0.1,7.299988000000001,99.84,99.98,100.31,99.59999,0.5,99.92,-0.04997993,0.039779900000000014,0.0,6.0,3.0,2485.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58879.0,52.288244299999995,-2.1206181,100.562,345.856,62.77,-0.15,0.1,7.299988000000001,99.84,99.84,100.2,99.61,0.8000183000000001,99.89,-0.04997993,0.02957988,0.0,6.0,3.0,2484.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58879.1,52.2882685,-2.1206281,100.289,345.789,62.75,-0.15,0.1,7.299988000000001,99.67999,99.67999,99.98,99.48,0.8000183000000001,99.77,-0.04997993,0.01937985,0.0,6.0,3.0,2470.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58879.2,52.28829270000001,-2.1206381000000003,100.213,345.855,62.73,-0.15,0.1,7.399963,99.51999,99.44,99.84999,99.31,0.7000122,99.6,-0.04997993,0.02957988,0.0,6.0,3.0,2464.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58879.3,52.288316900000005,-2.1206482,100.062,345.658,62.72,-0.15,0.1,7.599976,99.31999,99.28999,99.56999,99.22,0.3999939,99.37,-0.04997993,0.02957988,0.0,6.0,3.0,2472.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58879.4,52.288340999999996,-2.1206583,99.788,345.5619999999999,62.7,-0.15,0.1,7.700011999999999,99.26999,99.20999,99.59,98.86,0.3999939,99.22,-0.04997993,0.039779900000000014,0.0,6.0,3.0,2466.0,86.0,0.0,0.0,0.0,13.8,10.5,4.5
138.0,58879.5,52.2883651,-2.1206685000000003,99.817,345.466,62.69,-0.15,0.1,7.899963,99.03999,99.06,99.14,98.81,0.5,99.1,-0.04997993,0.01937985,0.0,6.0,3.0,2500.0,86.0,0.0,0.0,0.0,13.8,10.5,9.5
138.0,58879.6,52.2883891,-2.1206786,99.637,345.475,62.67,-0.15,0.1,8.5,99.06999,99.11,99.45,98.62999,0.7000122,99.23,-0.01938009,0.0,0.0,6.0,3.0,2449.0,86.0,0.0,0.0,0.0,13.8,10.5,10.0
138.0,58879.7,52.2884131,-2.1206887,99.529,345.469,62.64,-0.17,0.1,9.399963,99.28,99.11,99.33,98.67999,0.3000183,99.02,-0.01938009,0.01937985,0.0,6.0,3.0,2451.0,86.0,0.0,0.0,0.0,13.8,10.5,10.0
