GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.49072,-2.196694,348.39,48.38,32.258064,111.6,16 / 24,5553,2019-09-28 13:32:03:242,-0.4535,1.3114,8.2047,0.5962,0.4312,9.779,-0.0096,-0.0053,0.016,-17.37,-17.32,-23.4,134.19,-3.49,-2.52
52.49069,-2.196544,345.16,48.28,32.258064,112.8,16 / 24,6054,2019-09-28 13:32:03:743,-0.021,0.5243,8.5956,0.5734,0.3621,9.7832,0.0458,0.0767,-0.0767,-17.37,-17.32,-23.4,134.17,-3.28,-2.26
52.49069,-2.196544,345.16,48.28,32.258064,112.8,16 / 24,6554,2019-09-28 13:32:04:243,0.5172,-0.3824,9.9719,0.5675,0.4212,9.7811,-0.0788,-0.0075,0.0362,-17.75,-17.63,-22.59,134.03,-3.64,-2.39
52.490635,-2.196359,348.39,49.03,32.258064,114.1,16 / 24,7054,2019-09-28 13:32:04:743,0.9698,-0.0586,9.3646,0.5509,0.4661,9.7801,-0.0437,-0.0192,-0.0053,-17.75,-17.69,-23.03,134.57,-3.22,-2.73
52.490635,-2.196359,348.39,49.03,32.258064,114.1,16 / 24,7553,2019-09-28 13:32:05:242,1.2525,-0.3162,8.8775,0.5375,0.3823,9.7844,0.0234,0.0618,0.0245,-18.12,-17.32,-23.4,136.06,-3.16,-2.31
52.490585,-2.196158,351.61,50.11,29.032257,115.4,16 / 24,8053,2019-09-28 13:32:05:742,0.4641,0.4265,8.7246,0.5357,0.3474,9.7858,-0.0266,0.0085,0.1097,-18.43,-17.63,-22.15,134.12,-3.19,-1.95
52.490585,-2.196158,351.61,50.11,29.032257,115.4,16 / 24,8554,2019-09-28 13:32:06:243,1.4648,-1.5186,9.637,0.595,0.227,9.786,-0.0202,0.0053,-0.032,-19.18,-17.32,-23.4,136.75,-3.6,-1.33
52.490536,-2.195963,354.84,49.9,29.032257,115.8,17 / 24,9054,2019-09-28 13:32:06:743,-0.388,-0.4005,9.0438,0.648,0.0513,9.7851,-0.0096,0.0724,0.0746,-18.81,-17.69,-22.59,134.28,-3.79,-0.3
52.490536,-2.195963,354.84,49.9,29.032257,115.8,17 / 24,9553,2019-09-28 13:32:07:242,1.1741,0.1008,10.5172,0.5979,-0.0361,9.7883,-0.0053,0.0522,0.0756,-18.12,-17.69,-22.22,132.74,-3.46,0.01
52.49048,-2.195757,361.29,49.97,29.032257,114.6,17 / 24,10054,2019-09-28 13:32:07:743,0.6702,0.878,10.6657,0.6703,-0.1629,9.7824,0.0192,-0.0096,-0.032,-18.81,-18.01,-23.03,133.44,-3.92,0.95
52.49048,-2.195757,361.29,49.97,29.032257,114.6,17 / 24,10553,2019-09-28 13:32:08:242,0.8485,1.3352,8.7524,0.833,-0.0884,9.7708,0.0671,-0.0618,0.033,-19.18,-18.07,-22.22,133.26,-4.77,0.49
52.490425,-2.195578,364.52,49.28,29.032257,114,17 / 24,11053,2019-09-28 13:32:08:742,0.188,0.2953,10.9171,0.8642,-0.0644,9.7683,-0.0075,0.0192,0.0064,-19.18,-18.07,-23.09,132.79,-5.17,0.55
52.490425,-2.195578,364.52,49.28,29.032257,114,17 / 24,11553,2019-09-28 13:32:09:242,-0.4726,1.845,9.9932,0.8812,0.0433,9.7669,0.0373,0.0767,-0.016,-18.87,-18.82,-21.97,131.86,-5.16,-0.25
52.49038,-2.19539,364.52,50.15,29.032257,113.1,17 / 24,12053,2019-09-28 13:32:09:742,0.0955,0.1711,10.1762,0.9368,-0.0945,9.7613,0.0565,0.0511,-0.0096,-18.87,-18.44,-22.03,133,-5.35,0.24
52.49038,-2.19539,364.52,50.15,29.032257,113.1,17 / 24,12553,2019-09-28 13:32:10:242,1.0352,-0.3017,10.445,0.8835,-0.0812,9.7664,0.1193,-0.1204,-0.0597,-18.87,-18.44,-22.47,133,-5.17,0.48
52.490337,-2.1952,364.52,49.54,29.032257,111.6,17 / 24,13054,2019-09-28 13:32:10:743,1.5654,-0.058,9.0512,0.8969,-0.3427,9.7595,-0.0714,-0.0202,0.0384,-18.5,-18.44,-21.72,130.41,-5.17,2.12
52.490337,-2.1952,364.52,49.54,29.032257,111.6,17 / 24,13553,2019-09-28 13:32:11:242,0.7148,-0.8482,9.9337,0.8671,-0.4142,9.7595,-0.0181,0.0937,0.0629,-18.12,-19.57,-21.72,127.62,-4.95,2.39
52.4903,-2.195025,367.74,47.05,29.032257,108.3,18 / 24,14053,2019-09-28 13:32:11:742,0.1881,-0.2877,7.2939,0.862,-0.4741,9.7572,-0.0085,-0.0138,0.0511,-17.37,-19.94,-22.15,125.73,-4.94,2.74
52.4903,-2.195025,367.74,47.05,29.032257,108.3,18 / 24,14553,2019-09-28 13:32:12:242,-0.8775,0.6792,10.5148,0.7984,-0.4289,9.7647,0.0447,-0.0213,0,-16.62,-19.94,-22.15,125.96,-4.66,2.66
52.490265,-2.194836,367.74,47.09,29.032257,104.3,18 / 24,15053,2019-09-28 13:32:12:742,1.8106,-1.2353,11.779,0.7675,-0.4055,9.7682,0.0043,0.0543,0.1225,-15.56,-20.32,-22.09,124.5,-4.37,2.28
52.490265,-2.194836,367.74,47.09,29.032257,104.3,18 / 24,15553,2019-09-28 13:32:13:242,1.7987,0.9388,9.1472,0.7848,-0.3955,9.7672,-0.0288,-0.0405,0.098,-15.56,-20.32,-22.09,124.03,-4.87,2.56
52.49023,-2.194653,370.97,46.84,29.032257,101.5,18 / 24,16054,2019-09-28 13:32:13:743,0.9592,-0.374,11.1723,0.7512,-0.4475,9.7676,-0.0128,-0.0426,0.0618,-14.81,-19.57,-22.9,122.63,-4.17,2.13
52.49023,-2.194653,370.97,46.84,29.032257,101.5,18 / 24,16554,2019-09-28 13:32:14:243,0.4839,-0.1654,10.0778,0.6957,-0.2807,9.7779,-0.0266,0.0842,0.1033,-14.06,-19.57,-22.9,120.93,-4.07,1.64
52.4902,-2.194467,374.19,46.87,32.258064,99.7,18 / 24,17054,2019-09-28 13:32:14:743,0.6802,0.5892,8.7838,0.6479,-0.2185,9.7828,-0.0597,-0.0234,0.1289,-13.68,-20.32,-22.53,121.36,-3.79,1.18
52.4902,-2.194467,374.19,46.87,32.258064,99.7,18 / 24,17554,2019-09-28 13:32:15:243,0.6086,0.3091,10.8304,0.5984,-0.0445,9.7883,-0.0096,0.049,0.0597,-13,-19.94,-22.09,120.07,-3.5,0.26
52.49018,-2.194285,374.19,46.22,32.258064,98,18 / 24,18053,2019-09-28 13:32:15:742,-0.2651,1.101,9.4791,0.4684,-0.122,9.7947,0.0277,-0.0501,0.0384,-12.62,-19.57,-22.53,119.75,-3.56,0.56
52.49018,-2.194285,374.19,46.22,32.258064,98,18 / 24,18553,2019-09-28 13:32:16:242,-0.216,0.0246,9.0262,0.221,-0.077,9.8039,0.0043,0.0906,-0.032,-12.62,-19.19,-24.09,122.02,-2.23,0.7
52.49017,-2.194092,370.97,46.37,32.258064,97.1,18 / 24,19054,2019-09-28 13:32:16:743,-0.2367,0.3002,9.5058,0.0576,-0.0557,9.8063,-0.0437,-0.033,-0.0032,-12.62,-18.82,-23.72,123.45,-0.74,0.49
52.49017,-2.194092,370.97,46.37,32.258064,97.1,18 / 24,19554,2019-09-28 13:32:17:243,0.6193,-0.824,10.2109,0.0004,0.0542,9.8065,0.0117,0.0554,0.0043,-12.62,-18.82,-23.72,124.57,0,-0.32
52.490166,-2.19391,374.19,45.07,32.258064,96.3,18 / 24,20054,2019-09-28 13:32:17:743,-0.1258,0.8912,10.1257,-0.1275,0.253,9.8026,0.0788,-0.0149,-0.0501,-11.87,-19.57,-22.09,123.74,0.91,-1.19
52.490166,-2.19391,374.19,45.07,32.258064,96.3,18 / 24,20554,2019-09-28 13:32:18:243,-0.8317,0.6303,8.9938,-0.1475,0.3104,9.8006,0.032,0.0447,-0.1033,-12.25,-18.82,-23.22,124.08,0.86,-1.81
52.490154,-2.193729,370.97,43.2,32.258064,96.7,18 / 24,21054,2019-09-28 13:32:18:743,0.3901,1.7434,10.4119,0.0317,0.7632,9.7769,-0.0533,-0.0096,-0.0788,-13,-18.82,-22.78,126.75,0.03,-3.83
52.490154,-2.193729,370.97,43.2,32.258064,96.7,18 / 24,21554,2019-09-28 13:32:19:243,1.1896,0.6881,8.907,0.2841,1.0833,9.7425,0.0543,0.0032,-0.2013,-14.81,-17.69,-23.22,130.7,-1.4,-6.02
52.490154,-2.193537,367.74,41.47,32.258064,101.6,18 / 24,22054,2019-09-28 13:32:19:743,1.5669,0.7305,11.3551,0.365,1.4385,9.6937,-0.0224,0.0522,-0.1097,-15.56,-16.94,-22.84,138.13,-1.89,-8.11
52.490154,-2.193537,367.74,41.47,32.258064,101.6,18 / 24,22554,2019-09-28 13:32:20:243,-0.1519,1.582,10.7433,0.3798,1.8783,9.6176,-0.1715,-0.0927,-0.0565,-15.93,-18.07,-23.22,137.83,-2.29,-10.41
52.490128,-2.193382,367.74,40.75,29.032257,111.4,18 / 24,23054,2019-09-28 13:32:20:743,0.3271,2.2897,8.9385,0.7224,2.0618,9.5602,0.0447,0.0043,-0.1736,-17.75,-18.82,-21.97,139.2,-4.06,-12.16
52.490128,-2.193382,367.74,40.75,29.032257,111.4,18 / 24,23554,2019-09-28 13:32:21:243,0.7579,1.2344,9.3482,0.8701,1.9709,9.5671,-0.0447,0.0415,-0.0309,-18.36,-18.19,-23.72,140.52,-5.09,-11.64
52.490074,-2.193231,370.97,41.8,29.032257,118,18 / 24,24054,2019-09-28 13:32:21:743,1.2574,0.9496,10.2394,0.9126,1.7841,9.5997,-0.1545,0.0341,0.0117,-18.67,-17.44,-24.16,142.74,-5.03,-11.77
52.490074,-2.193231,370.97,41.8,29.032257,118,18 / 24,24553,2019-09-28 13:32:22:242,1.2344,1.1322,10.7955,0.9306,1.6755,9.6175,0.0948,-0.0021,-0.1033,-17.23,-19.63,-22.47,132.55,-5.55,-10.22
52.49002,-2.193069,377.42,43.42,29.032257,121.4,18 / 24,25054,2019-09-28 13:32:22:743,1.4929,0.4244,7.7454,1.0932,1.2295,9.6677,0.049,-0.1023,0.081,-20.17,-18.19,-24.6,139.6,-6.3,-7.95
52.49002,-2.193069,377.42,43.42,29.032257,121.4,18 / 24,25554,2019-09-28 13:32:23:243,1.4483,1.0993,9.5685,1.0726,0.7909,9.7157,0.0735,0.016,-0.0639,-19.42,-17.44,-25.41,137.64,-5.97,-5.06
52.489967,-2.192895,377.42,45.4,29.032257,122.2,18 / 24,26055,2019-09-28 13:32:23:744,0.8362,-0.2456,10.4819,1.0333,0.5835,9.7346,-0.0852,-0.0447,0.017,-19.04,-16.69,-24.54,136.05,-6.18,-3.33
52.489967,-2.192895,377.42,45.4,29.032257,122.2,18 / 24,26554,2019-09-28 13:32:24:243,1.5017,0.4657,10.074,1.0702,0.4572,9.7374,0.049,-0.0149,-0.0011,-19.42,-17.06,-25.72,137.28,-6.38,-3.04
52.489902,-2.192714,380.65,47.84,29.032257,122.3,18 / 24,27053,2019-09-28 13:32:24:742,0.8767,1.3571,10.377,0.9125,0.4084,9.7556,-0.066,0.0085,-0.0213,-19.42,-17.06,-24.1,136.12,-5.34,-2.4
52.489902,-2.192714,380.65,47.84,29.032257,122.3,18 / 24,27554,2019-09-28 13:32:25:243,1.0471,-0.0928,8.6522,0.8872,0.4604,9.7556,-0.0288,-0.0266,0.0234,-19.79,-17.06,-24.54,138.07,-5.18,-2.7
52.489834,-2.192532,383.87,49.18,29.032257,123,18 / 24,28054,2019-09-28 13:32:25:743,0.252,-0.44,11.0103,0.7378,0.3071,9.774,-0.0991,0.0554,0.0682,-20.17,-16.69,-24.54,138.04,-4.31,-1.8
52.489834,-2.192532,383.87,49.18,29.032257,123,18 / 24,28554,2019-09-28 13:32:26:243,-0.319,2.2162,11.4434,0.6483,0.4423,9.7752,0.0437,-0.0533,-0.0522,-19.42,-17.06,-24.54,137.24,-3.56,-2.13
52.48976,-2.192344,390.32,50.29,29.032257,123.8,18 / 24,29054,2019-09-28 13:32:26:743,-0.6021,0.1923,7.5001,0.5717,0.2318,9.7872,-0.0543,-0.0565,0.0075,-19.79,-16,-25.35,140.2,-3.34,-1.36
52.48976,-2.192344,390.32,50.29,29.032257,123.8,18 / 24,29554,2019-09-28 13:32:27:243,1.2188,-0.9375,10.662,0.5534,0.2732,9.7872,0.0437,0.0799,0.0352,-19.42,-16,-23.72,139.09,-3.33,-1.89
52.48969,-2.192176,390.32,50.54,29.032257,124.4,17 / 24,30054,2019-09-28 13:32:27:743,-1.1872,1.4017,9.2357,0.4864,0.2385,9.7917,-0.0138,-0.049,0.0884,-20.17,-15.63,-25.35,142.31,-3.26,-1.56
52.48969,-2.192176,390.32,50.54,29.032257,124.4,17 / 24,30553,2019-09-28 13:32:28:242,-0.1387,-0.3772,9.5633,0.2645,0.1764,9.8015,0.0224,-0.032,-0.0298,-20.54,-15.63,-24.91,142.29,-1.86,-0.92
52.489613,-2.192001,396.77,50.51,29.032257,125.1,17 / 24,31054,2019-09-28 13:32:28:743,0.2264,0.3133,10.2266,0.145,0.1806,9.8039,-0.0394,0.0522,0.0138,-20.54,-15.63,-26.22,143.12,-0.84,-1.17
52.489613,-2.192001,396.77,50.51,29.032257,125.1,17 / 24,31554,2019-09-28 13:32:29:243,-0.2742,-0.7284,10.2683,0.136,0.1903,9.8039,-0.0107,0.0948,0.0053,-21.67,-15.25,-25.47,146.17,-0.77,-1.1
52.489544,-2.191836,400,49.03,29.032257,126.3,17 / 24,32053,2019-09-28 13:32:29:742,-0.5396,0.2021,10.6557,-0.0868,0.3317,9.8007,0.114,-0.0181,-0.0735,-21.29,-16,-24.29,144.35,0.48,-1.87
52.489544,-2.191836,400,49.03,29.032257,126.3,17 / 24,32554,2019-09-28 13:32:30:243,0.6069,-0.1516,10.9251,-0.1733,0.3291,9.7996,0.0011,-0.016,0.0181,-20.92,-15.69,-25.22,144.65,0.91,-1.85
52.48947,-2.191678,403.23,47.09,29.032257,127.4,17 / 24,33054,2019-09-28 13:32:30:743,0.0803,0.3457,8.1116,-0.046,0.283,9.8025,0.0117,-0.1065,-0.0224,-21.67,-15.69,-24.85,145.25,-0.06,-1.72
52.48947,-2.191678,403.23,47.09,29.032257,127.4,17 / 24,33554,2019-09-28 13:32:31:243,-0.2473,0.4575,9.3937,0.1123,0.1807,9.8043,0.0298,0.0075,-0.0554,-21.29,-14.94,-26.16,145.24,-0.41,-1.21
52.489407,-2.191527,406.45,45.43,29.032257,128.3,17 / 24,34053,2019-09-28 13:32:31:742,1.0564,-0.198,10.3028,0.327,0.116,9.8005,-0.081,-0.0852,0.0458,-21.29,-16.06,-24.91,142.06,-1.89,-0.65
52.489407,-2.191527,406.45,45.43,29.032257,128.3,17 / 24,34554,2019-09-28 13:32:32:243,0.2039,-0.3009,12.168,0.2965,0.027,9.8021,-0.0021,0.0479,0.0501,-20.92,-15.31,-26.16,143.54,-1.73,-0.16
52.489346,-2.191377,409.68,45.43,29.032257,127.8,18 / 24,35054,2019-09-28 13:32:32:743,1.4689,-2.2739,11.1572,0.1705,-0.2605,9.8017,-0.0724,0.016,0.1065,-20.17,-14.94,-25.72,141.26,-1,1.52
52.489346,-2.191377,409.68,45.43,29.032257,127.8,18 / 24,35554,2019-09-28 13:32:33:243,1.1338,-2.7931,10.6431,0.3266,-0.5955,9.7831,0.0426,0.0937,0.1257,-20.17,-15.69,-24.04,138.24,-1.66,3.04
52.48928,-2.191216,412.9,45.22,29.032257,124.6,19 / 24,36054,2019-09-28 13:32:33:743,1.9163,-1.7117,10.1568,0.541,-1.098,9.73,-0.1065,0.0266,0.1673,-19.11,-15.69,-25.66,134.41,-2.33,5.72
52.48928,-2.191216,412.9,45.22,29.032257,124.6,19 / 24,36554,2019-09-28 13:32:34:243,0.2976,-1.5518,11.8845,0.3684,-1.1078,9.7369,-0.0756,-0.0575,0.0927,-17.23,-17.13,-24.79,129.24,-2.16,6.55
52.48922,-2.191045,412.9,45.18,29.032257,117.9,19 / 24,37053,2019-09-28 13:32:34:742,0.164,-1.7514,9.8209,0.4359,-1.2481,9.7171,0.0245,-0.0373,0.1385,-16.48,-17.5,-25.66,125.44,-2.47,6.99
52.48922,-2.191045,412.9,45.18,29.032257,117.9,19 / 24,37554,2019-09-28 13:32:35:243,-0.3462,-0.42,8.8965,0.3916,-1.3383,9.707,0.0256,-0.1097,0.082,-16.17,-17.88,-25.22,125.4,-2.29,7.85
52.489178,-2.190876,412.9,44.71,29.032257,111.6,19 / 24,38053,2019-09-28 13:32:35:742,-2.0087,0.9313,9.8283,0.0873,-1.3654,9.7107,-0.0533,-0.0043,0.1459,-15.04,-17.88,-25.6,124.14,-0.94,8.27
52.489178,-2.190876,412.9,44.71,29.032257,111.6,19 / 24,38554,2019-09-28 13:32:36:243,-0.9097,-1.8622,10.6595,-0.2966,-1.4586,9.693,-0.0937,0.0501,0.2152,-13.92,-18.25,-26.04,123.51,0.62,8.2
52.489143,-2.190706,412.9,43.96,29.032257,105.8,19 / 24,39053,2019-09-28 13:32:36:742,-2.4786,-0.6819,10.6124,-0.7725,-1.227,9.6989,-0.0085,0.0969,0.1172,-12,-17.66,-26.36,122.82,4.21,7.47
52.489143,-2.190706,412.9,43.96,29.032257,105.8,19 / 24,39554,2019-09-28 13:32:37:243,0.3456,-1.3685,9.315,-0.8328,-0.9411,9.7258,0.0405,0.017,0.0117,-12,-18.72,-27.17,122.86,4.67,5.86
52.48913,-2.190538,412.9,39.2,29.032257,100.6,19 / 24,40053,2019-09-28 13:32:37:742,-0.2131,-0.1765,10.2752,-0.8846,-0.8227,9.732,0.0373,-0.049,0.0277,-10.87,-18.35,-27.17,123.17,5.14,4.89
52.48913,-2.190538,412.9,39.2,29.032257,100.6,19 / 24,40553,2019-09-28 13:32:38:242,-0.1486,-1.0264,10.826,-0.9256,-0.7653,9.7328,0.0607,-0.0309,-0.0298,-10.87,-17.28,-27.17,124.9,5.29,4.53
52.489124,-2.190404,412.9,33.95,29.032257,97.6,19 / 24,41053,2019-09-28 13:32:38:742,-1.3086,-0.6729,10.1545,-0.9935,-0.6761,9.7327,-0.0202,-0.0032,0.0703,-9.81,-17.28,-27.98,123.65,5.72,4.07
52.489124,-2.190404,412.9,33.95,29.032257,97.6,19 / 24,41554,2019-09-28 13:32:39:243,-1.3801,-0.6561,10.7411,-1.014,-0.5601,9.738,-0.0181,0.0927,0.0948,-9.75,-17.28,-28.36,124.47,6.01,3.33
52.48911,-2.190279,412.9,30.49,29.032257,95.7,19 / 24,42054,2019-09-28 13:32:39:743,-1.5142,0.201,8.5072,-1.2863,-0.4311,9.7124,-0.0202,-0.0107,0.0639,-9.43,-17.28,-27.17,123.85,7.31,2.74
52.48911,-2.190279,412.9,30.49,29.032257,95.7,19 / 24,42553,2019-09-28 13:32:40:242,-1.4283,0.8575,9.7566,-1.4033,-0.4628,9.6947,0.0565,-0.065,-0.0256,-9.75,-16.91,-27.92,126.76,8.03,2.77
52.48911,-2.190172,412.9,25.7,29.032257,94,19 / 24,43053,2019-09-28 13:32:40:742,-1.5128,-0.7231,9.0334,-1.5315,-0.4111,9.6776,-0.0575,-0.0543,0.0096,-7.93,-16.16,-27.55,124.87,8.81,2.75
52.48911,-2.190172,412.9,25.7,29.032257,94,19 / 24,43554,2019-09-28 13:32:41:243,-0.8171,0.4735,8.1685,-1.3887,-0.3025,9.7031,0.0096,-0.0075,0.0543,-7.1,-16.4,-29.47,122.98,8.14,1.79
52.48911,-2.190086,412.9,21.24,29.032257,91.9,19 / 24,44054,2019-09-28 13:32:41:743,-0.8494,0.058,9.2928,-1.3083,-0.285,9.7148,-0.0181,-0.066,0.0437,-6.72,-16.4,-30.72,123.02,7.96,2.12
52.48911,-2.190086,412.9,21.24,29.032257,91.9,19 / 24,44553,2019-09-28 13:32:42:242,-1.1809,-0.22,10.283,-1.1401,-0.4136,9.7314,-0.0288,-0.0266,0.0884,-6.72,-16.03,-29.91,120.97,6.68,2.43
52.489113,-2.190023,412.9,17.35,29.032257,90.2,18 / 24,45053,2019-09-28 13:32:42:742,-1.4183,-0.7359,9.8849,-1.0297,-0.6113,9.7333,0.016,-0.0384,0.0575,-6.41,-15.65,-29.91,117.26,6.11,3.08
52.489113,-2.190023,412.9,17.35,29.032257,90.2,18 / 24,45553,2019-09-28 13:32:43:242,-1.1805,-1.8611,10.2789,-1.0965,-0.7703,9.7147,0.0597,0.0032,0.1001,-4.54,-15.28,-30.28,114.13,6.3,4.17
52.48911,-2.189972,412.9,13.93,29.032257,85.1,18 / 24,46054,2019-09-28 13:32:43:743,-1.0719,-1.6357,10.0473,-1.1227,-0.831,9.7067,-0.0096,0.0469,0.1598,-3.41,-15.28,-30.28,109.57,6.49,4.85
52.48911,-2.189972,412.9,13.93,29.032257,85.1,18 / 24,46556,2019-09-28 13:32:44:245,-1.89,-0.4093,10.543,-1.2112,-0.7834,9.7,0.0352,-0.0053,0.1065,-1.99,-14.82,-32.64,108.14,6.86,4.62
52.48911,-2.189934,412.9,9.07,29.032257,78,17 / 24,47054,2019-09-28 13:32:44:743,-1.6722,0.1283,10.5899,-1.3033,-0.6372,9.6988,0.0213,0.0405,0.0543,-0.87,-14.07,-32.26,107.41,7.61,4.04
52.48911,-2.189934,412.9,9.07,29.032257,78,17 / 24,47554,2019-09-28 13:32:45:243,-0.3963,-0.8862,9.5923,-1.2007,-0.5496,9.7173,-0.0085,0.0021,0.0415,-0.87,-14.13,-32.7,107.58,7.26,3.42
52.489113,-2.189926,412.9,4.46,29.032257,74.4,18 / 24,48054,2019-09-28 13:32:45:743,1.0573,-1.1851,9.0706,-0.783,-0.51,9.762,-0.0085,0.0618,0.0469,-0.49,-14.13,-32.7,100.69,5.28,3
52.489113,-2.189926,412.9,4.46,29.032257,74.4,18 / 24,48554,2019-09-28 13:32:46:243,1.6064,-0.4361,9.2312,-0.0778,-0.5043,9.7934,0.0277,0.0096,0.0415,-0.18,-14.13,-32.33,92.94,1.46,2.83
52.48911,-2.189927,416.13,1.94,29.032257,72.9,18 / 24,49054,2019-09-28 13:32:46:743,2.2928,-1.2384,9.2642,0.8834,-0.6479,9.7453,0.0149,0.0053,0.1513,0.19,-13.38,-31.58,84.01,-2.86,3.36
52.48911,-2.189927,416.13,1.94,29.032257,72.9,18 / 24,49554,2019-09-28 13:32:47:243,2.5481,-2.2683,9.1129,1.7267,-1.0843,9.5924,0.0447,-0.0128,0.2759,0.89,-12.21,-34.48,72.49,-8.16,4.79
52.489113,-2.189903,406.45,5,29.032257,63.7,18 / 24,50053,2019-09-28 13:32:47:742,1.3345,-2.7125,9.8127,1.9887,-1.4547,9.4921,0.0245,-0.0597,0.3931,3.74,-10.36,-36.87,54.56,-11.7,8.71
52.489113,-2.189903,406.45,5,29.032257,63.7,18 / 24,50554,2019-09-28 13:32:48:243,2.047,-2.694,9.6175,2.4687,-1.8501,9.3088,0.1257,0.0362,0.505,5.85,-7.44,-37.91,43.77,-13.73,10.47
52.489136,-2.189875,406.45,9.72,29.032257,40.2,18 / 24,51053,2019-09-28 13:32:48:742,2.3658,-3.8064,10.1655,2.7259,-2.0359,9.1976,0.0032,-0.0373,0.5124,8.03,-5.25,-37.41,36.54,-15.8,12.33
52.489136,-2.189875,406.45,9.72,29.032257,40.2,18 / 24,51553,2019-09-28 13:32:49:242,2.6221,-2.3679,9.3093,2.9127,-2.0133,9.1451,-0.0277,-0.0149,0.2706,10.07,-1.21,-37.85,24.88,-17.02,12.86
