GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
51.819317,-2.223346,109,0,9,346.9,14 / 25,1023,2019-08-16 12:49:14:803,0.0035,0.0407,10.0417,0.0007,-0.0008,9.8067,-0.0021,-0.0032,0,-21.76,16.83,12.05,220.33,6.92,1.79
51.819317,-2.223346,109,0,9,346.9,14 / 25,1123,2019-08-16 12:49:14:903,0.0399,-0.1479,9.6388,0.0029,0.0018,9.8067,-0.0021,-0.0032,0,-21.89,16.55,12.12,220.32,6.92,1.78
51.819317,-2.223346,109,0,9,346.9,14 / 25,1223,2019-08-16 12:49:15:003,0.0678,-0.1012,9.6713,-0.0005,-0.0028,9.8067,0.0032,-0.032,-0.0011,-21.89,16.55,12.12,220.32,6.92,1.78
51.819317,-2.223346,109,0,9,346.9,14 / 25,1323,2019-08-16 12:49:15:103,0.1556,0.0658,9.8472,0.0022,0.0025,9.8067,0.0149,0.017,-0.0032,-21.43,16.86,12.51,221.96,6.91,1.77
51.819317,-2.223346,109,0,9,346.9,14 / 25,1423,2019-08-16 12:49:15:203,0.4443,-0.2205,10.1255,0.0104,0.0027,9.8066,-0.017,0.0021,0.0011,-21.89,16.55,12.12,220.33,6.96,1.74
51.819317,-2.223346,109,0,9,346.9,14 / 25,1523,2019-08-16 12:49:15:303,-0.0846,-0.0392,9.3488,-0.0043,-0.0046,9.8066,0.0096,0.0213,-0.0064,-21.89,16.55,12.12,220.33,6.96,1.74
51.819317,-2.223346,109,0,9,346.9,14 / 25,1624,2019-08-16 12:49:15:404,0.1579,-0.0053,9.9303,0.002,-0.0047,9.8066,-0.0043,-0.0085,-0.0011,-21.43,16.86,12.51,221.95,6.92,1.74
51.819317,-2.223346,109,0,9,346.9,14 / 25,1722,2019-08-16 12:49:15:502,0.0682,-0.0664,9.8682,0.0004,-0.006,9.8066,-0.0032,0.0107,0,-21.76,16.45,12.55,218.85,6.9,1.71
51.819317,-2.223346,109,0,9,346.9,15 / 25,1823,2019-08-16 12:49:15:603,-0.1825,0.1667,9.7341,0.0224,-0.0123,9.8066,-0.0394,0.0096,0.0213,-22.14,16.45,12.05,218.85,6.9,1.71
51.819317,-2.223346,109,0,9,346.9,15 / 25,1923,2019-08-16 12:49:15:703,-0.0135,0.0253,9.9825,0.0305,-0.0172,9.8066,-0.0288,0.0085,0.0117,-22.14,16.45,12.05,218.85,6.9,1.71
51.819317,-2.223346,109,0,9,346.9,15 / 25,2023,2019-08-16 12:49:15:803,0.1963,-0.0778,9.5324,0.0271,-0.0003,9.8066,-0.0288,0.0085,0.0117,-21.54,16.95,12.19,220.27,6.98,1.52
51.819317,-2.223346,109,0,9,346.9,15 / 25,2123,2019-08-16 12:49:15:903,0.3195,0.2568,9.8894,0.0204,0.0097,9.8066,0.0256,0.016,0.0341,-22.14,16.83,12.11,220.31,7.11,1.49
51.819317,-2.223346,109,0,9,346.9,15 / 25,2223,2019-08-16 12:49:16:003,-0.2276,-0.2185,9.4602,0.0096,0.0146,9.8066,0.0021,-0.0032,-0.0096,-22.14,16.83,12.11,220.31,7.11,1.49
51.819317,-2.223346,109,0,9,346.9,15 / 25,2323,2019-08-16 12:49:16:103,0.26,-0.1488,9.8571,0.011,-0.0117,9.8066,-0.0202,-0.0352,0,-21.95,16.98,11.39,220.13,7.2,1.52
51.819317,-2.223346,109,0,9,346.9,15 / 25,2423,2019-08-16 12:49:16:203,-0.2947,0.0736,9.7222,-0.0448,-0.0099,9.8065,0.017,0.1044,0.0437,-22.11,16.72,11.48,220.09,6.97,1.64
51.819317,-2.223346,109,0,9,346.9,15 / 25,2522,2019-08-16 12:49:16:302,-0.2934,0.5971,9.6714,-0.0077,-0.0006,9.8066,-0.0543,-0.0224,0.0138,-22.72,15.79,11.59,220.09,6.97,1.64
51.819317,-2.223346,109,0,9,346.9,15 / 25,2624,2019-08-16 12:49:16:404,-0.3304,0.289,9.7576,-0.002,0.0014,9.8066,0.0149,0.0149,0.0011,-22.72,15.79,11.59,220.09,6.97,1.64
51.819317,-2.223346,109,0,9,346.9,15 / 25,2723,2019-08-16 12:49:16:503,-0.1919,0.03,9.6406,0.0022,-0.0003,9.8066,0.0149,0.0149,0.0011,-22.22,16.8,11.15,220.09,6.98,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,2823,2019-08-16 12:49:16:603,-0.0326,0.0651,9.778,0.0033,-0.0028,9.8066,0.0021,0.0224,0,-22.22,16.8,11.15,220.09,6.98,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,2923,2019-08-16 12:49:16:703,-0.0585,-0.1563,9.9904,0.0019,0.0019,9.8067,-0.0043,-0.016,0.0021,-22.15,16.15,12.18,218.63,6.98,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,3024,2019-08-16 12:49:16:804,0.0393,0.0457,9.6641,0.0015,0.0012,9.8067,0.0053,0.0277,-0.0043,-21.87,16.16,12.67,218.63,6.98,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,3123,2019-08-16 12:49:16:903,0.0135,0.0419,10.0338,-0.0008,-0.0011,9.8067,0.0043,-0.0234,0.0021,-21.17,16.87,12.93,221.93,6.97,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,3223,2019-08-16 12:49:17:003,0.0135,-0.0728,9.6973,-0.0018,0.0009,9.8067,0.0021,-0.0032,0,-21.03,16.77,13.29,221.93,6.97,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,3323,2019-08-16 12:49:17:103,0.0337,0.135,9.8685,-0.0034,0.003,9.8067,0.0011,-0.0011,0,-21.03,16.77,13.29,221.93,6.97,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,3422,2019-08-16 12:49:17:202,-0.0368,0.0209,10.0114,0.0028,0,9.8066,0.0011,-0.0011,0,-21.13,16.78,13.11,221.94,6.97,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,3523,2019-08-16 12:49:17:303,0.0668,-0.0522,9.5868,0.0015,-0.0017,9.8066,0,-0.0064,-0.0011,-21.51,15.76,13.74,221.94,6.97,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,3623,2019-08-16 12:49:17:403,0.0624,0.101,9.9541,0.0046,0.0039,9.8066,-0.0064,0.0192,-0.0011,-21.18,15.79,14.22,220.48,6.97,1.62
51.819317,-2.223346,109,0,9,346.9,15 / 25,3723,2019-08-16 12:49:17:503,0.1513,-0.072,9.6571,0.0031,0.0036,9.8066,0.0053,-0.0107,-0.0011,-21.49,16.13,13.34,220.27,7,1.62
51.819317,-2.223346,109,0,9,346.9,15 / 25,3823,2019-08-16 12:49:17:603,0.0438,-0.0042,9.9591,-0.0019,0.001,9.8067,-0.0043,-0.0234,0.0011,-21.51,15.76,13.74,219.08,6.99,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,3923,2019-08-16 12:49:17:703,-0.0517,-0.0847,9.4798,0.0033,-0.0001,9.8067,-0.0032,0.0202,0,-21.51,15.76,13.74,219.08,6.99,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,4023,2019-08-16 12:49:17:803,0.0961,0.0348,9.8235,0.0025,-0.002,9.8067,0.0021,0.0011,0,-21.53,15.49,14.01,217.32,7,1.62
51.819317,-2.223346,109,0,9,346.9,15 / 25,4123,2019-08-16 12:49:17:903,-0.1362,-0.0509,9.897,0.0023,0.0002,9.8066,-0.0075,-0.0426,0.0096,-21.16,16.03,13.97,220.49,6.99,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,4223,2019-08-16 12:49:18:003,0.325,-0.284,9.6665,-0.0008,-0.0016,9.8066,-0.0075,-0.0426,0.0096,-21.65,16.74,12.3,220.49,6.99,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,4323,2019-08-16 12:49:18:103,-0.074,-0.2174,9.9128,0.0061,0.0009,9.8066,0,-0.0202,0.0075,-21.51,16.08,13.37,218.86,7.02,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,4423,2019-08-16 12:49:18:203,-0.2717,-0.0354,9.6575,-0.0033,-0.0055,9.8066,0.0202,0.0032,-0.0032,-21,15.6,14.68,218.86,7.02,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,4523,2019-08-16 12:49:18:303,0.2637,-0.0639,9.6887,-0.0076,0.0012,9.8066,0.0138,-0.016,-0.0032,-21,15.6,14.68,218.86,7.02,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,4623,2019-08-16 12:49:18:403,0.1208,0.0198,9.8963,-0.0017,-0.0022,9.8066,0,-0.0149,-0.0021,-21.09,16.4,13.64,220.5,6.99,1.64
51.819317,-2.223346,109,0,9,346.9,15 / 25,4723,2019-08-16 12:49:18:503,-0.2117,-0.1105,10.069,0.0023,-0.0071,9.8066,0.0075,-0.0139,0.0021,-23.11,15.39,11.35,215.38,6.98,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,4823,2019-08-16 12:49:18:603,-0.2652,0.16,9.7275,0.0041,0.0027,9.8066,-0.0096,0,0.0021,-23.11,15.39,11.35,215.38,6.98,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,4923,2019-08-16 12:49:18:703,-0.4273,0.1166,9.8468,0.0031,-0.0061,9.8066,-0.033,-0.0405,0.0032,-22.74,16.4,10.66,217.11,7.01,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,5023,2019-08-16 12:49:18:803,-0.2952,0.1152,9.2977,0.0026,0.0014,9.8067,0,-0.0032,-0.0011,-22.74,15.85,11.46,217.1,7,1.56
51.819317,-2.223346,109,0,9,346.9,15 / 25,5123,2019-08-16 12:49:18:903,-0.2893,-0.0819,9.1607,-0.0016,0.0052,9.8066,0,-0.0032,-0.0011,-24.63,15.86,6.49,217.1,7,1.56
51.819317,-2.223346,109,0,9,346.9,15 / 25,5224,2019-08-16 12:49:19:004,-0.2028,-0.1183,9.4091,-0.0082,-0.005,9.8066,0.0181,0.0447,-0.0096,-28.09,9.54,4.44,200.29,7.01,1.59
51.819317,-2.223346,109,0,9,346.9,15 / 25,5323,2019-08-16 12:49:19:103,-0.2681,-0.0465,9.9234,-0.0085,0.0007,9.8066,-0.0011,0.0043,0.0011,-28.09,9.54,4.44,200.29,7.01,1.59
51.819317,-2.223346,109,0,9,346.9,15 / 25,5423,2019-08-16 12:49:19:203,-0.0185,0.0461,9.6446,0.0006,0.0021,9.8067,0.0064,-0.0181,0,-28.37,9.62,1.55,200.02,6.96,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,5523,2019-08-16 12:49:19:303,-0.0185,0.0461,9.6446,0.0006,0.0021,9.8067,0.017,0.0138,-0.0064,-28.34,9.8,0.9,200.02,6.96,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,5624,2019-08-16 12:49:19:404,-0.0185,0.0461,9.6446,0.0006,0.0021,9.8067,0.017,0.0138,-0.0064,-28.34,9.8,0.9,200.02,6.96,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,5723,2019-08-16 12:49:19:503,-0.1996,-0.0169,9.3755,-0.0025,0.0017,9.8067,-0.0064,0.0352,0.0043,-28.76,8.53,-0.28,197.34,6.95,1.62
51.819317,-2.223346,109,0,9,346.9,15 / 25,5823,2019-08-16 12:49:19:603,-0.0291,-0.0644,9.7096,0.0019,-0.003,9.8067,0.0085,-0.0234,-0.0021,-28.38,9.45,2.28,197.34,6.95,1.62
51.819317,-2.223346,109,0,9,346.9,15 / 25,5923,2019-08-16 12:49:19:703,-0.1685,-0.1455,9.8057,-0.0023,-0.0029,9.8067,-0.0043,-0.0085,0.0021,-27.84,10.61,3.53,202.1,6.94,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,6023,2019-08-16 12:49:19:803,0.0777,-0.0084,9.7954,0.0021,0.0038,9.8066,-0.0032,-0.0181,0,-27.84,10.61,3.53,202.1,6.94,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,6123,2019-08-16 12:49:19:903,-0.0787,-0.2064,9.9708,0.0013,-0.0007,9.8067,-0.0032,-0.0181,0,-28.21,9.59,3.48,200.15,6.94,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,6223,2019-08-16 12:49:20:003,0.0467,-0.0402,9.6253,0.0026,-0.0002,9.8066,0.0021,-0.0181,0,-28.15,10.15,2.21,200.02,6.96,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,6323,2019-08-16 12:49:20:103,0.0089,-0.0841,9.5375,-0.0003,0.0017,9.8067,0.0117,-0.0075,-0.0021,-28.15,10.15,2.21,200.02,6.96,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,6423,2019-08-16 12:49:20:203,0.0911,0.0487,9.842,0.0011,0.0017,9.8067,0.0011,0.0096,-0.0011,-28.03,10.11,3.46,200.15,6.96,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,6524,2019-08-16 12:49:20:304,-0.0958,-0.1613,9.6173,-0.0041,-0.0015,9.8067,-0.0011,-0.0032,0,-28.1,10.13,2.79,200.15,6.93,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,6623,2019-08-16 12:49:20:403,0.009,-0.0956,9.9693,0.0032,0.0009,9.8067,-0.0043,-0.017,0.0032,-28.1,10.13,2.79,200.15,6.93,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,6723,2019-08-16 12:49:20:503,-0.0129,-0.1814,9.5252,-0.0009,-0.0018,9.8067,-0.0043,0.0213,0.0011,-27.91,10.64,2.77,201.97,6.95,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,6823,2019-08-16 12:49:20:603,0.0961,0.0314,9.8347,-0.0014,0.0001,9.8067,0.0011,-0.0117,0,-27.91,10.64,2.77,201.97,6.95,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,6923,2019-08-16 12:49:20:703,-0.1129,-0.107,10.0148,0.0033,0.0029,9.8066,0.0011,-0.0117,0,-27.33,10.21,7.01,201.41,6.94,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,7023,2019-08-16 12:49:20:803,0.0071,-0.011,9.7595,0.0012,-0.0003,9.8067,0.0053,0.0085,-0.0021,-28.5,8.73,3.38,197.7,6.95,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,7123,2019-08-16 12:49:20:903,-0.0072,0.0654,9.768,0.0015,0.0022,9.8066,-0.0075,0.0256,0.0032,-28.28,9.79,2.04,197.7,6.95,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,7225,2019-08-16 12:49:21:005,-0.1109,-0.0497,9.9995,0.0006,0.0009,9.8066,0.0021,-0.0181,-0.0011,-28.28,9.79,2.04,197.7,6.95,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,7323,2019-08-16 12:49:21:103,0.1146,0.0606,9.7771,0.0024,-0.001,9.8066,0.0064,-0.0117,-0.0011,-28.28,9.22,3.92,198.43,6.96,1.61
51.819317,-2.223346,109,0,9,346.9,15 / 25,7423,2019-08-16 12:49:21:203,-0.03,-0.1076,9.893,-0.0027,-0.0016,9.8067,-0.0064,0.0202,0.0032,-27.83,9.63,5.7,200.56,6.97,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,7522,2019-08-16 12:49:21:302,0.1792,-0.0237,9.8761,-0.002,-0.0013,9.8067,-0.0011,-0.0192,-0.0032,-27.83,9.63,5.7,200.56,6.97,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,7623,2019-08-16 12:49:21:403,-0.0975,-0.1175,9.8345,-0.0021,-0.0062,9.8066,0.0043,-0.0234,0.0032,-27.91,9.2,6.03,198.68,6.95,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,7723,2019-08-16 12:49:21:503,0.0231,0.0717,10.1478,-0.0003,0.0038,9.8066,0.0043,-0.0234,0.0032,-27.62,9.01,7.49,198.82,6.96,1.62
51.819317,-2.223346,109,0,9,346.9,15 / 25,7823,2019-08-16 12:49:21:603,-0.1162,-0.0262,9.6098,0.0063,0.0048,9.8066,0.0096,-0.0107,-0.0053,-27.99,9.13,5.74,198.7,7,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,7923,2019-08-16 12:49:21:703,-0.3183,-0.0165,9.7019,-0.0063,-0.0041,9.8066,0.0053,0.0224,-0.0021,-28.08,9.82,3.87,198.7,7,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,8023,2019-08-16 12:49:21:803,-0.6871,-0.2743,9.9831,-0.0416,-0.0226,9.8065,-0.0107,0.0383,-0.0043,-28.08,9.82,3.87,198.7,7,1.63
51.819317,-2.223346,109,0,9,346.9,15 / 25,8123,2019-08-16 12:49:21:903,-0.0598,-0.2936,9.7432,-0.0755,-0.0333,9.8063,0.0117,-0.017,-0.0128,-27.99,10.45,2.72,200.12,6.52,1.59
51.819317,-2.223346,109,0,9,346.9,15 / 25,8223,2019-08-16 12:49:22:003,-0.277,0.0242,9.4527,-0.0214,-0.0063,9.8066,0.0043,-0.0011,-0.0085,-28.11,10.13,2.69,200.12,6.52,1.59
51.819317,-2.223346,109,0,9,346.9,15 / 25,8323,2019-08-16 12:49:22:103,-0.2344,0.0529,9.9616,-0.0069,0.0024,9.8066,-0.0117,-0.0277,-0.0021,-27.78,10.78,3.49,201.93,6.39,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,8423,2019-08-16 12:49:22:203,-0.2267,0.0112,9.8411,-0.0218,-0.0101,9.8066,0.017,-0.0064,-0.0128,-27.78,10.78,3.49,201.93,6.39,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,8523,2019-08-16 12:49:22:303,-0.0472,0.009,9.8082,-0.0156,-0.0107,9.8066,-0.0011,0.0128,-0.0085,-28.07,10.48,1.4,199.86,6.25,1.59
51.819317,-2.223346,109,0,9,346.9,15 / 25,8623,2019-08-16 12:49:22:403,-0.0568,-0.1608,10.0123,-0.0306,-0.0193,9.8066,-0.0011,0.0128,-0.0085,-27.53,10.97,4.64,202.15,6.05,1.55
51.819317,-2.223346,109,0,9,346.9,15 / 25,8723,2019-08-16 12:49:22:503,0.99,0.7314,9.0542,0.0493,0.0298,9.8065,0.0075,-0.1065,0,-27.53,10.97,4.64,202.15,6.05,1.55
51.819317,-2.223346,109,0,9,346.9,15 / 25,8823,2019-08-16 12:49:22:603,1.3608,0.688,10.5353,0.1873,0.1059,9.8043,-0.0107,-0.1097,0.0352,-28.22,9.97,2.08,200.05,7.29,1.71
51.819317,-2.223346,109,0,9,346.9,15 / 25,8923,2019-08-16 12:49:22:703,0.372,0.0485,9.8142,0.1502,0.0534,9.8054,0.0032,0.0224,-0.0053,-28.22,9.97,2.08,200.05,7.29,1.71
51.819317,-2.223346,109,0,9,346.9,15 / 25,9023,2019-08-16 12:49:22:803,-0.4983,-0.254,10.4876,-0.0278,-0.0178,9.8066,-0.0149,0.0138,-0.0053,-28.71,8.56,1.56,197.65,8.22,1.7
51.819317,-2.223346,109,0,9,346.9,15 / 25,9123,2019-08-16 12:49:22:903,-0.6305,-0.209,9.4766,-0.0865,-0.0447,9.8062,0.0085,0.0341,0.0021,-28.45,9.07,2.92,198.35,7.66,1.6
51.819317,-2.223346,109,0,9,346.9,15 / 25,9224,2019-08-16 12:49:23:004,0.0615,-0.0159,9.4825,-0.0353,-0.0007,9.8066,0.0021,0.016,-0.0011,-28.27,9.61,2.91,200.2,7.47,1.66
51.819317,-2.223346,109,0,9,346.9,15 / 25,9323,2019-08-16 12:49:23:103,0.0725,0.0843,9.6614,0.0241,0.0276,9.8066,0.0021,0.016,-0.0011,-28.27,9.61,2.91,200.2,7.47,1.66
51.819317,-2.223346,109,0,9,346.9,15 / 25,9423,2019-08-16 12:49:23:203,-0.2552,-0.1742,9.9313,-0.0043,0.0016,9.8066,0.0096,-0.0309,-0.0032,-28.27,9.61,2.91,200.22,7.65,1.77
51.819317,-2.223346,109,0,9,346.9,15 / 25,9523,2019-08-16 12:49:23:303,0.0484,-0.0033,9.8555,-0.0083,-0.0167,9.8066,-0.016,0.0298,0.0011,-28.54,9.1,1.65,197.62,7.63,1.79
51.819317,-2.223346,109,0,9,346.9,15 / 25,9623,2019-08-16 12:49:23:403,-0.0371,-0.1952,9.4714,-0.0162,-0.0236,9.8066,0,0.0032,0.0021,-28.57,9.11,0.96,197.48,7.5,1.68
51.819317,-2.223346,109,0,9,346.9,15 / 25,9723,2019-08-16 12:49:23:503,0.2245,0.1336,9.7731,0.006,0.004,9.8066,0.0128,-0.0032,-0.0053,-28.57,9.11,0.96,197.48,7.5,1.68
51.819317,-2.223346,109,0,9,346.9,15 / 25,9822,2019-08-16 12:49:23:602,-0.2269,-0.0729,10.0994,-0.003,0.0016,9.8067,-0.0096,0.0043,0.0053,-28.45,9.07,2.92,198.34,7.54,1.69
51.819317,-2.223346,109,0,9,346.9,15 / 25,9923,2019-08-16 12:49:23:703,-0.1459,0.0248,9.651,-0.0057,0.0049,9.8066,-0.0043,-0.0234,0.0021,-28.66,8.55,2.35,197.61,7.52,1.73
51.819317,-2.223346,109,0,9,346.9,15 / 25,10023,2019-08-16 12:49:23:803,0.0753,0.1128,10.0626,0.0066,-0.0001,9.8066,-0.0043,-0.0234,0.0021,-28.37,9.05,3.6,198.49,7.56,1.72
51.819317,-2.223346,109,0,9,346.9,15 / 25,10123,2019-08-16 12:49:23:903,-0.0645,-0.0077,9.6713,0.001,-0.0003,9.8067,0.0085,0.0138,-0.0032,-28.37,9.05,3.6,198.49,7.56,1.72
51.819317,-2.223346,109,0,9,346.9,15 / 25,10223,2019-08-16 12:49:24:003,-0.1799,-0.0116,10.0585,-0.0104,-0.0008,9.8066,-0.0011,-0.0149,0.0032,-28.25,9.8,2.37,200.06,7.57,1.73
51.819317,-2.223346,109,0,9,346.9,15 / 25,10323,2019-08-16 12:49:24:103,0.0426,0.116,9.9019,-0.0141,-0.0047,9.8066,0.0021,-0.0224,-0.0021,-28.75,8.4,1.63,200.06,7.57,1.73
51.819317,-2.223346,109,0,9,346.9,15 / 25,10422,2019-08-16 12:49:24:202,-0.1557,-0.0682,10.0351,0.0051,-0.0026,9.8066,0.0085,-0.0085,-0.0032,-28.2,9.78,3.06,200.2,7.48,1.73
51.819317,-2.223346,109,0,9,346.9,15 / 25,10525,2019-08-16 12:49:24:305,-0.0408,0.0065,9.6365,0.0024,-0.0051,9.8066,-0.0043,0.0245,0.0021,-28.2,9.78,3.06,200.2,7.48,1.73
51.819317,-2.223346,109,0,9,346.9,15 / 25,10623,2019-08-16 12:49:24:403,0.0724,0.0325,10.0252,0.0049,-0.0002,9.8067,0.0021,-0.016,0,-28.38,9.44,2.38,198.21,7.5,1.72
51.819317,-2.223346,109,0,9,346.9,15 / 25,10723,2019-08-16 12:49:24:503,-0.0417,-0.1562,9.5467,-0.0004,-0.0015,9.8066,0.0043,0.0266,-0.0043,-28.38,9.44,2.38,198.21,7.5,1.72
51.819317,-2.223346,109,0,9,346.9,15 / 25,10824,2019-08-16 12:49:24:604,0.1293,0.061,9.7249,-0.0003,-0.0003,9.8066,0.0043,0.0266,-0.0043,-28.49,9.09,2.44,198.21,7.5,1.72
51.819317,-2.223346,109,0,9,346.9,15 / 25,10923,2019-08-16 12:49:24:703,0.0425,-0.002,9.7225,0.0016,0.001,9.8067,0.0011,-0.0362,0.0021,-28.49,9.09,2.44,198.21,7.5,1.72
51.819317,-2.223346,109,0,9,346.9,15 / 25,11023,2019-08-16 12:49:24:803,0.0855,0.0548,10.1798,-0.0063,-0.0022,9.8066,0.0021,0.0011,0.0011,-28.19,9.58,3.68,200.35,7.51,1.72
51.819317,-2.223346,109,0,9,346.9,15 / 25,11123,2019-08-16 12:49:24:903,0.0144,-0.0285,9.7581,0.0046,0,9.8067,0.0053,0.0245,-0.0021,-28.47,9.27,1.88,198.2,7.46,1.72
51.819317,-2.223346,109,0,9,346.9,15 / 25,11223,2019-08-16 12:49:25:003,0.057,0.0347,9.7937,0.0028,-0.0033,9.8067,-0.0149,-0.0043,0.0043,-28.47,9.27,1.88,198.2,7.46,1.72
