,1411812380975,41.1779392,-8.5985796,0.0,42.0
220,1411813185000,41.16495777,-8.5952594,209.60000610351565,10.0
221,1411813186000,41.1649413,-8.59517791,210.0,10.0
222,1411813187000,41.16492711,-8.59510512,210.0,10.0
223,1411813188000,41.16490033,-8.59503702,210.0,11.0
224,1411813190000,41.16488339,-8.59494129,209.3999938964844,11.0
225,1411813192000,41.1648481,-8.59488825,210.5,10.0
226,1411813204000,41.16488064,-8.59484648,208.8000030517578,10.0
227,1411813217000,41.16484184,-8.59480276,213.60000610351565,10.0
228,1411813263000,41.16482315,-8.59474539,213.5,10.0
229,1411813265000,41.16480084,-8.59465431,213.6999969482422,10.0
230,1411813266000,41.16479271,-8.59456462,208.5,10.0
231,1411813267000,41.16480762,-8.59438209,207.8000030517578,10.0
232,1411813268000,41.16478994,-8.59428486,208.8999938964844,10.0
233,1411813269000,41.16478155,-8.59417215,209.0,10.0
234,1411813270000,41.16476421,-8.59406367,209.8000030517578,10.0
235,1411813271000,41.16475242,-8.59396076,209.8999938964844,10.0
236,1411813272000,41.16473016,-8.59384669,209.8000030517578,10.0
237,1411813273000,41.16470957,-8.59376629,210.1999969482422,10.0
238,1411813274000,41.16469504,-8.5936998,210.5,10.0
239,1411813275000,41.1646846,-8.59363684,210.1999969482422,10.0
240,1411813277000,41.16468077,-8.59352147,209.8000030517578,10.0
241,1411813279000,41.16475334,-8.59351066,211.3000030517578,10.0
242,1411813280000,41.16479646,-8.5935493,209.60000610351565,10.0
243,1411813281000,41.1648125,-8.59361608,207.3999938964844,10.0
244,1411813283000,41.16484902,-8.59371742,206.8000030517578,10.0
245,1411813285000,41.16488428,-8.59382826,206.60000610351565,10.0
246,1411813287000,41.16491082,-8.59393987,206.8000030517578,11.0
247,1411813288000,41.16492138,-8.59401912,205.6999969482422,10.0
248,1411813289000,41.16493187,-8.59415059,205.8999938964844,10.0
249,1411813290000,41.16495454,-8.59423851,205.5,10.0
250,1411813291000,41.16496231,-8.59435677,206.10000610351565,10.0
251,1411813292000,41.16498537,-8.59444775,203.8999938964844,10.0
252,1411813293000,41.16500729,-8.59455854,204.1999969482422,10.0
253,1411813294000,41.16501613,-8.59466088,204.5,10.0
254,1411813295000,41.1650345,-8.59476578,205.0,11.0
255,1411813296000,41.16504926,-8.59486466,205.10000610351565,11.0
256,1411813297000,41.16505651,-8.59496497,205.3000030517578,11.0
257,1411813298000,41.16507218,-8.5950636,205.3000030517578,12.0
258,1411813299000,41.16508553,-8.59515588,205.5,12.0
259,1411813300000,41.16509628,-8.59525646,205.5,13.0
260,1411813301000,41.16510718,-8.59534694,205.60000610351565,13.0
261,1411813302000,41.16511856,-8.59543135,205.8000030517578,13.0
262,1411813304000,41.16516076,-8.59551061,204.3999938964844,11.0
263,1411813305000,41.16514562,-8.59560673,203.5,11.0
264,1411813307000,41.16513511,-8.59568568,203.6999969482422,12.0
265,1411813310000,41.16506031,-8.59553499,203.3000030517578,11.0
266,1411813312000,41.16501694,-8.59545802,203.8999938964844,11.0
267,1411813314000,41.16498886,-8.59539787,204.60000610351565,11.0
268,1411813315000,41.1649872,-8.59528388,204.60000610351565,11.0
269,1411813316000,41.16497431,-8.59520318,204.60000610351565,10.0
270,1411813317000,41.1649608,-8.59511788,204.60000610351565,11.0
271,1411813318000,41.1649512,-8.59504756,204.8999938964844,11.0
272,1411813319000,41.16494099,-8.5949184,203.60000610351565,11.0
273,1411813320000,41.16495127,-8.59483376,203.60000610351565,11.0
274,1411813321000,41.16493599,-8.59472335,203.0,10.0
275,1411813322000,41.16492345,-8.59461953,203.10000610351565,10.0
276,1411813323000,41.16491638,-8.59450668,203.10000610351565,11.0
277,1411813324000,41.16490082,-8.59441417,203.6999969482422,10.0
278,1411813325000,41.16488678,-8.59433255,204.6999969482422,10.0
279,1411813326000,41.16486991,-8.59421105,204.8000030517578,10.0
280,1411813327000,41.16485136,-8.59409588,204.8000030517578,10.0
281,1411813328000,41.16482673,-8.59397384,205.0,10.0
282,1411813329000,41.16480372,-8.59385621,205.3999938964844,10.0
283,1411813330000,41.16478586,-8.59374555,205.3000030517578,10.0
284,1411813331000,41.16476963,-8.59362524,205.3999938964844,10.0
285,1411813332000,41.16475662,-8.59350617,204.8999938964844,10.0
286,1411813333000,41.16474305,-8.59339775,205.1999969482422,10.0
287,1411813334000,41.1647148,-8.59329001,205.3999938964844,10.0
288,1411813335000,41.16470234,-8.59318747,205.3999938964844,10.0
289,1411813336000,41.16467856,-8.59307288,205.6999969482422,10.0
290,1411813337000,41.16467287,-8.59293846,205.3999938964844,10.0
291,1411813338000,41.16465269,-8.5928243,204.6999969482422,10.0
292,1411813339000,41.1646385,-8.5927061,205.0,10.0
293,1411813340000,41.16461652,-8.59259031,205.8000030517578,10.0
294,1411813341000,41.16461234,-8.59247958,206.5,10.0
295,1411813342000,41.16459659,-8.59235166,206.1999969482422,10.0
296,1411813343000,41.16456974,-8.59221868,206.3999938964844,10.0
297,1411813344000,41.1645513,-8.59209693,206.60000610351565,10.0
298,1411813345000,41.16453588,-8.5919731,206.6999969482422,10.0
299,1411813346000,41.16451589,-8.59185966,206.3000030517578,10.0
300,1411813347000,41.16451101,-8.59175059,206.0,10.0
301,1411813348000,41.16449578,-8.59163771,207.5,10.0
302,1411813349000,41.16448039,-8.59154396,207.3999938964844,10.0
303,1411813350000,41.16446466,-8.59142079,207.3999938964844,10.0
304,1411813351000,41.16445053,-8.59130861,208.60000610351565,10.0
305,1411813352000,41.16443865,-8.5912188,208.6999969482422,10.0
306,1411813353000,41.16443267,-8.59111958,208.60000610351565,11.0
307,1411813354000,41.1644203,-8.59102297,208.60000610351565,11.0
308,1411813355000,41.16440871,-8.59093698,208.60000610351565,11.0
309,1411813356000,41.16440661,-8.59086454,208.60000610351565,11.0
310,1411813357000,41.16438726,-8.59079722,208.6999969482422,11.0
311,1411813358000,41.16435658,-8.59072645,208.6999969482422,12.0
312,1411813359000,41.16433583,-8.59064087,208.60000610351565,12.0
313,1411813360000,41.16430984,-8.59056427,208.8000030517578,12.0
314,1411813361000,41.16425932,-8.59051007,208.60000610351565,13.0
315,1411813363000,41.16420512,-8.59043071,207.3999938964844,12.0
316,1411813365000,41.16417477,-8.59029855,208.3000030517578,11.0
317,1411813366000,41.16414949,-8.59022475,208.60000610351565,11.0
318,1411813367000,41.1641214,-8.59016883,207.8000030517578,11.0
319,1411813369000,41.16408611,-8.5900678,207.60000610351565,11.0
320,1411813371000,41.16404555,-8.58997449,206.6999969482422,11.0
321,1411813373000,41.1640073,-8.58987191,206.3999938964844,11.0
322,1411813374000,41.16397876,-8.58981969,205.8000030517578,11.0
323,1411813376000,41.16391163,-8.58977708,204.6999969482422,11.0
324,1411813377000,41.16388176,-8.589853979999999,206.60000610351565,10.0
325,1411813379000,41.16383543,-8.58987207,205.3999938964844,11.0
326,1411813381000,41.16379016,-8.58992779,206.1999969482422,10.0
327,1411813382000,41.16375458,-8.58996551,205.3000030517578,10.0
328,1411813384000,41.16366961,-8.59000128,206.3000030517578,10.0
329,1411813385000,41.16362163,-8.59005636,205.6999969482422,10.0
330,1411813386000,41.16356793,-8.59009995,205.6999969482422,10.0
331,1411813387000,41.16350442,-8.59014371,205.5,9.0
332,1411813388000,41.16344792,-8.59019762,206.3000030517578,10.0
333,1411813389000,41.16340102,-8.59024447,206.6999969482422,10.0
334,1411813390000,41.16334423,-8.59030278,206.1999969482422,10.0
335,1411813391000,41.16328542,-8.59033978,207.3000030517578,10.0
336,1411813392000,41.16323893,-8.59036897,207.3999938964844,10.0
337,1411813393000,41.16318515,-8.59041001,207.6999969482422,10.0
338,1411813394000,41.1631321,-8.59046867,207.6999969482422,10.0
339,1411813395000,41.16308468,-8.59051264,207.8999938964844,10.0
340,1411813396000,41.16304154,-8.59054114,208.10000610351565,10.0
341,1411813397000,41.1629915,-8.59057728,208.10000610351565,10.0
342,1411813398000,41.16295184,-8.59062143,209.10000610351565,10.0
343,1411813399000,41.16289544,-8.59065632,208.6999969482422,10.0
344,1411813400000,41.16283646,-8.5906885,210.3000030517578,10.0
345,1411813401000,41.16279365,-8.59074646,209.8000030517578,10.0
346,1411813402000,41.16274214,-8.59079256,209.60000610351565,10.0
347,1411813403000,41.16268767,-8.59085151,209.3999938964844,10.0
348,1411813404000,41.16263776,-8.59090378,209.5,10.0
349,1411813405000,41.16258065,-8.59097094,209.8999938964844,10.0
350,1411813406000,41.16251764,-8.59103525,210.1999969482422,10.0
351,1411813407000,41.16245975,-8.59109443,210.10000610351565,10.0
352,1411813408000,41.16238299,-8.59113926,209.6999969482422,10.0
353,1411813409000,41.16232064,-8.59120193,210.1999969482422,10.0
354,1411813410000,41.16224725,-8.59126304,209.6999969482422,10.0
355,1411813411000,41.16218099,-8.59134316,209.0,10.0
356,1411813412000,41.16210492,-8.59139879,209.60000610351565,10.0
357,1411813413000,41.16204475,-8.59144712,209.1999969482422,10.0
358,1411813414000,41.16199565,-8.59149148,209.3000030517578,10.0
359,1411813415000,41.16193404,-8.59153588,209.1999969482422,10.0
360,1411813416000,41.16188062,-8.59158731,208.5,10.0
361,1411813417000,41.16182722,-8.59163275,208.6999969482422,10.0
362,1411813418000,41.16177293,-8.59168291,207.8000030517578,10.0
363,1411813419000,41.16171401,-8.59172257,207.8999938964844,10.0
364,1411813420000,41.16165011,-8.59177127,207.8999938964844,10.0
365,1411813421000,41.16158767,-8.5918283,208.0,10.0
366,1411813422228,41.1639088,-8.5892289,0.0,69.9219970703125
367,1411813422000,41.16152112,-8.59187378,208.3999938964844,10.0
368,1411813423000,41.16145328,-8.59193018,207.8000030517578,10.0
369,1411813424000,41.16139289,-8.59198017,207.8999938964844,10.0
370,1411813425000,41.16133088,-8.59203057,208.3999938964844,10.0
371,1411813426000,41.16127494,-8.5920682,209.10000610351565,10.0
372,1411813427000,41.16123143,-8.59210948,209.3999938964844,10.0
373,1411813429000,41.16118155,-8.59214339,208.60000610351565,10.0
374,1411813432000,41.16114676,-8.59219847,207.3000030517578,10.0
375,1411813438000,41.1610911,-8.59221863,208.8000030517578,10.0
376,1411813440000,41.16103937,-8.5922634,206.8999938964844,10.0
377,1411813442000,41.16097005,-8.59233511,207.1999969482422,11.0
378,1411813443000,41.16092738,-8.59238484,207.10000610351565,11.0
379,1411813444000,41.16083883,-8.59254342,206.8000030517578,11.0
380,1411813445000,41.16079053,-8.59262198,206.8000030517578,12.0
381,1411813446000,41.16076161,-8.59270334,206.8999938964844,12.0
382,1411813447000,41.16071732,-8.59286899,207.5,11.0
383,1411813448000,41.16068232,-8.59299079,208.10000610351565,12.0
384,1411813449000,41.16066899,-8.59308518,209.5,11.0
385,1411813450000,41.16063512,-8.59318197,209.6999969482422,11.0
386,1411813451000,41.16060925,-8.5932929,209.0,11.0
387,1411813452000,41.16059062,-8.59338615,209.3999938964844,11.0
388,1411813453000,41.16055281,-8.593502,208.3999938964844,12.0
389,1411813454000,41.1605153,-8.59362027,207.6999969482422,12.0
390,1411813455000,41.16048135,-8.5937332,208.3999938964844,13.0
391,1411813456000,41.16048093,-8.5938162,208.3000030517578,13.0
392,1411813457000,41.16050607,-8.59391081,208.0,13.0
393,1411813458000,41.16054755,-8.59403415,208.0,12.0
394,1411813460000,41.16056169,-8.59419523,206.60000610351565,10.0
395,1411813461000,41.16056279,-8.59430223,206.8000030517578,10.0
396,1411813462000,41.16058043,-8.59441544,206.8999938964844,11.0
397,1411813463000,41.16060868,-8.59452675,207.1999969482422,10.0
398,1411813464000,41.16062302,-8.59464379,206.5,10.0
399,1411813465000,41.16064066,-8.59475987,206.5,11.0
400,1411813466000,41.16065529,-8.59488004,206.60000610351565,11.0
401,1411813467000,41.16065881,-8.59502056,206.3000030517578,12.0
402,1411813468000,41.16066564,-8.59516095,206.10000610351565,10.0
403,1411813469000,41.16068615,-8.59531756,206.3999938964844,10.0
404,1411813470000,41.16070108,-8.59544993,206.5,11.0
405,1411813471000,41.1607192,-8.59558976,206.0,12.0
406,1411813472000,41.16072346,-8.59571398,206.10000610351565,12.0
407,1411813473000,41.16073236,-8.59582561,205.8999938964844,11.0
408,1411813474000,41.16073658,-8.59594699,205.6999969482422,11.0
409,1411813475000,41.16074247,-8.59605343,205.8000030517578,12.0
410,1411813476000,41.16075755,-8.59615102,205.8999938964844,12.0
411,1411813477000,41.16075699,-8.59622865,205.8000030517578,12.0
412,1411813479000,41.1607691,-8.59635181,205.8999938964844,12.0
413,1411813481000,41.16076836,-8.59645054,205.6999969482422,12.0
414,1411813483000,41.16078068,-8.59652526,205.8999938964844,12.0
415,1411813485000,41.16082629,-8.5966465,205.8999938964844,11.0
416,1411813486000,41.16083301,-8.5967627,205.8000030517578,10.0
417,1411813487000,41.16085077,-8.59684774,205.8999938964844,10.0
418,1411813488000,41.16086194,-8.59693874,206.10000610351565,10.0
419,1411813489000,41.1608824,-8.59700729,205.6999969482422,10.0
420,1411813490000,41.16089222,-8.59707736,206.10000610351565,11.0
421,1411813491000,41.16091226,-8.59720241,206.8999938964844,11.0
422,1411813492000,41.16092762,-8.59731718,206.8000030517578,11.0
423,1411813493000,41.16096847,-8.59740511,206.3000030517578,11.0
424,1411813494000,41.1609636,-8.59749166,206.10000610351565,11.0
425,1411813495000,41.16099968,-8.59759176,205.6999969482422,11.0
426,1411813496000,41.16101244,-8.59768736,205.3999938964844,10.0
427,1411813497000,41.1610131,-8.59778922,205.5,11.0
428,1411813498000,41.16102063,-8.59787783,205.0,10.0
429,1411813499000,41.16101326,-8.59796151,205.1999969482422,11.0
430,1411813500000,41.16101289,-8.59803921,205.10000610351565,11.0
431,1411813501000,41.16101186,-8.59810859,205.3999938964844,11.0
432,1411813521000,41.16104998,-8.59816517,205.8000030517578,10.0
