No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
138.0,63734.1,52.563149700000004,-1.4984822,77.069,115.88,88.54,0.43,0.1,0.0,77.2,77.20999,77.11,76.75999,-0.6999816999999999,77.17,0.039779900000000014,-0.02958012,0.0,5.0,3.0,2368.0,86.0,0.0,0.009979248,0.0,14.1,9.0,29.0
138.0,63734.2,52.5631413,-1.4984536999999996,77.15899999999998,115.859,88.58,0.43,0.1,0.0,77.28,77.25999,77.23999,76.92,-1.0,77.18999000000002,0.04997993,-0.03978014,0.0,5.0,3.0,2377.0,86.0,0.0,0.009979248,0.0,14.1,9.0,29.0
138.0,63734.3,52.5631329,-1.4984252,77.342,115.959,88.64,0.45,0.1,0.0,77.45999,77.41,77.41,76.91,-0.8999939,77.41,0.04997993,-0.04997993,0.0,5.0,3.0,2373.0,86.0,0.0,0.009979248,0.0,14.1,9.0,29.0
138.0,63734.4,52.5631243,-1.4983967,77.429,116.131,88.68,0.44,0.1,0.0,77.62,77.58,77.62,77.06,-0.8999939,77.52,0.04997993,-0.04997993,0.0,5.0,3.0,2385.0,86.0,0.0,0.009979248,0.0,14.1,9.0,29.0
138.0,63734.5,52.5631158,-1.4983682000000005,77.569,116.193,88.72,0.43,0.1,0.0,77.62,77.61,77.50999,76.89999,-0.6000061,77.66,0.05915999,-0.02958012,0.0,5.0,3.0,2379.0,86.0,0.0,0.009979248,0.0,14.1,9.0,23.5
138.0,63734.6,52.5631072,-1.4983396999999998,77.656,116.202,88.76,0.43,0.1,0.0,77.75999,77.7,77.87999,77.20999,-0.7999878,77.74,0.05915999,-0.02958012,0.0,5.0,3.0,2382.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63734.7,52.5630986,-1.4983111,77.929,116.342,88.8,0.43,0.1,0.0,77.86,77.89,77.84999,77.45,-0.6000061,77.81,0.04997993,-0.02958012,0.0,5.0,3.0,2390.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63734.8,52.5630899,-1.4982825,77.915,116.472,88.84,0.43,0.1,0.0,77.92,77.90999000000002,77.92,77.56999,-0.5,77.82,0.039779900000000014,-0.01938009,0.0,5.0,3.0,2389.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63734.9,52.5630813,-1.4982539000000001,77.94,116.281,88.88,0.42,0.1,0.0,77.98999,77.95,78.0,77.47,-0.2999878,77.97,0.02957988,-0.009180069,0.0,5.0,3.0,2396.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63735.0,52.563072600000005,-1.4982253,77.972,116.525,88.93,0.42,0.1,0.0,77.98,77.97,77.97,77.45,0.0,77.99,0.02957988,-0.009180069,0.0,5.0,3.0,2388.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63735.1,52.563063899999996,-1.4981967,78.062,116.498,88.97,0.42,0.1,0.0,78.01999,78.00999,78.17,77.56,0.0,78.02,0.02957988,-0.009180069,0.0,5.0,3.0,2391.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63735.2,52.5630552,-1.4981680000000004,78.059,116.483,89.01,0.42,0.1,0.0,78.03,78.09,78.11,77.62,0.1000061,78.04,0.02957988,0.0,0.0,5.0,3.0,2390.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63735.3,52.563046500000006,-1.4981394,78.206,116.515,89.05,0.42,0.1,0.0,78.12999,78.17,78.01999,77.73,0.0,78.1,0.02957988,0.0,0.0,5.0,3.0,2392.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63735.4,52.5630378,-1.4981107000000005,78.16,116.385,89.09,0.42,0.1,0.0,78.23,78.23999,78.08,77.8,0.1000061,78.14,0.02957988,0.0,0.0,5.0,3.0,2394.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63735.5,52.5630291,-1.498082,78.235,116.508,89.14,0.43,0.1,0.0,78.23999,78.23,78.22,77.87,0.1000061,78.2,0.02957988,0.0,0.0,5.0,3.0,2394.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63735.6,52.5630204,-1.4980532999999998,78.26,116.483,89.18,0.42,0.1,0.0,78.23,78.26999,78.31,77.67,0.0,78.32,0.02957988,-0.009180069,0.0,5.0,3.0,2397.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63735.7,52.5630118,-1.4980244999999999,78.24600000000002,116.277,89.22,0.43,0.1,0.0,78.25999,78.23,78.44,77.78,0.2000122,78.23,0.02957988,0.0,0.0,5.0,3.0,2396.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63735.8,52.563003099999996,-1.4979957000000004,78.433,116.369,89.26,0.42,0.1,0.0,78.3,78.34999,78.25,77.87999,0.2000122,78.33,0.02957988,0.0,0.0,5.0,3.0,2399.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63735.9,52.5629944,-1.4979669999999996,78.404,116.353,89.3,0.42,0.1,0.0,78.45999,78.5,78.37999,78.06999,0.3000183,78.36,0.02957988,0.0,0.0,5.0,3.0,2398.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63736.0,52.56298570000001,-1.4979382,78.422,116.328,89.34,0.41,0.1,0.0,78.5,78.47,78.37,78.14999,0.3000183,78.43999000000002,0.02957988,0.0,0.0,5.0,3.0,2413.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63736.1,52.562977000000004,-1.4979092999999999,78.462,116.314,89.38,0.41,0.1,0.0,78.47,78.45999,78.56,78.01999,0.3000183,78.42,0.02957988,0.009180069,0.0,5.0,3.0,2412.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63736.2,52.5629684,-1.4978804,78.685,116.22,89.42,0.41,0.1,0.0,78.50999,78.5,78.64,78.08,0.3999939,78.49,0.039779900000000014,0.009180069,0.0,5.0,3.0,2414.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63736.3,52.5629597,-1.4978515,78.602,116.179,89.47,0.42,0.1,0.0,78.59999,78.64999,78.61,78.12,0.2000122,78.56,0.02957988,0.0,0.0,5.0,3.0,2418.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63736.4,52.5629511,-1.4978226000000003,78.667,116.099,89.5,0.4,0.1,0.0,78.69,78.73,78.56,78.25,0.3000183,78.64,0.02957988,0.0,0.0,5.0,3.0,2417.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63736.5,52.5629425,-1.4977936,78.736,116.106,89.54,0.4,0.1,0.0,78.73,78.75,78.7,78.45,0.2000122,78.65,0.02957988,0.0,0.0,5.0,3.0,2418.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63736.6,52.5629339,-1.4977646,78.743,115.988,89.58,0.4,0.1,0.0,78.78,78.69,78.78,78.42,0.2000122,78.74,0.02957988,0.0,0.0,5.0,3.0,2419.0,86.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63736.7,52.5629252,-1.4977355,78.995,116.057,89.61,0.39,0.1,0.0,78.87999,78.84,78.89,78.3,0.2000122,78.86,0.02957988,0.0,0.0,5.0,3.0,2423.0,86.0,0.0,0.009979248,0.0,14.1,9.0,22.0
138.0,63736.8,52.5629166,-1.4977065,78.82600000000002,115.94,89.65,0.39,0.1,0.0,78.92,78.92999,78.89999,78.37999,0.1000061,78.88,0.02957988,0.0,0.0,5.0,3.0,2427.0,86.0,0.0,0.009979248,0.0,14.1,9.0,23.5
138.0,63736.9,52.5629079,-1.4976774,78.916,116.006,89.69,0.39,0.1,0.0,78.97,79.06999,78.89,78.58,0.2000122,78.97,0.039779900000000014,0.0,0.0,5.0,3.0,2439.0,86.0,0.0,0.009979248,0.0,14.1,9.0,23.5
138.0,63737.0,52.562899300000005,-1.4976483,79.016,115.976,89.73,0.39,0.1,0.0,79.06,79.00999,79.06999,78.87,0.3000183,79.08,0.039779900000000014,0.009180069,0.0,5.0,3.0,2413.0,86.0,0.0,0.009979248,0.0,14.1,9.0,23.5
138.0,63737.1,52.562890700000004,-1.4976191,79.15,115.786,89.77,0.39,0.1,0.0,79.14,79.14,79.09999,78.73,0.2000122,79.08,0.039779900000000014,0.009180069,0.0,5.0,3.0,2431.0,86.0,0.0,0.009979248,0.0,14.1,9.0,23.5
138.0,63737.2,52.5628821,-1.4975898,79.438,115.886,89.8,0.38,0.1,0.0,79.28,79.28,79.25999,78.59999,0.0,79.24,0.02957988,0.0,0.0,5.0,3.0,2427.0,86.0,0.0,0.009979248,0.0,14.1,9.0,23.5
138.0,63737.3,52.5628735,-1.4975605000000003,79.33,115.543,89.83,0.36,0.1,0.0,79.44,79.44,79.39,78.75999,0.1000061,79.38,0.039779900000000014,0.0,0.0,5.0,3.0,2441.0,86.0,0.0,0.009979248,0.0,14.1,9.0,24.0
138.0,63737.4,52.5628649,-1.4975313,79.337,115.887,89.86,0.35,0.1,0.0,79.59,79.59,79.42,79.01999,0.3000183,79.47,0.039779900000000014,0.0,0.0,5.0,3.0,2435.0,86.0,0.0,0.009979248,0.0,14.1,9.0,25.0
138.0,63737.5,52.5628563,-1.4975019,79.582,115.639,89.89,0.35,0.1,0.0,79.70999,79.65999000000002,79.42999,79.17999,0.2000122,79.55,0.039779900000000014,-0.009180069,0.0,5.0,3.0,2439.0,86.0,0.0,0.009979248,0.0,14.1,9.0,26.5
138.0,63737.6,52.56284770000001,-1.4974725,79.524,115.697,89.94,0.36,0.1,0.0,79.7,79.64999,79.86,79.34999,0.2000122,79.75999,0.04997993,-0.009180069,0.0,5.0,3.0,2450.0,86.0,0.0,0.009979248,0.0,14.1,9.0,26.5
138.0,63737.7,52.562839000000004,-1.4974431000000001,79.816,115.763,89.98,0.37,0.1,0.0,79.73999,79.8,79.92,79.31999,0.0,79.81,0.05915999,-0.01938009,0.0,5.0,3.0,2443.0,86.0,0.0,0.009979248,0.0,14.1,9.0,26.5
138.0,63737.8,52.5628303,-1.4974136000000005,79.873,115.833,90.02,0.37,0.1,0.0,79.81999,79.84999,79.86,79.28,0.0,79.85,0.04997993,-0.009180069,0.0,5.0,3.0,2444.0,86.0,0.0,0.009979248,0.0,14.1,9.0,26.5
138.0,63737.9,52.5628216,-1.497384,80.154,115.783,90.05,0.36,0.1,0.0,80.15999000000002,80.2,79.98,79.42999,-0.2999878,80.04,0.04997993,-0.02958012,0.0,5.0,3.0,2454.0,86.0,0.0,0.009979248,0.0,14.1,9.0,26.5
138.0,63738.0,52.562812900000004,-1.4973545,80.06,115.838,90.08,0.35,0.1,0.0,80.42,80.26999,80.11,80.0,-1.199982,80.27,0.039779900000000014,-0.009180069,0.0,5.0,3.0,2458.0,86.0,0.0,0.009979248,0.0,14.1,9.0,27.0
138.0,63738.1,52.5628043,-1.4973248999999997,80.19,115.681,90.1,0.33,0.1,0.0,80.34999,80.25,80.28,79.92,-0.6999816999999999,80.42,0.04997993,0.0,0.0,5.0,3.0,2470.0,86.0,0.0,0.009979248,0.0,14.1,9.0,27.0
138.0,63738.2,52.562795599999994,-1.4972952,80.33,115.558,90.14,0.34,0.1,0.0,80.44,80.42,80.75,80.11,-0.3999939,80.4,0.04997993,-0.009180069,0.0,5.0,3.0,2471.0,86.0,0.0,0.009979248,0.0,14.1,9.0,27.0
138.0,63738.3,52.562786800000005,-1.4972655000000001,80.64699999999998,115.908,90.18,0.36,0.1,0.0,80.5,80.56,80.47,79.86,0.1000061,80.52,0.04997993,-0.01938009,0.0,5.0,3.0,2476.0,86.0,0.0,0.009979248,0.0,14.1,9.0,27.0
138.0,63738.4,52.562778,-1.4972358,80.64699999999998,115.984,90.22,0.35,0.1,0.0,80.7,80.81,80.64999,80.12999,0.2000122,80.66,0.04997993,-0.01938009,0.0,5.0,3.0,2482.0,86.0,0.0,0.009979248,0.0,14.1,9.0,27.0
138.0,63738.5,52.562769200000005,-1.4972059999999998,80.798,115.956,90.24,0.34,0.1,0.0,80.94,80.89999,80.76999,80.44,-0.1000061,80.88,0.04997993,-0.009180069,0.0,5.0,3.0,2477.0,86.0,0.0,0.009979248,0.0,14.1,9.0,24.5
138.0,63738.6,52.5627604,-1.4971763,80.816,115.893,90.27,0.33,0.1,0.0,80.95999,80.92999,81.00999,80.53999,-0.1999817,81.0,0.04997993,0.0,0.0,5.0,3.0,2473.0,86.0,0.0,0.009979248,0.0,14.1,9.0,22.0
138.0,63738.7,52.5627515,-1.4971463999999999,81.112,115.89,90.3,0.33,0.1,0.0,81.01999,81.0,81.17,80.48,-0.1999817,81.02,0.039779900000000014,-0.009180069,0.0,5.0,3.0,2477.0,86.0,0.0,0.009979248,0.0,14.1,9.0,20.0
138.0,63738.8,52.562742700000015,-1.4971164,81.15100000000002,115.843,90.34,0.33,0.1,0.0,81.12999,81.14,81.06,80.56,-0.1000061,81.07,0.02957988,-0.01938009,0.0,5.0,3.0,2475.0,86.0,0.0,0.009979248,0.0,14.1,9.0,19.5
138.0,63738.9,52.562733800000004,-1.4970865999999996,81.13,115.919,90.37,0.32,0.1,0.0,81.20999,81.20999,81.09999,80.70999,-0.1999817,81.1,0.01937985,-0.01938009,0.0,5.0,3.0,2494.0,86.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63739.0,52.56272490000001,-1.4970567000000001,81.234,116.082,90.4,0.32,0.1,0.0,81.12999,81.05,81.2,80.8,0.0,81.23,0.009180069,0.0,0.0,5.0,3.0,2493.0,86.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63739.1,52.562716099999996,-1.4970267,81.248,115.793,90.44,0.33,0.1,0.0,81.15999000000002,81.08,81.31,80.62999,-0.1999817,81.13,0.01937985,0.0,0.0,5.0,3.0,2492.0,86.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63739.2,52.5627072,-1.4969967,81.306,115.852,90.47,0.32,0.1,0.0,81.20999,81.26999,81.20999,80.64999,-0.1999817,81.22,0.01937985,0.0,0.0,5.0,3.0,2488.0,86.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63739.3,52.5626984,-1.4969667999999996,81.292,115.914,90.5,0.32,0.1,0.0,81.23999,81.25999,81.26999,80.8,0.0,81.14,0.01937985,-0.01938009,0.0,5.0,3.0,2482.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63739.4,52.562689500000005,-1.4969367999999996,81.263,115.86,90.53,0.33,0.1,0.0,81.28999,81.23999,81.34,80.97,0.0,81.25999,0.01937985,-0.01938009,0.0,5.0,3.0,2487.0,86.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63739.5,52.5626807,-1.4969068,81.317,115.927,90.57,0.33,0.1,0.0,81.25999,81.23999,81.33,80.75,0.1000061,81.27,0.01937985,-0.01938009,0.0,5.0,3.0,2496.0,86.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63739.6,52.5626717,-1.4968769,81.281,116.06,90.61,0.34,0.1,0.0,81.23,81.23999,81.28,80.70999,0.0,81.16,0.01937985,0.0,0.0,5.0,3.0,2485.0,87.0,0.0,0.25,0.0,14.1,9.0,19.0
138.0,63739.7,52.5626628,-1.4968469000000004,81.421,115.977,90.64,0.34,0.1,0.0,81.26999,81.25999,81.25,80.81999,-0.1000061,81.25999,0.01937985,-0.009180069,0.0,5.0,3.0,2485.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63739.8,52.562653999999995,-1.4968169,81.428,115.923,90.67,0.34,0.1,0.0,81.34999,81.28,81.31999,80.98999,0.0,81.32,0.009180069,0.0,0.0,5.0,3.0,2487.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63739.9,52.562645100000005,-1.4967869,81.439,115.975,90.71,0.33,0.1,0.0,81.34,81.28999,81.31999,80.87,0.0,81.33,0.009180069,0.0,0.0,5.0,3.0,2500.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63740.0,52.5626362,-1.496757,81.31,116.021,90.74,0.33,0.1,0.0,81.3,81.3,81.39,80.83,0.0,81.4,0.01937985,0.0,0.0,5.0,3.0,2490.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63740.1,52.5626273,-1.4967268999999999,81.536,115.718,90.77,0.33,0.1,0.0,81.37,81.42999,81.37,80.86,-0.1000061,81.32,0.01937985,0.0,0.0,5.0,3.0,2500.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.0
138.0,63740.2,52.5626184,-1.4966969000000003,81.54,115.913,90.8,0.33,0.1,0.0,81.42,81.37,81.40999000000002,81.00999,0.0,81.41,0.01937985,0.0,0.0,5.0,3.0,2490.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.0
137.0,63740.3,52.5626096,-1.4966667999999996,81.52600000000002,115.813,90.82,0.32,0.1,0.0,81.44,81.39999,81.53999,81.19,0.2000122,81.41,0.01937985,-0.009180069,0.0,5.0,3.0,2492.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.0
137.0,63740.4,52.5626007,-1.4966368,81.605,115.953,90.85,0.31,0.1,0.0,81.47,81.48,81.53,81.14,0.3999939,81.45,0.01937985,-0.009180069,0.0,5.0,3.0,2503.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.0
137.0,63740.5,52.5625918,-1.4966068,81.475,115.932,90.88,0.31,0.1,0.0,81.42,81.48,81.44,80.84,0.3000183,81.4,0.01937985,0.0,0.0,5.0,3.0,2500.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.0
137.0,63740.6,52.5625829,-1.4965766,81.796,115.821,90.91,0.3,0.1,0.0,81.59,81.59999,81.55,81.00999,0.2000122,81.43999000000002,0.01937985,0.009180069,0.0,5.0,3.0,2494.0,87.0,0.0,0.009979248,0.0,14.1,9.0,19.5
138.0,63740.7,52.562574000000005,-1.4965465,81.652,115.802,90.94,0.29,0.1,0.0,81.72,81.64,81.58,81.20999,0.0,81.67,0.009180069,0.0,0.0,5.0,3.0,2500.0,87.0,0.0,0.009979248,0.0,14.1,9.0,21.0
138.0,63740.8,52.5625652,-1.4965164,81.547,115.696,90.96,0.29,0.1,0.0,81.61,81.56,81.65999000000002,81.26999,0.3000183,81.66,0.01937985,0.0,0.0,5.0,3.0,2509.0,87.0,0.0,0.009979248,0.0,14.1,9.0,21.5
138.0,63740.9,52.56255630000001,-1.4964863999999996,81.58,116.032,90.99,0.29,0.1,0.0,81.55,81.59999,81.75,81.22,0.3999939,81.6,0.02957988,0.0,0.0,5.0,3.0,2512.0,87.0,0.0,0.009979248,0.0,14.1,9.0,21.5
138.0,63741.0,52.5625475,-1.4964561,81.88600000000002,115.482,91.03,0.31,0.1,0.0,81.7,81.73999,81.73999,81.20999,0.5,81.64,0.02957988,0.0,0.0,5.0,3.0,2507.0,87.0,0.0,0.009979248,0.0,14.1,9.0,21.5
138.0,63741.1,52.5625386,-1.4964259,81.86399999999998,115.787,91.06,0.3,0.1,0.0,81.89,81.84,81.81,81.37999,0.3999939,81.84,0.02957988,0.0,0.0,5.0,3.0,2506.0,87.0,0.0,0.009979248,0.0,14.1,9.0,20.0
138.0,63741.2,52.5625288,-1.4963969000000001,81.21600000000002,117.932,91.16,0.38,0.1,0.0,81.95999,81.87999,81.95,81.61,0.2000122,81.99,0.02957988,0.009180069,0.0,5.0,3.0,2499.0,87.0,0.0,0.009979248,0.0,14.1,9.0,14.5
138.0,63741.3,52.5625193,-1.4963677,80.892,118.138,91.22,0.41,0.1,0.0,81.8,81.81999,81.95999,81.58,0.3999939,81.84,0.01937985,0.0,0.0,6.0,3.0,2502.0,87.0,0.0,0.009979248,0.0,14.1,9.0,13.0
138.0,63741.4,52.562510399999994,-1.4963374,81.86,116.382,91.33,0.5,0.1,0.0,81.76999,81.84,81.94,81.40999000000002,0.1000061,81.77,0.009180069,0.0,0.0,6.0,3.0,2506.0,87.0,0.0,0.009979248,0.0,14.1,9.0,13.0
