,1411812122840,41.1781183,-8.5980907,0.0,73.06700134277344
46,1411812480000,41.17690777,-8.59978612,194.10000610351565,10.0
47,1411812481000,41.17680808,-8.59982953,194.0,11.0
48,1411812482000,41.17671169,-8.59988402,193.60000610351565,11.0
49,1411812483000,41.17662011,-8.59992615,193.1999969482422,11.0
50,1411812484000,41.17652537,-8.59998173,190.8000030517578,10.0
51,1411812485000,41.17642898,-8.60003766,190.3000030517578,11.0
52,1411812486000,41.17632045,-8.60010522,189.8999938964844,11.0
53,1411812487000,41.17620672,-8.60014618,189.8000030517578,11.0
54,1411812488000,41.17611624,-8.60020195,188.60000610351565,11.0
55,1411812489000,41.17599052,-8.60024854,187.60000610351565,12.0
56,1411812490000,41.17588952,-8.60029698,187.3000030517578,12.0
57,1411812491000,41.1757766,-8.60029408,186.3999938964844,12.0
58,1411812492000,41.17570176,-8.60027842,185.3000030517578,12.0
59,1411812493000,41.17560969,-8.60021597,183.8999938964844,10.0
60,1411812494000,41.17552405,-8.60019354,184.0,10.0
61,1411812495000,41.17543086,-8.60017564,183.10000610351565,11.0
62,1411812496000,41.17534888,-8.60015799,184.0,10.0
63,1411812497000,41.1752835,-8.60013565,182.6999969482422,10.0
64,1411812499000,41.17520026,-8.60010216,181.6999969482422,10.0
65,1411812501000,41.17513163,-8.60006116,181.10000610351565,10.0
66,1411812503000,41.17507677,-8.60003617,179.39999389648438,11.0
67,1411812511000,41.17503812,-8.60000023,174.3000030517578,11.0
68,1411812535000,41.17497605,-8.59993689,173.89999389648438,10.0
69,1411812537000,41.17488159,-8.59987335,175.0,10.0
70,1411812538000,41.17478895,-8.59982476,175.5,11.0
71,1411812539000,41.17474654,-8.59979123,175.10000610351565,11.0
72,1411812540000,41.17467796,-8.59973275,175.39999389648438,12.0
73,1411812541000,41.17461772,-8.59969517,175.39999389648438,12.0
74,1411812542000,41.17452709,-8.59965964,174.5,13.0
75,1411812543000,41.17439655,-8.59959086,174.3000030517578,10.0
76,1411812544000,41.17430107,-8.59953627,174.0,10.0
77,1411812545000,41.17421087,-8.59946537,173.89999389648438,10.0
78,1411812546000,41.17412657,-8.59940981,174.0,11.0
79,1411812547000,41.17403126,-8.59941052,174.6999969482422,11.0
80,1411812548000,41.17393398,-8.59933156,175.5,11.0
81,1411812549000,41.17384036,-8.59925928,175.8000030517578,11.0
82,1411812550000,41.1737451,-8.59919504,175.5,11.0
83,1411812551000,41.17364685,-8.59912187,175.3000030517578,11.0
84,1411812552000,41.17354707,-8.59907567,174.3000030517578,12.0
85,1411812553000,41.17343552,-8.59901305,174.10000610351565,11.0
86,1411812554000,41.17332512,-8.59896041,174.0,11.0
87,1411812555000,41.17320137,-8.59888409,173.89999389648438,11.0
88,1411812556000,41.17308778,-8.59883804,174.39999389648438,11.0
89,1411812557000,41.17298979,-8.59875957,175.1999969482422,10.0
90,1411812558000,41.17287479,-8.59871103,175.60000610351565,11.0
91,1411812559000,41.17278198,-8.59862837,176.10000610351565,11.0
92,1411812560000,41.17267557,-8.59857976,175.60000610351565,11.0
93,1411812561000,41.17258074,-8.5985466,175.6999969482422,11.0
94,1411812562000,41.17246997,-8.5984961,175.5,11.0
95,1411812563000,41.17237571,-8.59841088,175.1999969482422,11.0
96,1411812564000,41.17228602,-8.59836901,174.8000030517578,11.0
97,1411812565000,41.17216778,-8.59830513,175.1999969482422,10.0
98,1411812566000,41.17207514,-8.598247689999999,175.3000030517578,11.0
99,1411812567000,41.17196745,-8.59817291,175.39999389648438,11.0
100,1411812568000,41.17186948,-8.59811582,175.3000030517578,12.0
101,1411812569000,41.17175717,-8.59801969,175.6999969482422,12.0
102,1411812570000,41.17165058,-8.59794587,176.0,12.0
103,1411812571000,41.17154198,-8.59785855,176.3000030517578,12.0
104,1411812572000,41.17144696,-8.5977775,176.60000610351565,12.0
105,1411812573000,41.17132916,-8.5977351,177.39999389648438,12.0
106,1411812574000,41.17123022,-8.59766629,177.60000610351565,12.0
107,1411812575000,41.17111719,-8.59762599,177.8000030517578,12.0
108,1411812576000,41.1709994,-8.59755911,178.0,13.0
109,1411812577000,41.17092849,-8.59756926,177.8000030517578,14.0
110,1411812578000,41.17082537,-8.59756583,177.8000030517578,14.0
111,1411812579000,41.17074022,-8.59754898,177.89999389648438,14.0
112,1411812580000,41.17064269,-8.59760401,179.0,14.0
113,1411812581000,41.17063204,-8.59753041,179.6999969482422,11.0
114,1411812582000,41.17055563,-8.59749781,180.0,11.0
115,1411812583000,41.17044473,-8.59749938,182.10000610351565,11.0
116,1411812584000,41.17036839,-8.59744719,182.5,11.0
117,1411812585000,41.17028585,-8.59740084,183.3000030517578,11.0
118,1411812586000,41.17020279,-8.59736901,183.3999938964844,10.0
119,1411812587000,41.17015888,-8.59733334,183.5,10.0
120,1411812588000,41.17010709,-8.59731247,183.60000610351565,10.0
121,1411812589000,41.1700321,-8.59730005,183.5,11.0
122,1411812591000,41.16997469,-8.59728434,183.6999969482422,11.0
123,1411812593000,41.16990266,-8.59728519,183.3000030517578,12.0
124,1411812595000,41.16994876,-8.59728882,183.5,10.0
125,1411812605000,41.16988726,-8.59727483,183.3999938964844,10.0
126,1411812606000,41.16983636,-8.59727061,183.1999969482422,10.0
127,1411812607000,41.16977757,-8.59726856,183.3000030517578,11.0
128,1411812608000,41.16972067,-8.59727928,183.1999969482422,11.0
129,1411812609000,41.16965959,-8.59729441,183.3000030517578,11.0
130,1411812612000,41.16958669,-8.59731022,181.8999938964844,10.0
131,1411812615000,41.16953006,-8.59733699,182.8000030517578,10.0
132,1411812627000,41.16949313,-8.59737387,187.8999938964844,10.0
133,1411812890000,41.1694602,-8.59733083,199.10000610351565,12.0
134,1411812953000,41.16947507,-8.59726793,207.1999969482422,10.0
135,1411813046000,41.16941257,-8.59727912,205.60000610351565,11.0
136,1411813047000,41.16934969,-8.59730945,203.8999938964844,11.0
137,1411813048000,41.16925157,-8.59737162,203.1999969482422,11.0
138,1411813049000,41.16918474,-8.59737706,203.3000030517578,11.0
139,1411813051000,41.16910518,-8.59738481,201.1999969482422,11.0
140,1411813052000,41.16904169,-8.59739832,201.0,11.0
141,1411813053000,41.16899117,-8.59742474,201.5,11.0
142,1411813054000,41.1689481,-8.5974542,201.3000030517578,11.0
143,1411813055000,41.16887868,-8.59746698,201.5,12.0
144,1411813056000,41.16883477,-8.59749486,201.10000610351565,12.0
145,1411813057000,41.16875536,-8.59750075,201.3000030517578,13.0
146,1411813058000,41.16866339,-8.59749297,201.3000030517578,13.0
147,1411813059000,41.16858992,-8.59749834,201.3000030517578,14.0
148,1411813060000,41.16851862,-8.59750436,201.1999969482422,16.0
149,1411813061000,41.16841513,-8.59752041,201.8999938964844,15.0
150,1411813062000,41.16826705,-8.5976248,201.10000610351565,15.0
151,1411813063000,41.1681801,-8.59771223,200.0,13.0
152,1411813064000,41.16807441,-8.59778079,200.1999969482422,14.0
153,1411813065000,41.16801606,-8.59775694,202.10000610351565,13.0
154,1411813066000,41.16794921,-8.59778579,202.10000610351565,13.0
155,1411813068000,41.16781425,-8.59785249,202.1999969482422,13.0
156,1411813069000,41.16774947,-8.59787146,202.60000610351565,12.0
157,1411813070000,41.16768764,-8.59790092,203.5,12.0
158,1411813071000,41.16762022,-8.59797199,202.8999938964844,12.0
159,1411813072000,41.16755406,-8.59802276,202.10000610351565,12.0
160,1411813073000,41.16748361,-8.5980537,202.3000030517578,12.0
161,1411813074000,41.1674162,-8.59808216,202.3999938964844,12.0
162,1411813075000,41.16736435,-8.59811009,202.3999938964844,13.0
163,1411813076000,41.16730049,-8.59814328,202.8000030517578,14.0
164,1411813077000,41.16724221,-8.59817718,202.8000030517578,14.0
165,1411813078000,41.16718528,-8.59821202,202.8000030517578,15.0
166,1411813079000,41.16714036,-8.59823795,202.8000030517578,16.0
167,1411813081000,41.16708741,-8.59827303,202.5,17.0
168,1411813083000,41.16703802,-8.59830728,202.3000030517578,20.0
169,1411813085000,41.16698897,-8.598371,202.1999969482422,23.0
170,1411813087000,41.16701959,-8.5984339,202.10000610351565,15.0
171,1411813089000,41.16694771,-8.59841274,201.1999969482422,15.0
172,1411813090000,41.16692054,-8.59834482,202.1999969482422,14.0
173,1411813098000,41.16693287,-8.59828392,205.8000030517578,12.0
174,1411813100000,41.16691926,-8.59816912,205.8999938964844,12.0
175,1411813101000,41.16691053,-8.59810432,205.8999938964844,12.0
176,1411813102000,41.16689656,-8.59803326,205.60000610351565,12.0
177,1411813103000,41.16689693,-8.59789547,205.6999969482422,12.0
178,1411813104000,41.16688858,-8.59781094,205.8000030517578,13.0
179,1411813105000,41.1669099,-8.59772931,205.8999938964844,13.0
180,1411813107000,41.16688211,-8.59764479,206.10000610351565,14.0
181,1411813109000,41.16681917,-8.59759707,204.8999938964844,12.0
182,1411813111000,41.16672684,-8.59762468,204.8999938964844,12.0
183,1411813112000,41.16664723,-8.59763732,204.3000030517578,12.0
184,1411813113000,41.16658623,-8.59764547,203.8999938964844,12.0
185,1411813114000,41.16653733,-8.59764396,203.8000030517578,12.0
186,1411813115000,41.16649197,-8.59764181,204.10000610351565,12.0
187,1411813116000,41.16639858,-8.59764715,203.5,13.0
188,1411813118000,41.16630767,-8.59765272,203.60000610351565,14.0
189,1411813119000,41.16625984,-8.59765834,203.5,15.0
190,1411813121000,41.16618935,-8.597676,203.5,17.0
191,1411813123000,41.16616314,-8.5975954,203.60000610351565,15.0
192,1411813125000,41.16614394,-8.59754043,203.6999969482422,15.0
193,1411813129000,41.16616833,-8.59747058,203.6999969482422,22.0
194,1411813132000,41.16614715,-8.59738878,203.6999969482422,34.0
195,1411813135000,41.16609794,-8.59746012,203.60000610351565,31.0
196,1411813136000,41.1660552,-8.59780354,203.10000610351565,27.0
197,1411813138000,41.16602534,-8.59786613,202.8999938964844,28.0
198,1411813141000,41.16599847,-8.59791782,203.0,28.0
199,1411813152000,41.16597448,-8.59786244,203.3999938964844,43.0
200,1411813166000,41.1659416,-8.59790927,204.3999938964844,26.0
201,1411813169000,41.16587819,-8.59788745,205.1999969482422,32.0
202,1411813173000,41.1658219,-8.59789759,203.3999938964844,25.0
203,1411813176000,41.16576505,-8.59787098,203.8000030517578,22.0
204,1411813180000,41.16570932,-8.5978731,204.60000610351565,27.0
205,1411813186000,41.16565234,-8.59789341,204.5,33.0
206,1411813189000,41.16560296,-8.59787775,204.6999969482422,45.0
207,1411813191000,41.16555991,-8.5978541,204.60000610351565,45.0
208,1411813198000,41.16553914,-8.59778661,205.0,26.0
209,1411813202000,41.1654954,-8.59776276,205.6999969482422,38.0
210,1411813205000,41.16526905,-8.59769964,206.0,37.0
211,1411813208000,41.16522317,-8.59771531,205.5,34.0
212,1411813211000,41.16548427,-8.59796646,205.10000610351565,28.0
213,1411813213000,41.16553257,-8.59803024,204.60000610351565,22.0
214,1411813215000,41.16558435,-8.59837063,203.8000030517578,16.0
215,1411813216000,41.16556616,-8.59843777,203.8000030517578,15.0
216,1411813217000,41.16551669,-8.59845553,202.60000610351565,14.0
217,1411813218000,41.16546943,-8.59844527,203.0,13.0
218,1411813222000,41.16542536,-8.5983926,204.10000610351565,12.0
219,1411813224000,41.16538745,-8.59831364,204.3000030517578,12.0
220,1411813226000,41.16534085,-8.59822515,204.1999969482422,13.0
221,1411813227000,41.16533089,-8.59816164,205.3000030517578,13.0
222,1411813228000,41.16530809,-8.5980918,205.3000030517578,13.0
223,1411813229000,41.16529363,-8.59792192,203.6999969482422,13.0
224,1411813230000,41.16528663,-8.59784449,203.60000610351565,13.0
225,1411813232000,41.16525933,-8.59772195,203.8000030517578,14.0
226,1411813233000,41.16524771,-8.59764727,203.60000610351565,14.0
227,1411813234000,41.16524739,-8.59757477,203.0,15.0
228,1411813235000,41.16523924,-8.59748993,202.5,16.0
229,1411813236000,41.16523889,-8.59740537,202.10000610351565,16.0
230,1411813237000,41.16520345,-8.59734103,203.3999938964844,17.0
231,1411813238000,41.16517951,-8.59728142,203.5,17.0
232,1411813239000,41.16517234,-8.59721646,203.3999938964844,17.0
233,1411813240000,41.16515325,-8.59714293,203.5,18.0
234,1411813241000,41.16513801,-8.59707785,203.3999938964844,19.0
235,1411813242000,41.16513605,-8.59687196,203.5,14.0
236,1411813243000,41.16512116,-8.59675424,203.3999938964844,14.0
237,1411813244000,41.16511976,-8.59665575,203.3999938964844,14.0
238,1411813245000,41.16511978,-8.59657003,203.60000610351565,14.0
239,1411813246000,41.16510402,-8.59646704,203.6999969482422,13.0
240,1411813247000,41.16508819,-8.59637111,203.8000030517578,14.0
241,1411813248000,41.16505827,-8.59627824,204.1999969482422,14.0
242,1411813249000,41.16504161,-8.59615444,204.3000030517578,14.0
243,1411813250000,41.16501927,-8.59604769,204.1999969482422,14.0
244,1411813251000,41.16500627,-8.59592343,204.0,15.0
245,1411813252000,41.16498165,-8.59580739,204.1999969482422,16.0
246,1411813253000,41.1649582,-8.59569665,204.3000030517578,18.0
247,1411813254000,41.16494793,-8.59558099,204.1999969482422,18.0
248,1411813255000,41.16493747,-8.59545704,204.1999969482422,19.0
249,1411813256000,41.16493478,-8.59534727,204.10000610351565,20.0
250,1411813257000,41.1649262,-8.59524152,204.0,21.0
251,1411813258000,41.16491647,-8.59514644,204.0,21.0
252,1411813259000,41.1649074,-8.59504154,204.0,22.0
253,1411813260000,41.16490203,-8.59496746,203.8999938964844,24.0
254,1411813261000,41.16489001,-8.59487192,203.8000030517578,29.0
255,1411813262000,41.16485966,-8.59478682,203.6999969482422,36.0
256,1411813263000,41.16482566,-8.59470605,203.6999969482422,44.0
257,1411813267000,41.16481091,-8.5946109,203.8000030517578,44.0
258,1411813270000,41.16481597,-8.59451419,203.60000610351565,26.0
259,1411813272000,41.16480273,-8.59437527,203.60000610351565,21.0
260,1411813273000,41.16479083,-8.59429503,203.8999938964844,20.0
261,1411813275000,41.16480033,-8.59417593,204.3000030517578,17.0
262,1411813276000,41.16479412,-8.59408901,204.3999938964844,15.0
263,1411813277000,41.1647832,-8.59399887,205.0,14.0
264,1411813278000,41.16476616,-8.59391253,204.60000610351565,15.0
265,1411813279000,41.16476742,-8.59382834,204.5,15.0
266,1411813281000,41.16473901,-8.59370795,204.6999969482422,13.0
267,1411813282000,41.16474186,-8.59364804,204.60000610351565,14.0
268,1411813283000,41.16471777,-8.59356051,204.60000610351565,14.0
269,1411813284000,41.16471175,-8.59348399,204.5,15.0
270,1411813285000,41.16470705,-8.59340557,204.3999938964844,15.0
271,1411813287000,41.1648306,-8.59359555,204.60000610351565,13.0
272,1411813288000,41.16485533,-8.59369604,204.1999969482422,13.0
273,1411813289000,41.16488599,-8.59378843,206.0,12.0
274,1411813291000,41.16489641,-8.59388406,206.8999938964844,12.0
275,1411813292000,41.16489837,-8.59396169,207.3999938964844,12.0
276,1411813294000,41.16492464,-8.59407368,213.1999969482422,12.0
277,1411813295000,41.1649291,-8.59421911,213.0,12.0
278,1411813296000,41.16492493,-8.59430827,211.6999969482422,11.0
279,1411813297000,41.16493531,-8.59442365,209.3999938964844,12.0
280,1411813298000,41.16497607,-8.59451799,208.6999969482422,11.0
281,1411813299000,41.16499822,-8.59462564,209.60000610351565,11.0
282,1411813300000,41.16501361,-8.59470247,210.3999938964844,11.0
283,1411813301000,41.1650279,-8.59480754,212.3000030517578,11.0
284,1411813302000,41.16504632,-8.59493901,212.0,12.0
285,1411813303000,41.16506609,-8.5950438,211.8999938964844,12.0
286,1411813304000,41.16505228,-8.59514278,213.10000610351565,12.0
287,1411813305000,41.16504657,-8.5952208,214.6999969482422,12.0
288,1411813306000,41.16504713,-8.59532967,214.6999969482422,12.0
289,1411813307000,41.16505488,-8.59541194,214.5,12.0
290,1411813308000,41.16509224,-8.59547298,214.10000610351565,12.0
291,1411813309000,41.16510895,-8.59555445,214.10000610351565,13.0
292,1411813310000,41.16512352,-8.59563535,214.10000610351565,13.0
293,1411813311000,41.1651396,-8.59572461,214.0,14.0
294,1411813316000,41.16511284,-8.59581271,214.10000610351565,15.0
295,1411813317000,41.1649901,-8.59578815,213.8999938964844,15.0
296,1411813319000,41.16498923,-8.5957171,214.8999938964844,14.0
297,1411813321000,41.16499068,-8.59555043,214.60000610351565,14.0
298,1411813322000,41.16498279,-8.59545759,214.3000030517578,14.0
299,1411813323000,41.16497111,-8.59537048,214.60000610351565,14.0
300,1411813324000,41.16496083,-8.5952884,214.1999969482422,14.0
301,1411813325000,41.16495253,-8.59520141,214.3999938964844,14.0
302,1411813326000,41.16494864,-8.59508432,214.8999938964844,14.0
303,1411813327000,41.16494591,-8.59498401,214.60000610351565,14.0
304,1411813328000,41.16492536,-8.59487502,214.1999969482422,13.0
305,1411813329000,41.16491708,-8.59476139,214.8999938964844,13.0
306,1411813330000,41.16488817,-8.59468343,215.0,13.0
307,1411813331000,41.16487795,-8.59458779,214.8999938964844,13.0
308,1411813332000,41.16488035,-8.59447558,214.3999938964844,13.0
309,1411813333000,41.16486153,-8.59435361,214.60000610351565,13.0
310,1411813334000,41.16481329,-8.59424048,213.60000610351565,12.0
311,1411813335000,41.16479516,-8.59412472,213.3999938964844,12.0
312,1411813336000,41.1647895,-8.59401895,213.3999938964844,12.0
313,1411813337000,41.16476482,-8.59391205,213.0,12.0
314,1411813338000,41.16475137,-8.59380709,213.3999938964844,13.0
315,1411813339000,41.16473555,-8.59369443,214.0,13.0
316,1411813340000,41.16472225,-8.5935848,213.8999938964844,14.0
317,1411813341000,41.1647151,-8.59349232,213.8000030517578,12.0
318,1411813342000,41.16470657,-8.59338729,213.6999969482422,13.0
319,1411813343000,41.16468703,-8.59328986,214.10000610351565,13.0
320,1411813344000,41.16468078,-8.59318815,213.6999969482422,14.0
321,1411813345000,41.16468811,-8.59305736,212.8999938964844,15.0
322,1411813346000,41.16465839,-8.5929033,212.8999938964844,13.0
323,1411813347000,41.16463153,-8.5927824,213.1999969482422,13.0
324,1411813348000,41.16462177,-8.59266251,212.10000610351565,13.0
325,1411813349000,41.16460896,-8.59255483,211.8000030517578,14.0
326,1411813350000,41.16460103,-8.59244073,211.3999938964844,14.0
327,1411813351000,41.16457855,-8.59232752,211.60000610351565,15.0
328,1411813352000,41.16455617,-8.59222552,212.0,15.0
329,1411813353000,41.16453953,-8.59210696,211.60000610351565,15.0
330,1411813354000,41.16451666,-8.59197473,211.1999969482422,16.0
331,1411813355000,41.16450265,-8.59185452,211.1999969482422,16.0
332,1411813356000,41.16449687,-8.59174209,211.5,20.0
333,1411813357000,41.16449185,-8.59167214,211.60000610351565,15.0
334,1411813358000,41.16448977,-8.59155689,211.3000030517578,15.0
335,1411813359000,41.16446638,-8.59145831,211.3999938964844,14.0
336,1411813360000,41.16445132,-8.59138739,211.60000610351565,14.0
337,1411813361000,41.1644436,-8.59130213,211.0,15.0
338,1411813362000,41.16442871,-8.59117576,211.1999969482422,15.0
339,1411813363000,41.16440853,-8.59108756,211.1999969482422,15.0
340,1411813364000,41.16440517,-8.59101729,211.1999969482422,15.0
341,1411813365000,41.1643765,-8.59094795,211.10000610351565,16.0
342,1411813367000,41.16434092,-8.59087978,211.10000610351565,14.0
343,1411813368000,41.16431391,-8.59080685,211.0,14.0
344,1411813369000,41.1642801,-8.5907395,210.1999969482422,14.0
345,1411813371000,41.16422747,-8.59063213,208.3999938964844,13.0
346,1411813372000,41.16416597,-8.59045851,208.3000030517578,12.0
347,1411813374000,41.16414527,-8.59034491,207.5,12.0
348,1411813376000,41.16411794,-8.59024299,206.60000610351565,12.0
349,1411813378000,41.16404451,-8.59012216,205.6999969482422,11.0
350,1411813379000,41.1640165,-8.59001914,204.6999969482422,11.0
351,1411813380000,41.16401431,-8.58995573,203.8999938964844,12.0
352,1411813383000,41.16398819,-8.58988162,202.8000030517578,11.0
353,1411813385000,41.16395,-8.58981719,203.6999969482422,11.0
354,1411813387000,41.16387768,-8.58982707,203.8999938964844,10.0
355,1411813389000,41.16381553,-8.58988243,202.8000030517578,10.0
356,1411813391000,41.16373258,-8.58992211,203.0,10.0
357,1411813393000,41.16365364,-8.58996232,204.3000030517578,11.0
358,1411813394000,41.16361187,-8.58998827,203.8999938964844,11.0
359,1411813395000,41.16353062,-8.59007905,204.8000030517578,10.0
360,1411813396000,41.16347085,-8.59013418,205.3000030517578,10.0
361,1411813397000,41.16342029,-8.59017537,206.0,10.0
362,1411813398000,41.1633577,-8.59022014,205.6999969482422,10.0
363,1411813399000,41.16329054,-8.59026219,205.8999938964844,10.0
364,1411813400000,41.1632253,-8.5902813,206.3999938964844,10.0
365,1411813401000,41.16316522,-8.5903068,207.1999969482422,11.0
366,1411813402000,41.16312393,-8.59035742,208.6999969482422,10.0
367,1411813403000,41.16307129,-8.59040096,209.1999969482422,10.0
368,1411813403467,41.1640502,-8.589613,0.0,40.5
369,1411813404000,41.16302413,-8.59044944,209.60000610351565,10.0
370,1411813405000,41.16296384,-8.5905073,207.8000030517578,11.0
371,1411813406000,41.16290688,-8.59055517,207.10000610351565,10.0
372,1411813407000,41.16286068,-8.59061936,206.1999969482422,10.0
373,1411813408000,41.16279709,-8.59066455,206.5,11.0
374,1411813409000,41.16273859,-8.59072378,206.60000610351565,10.0
375,1411813410000,41.16266483,-8.59078645,207.0,11.0
376,1411813411000,41.16259848,-8.59085693,207.8999938964844,11.0
377,1411813412000,41.16255359,-8.59094026,207.6999969482422,10.0
378,1411813413000,41.16251621,-8.59100486,206.60000610351565,10.0
379,1411813414000,41.16244645,-8.59104125,206.0,10.0
380,1411813415000,41.16238801,-8.59109953,206.0,10.0
381,1411813416000,41.1623407,-8.59114673,206.10000610351565,11.0
382,1411813417000,41.1622698,-8.59122979,206.8000030517578,11.0
383,1411813417351,41.1640502,-8.589613,0.0,40.5
384,1411813418000,41.16220358,-8.59127055,206.8999938964844,11.0
385,1411813419000,41.16213898,-8.59133333,207.6999969482422,10.0
386,1411813420000,41.16206373,-8.59140258,208.1999969482422,10.0
387,1411813421000,41.16200048,-8.59146347,208.1999969482422,11.0
388,1411813422000,41.16194874,-8.59151348,208.3000030517578,11.0
389,1411813423000,41.16189203,-8.59154384,207.3999938964844,10.0
390,1411813424000,41.16181366,-8.59158295,210.1999969482422,10.0
391,1411813425000,41.16176534,-8.59162588,209.6999969482422,10.0
392,1411813426000,41.16170533,-8.59167515,209.3999938964844,11.0
393,1411813427000,41.16165019,-8.59169832,209.3999938964844,11.0
394,1411813428000,41.16159424,-8.5917321,209.1999969482422,11.0
395,1411813429000,41.16153766,-8.5917659,209.3000030517578,11.0
396,1411813430000,41.16147896,-8.59182131,209.1999969482422,11.0
397,1411813431000,41.16142866,-8.59185941,210.0,12.0
398,1411813433000,41.16135892,-8.59194871,210.1999969482422,13.0
399,1411813436000,41.16132758,-8.59184728,210.5,13.0
400,1411813437000,41.16130943,-8.59191532,210.8000030517578,14.0
401,1411813437366,41.1640502,-8.589613,0.0,40.5
402,1411813439000,41.16128173,-8.59196594,211.5,13.0
403,1411813441000,41.16122919,-8.59201795,211.60000610351565,14.0
404,1411813443000,41.1611688,-8.59206271,211.60000610351565,14.0
405,1411813444000,41.16113513,-8.59210593,211.6999969482422,14.0
406,1411813445000,41.16110446,-8.59215596,212.1999969482422,13.0
407,1411813446000,41.16107171,-8.5922109,212.3999938964844,13.0
408,1411813447000,41.16104194,-8.5922635,212.3000030517578,13.0
409,1411813448000,41.16101319,-8.59231419,212.3000030517578,14.0
410,1411813449000,41.16098465,-8.59236272,212.3000030517578,14.0
411,1411813450000,41.16095627,-8.59240952,212.3000030517578,15.0
412,1411813452000,41.16090485,-8.59249886,212.1999969482422,17.0
413,1411813454000,41.16086351,-8.59261088,212.10000610351565,25.0
414,1411813455000,41.16086811,-8.5928064,212.10000610351565,31.0
415,1411813456000,41.16086511,-8.59288962,212.10000610351565,36.0
416,1411813457000,41.1608663,-8.59296214,212.10000610351565,42.0
417,1411813458000,41.1608226,-8.59306702,212.0,50.0
418,1411813459000,41.1607893,-8.59315671,211.8999938964844,59.0
419,1411813460000,41.16076312,-8.59324639,211.8999938964844,70.0
420,1411813461000,41.160759,-8.59333876,211.60000610351565,77.0
421,1411813462000,41.16071413,-8.5934017,211.5,89.0
422,1411813463000,41.16053413,-8.59391642,210.3000030517578,66.0
423,1411813464000,41.16053283,-8.59406176,210.0,65.0
424,1411813465000,41.1605138,-8.59418204,209.8999938964844,66.0
425,1411813466000,41.16050683,-8.59427915,209.8999938964844,71.0
426,1411813467000,41.16048997,-8.5943875,209.8999938964844,71.0
427,1411813468000,41.16059575,-8.59473671,210.1999969482422,55.0
428,1411813469000,41.16072513,-8.5948435,210.60000610351565,33.0
429,1411813470000,41.16071422,-8.59497018,210.60000610351565,31.0
430,1411813471000,41.16074744,-8.5950786,210.3000030517578,27.0
431,1411813472000,41.16075529,-8.59516284,210.1999969482422,23.0
432,1411813473000,41.16075426,-8.59527891,210.1999969482422,22.0
433,1411813474000,41.16070293,-8.59541338,210.5,20.0
