,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
34,1457869796.0,41.179078233,-8.59417025,166.4,2.366,71.70,3.3,1.0,3.5
35,1457869797.0,41.17907235,-8.594129783,166.4,3.190,97.30,3.3,1.0,3.5
36,1457869798.0,41.179013583,-8.59411065,166.4,1.029,100.60,2.8,6.9,7.4
37,1457869799.0,41.178997433,-8.594110383,166.4,0.360,128.50,2.8,6.9,7.4
38,1457869800.0,41.178992467,-8.5941102,166.5,0.257,183.70,2.8,6.9,7.5
39,1457869801.0,41.178993083,-8.59411245,166.5,0.103,316.00,2.8,6.9,7.5
40,1457869802.0,41.1789928,-8.594114933,166.5,0.103,339.50,2.8,6.9,7.5
41,1457869803.0,41.178986467,-8.594118733,166.4,0.103,198.70,2.8,6.9,7.5
42,1457869804.0,41.178984283,-8.594119067,166.4,0.000,131.00,2.8,7.0,7.5
43,1457869805.0,41.178983217,-8.594118017,166.4,0.051,98.00,2.8,7.0,7.5
44,1457869806.0,41.17898195,-8.594115783,166.4,0.154,84.90,2.8,7.0,7.5
45,1457869807.0,41.17897935,-8.594111333,166.4,0.154,104.30,2.8,7.0,7.5
46,1457869808.0,41.178976383,-8.59410815,166.5,0.103,96.80,2.8,7.0,7.5
47,1457869809.0,41.178974283,-8.594105283,166.4,0.051,101.90,2.8,7.0,7.5
48,1457869810.0,41.178975233,-8.59411015,166.4,0.051,326.40,2.8,7.0,7.5
49,1457869811.0,41.1789757,-8.59411115,166.4,0.051,329.20,2.8,7.0,7.6
50,1457869812.0,41.178975633,-8.59411145,166.4,0.051,299.80,2.8,7.0,7.6
51,1457869813.0,41.178976667,-8.5941133,166.4,0.000,220.50,1.3,?,?
52,1457869814.0,41.178976717,-8.594113167,166.5,0.051,275.90,2.8,7.0,7.6
53,1457869815.0,41.178975967,-8.59411085,166.5,0.051,288.20,2.8,7.0,7.6
54,1457869816.0,41.178975233,-8.59410515,166.5,0.051,133.30,3.0,1.0,3.2
55,1457869817.0,41.178974683,-8.5941023,166.5,0.000,289.80,2.8,7.1,7.6
56,1457869818.0,41.1789737,-8.59410045,166.5,0.051,357.80,3.0,1.0,3.2
57,1457869819.0,41.178972683,-8.5940972,166.5,0.051,69.60,3.0,1.0,3.2
58,1457869820.0,41.17897205,-8.5940965,166.5,0.051,84.70,2.8,7.1,7.6
59,1457869821.0,41.178971583,-8.594094767,166.4,0.000,74.10,1.5,?,?
60,1457869822.0,41.178972233,-8.594091283,166.5,0.051,80.00,5.8,?,?
61,1457869823.0,41.17897255,-8.594090417,166.5,0.000,54.70,5.8,?,?
62,1457869824.0,41.178972733,-8.59409065,166.6,0.000,24.90,1.5,?,?
63,1457869825.0,41.178972867,-8.5940919,166.7,0.051,271.40,5.8,?,?
64,1457869826.0,41.178973117,-8.594092667,166.8,0.000,245.30,5.7,?,?
65,1457869827.0,41.178973417,-8.5940933,166.9,0.000,115.80,5.7,?,?
66,1457869828.0,41.178973717,-8.59409385,167.0,0.000,202.60,5.7,?,?
67,1457869829.0,41.17897415,-8.594094067,167.2,0.000,84.30,5.7,?,?
68,1457869830.0,41.178974583,-8.59409445,167.4,0.000,46.60,5.7,?,?
69,1457869831.0,41.178975133,-8.59409455,167.6,0.000,356.50,5.7,?,?
70,1457869832.0,41.178975567,-8.59409525,167.9,0.000,303.40,5.7,?,?
71,1457869833.0,41.1789751,-8.5940991,168.4,0.000,308.30,5.7,?,?
72,1457869834.0,41.178975017,-8.5941022,168.7,0.051,297.50,5.7,?,?
73,1457869835.0,41.178975567,-8.5941043,168.9,0.000,302.10,5.7,?,?
74,1457869836.0,41.1789761,-8.594106183,169.0,0.000,81.40,5.7,?,?
75,1457869837.0,41.178976717,-8.59410765,169.1,0.000,270.90,5.6,?,?
76,1457869838.0,41.178976783,-8.594109383,169.1,0.000,231.40,5.6,?,?
77,1457869839.0,41.17897715,-8.594110617,169.1,0.000,90.40,5.6,?,?
78,1457869840.0,41.1789776,-8.5941116,169.1,0.000,218.20,5.6,?,?
79,1457869841.0,41.178977867,-8.5941125,169.0,0.000,238.90,5.6,?,?
80,1457869842.0,41.17897785,-8.5941135,168.8,0.000,246.30,5.6,?,?
81,1457869843.0,41.178978083,-8.594114183,168.8,0.000,186.80,1.5,?,?
82,1457869844.0,41.178978267,-8.59411485,168.6,0.000,109.50,5.6,?,?
83,1457869845.0,41.178978467,-8.594115483,168.5,0.000,222.80,1.5,?,?
84,1457869846.0,41.178978617,-8.5941161,168.4,0.000,227.70,1.5,?,?
85,1457869847.0,41.178978667,-8.594116817,168.3,0.051,247.80,1.5,?,?
86,1457869848.0,41.178978533,-8.594117417,168.1,0.051,126.80,1.5,?,?
87,1457869849.0,41.178977783,-8.594118067,167.9,0.154,183.00,1.5,?,?
88,1457869850.0,41.178979283,-8.594115517,168.0,0.206,60.10,5.5,?,?
89,1457869851.0,41.178979833,-8.59411635,167.7,0.154,35.90,5.5,?,?
90,1457869852.0,41.17898045,-8.594116683,167.6,0.051,355.60,17.3,?,?
91,1457869853.0,41.178981067,-8.594116683,167.6,0.051,5.80,2.8,?,?
92,1457869854.0,41.178979433,-8.59411465,167.1,0.412,157.50,1.3,?,?
93,1457869855.0,41.17896805,-8.59411515,157.4,0.051,276.10,1.3,?,?
94,1457869856.0,41.178960117,-8.5941339,149.8,0.412,251.20,1.2,?,?
95,1457869857.0,41.178951117,-8.59416815,140.3,0.669,247.70,1.2,?,?
96,1457869858.0,41.178947133,-8.59417745,137.3,0.412,226.20,1.2,?,?
97,1457869859.0,41.178944967,-8.59417925,136.2,0.206,213.90,1.4,?,?
98,1457869860.0,41.178942983,-8.594181483,135.4,0.257,225.90,1.2,?,?
99,1457869861.0,41.17894185,-8.594182867,135.0,0.154,222.20,1.2,?,?
100,1457869862.0,41.178941833,-8.594182017,134.7,0.051,208.40,1.4,?,?
101,1457869863.0,41.178942283,-8.594181883,134.5,0.103,246.40,1.4,?,?
102,1457869864.0,41.178944783,-8.5941847,134.1,0.412,301.50,1.4,?,?
103,1457869865.0,41.17894425,-8.594186133,133.7,0.103,179.40,1.4,?,?
104,1457869866.0,41.1789448,-8.594183833,133.1,0.154,147.50,1.4,?,?
105,1457869867.0,41.178941567,-8.594190133,133.3,0.206,201.50,1.4,?,?
106,1457869868.0,41.178938967,-8.594191617,133.0,0.309,167.60,1.3,?,?
107,1457869869.0,41.178941,-8.59419375,133.1,0.103,147.40,1.2,?,?
108,1457869870.0,41.1789408,-8.59419515,133.2,0.103,157.30,1.2,?,?
109,1457869871.0,41.178940367,-8.5941956,133.4,0.051,141.00,1.4,?,?
110,1457869872.0,41.178937633,-8.5941962,133.6,0.154,174.20,1.2,?,?
111,1457869873.0,41.178935733,-8.594197683,133.8,0.051,140.40,1.2,?,?
112,1457869874.0,41.1789322,-8.594199083,134.0,0.103,164.20,1.2,?,?
113,1457869875.0,41.178930083,-8.59420045,134.1,0.051,173.50,1.3,?,?
114,1457869876.0,41.178927633,-8.594200967,134.1,0.051,165.20,1.3,?,?
115,1457869877.0,41.178925717,-8.594201533,134.0,0.103,157.50,1.3,?,?
116,1457869878.0,41.178924,-8.594202067,133.9,0.103,161.50,1.3,?,?
117,1457869879.0,41.1789226,-8.594200767,133.7,0.103,168.20,1.3,?,?
118,1457869880.0,41.1789208,-8.594200467,133.5,0.051,149.60,1.3,?,?
119,1457869881.0,41.17891905,-8.594197617,133.2,0.154,178.90,1.3,?,?
120,1457869882.0,41.178916817,-8.594194817,132.9,0.103,177.90,1.3,?,?
121,1457869883.0,41.178914417,-8.594193183,132.6,0.103,172.90,1.3,?,?
122,1457869884.0,41.178912283,-8.594192,132.3,0.051,161.50,1.3,?,?
123,1457869885.0,41.178909367,-8.59419115,132.0,0.103,164.20,1.3,?,?
124,1457869886.0,41.17890685,-8.59419095,131.7,0.154,165.30,1.3,?,?
125,1457869887.0,41.178905467,-8.594191333,131.4,0.154,166.30,1.5,?,?
126,1457869888.0,41.178903233,-8.594192283,131.2,0.154,168.30,1.5,?,?
127,1457869889.0,41.178901567,-8.594192517,130.9,0.103,161.10,1.5,?,?
128,1457869890.0,41.178903917,-8.594193383,130.9,0.154,141.40,1.5,?,?
129,1457869891.0,41.178908583,-8.594193083,131.3,0.103,118.80,2.0,?,?
130,1457869892.0,41.178907717,-8.594194833,131.2,0.103,231.20,1.5,?,?
131,1457869893.0,41.178906883,-8.594193983,130.6,0.051,357.20,1.5,?,?
132,1457869894.0,41.178907917,-8.594193833,130.3,0.051,355.00,1.5,?,?
133,1457869895.0,41.178908817,-8.594193867,130.1,0.000,190.50,1.5,?,?
134,1457869896.0,41.178914733,-8.594196067,130.3,0.051,42.10,1.3,?,?
135,1457869897.0,41.178926033,-8.5941987,131.0,0.103,56.20,1.4,?,?
136,1457869898.0,41.178929633,-8.5941966,130.9,0.000,3.00,1.3,?,?
137,1457869899.0,41.178933567,-8.594194083,131.0,0.051,9.00,1.3,?,?
138,1457869900.0,41.178936,-8.594190367,130.9,0.051,18.40,1.3,?,?
139,1457869901.0,41.178938217,-8.59418725,130.9,0.000,177.80,1.2,?,?
140,1457869902.0,41.1789428,-8.594186633,131.0,0.051,295.30,1.2,?,?
141,1457869903.0,41.17894705,-8.59418675,131.3,0.051,338.60,1.2,?,?
142,1457869904.0,41.1789503,-8.594187017,131.5,0.103,6.90,1.2,?,?
143,1457869905.0,41.178952217,-8.59418745,131.7,0.051,345.30,1.2,?,?
144,1457869906.0,41.1789537,-8.594186017,131.9,0.154,85.80,1.2,?,?
145,1457869907.0,41.178956067,-8.594187433,132.2,0.206,27.30,1.2,?,?
146,1457869908.0,41.178955783,-8.5941837,132.1,0.051,340.30,1.2,?,?
147,1457869909.0,41.178953483,-8.594183767,132.2,0.000,272.00,1.2,?,?
148,1457869910.0,41.178949033,-8.594188667,132.3,0.000,192.20,1.2,?,?
149,1457869911.0,41.178944717,-8.594195367,132.5,0.051,302.80,1.2,?,?
150,1457869912.0,41.178942533,-8.5941976,132.6,0.103,102.00,1.2,?,?
151,1457869913.0,41.178940917,-8.594196117,132.5,0.566,124.50,1.2,?,?
152,1457869914.0,41.178941067,-8.594197667,132.8,0.257,137.50,1.2,?,?
153,1457869915.0,41.178941583,-8.594195417,132.8,0.309,68.40,1.2,?,?
154,1457869916.0,41.178943,-8.594186433,133.2,0.051,264.40,1.2,?,?
155,1457869917.0,41.178944667,-8.594180533,133.4,0.206,194.30,1.4,?,?
156,1457869918.0,41.17895105,-8.594175117,133.5,1.029,12.30,1.4,?,?
157,1457869919.0,41.17897025,-8.594163567,133.6,2.932,24.20,1.4,?,?
158,1457869920.0,41.1789967,-8.594141183,134.0,3.755,33.10,1.4,?,?
159,1457869921.0,41.17902715,-8.5941181,134.1,3.807,28.90,1.4,?,?
160,1457869922.0,41.1790601,-8.594100133,134.3,4.116,15.40,1.4,?,?
161,1457869923.0,41.179099667,-8.594100567,134.4,4.784,349.90,1.4,?,?
162,1457869924.0,41.179136217,-8.594127483,134.7,5.144,314.90,1.4,?,?
163,1457869925.0,41.179157833,-8.594187583,134.7,5.968,287.10,1.4,?,?
164,1457869926.0,41.179169133,-8.5942629,134.7,6.688,278.70,1.2,?,?
165,1457869927.0,41.179176133,-8.594349783,134.7,7.614,275.80,1.2,?,?
166,1457869928.0,41.17918135,-8.59444015,134.7,7.614,275.00,1.2,?,?
167,1457869929.0,41.179185733,-8.594534833,134.7,7.974,274.30,1.2,?,?
168,1457869930.0,41.179186483,-8.594633017,134.5,7.768,274.50,1.2,?,?
169,1457869931.0,41.17918795,-8.594723417,134.5,6.842,274.90,1.3,?,?
170,1457869932.0,41.179191183,-8.594798333,134.6,5.762,275.10,1.3,?,?
171,1457869933.0,41.1791919,-8.594871083,134.6,5.762,275.30,1.3,?,?
172,1457869934.0,41.179191233,-8.5949516,134.9,7.048,274.00,1.3,?,?
173,1457869935.0,41.179190833,-8.59504355,135.3,7.974,274.40,1.3,?,?
174,1457869936.0,41.179193583,-8.5951471,135.6,9.157,274.10,1.3,?,?
175,1457869937.0,41.179198417,-8.595264883,135.8,10.289,274.70,1.3,?,?
176,1457869938.0,41.17920495,-8.595390567,136.0,10.958,274.10,1.3,?,?
177,1457869939.0,41.179210917,-8.595522167,136.0,11.318,274.10,1.3,?,?
178,1457869940.0,41.179216967,-8.595653867,136.1,11.112,274.10,1.3,?,?
179,1457869941.0,41.1792259,-8.595780767,136.2,10.752,274.10,1.3,?,?
180,1457869942.0,41.179235133,-8.595903317,136.1,10.237,275.70,1.3,?,?
181,1457869943.0,41.179245633,-8.596011883,136.1,8.694,276.80,1.3,?,?
182,1457869944.0,41.17924315,-8.596104633,136.3,7.357,259.30,1.3,?,?
183,1457869945.0,41.179212283,-8.596180383,136.2,7.511,227.90,1.3,?,?
184,1457869946.0,41.17915345,-8.59622765,135.9,8.334,200.10,1.3,?,?
185,1457869947.0,41.179075933,-8.59624105,135.7,9.466,180.40,1.3,?,?
186,1457869948.0,41.1789874,-8.5962348,135.0,10.598,172.30,1.4,?,?
187,1457869949.0,41.178893417,-8.596233817,134.3,11.215,175.10,1.8,?,?
188,1457869950.0,41.178795167,-8.59622995,134.0,11.369,175.70,1.8,?,?
189,1457869951.0,41.178745083,-8.596266883,134.0,7.048,184.30,1.8,?,?
190,1457869952.0,41.178695867,-8.5962735,133.9,4.887,185.50,3.2,?,?
191,1457869953.0,41.178657033,-8.596280167,133.6,3.447,189.20,2.2,?,?
192,1457869954.0,41.178630067,-8.596289433,133.5,2.418,202.80,2.2,?,?
193,1457869955.0,41.178608117,-8.596315967,133.4,3.550,234.70,2.2,?,?
194,1457869956.0,41.1786006,-8.596368967,133.1,5.144,266.80,1.5,?,?
195,1457869957.0,41.1786066,-8.596444883,132.9,7.099,276.00,1.3,?,?
196,1457869958.0,41.178614833,-8.596537583,132.6,8.385,275.80,1.3,?,?
197,1457869959.0,41.1786212,-8.596638233,132.0,8.797,273.30,1.3,?,?
198,1457869960.0,41.178628183,-8.596745133,131.4,9.363,274.20,1.3,?,?
199,1457869961.0,41.17863635,-8.596858583,130.8,9.826,274.80,1.3,?,?
200,1457869962.0,41.178644133,-8.596977183,130.2,10.340,275.50,1.3,?,?
201,1457869963.0,41.1786521,-8.59709725,129.5,10.340,275.80,1.5,?,?
202,1457869964.0,41.178659067,-8.59721505,128.6,10.083,275.80,1.5,?,?
203,1457869965.0,41.178664167,-8.597332933,127.7,9.929,274.70,1.5,?,?
204,1457869966.0,41.1786684,-8.5974355,127.2,8.848,275.10,1.5,?,?
205,1457869967.0,41.178677783,-8.597542567,126.6,8.848,274.20,1.5,?,?
206,1457869968.0,41.17869075,-8.5976505,126.8,8.848,274.60,1.5,?,?
207,1457869969.0,41.178698333,-8.5977581,126.8,8.746,274.00,1.5,?,?
208,1457869970.0,41.178704183,-8.597861033,126.7,8.797,273.70,1.3,?,?
209,1457869971.0,41.178708817,-8.597946233,127.0,7.202,273.00,1.3,?,?
210,1457869972.0,41.178701567,-8.59802185,127.6,5.916,261.00,1.3,?,?
211,1457869973.0,41.178672283,-8.598083483,127.4,6.122,235.00,1.3,?,?
212,1457869974.0,41.178623733,-8.598132633,126.1,6.636,207.90,1.3,?,?
213,1457869975.0,41.1785651,-8.598159683,125.8,7.511,192.90,1.7,?,?
214,1457869976.0,41.178513533,-8.598177217,124.3,6.945,195.80,2.2,?,?
215,1457869977.0,41.178460517,-8.59820115,124.7,7.099,200.70,6.0,?,?
216,1457869978.0,41.17839755,-8.598232683,124.5,7.614,201.70,2.7,1.0,2.9
217,1457869979.0,41.178323883,-8.598267083,124.3,8.643,201.00,3.3,8.8,9.4
218,1457869980.0,41.178244817,-8.5982994,124.0,9.363,199.30,3.3,8.9,9.5
219,1457869981.0,41.178170383,-8.5983393,124.0,9.414,203.10,3.3,8.9,9.5
220,1457869982.0,41.178092,-8.59837995,123.9,9.311,201.80,3.3,8.9,9.5
221,1457869983.0,41.178017633,-8.598418333,123.8,8.694,201.20,9.9,?,?
222,1457869984.0,41.177954983,-8.598451333,123.8,6.842,202.40,4.6,?,?
223,1457869985.0,41.17790585,-8.5984777,123.6,5.042,202.10,4.6,?,?
224,1457869986.0,41.177858417,-8.598491317,123.5,4.270,200.20,1.6,?,?
225,1457869987.0,41.177826867,-8.598503317,123.6,2.881,200.60,1.4,?,?
226,1457869988.0,41.177812583,-8.5985102,123.7,1.132,209.50,1.6,?,?
227,1457869989.0,41.17780425,-8.5985173,123.9,0.772,248.60,1.4,?,?
228,1457869990.0,41.177799167,-8.598541883,124.4,2.366,266.10,1.5,?,?
229,1457869991.0,41.177801433,-8.598581383,124.8,3.858,275.50,1.5,?,?
230,1457869992.0,41.177816867,-8.598631367,125.3,4.939,290.10,1.5,?,?
231,1457869993.0,41.1778378,-8.59868815,125.8,5.710,297.50,1.3,?,?
232,1457869994.0,41.17786305,-8.59875955,126.2,6.791,295.10,1.3,?,?
233,1457869995.0,41.17788855,-8.598831517,128.0,7.717,291.90,1.3,?,?
234,1457869996.0,41.177914667,-8.598913517,129.2,7.974,291.50,1.3,?,?
235,1457869997.0,41.177940383,-8.598995483,130.2,7.665,291.90,1.3,?,?
236,1457869998.0,41.177964333,-8.599073083,130.8,6.945,292.10,1.3,?,?
237,1457869999.0,41.177982867,-8.599145667,131.3,6.122,286.20,1.3,?,?
238,1457870000.0,41.17795495,-8.599212567,120.7,5.710,259.30,4.1,?,?
239,1457870001.0,41.17792565,-8.599278983,120.2,6.379,232.90,1.3,?,?
240,1457870002.0,41.17786935,-8.599342933,119.4,8.025,208.70,1.3,?,?
241,1457870003.0,41.17779805,-8.599388467,118.8,9.209,198.60,1.3,?,?
242,1457870004.0,41.177720117,-8.599431067,118.4,9.774,199.50,1.3,?,?
243,1457870005.0,41.177638767,-8.5994774,118.1,9.929,201.80,1.3,?,?
244,1457870006.0,41.17755345,-8.599524833,118.1,10.443,202.30,1.3,?,?
245,1457870007.0,41.177460667,-8.599564583,119.3,11.215,201.40,1.3,?,?
246,1457870008.0,41.177360533,-8.599608733,120.5,12.038,200.70,1.3,?,?
247,1457870009.0,41.17725545,-8.599660817,121.3,12.707,200.80,1.3,?,?
248,1457870010.0,41.177145033,-8.599716433,121.9,13.324,200.50,1.3,?,?
249,1457870011.0,41.17703225,-8.599773817,122.8,13.684,201.10,1.3,?,?
250,1457870012.0,41.1769179,-8.599831883,123.7,13.839,201.50,1.3,?,?
251,1457870013.0,41.176805467,-8.599889633,124.3,13.684,201.50,1.3,?,?
252,1457870014.0,41.17668725,-8.599952017,125.2,14.147,202.10,1.3,?,?
253,1457870015.0,41.17656835,-8.600014183,126.1,14.353,201.60,1.5,?,?
254,1457870016.0,41.17645105,-8.600074017,126.9,14.044,200.60,1.5,?,?
255,1457870017.0,41.176335,-8.600124233,127.2,13.581,198.10,1.5,?,?
256,1457870018.0,41.176228117,-8.600165483,128.0,12.450,194.90,1.5,?,?
257,1457870019.0,41.176121383,-8.600197133,126.9,11.729,191.40,1.5,?,?
258,1457870020.0,41.176012467,-8.6002216,126.1,11.678,187.80,1.5,?,?
259,1457870021.0,41.1758961,-8.600237233,123.7,11.884,184.10,1.5,?,?
260,1457870022.0,41.175787983,-8.600237733,122.3,11.935,179.20,1.5,?,?
261,1457870023.0,41.1756857,-8.600225217,122.9,12.038,175.80,1.5,?,?
262,1457870024.0,41.175577167,-8.60020925,123.1,12.192,172.80,1.5,?,?
263,1457870025.0,41.175465667,-8.60018935,123.3,12.450,169.40,1.3,?,?
264,1457870026.0,41.175360933,-8.600158833,123.0,12.450,166.90,1.3,?,?
265,1457870027.0,41.175255967,-8.600118367,122.9,12.450,164.00,1.3,?,?
266,1457870028.0,41.175157233,-8.600080783,122.2,11.729,161.90,1.5,?,?
267,1457870029.0,41.1750802,-8.6000336,121.6,9.620,156.60,1.3,?,?
268,1457870030.0,41.175018367,-8.599994967,121.0,7.202,153.70,1.3,?,?
269,1457870031.0,41.17497375,-8.599967167,120.6,4.939,152.90,1.3,?,?
270,1457870032.0,41.174944033,-8.59995365,120.8,2.984,160.20,1.3,?,?
271,1457870033.0,41.1749244,-8.599942583,120.9,2.006,164.50,1.3,?,?
272,1457870034.0,41.17491155,-8.59993415,121.0,1.338,160.10,1.3,?,?
273,1457870035.0,41.174904317,-8.599930667,120.6,0.514,179.10,1.3,?,?
274,1457870036.0,41.174900133,-8.599926833,118.6,0.103,217.90,1.3,?,?
275,1457870037.0,41.174900067,-8.599925567,117.7,0.206,324.50,1.3,?,?
276,1457870038.0,41.1748993,-8.599923917,117.2,0.051,249.90,1.3,?,?
277,1457870039.0,41.174898567,-8.599922717,116.9,0.051,231.90,1.3,?,?
278,1457870040.0,41.174897567,-8.599921583,116.9,0.051,238.90,1.3,?,?
279,1457870041.0,41.174896483,-8.599921983,116.6,0.103,246.40,1.3,?,?
280,1457870042.0,41.17489535,-8.599922167,116.3,0.051,210.40,1.3,?,?
281,1457870043.0,41.17489445,-8.5999232,116.0,0.103,254.90,1.3,?,?
282,1457870044.0,41.174893983,-8.599920217,116.2,0.000,229.90,1.3,?,?
283,1457870045.0,41.174893833,-8.599915917,116.7,0.051,247.20,1.3,?,?
284,1457870046.0,41.174893467,-8.599914067,116.8,0.051,245.40,1.3,?,?
285,1457870047.0,41.17489325,-8.59991215,117.0,0.000,84.50,1.3,?,?
286,1457870048.0,41.174891,-8.59991365,117.3,0.051,76.30,2.3,3.7,4.3
287,1457870049.0,41.1748852,-8.599913583,117.6,0.051,82.90,2.3,3.7,4.3
288,1457870050.0,41.17488165,-8.59990985,118.7,0.000,34.20,2.3,3.7,4.3
289,1457870051.0,41.17487915,-8.599907783,119.3,0.051,38.60,2.3,3.7,4.3
290,1457870052.0,41.174877467,-8.599907017,119.8,0.051,54.60,2.3,3.7,4.3
291,1457870053.0,41.1748765,-8.599906233,120.2,0.051,53.50,2.3,3.7,4.3
292,1457870054.0,41.1748762,-8.599905767,120.6,0.000,321.60,2.3,3.7,4.3
293,1457870055.0,41.1748672,-8.599902083,120.7,1.492,161.80,2.3,3.7,4.3
294,1457870056.0,41.174840833,-8.599884733,120.7,3.961,155.60,2.3,3.7,4.3
295,1457870057.0,41.174803583,-8.599865483,121.0,4.784,158.30,2.3,3.7,4.3
296,1457870058.0,41.1747616,-8.599854983,121.0,5.093,170.30,2.3,3.7,4.3
297,1457870059.0,41.174714117,-8.599864567,121.4,6.276,192.20,1.3,?,?
298,1457870060.0,41.174658333,-8.5998973,121.7,7.459,205.40,1.3,?,?
299,1457870061.0,41.17459955,-8.599949217,121.4,8.488,217.40,1.3,?,?
300,1457870062.0,41.1745405,-8.60002635,121.0,9.311,225.40,1.5,?,?
301,1457870063.0,41.174487233,-8.600107933,121.5,9.414,229.60,1.8,?,?
302,1457870064.0,41.17443395,-8.600188883,124.0,9.672,228.60,1.8,?,?
303,1457870065.0,41.17437645,-8.6002747,125.8,10.237,228.00,1.8,?,?
304,1457870066.0,41.17431695,-8.600370333,127.5,11.009,228.70,1.8,?,?
305,1457870067.0,41.1742489,-8.600469917,128.3,11.832,226.90,1.4,?,?
306,1457870068.0,41.174173533,-8.600569683,128.9,12.347,225.40,1.4,?,?
307,1457870069.0,41.174105767,-8.600671733,129.7,12.244,226.20,1.4,?,?
308,1457870070.0,41.174022867,-8.600789967,129.9,12.141,229.00,1.6,?,?
309,1457870071.0,41.173961267,-8.600907167,130.3,11.575,236.00,1.5,?,?
310,1457870072.0,41.17391435,-8.60102905,130.7,11.318,244.00,1.5,?,?
311,1457870073.0,41.173880833,-8.601153467,131.1,11.163,250.90,1.5,?,?
312,1457870074.0,41.1738606,-8.601283233,131.0,11.318,260.20,1.5,?,?
313,1457870075.0,41.173844,-8.6014215,129.2,11.678,267.90,1.5,?,?
314,1457870076.0,41.173833167,-8.601563783,128.5,11.935,269.20,1.5,?,?
315,1457870077.0,41.1738239,-8.6017146,128.0,12.552,268.60,1.5,?,?
316,1457870078.0,41.1738129,-8.6018712,127.5,12.913,268.00,1.5,?,?
317,1457870079.0,41.17380345,-8.602031567,127.1,13.273,267.70,1.5,?,?
318,1457870080.0,41.173795133,-8.602195583,126.5,13.581,267.50,1.5,?,?
319,1457870081.0,41.173787417,-8.602362783,125.9,13.839,267.50,1.5,?,?
320,1457870082.0,41.17378055,-8.602531433,125.3,14.044,267.60,1.5,?,?
321,1457870083.0,41.17377435,-8.60269855,124.9,13.993,267.70,1.5,?,?
322,1457870084.0,41.1737689,-8.602863883,124.5,13.787,267.80,1.5,?,?
323,1457870085.0,41.173763817,-8.603024983,123.8,13.324,267.60,1.5,?,?
324,1457870086.0,41.173757383,-8.603177317,123.5,12.501,267.00,1.5,?,?
