,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
29988,51.859936,-2.170181,72,29.13,23.0,221.8,,16 / 24,2998846,2019-08-16 12:19:23:215,-0.3703,-0.0196,10.2626,0.0489,0.0491,9.8064,0.0053,-0.0021,0.0085,5.08,7.55,-28.59,287.44,4.83,-0.18
29989,51.859936,-2.170181,72,29.13,23.0,221.8,,16 / 24,2998945,2019-08-16 12:19:23:314,-0.1914,-0.4397,10.2859,-0.0341,0.0066,9.8066,0.0586,0.0011,-0.0522,-15.13,1.11,-25.88,183.34,4.93,-0.01
29990,51.859936,-2.170181,72,29.13,23.0,221.8,,16 / 24,2999046,2019-08-16 12:19:23:415,-0.4559,0.9651,11.0455,-0.0316,-0.0089,9.8066,-0.0447,0.1033,0.016,-15.13,1.11,-25.88,183.34,4.93,-0.01
29991,51.859936,-2.170181,72,29.13,23.0,221.8,,16 / 24,2999146,2019-08-16 12:19:23:515,-0.2685,-0.6108,9.2774,-0.0632,-0.0249,9.8064,-0.114,0.0831,0.0202,-20.5,5.78,21.13,198.05,4.55,-0.13
29992,51.859764,-2.170472,71,28.91,22.0,222.5,,16 / 24,2999246,2019-08-16 12:19:23:615,0.371,0.2869,8.9835,0.052,-0.0477,9.8064,-0.065,-0.0224,0.0011,26.84,9.89,9.05,340.27,4.75,-0.49
29993,51.859764,-2.170472,71,28.91,22.0,222.5,,16 / 24,2999345,2019-08-16 12:19:23:714,-0.0726,-0.2964,9.5416,-0.0233,0.02,9.8066,-0.0138,-0.0011,0.0373,15.45,13.07,-22.15,314.69,4.92,-0.55
29994,51.859764,-2.170472,71,28.91,22.0,222.5,,16 / 24,2999445,2019-08-16 12:19:23:814,-0.2747,-0.2453,9.0363,0.0058,-0.0761,9.8064,0.0607,0.114,0.0021,15.45,13.07,-22.15,314.69,4.92,-0.55
29995,51.859764,-2.170472,71,28.91,22.0,222.5,,16 / 24,2999545,2019-08-16 12:19:23:914,-0.0511,0.7215,9.765,-0.0147,0.0599,9.8065,0.0607,0.114,0.0021,-28.42,9.38,2.14,197.95,4.58,-0.26
29996,51.859764,-2.170472,71,28.91,22.0,222.5,,16 / 24,2999645,2019-08-16 12:19:24:014,-0.148,0.5325,10.4304,0.0394,0.0348,9.8065,-0.0106,-0.0799,0.0256,-24.54,-0.31,17.25,180.07,4.61,0.1
29997,51.859764,-2.170472,71,28.91,22.0,222.5,,16 / 24,2999745,2019-08-16 12:19:24:114,0.0968,0.0177,9.2905,0.0141,0.0402,9.8066,0.0149,0.0064,-0.0032,-24.54,-0.31,17.25,180.07,4.61,0.1
29998,51.859764,-2.170472,71,28.91,22.0,222.5,,16 / 24,2999846,2019-08-16 12:19:24:215,0.2104,0.2034,8.7748,-0.02,0.0318,9.8066,-0.0106,0.0693,0.0011,-12.4,-25.8,-8.98,115.96,4.69,0.33
29999,51.859764,-2.170472,71,28.91,22.0,222.5,,16 / 24,2999946,2019-08-16 12:19:24:315,0.2979,0.2723,10.1367,-0.0559,-0.0039,9.8065,-0.0905,-0.0192,0.0096,-11.32,-7.82,26.66,137.82,4.57,0.03
30000,51.859764,-2.170472,71,28.91,22.0,222.5,,16 / 24,3000045,2019-08-16 12:19:24:414,0.0869,-0.2956,9.5298,0.0193,-0.1005,9.8061,0.0735,-0.0479,0.0,5.82,-28.88,-5.67,137.82,4.57,0.03
30001,51.859764,-2.170472,71,28.91,22.0,222.5,,16 / 24,3000145,2019-08-16 12:19:24:514,0.0826,0.4333,10.7647,0.0523,-0.1059,9.8059,0.0703,0.0597,-0.0128,-0.37,-19.61,22.7,84.09,5.21,-0.23
30002,51.85952,-2.170676,71,28.83,23.0,219.4,,17 / 24,3000245,2019-08-16 12:19:24:614,-0.0835,0.2951,10.5409,0.0114,0.0472,9.8065,-0.049,-0.033,0.0106,-0.37,-19.61,22.7,84.09,5.21,-0.23
30003,51.85952,-2.170676,71,28.83,23.0,219.4,,17 / 24,3000346,2019-08-16 12:19:24:715,0.0569,0.538,10.6823,-0.016,0.0397,9.8066,-0.049,-0.033,0.0106,-9.29,-27.86,-6.13,108.74,4.93,-0.19
30004,51.85952,-2.170676,71,28.83,23.0,219.4,,17 / 24,3000445,2019-08-16 12:19:24:814,-0.6648,-0.2612,9.8762,0.006,-0.033,9.8066,-0.0202,-0.0266,-0.0266,-15.58,-14.0,-21.48,141.85,4.81,-0.25
30005,51.85952,-2.170676,71,28.83,23.0,219.4,,17 / 24,3000545,2019-08-16 12:19:24:914,0.0291,0.268,9.4305,0.004,-0.0461,9.8065,0.0266,0.0373,0.0128,-15.58,-14.0,-21.48,141.85,4.81,-0.25
30006,51.85952,-2.170676,71,28.83,23.0,219.4,,17 / 24,3000646,2019-08-16 12:19:25:015,-0.0566,-0.2382,9.2411,0.0258,-0.0027,9.8066,0.0107,0.0192,0.0053,22.97,-15.07,-12.05,34.29,4.99,-0.45
30007,51.85952,-2.170676,71,28.83,23.0,219.4,,17 / 24,3000745,2019-08-16 12:19:25:114,0.2804,-0.2146,10.2121,0.0187,0.0137,9.8066,-0.0075,0.0788,-0.0171,-10.99,-13.2,-24.6,135.63,4.85,-0.45
30008,51.85952,-2.170676,71,28.83,23.0,219.4,,17 / 24,3000845,2019-08-16 12:19:25:214,0.0239,-0.2126,7.8659,-0.0048,-0.0209,9.8066,-0.0511,0.0064,0.0096,-22.95,-17.39,-8.43,135.63,4.85,-0.45
30009,51.85952,-2.170676,71,28.83,23.0,219.4,,17 / 24,3000945,2019-08-16 12:19:25:314,-0.0655,0.0368,9.8519,-0.0186,-0.0318,9.8066,0.0149,0.0096,0.0309,-22.95,-17.39,-8.43,135.63,4.85,-0.45
30010,51.85952,-2.170676,71,28.83,23.0,219.4,,17 / 24,3001045,2019-08-16 12:19:25:414,0.2708,0.2202,10.2547,0.029,-0.0295,9.8066,0.0149,0.0096,0.0309,-15.13,-25.76,2.67,119.48,4.91,-0.66
30011,51.85952,-2.170676,71,28.83,23.0,219.4,,17 / 24,3001146,2019-08-16 12:19:25:515,-0.424,-0.4095,8.3906,0.0379,-0.0318,9.8065,0.0107,0.0458,-0.0203,0.34,-24.77,16.91,86.56,5.18,-0.56
30012,51.8594,-2.170951,71,27.61,23.0,222.0,,17 / 24,3001246,2019-08-16 12:19:25:615,-0.196,0.4491,10.4476,-0.0618,0.012,9.8064,-0.1268,-0.0085,-0.016,-7.48,-23.44,-17.16,110.56,5.13,-0.93
30013,51.8594,-2.170951,71,27.61,23.0,222.0,,17 / 24,3001345,2019-08-16 12:19:25:714,-0.5177,0.2508,9.6053,-0.0669,-0.0263,9.8064,0.0096,0.0224,-0.0117,-6.68,-20.04,-21.3,110.56,5.13,-0.93
30014,51.8594,-2.170951,71,27.61,23.0,222.0,,17 / 24,3001446,2019-08-16 12:19:25:815,-0.4025,0.3719,10.3704,-0.0437,-0.0007,9.8066,0.0916,0.033,-0.0192,-6.68,-20.04,-21.3,110.56,5.13,-0.93
30015,51.8594,-2.170951,71,27.61,23.0,222.0,,17 / 24,3001545,2019-08-16 12:19:25:914,-0.2022,0.0441,9.6845,-0.0233,0.0409,9.8065,-0.0192,0.0043,-0.0085,-13.62,-14.09,-22.72,139.77,5.04,-1.17
30016,51.8594,-2.170951,71,27.61,23.0,222.0,,17 / 24,3001646,2019-08-16 12:19:26:015,0.0042,0.3012,9.0889,0.0406,-0.0301,9.8065,-0.0788,-0.0628,-0.0139,-15.02,-3.09,-25.79,171.65,4.78,-1.07
30017,51.8594,-2.170951,71,27.61,23.0,222.0,,17 / 24,3001745,2019-08-16 12:19:26:114,0.0978,0.6336,9.2511,0.0707,-0.0136,9.8064,-0.082,0.0724,-0.0021,-15.02,-3.09,-25.79,171.65,4.78,-1.07
30018,51.8594,-2.170951,71,27.61,23.0,222.0,,17 / 24,3001846,2019-08-16 12:19:26:215,-0.1279,-0.4339,7.2948,0.0242,-0.0243,9.8066,-0.082,0.0724,-0.0021,-9.73,3.58,-28.41,199.94,5.21,-1.09
30019,51.8594,-2.170951,71,27.61,23.0,222.0,,17 / 24,3001946,2019-08-16 12:19:26:315,0.1017,-0.2076,10.8222,-0.0206,-0.0193,9.8066,0.0437,0.0607,0.0149,-21.41,19.83,-6.95,223.13,5.05,-1.16
30020,51.8594,-2.170951,71,27.61,23.0,222.0,,17 / 24,3002046,2019-08-16 12:19:26:415,0.2601,0.2004,8.1956,-0.0014,0.0252,9.8066,0.0693,-0.0415,0.0181,-21.41,19.83,-6.95,223.13,5.05,-1.16
30021,51.8594,-2.170951,71,27.61,23.0,222.0,,17 / 24,3002145,2019-08-16 12:19:26:514,0.1605,-0.1945,8.7469,0.0137,0.0502,9.8065,0.0021,-0.0373,0.0,-21.36,20.09,-6.35,223.19,5.15,-1.04
30022,51.859257,-2.171196,73,26.6,23.0,222.5,,16 / 24,3002246,2019-08-16 12:19:26:615,-0.4491,0.1657,9.8648,0.0166,0.0536,9.8065,-0.0575,0.1108,-0.0096,-20.7,20.91,-5.84,223.19,5.15,-1.04
30023,51.859257,-2.171196,73,26.6,23.0,222.5,,16 / 24,3002346,2019-08-16 12:19:26:715,-0.2671,-0.0201,11.5676,-0.0062,-0.0307,9.8066,0.0352,0.0032,-0.0298,-18.9,22.91,-4.26,230.19,5.0,-1.15
30024,51.859257,-2.171196,73,26.6,23.0,222.5,,16 / 24,3002445,2019-08-16 12:19:26:814,0.3679,0.0538,9.1852,0.0336,0.0037,9.8066,-0.0394,-0.0021,-0.0139,-19.31,22.15,-6.04,228.72,4.96,-1.09
30025,51.859257,-2.171196,73,26.6,23.0,222.5,,16 / 24,3002545,2019-08-16 12:19:26:914,0.0183,0.5618,11.6218,0.0092,0.0387,9.8066,0.0682,-0.0991,-0.0149,-18.54,23.25,-3.93,230.19,5.11,-1.22
30026,51.859257,-2.171196,73,26.6,23.0,222.5,,16 / 24,3002645,2019-08-16 12:19:27:014,-0.4866,-0.0565,10.236,-0.0022,0.0237,9.8066,0.0682,-0.0991,-0.0149,-17.6,23.82,-4.76,230.19,5.11,-1.22
30027,51.859257,-2.171196,73,26.6,23.0,222.5,,16 / 24,3002746,2019-08-16 12:19:27:115,-0.3115,0.3739,9.8088,-0.0233,-0.0068,9.8066,-0.0351,-0.0021,0.0149,-17.6,23.82,-4.76,230.19,5.11,-1.22
30028,51.859257,-2.171196,73,26.6,23.0,222.5,,16 / 24,3002845,2019-08-16 12:19:27:214,0.6674,-0.1411,11.6864,-0.0334,-0.0203,9.8066,0.0202,0.1183,-0.0096,-17.03,24.1,-5.41,234.28,4.99,-1.14
30029,51.859257,-2.171196,73,26.6,23.0,222.5,,16 / 24,3002945,2019-08-16 12:19:27:314,0.4187,-0.1928,10.2797,0.0162,0.0139,9.8066,-0.0437,-0.0309,0.0064,-17.84,23.55,-5.23,232.75,4.78,-1.05
30030,51.859257,-2.171196,73,26.6,23.0,222.5,,16 / 24,3003046,2019-08-16 12:19:27:415,0.3484,-0.0692,9.1883,0.0046,-0.0072,9.8066,-0.0085,0.0181,0.0181,-14.41,25.53,-6.38,241.11,4.76,-1.1
30031,51.859257,-2.171196,73,26.6,23.0,222.5,,16 / 24,3003145,2019-08-16 12:19:27:514,-0.1328,0.0981,9.7868,0.0076,-0.0021,9.8066,0.0416,-0.0181,-0.0149,-15.73,24.63,-6.77,241.11,4.76,-1.1
30032,51.859062,-2.171439,71,26.83,21.0,221.8,,16 / 24,3003245,2019-08-16 12:19:27:614,0.2941,0.3185,9.5897,0.0228,0.0197,9.8066,-0.0202,-0.066,0.0106,-15.73,24.63,-6.77,241.11,4.76,-1.1
30033,51.859062,-2.171439,71,26.83,21.0,221.8,,16 / 24,3003346,2019-08-16 12:19:27:715,-0.3769,0.3322,10.0546,-0.0258,0.025,9.8066,0.0096,-0.0181,0.0319,-14.66,25.0,-7.77,238.14,5.24,-1.06
30034,51.859062,-2.171439,71,26.83,21.0,221.8,,16 / 24,3003445,2019-08-16 12:19:27:814,0.0188,0.0335,8.5149,-0.0379,-0.0261,9.8065,0.0085,0.0128,0.0032,-14.49,25.66,-5.63,241.0,5.29,-0.85
30035,51.859062,-2.171439,71,26.83,21.0,221.8,,16 / 24,3003545,2019-08-16 12:19:27:914,-0.4345,0.0518,9.7484,-0.0776,-0.0507,9.8062,0.0085,0.0128,0.0032,-14.23,25.98,-4.75,241.0,5.29,-0.85
30036,51.859062,-2.171439,71,26.83,21.0,221.8,,16 / 24,3003646,2019-08-16 12:19:28:015,0.1419,-0.2422,10.1973,-0.0918,-0.0706,9.806,0.0128,0.0288,-0.0085,-14.23,25.98,-4.75,241.0,5.29,-0.85
30037,51.859062,-2.171439,71,26.83,21.0,221.8,,16 / 24,3003746,2019-08-16 12:19:28:115,0.0882,-0.1381,9.9959,-0.0038,-0.0017,9.8066,-0.0288,0.0053,0.0213,-14.1,25.9,-5.48,241.17,4.67,-0.58
30038,51.859062,-2.171439,71,26.83,21.0,221.8,,16 / 24,3003846,2019-08-16 12:19:28:215,-0.0706,-0.0652,8.8283,-0.006,-0.002,9.8066,0.0256,0.0416,0.0042,-15.36,25.53,-3.55,241.17,4.67,-0.58
30039,51.859062,-2.171439,71,26.83,21.0,221.8,,16 / 24,3003946,2019-08-16 12:19:28:315,0.0252,0.2729,9.7336,-0.0228,0.0176,9.8066,0.0139,0.0139,-0.0021,-16.04,24.42,-6.81,235.54,4.69,-0.42
30040,51.859062,-2.171439,71,26.83,21.0,221.8,,16 / 24,3004045,2019-08-16 12:19:28:414,0.0644,-0.1031,9.9655,-0.0048,0.0204,9.8066,-0.0309,-0.0287,0.0149,-14.18,26.04,-4.58,241.12,4.77,-0.33
30041,51.859062,-2.171439,71,26.83,21.0,221.8,,16 / 24,3004145,2019-08-16 12:19:28:514,-0.1346,0.1428,9.6919,-0.0119,0.0147,9.8066,0.016,0.0235,-0.0053,-14.18,26.04,-4.58,241.12,4.77,-0.33
30042,51.85886,-2.17163,71,26.37,19.0,219.1,,15 / 24,3004246,2019-08-16 12:19:28:615,-0.5642,-0.1818,10.5567,-0.0061,-0.02,9.8066,-0.0309,0.0064,0.0085,-13.71,25.99,-6.02,240.98,4.71,-0.19
30043,51.85886,-2.17163,71,26.37,19.0,219.1,,15 / 24,3004345,2019-08-16 12:19:28:714,-0.1081,-0.1766,9.187,0.0008,-0.013,9.8066,-0.0309,0.0064,0.0085,-14.55,25.78,-4.86,239.47,4.59,-0.22
30044,51.85886,-2.17163,71,26.37,19.0,219.1,,15 / 24,3004446,2019-08-16 12:19:28:815,-0.4235,-0.0416,9.4515,-0.001,-0.0169,9.8066,-0.0181,-0.0224,0.017,-15.27,25.38,-4.78,238.5,4.5,-0.26
30045,51.85886,-2.17163,71,26.37,19.0,219.1,,15 / 24,3004545,2019-08-16 12:19:28:914,-0.2005,0.0561,9.5936,0.006,-0.0033,9.8066,0.0128,0.0341,0.0128,-15.27,25.38,-4.78,238.5,4.5,-0.26
30046,51.85886,-2.17163,71,26.37,19.0,219.1,,15 / 24,3004645,2019-08-16 12:19:29:014,-0.2132,-0.1026,9.5094,-0.0268,0.0032,9.8066,0.032,-0.0181,0.0138,-14.34,25.41,-6.98,239.93,4.5,-0.3
30047,51.85886,-2.17163,71,26.37,19.0,219.1,,15 / 24,3004745,2019-08-16 12:19:29:114,-0.7199,0.0127,9.8044,-0.0493,0.0114,9.8065,-0.0064,-0.0128,0.0149,-14.15,26.0,-4.88,241.12,4.41,-0.02
30048,51.85886,-2.17163,71,26.37,19.0,219.1,,15 / 24,3004845,2019-08-16 12:19:29:214,-0.5925,0.014,10.0591,-0.0051,0.0196,9.8066,0.0256,0.0309,-0.0043,-14.86,25.61,-4.81,241.12,4.41,-0.02
30049,51.85886,-2.17163,71,26.37,19.0,219.1,,15 / 24,3004945,2019-08-16 12:19:29:314,-0.4018,-0.0198,9.7293,-0.0053,0.0198,9.8066,0.0117,0.0171,0.0053,-14.86,25.61,-4.81,241.12,4.41,-0.02
30050,51.85886,-2.17163,71,26.37,19.0,219.1,,15 / 24,3005046,2019-08-16 12:19:29:415,-0.6037,-0.1008,10.4257,-0.0071,0.0306,9.8066,0.0117,0.0171,0.0053,-14.06,25.83,-5.92,240.95,4.55,0.1
30051,51.85886,-2.17163,71,26.37,19.0,219.1,,15 / 24,3005145,2019-08-16 12:19:29:514,-0.0463,0.2327,9.5883,-0.0607,-0.0219,9.8064,0.0053,0.0128,0.0117,-14.06,25.83,-5.92,240.95,4.55,0.1
30052,51.8587,-2.171869,70,26.01,19.0,219.7,,15 / 24,3005245,2019-08-16 12:19:29:614,-0.5735,-0.1132,11.1652,-0.0245,-0.0175,9.8066,0.0096,0.0938,0.0042,-15.31,25.29,-5.11,238.43,4.27,0.35
30053,51.8587,-2.171869,70,26.01,19.0,219.7,,15 / 24,3005345,2019-08-16 12:19:29:714,-0.5084,-0.053,9.411,0.0004,-0.0246,9.8066,-0.0043,0.0288,-0.0117,-14.8,25.36,-6.15,238.31,4.1,0.42
30054,51.8587,-2.171869,70,26.01,19.0,219.7,,15 / 24,3005445,2019-08-16 12:19:29:814,-0.1568,-0.1,9.3122,0.0265,-0.0449,9.8065,-0.065,-0.049,0.0277,-14.8,25.36,-6.15,238.31,4.1,0.42
30055,51.8587,-2.171869,70,26.01,19.0,219.7,,15 / 24,3005545,2019-08-16 12:19:29:914,0.1034,-0.027,9.8825,0.0187,0.0379,9.8066,0.0501,-0.0053,0.001,-15.06,24.88,-7.34,238.26,3.96,0.15
30056,51.8587,-2.171869,70,26.01,19.0,219.7,,15 / 24,3005645,2019-08-16 12:19:30:014,0.5293,0.3002,9.3576,0.0463,0.0845,9.8062,-0.0181,-0.0192,-0.0032,-15.19,25.09,-6.31,238.26,3.96,0.15
30057,51.8587,-2.171869,70,26.01,19.0,219.7,,15 / 24,3005746,2019-08-16 12:19:30:115,-0.2994,0.0898,11.1833,-0.0037,-0.0236,9.8066,-0.0181,-0.0192,-0.0032,-14.74,24.98,-7.66,238.03,4.52,0.18
30058,51.8587,-2.171869,70,26.01,19.0,219.7,,15 / 24,3005845,2019-08-16 12:19:30:214,0.0888,-0.479,10.4334,0.0014,-0.0427,9.8066,-0.0618,0.016,0.001,-14.86,25.18,-6.74,238.19,4.4,0.12
30059,51.8587,-2.171869,70,26.01,19.0,219.7,,15 / 24,3005946,2019-08-16 12:19:30:315,0.2817,-0.5271,10.7391,-0.0046,-0.0884,9.8063,-0.0192,0.0362,0.0117,-15.46,24.58,-7.53,238.19,4.4,0.12
30060,51.8587,-2.171869,70,26.01,19.0,219.7,,15 / 24,3006045,2019-08-16 12:19:30:414,0.2193,-0.2278,10.1764,-0.0158,-0.0979,9.8061,0.0735,0.0266,-0.0171,-15.06,24.88,-7.34,238.32,3.86,-0.1
30061,51.8587,-2.171869,70,26.01,19.0,219.7,,15 / 24,3006145,2019-08-16 12:19:30:514,0.577,-0.3821,9.1308,0.0114,0.0245,9.8066,-0.0074,-0.0351,0.0117,-15.59,24.8,-6.48,238.32,3.86,-0.1
30062,51.858486,-2.172041,70,25.82,20.0,216.7,,15 / 24,3006245,2019-08-16 12:19:30:614,0.1533,0.1035,10.0152,0.024,0.0193,9.8066,-0.017,0.0298,0.0032,-15.44,24.55,-7.68,238.19,4.03,-0.16
