,1411812122840,41.1781183,-8.5980907,0.0,73.06700134277344
747,1411814062000,41.15137813,-8.60984443,150.8000030517578,13.0
748,1411814064000,41.15143583,-8.6098967,150.10000610351565,12.0
749,1411814067000,41.15150354,-8.60987201,154.8000030517578,12.0
750,1411814070000,41.15155323,-8.60990074,156.0,12.0
751,1411814087000,41.15150189,-8.60997186,153.89999389648438,12.0
752,1411814089000,41.15142148,-8.61000887,153.1999969482422,12.0
753,1411814090000,41.15137228,-8.61002988,152.0,13.0
754,1411814091000,41.15132508,-8.61005203,152.1999969482422,13.0
755,1411814092000,41.15127636,-8.61010101,151.10000610351565,14.0
756,1411814093000,41.15121113,-8.61031139,151.3000030517578,14.0
757,1411814094000,41.15118617,-8.61039354,150.89999389648438,15.0
758,1411814095000,41.15109172,-8.61043045,150.6999969482422,16.0
759,1411814096000,41.15103929,-8.61047178,150.6999969482422,17.0
760,1411814097000,41.15095773,-8.61053228,150.8000030517578,17.0
761,1411814099000,41.15087449,-8.61055706,150.0,18.0
762,1411814100000,41.1508145,-8.61056878,150.0,15.0
763,1411814101000,41.1507543,-8.61063172,149.5,15.0
764,1411814102000,41.15069167,-8.61062986,150.60000610351565,15.0
765,1411814103000,41.15062122,-8.61063586,150.6999969482422,15.0
766,1411814104000,41.15056447,-8.61064695,150.6999969482422,14.0
767,1411814105000,41.1504787,-8.61068615,148.89999389648438,13.0
768,1411814106000,41.15041055,-8.61070687,149.0,13.0
769,1411814107000,41.15036492,-8.61072024,148.1999969482422,12.0
770,1411814108000,41.15030828,-8.61072892,147.60000610351565,12.0
771,1411814109000,41.15024092,-8.61074395,147.60000610351565,13.0
772,1411814110000,41.15017165,-8.6107604,147.60000610351565,13.0
773,1411814111000,41.15010119,-8.6107734,147.60000610351565,14.0
774,1411814112000,41.150031,-8.61078705,147.5,14.0
775,1411814113000,41.14996187,-8.61080083,147.5,15.0
776,1411814114000,41.14983991,-8.61081619,147.60000610351565,15.0
777,1411814115000,41.14974589,-8.61091043,147.1999969482422,12.0
778,1411814116000,41.1496441,-8.61090869,146.89999389648438,13.0
779,1411814117000,41.14958814,-8.61096959,146.8000030517578,13.0
780,1411814118000,41.14951545,-8.61097595,146.1999969482422,14.0
781,1411814119000,41.14945638,-8.61099687,146.1999969482422,14.0
782,1411814120000,41.14941019,-8.61100821,146.39999389648438,15.0
783,1411814121000,41.14936028,-8.61100569,146.5,17.0
784,1411814122000,41.14930913,-8.61101405,146.39999389648438,17.0
785,1411814123000,41.1492537,-8.61102548,146.60000610351565,17.0
786,1411814124000,41.149213,-8.61108165,147.5,16.0
787,1411814125000,41.14917016,-8.61111036,147.6999969482422,14.0
788,1411814129000,41.14917005,-8.61118395,145.60000610351565,12.0
789,1411814138000,41.14919413,-8.61123535,140.6999969482422,10.0
790,1411814144000,41.14912536,-8.61124329,140.5,10.0
791,1411814145000,41.14906133,-8.6112377,140.89999389648438,10.0
792,1411814147000,41.14897369,-8.61122936,140.0,10.0
793,1411814148000,41.14888968,-8.61123897,141.6999969482422,10.0
794,1411814149000,41.14882217,-8.61124669,141.3000030517578,10.0
795,1411814150000,41.14875723,-8.61125538,140.89999389648438,10.0
796,1411814151000,41.14870087,-8.61125107,141.1999969482422,10.0
797,1411814152000,41.14864598,-8.61125088,140.3000030517578,10.0
798,1411814153000,41.14858533,-8.61124387,140.0,10.0
799,1411814154000,41.14851708,-8.61124388,141.3000030517578,10.0
800,1411814155000,41.14846295,-8.61125385,141.0,10.0
801,1411814156000,41.14841423,-8.61125343,140.5,10.0
802,1411814157000,41.14834703,-8.61126469,140.60000610351565,10.0
803,1411814158000,41.14829948,-8.6112629,141.3000030517578,11.0
804,1411814160000,41.14821134,-8.61129268,140.1999969482422,10.0
805,1411814162000,41.14811936,-8.61128275,139.10000610351565,11.0
806,1411814163000,41.14806759,-8.61128267,138.89999389648438,11.0
807,1411814164000,41.14802044,-8.61127679,137.6999969482422,11.0
808,1411814166000,41.14794085,-8.6113221,137.39999389648438,11.0
809,1411814168009,41.1495011,-8.6110062,0.0,50.11600112915039
810,1411814168000,41.14790933,-8.61139818,136.1999969482422,11.0
811,1411814170000,41.14788853,-8.61147326,133.0,12.0
812,1411814172000,41.14786093,-8.61155421,132.10000610351565,12.0
813,1411814174000,41.14784038,-8.6116326,132.1999969482422,13.0
814,1411814176000,41.14782647,-8.61170137,132.0,14.0
815,1411814180000,41.14779175,-8.61174928,131.8000030517578,20.0
816,1411814185000,41.14782193,-8.61180784,131.0,21.0
817,1411814188000,41.14784789,-8.61187756,130.3000030517578,34.0
818,1411814190000,41.14787365,-8.6119625,130.0,41.0
819,1411814192000,41.14787453,-8.61207464,129.8000030517578,44.0
820,1411814193000,41.14786652,-8.61216827,129.60000610351565,39.0
821,1411814194000,41.14785398,-8.61241487,129.1999969482422,36.0
822,1411814195000,41.14794225,-8.61253827,128.3000030517578,33.0
823,1411814197000,41.14798492,-8.61266097,128.5,27.0
824,1411814198000,41.14803004,-8.61277687,129.39999389648438,26.0
825,1411814199000,41.148125,-8.61285362,130.60000610351565,26.0
826,1411814200000,41.14814525,-8.61294326,131.39999389648438,23.0
827,1411814201000,41.14818989,-8.61299614,131.89999389648438,20.0
828,1411814202000,41.14830668,-8.61311525,133.60000610351565,15.0
829,1411814203000,41.14831808,-8.61320198,133.39999389648438,14.0
830,1411814204000,41.14832831,-8.61329071,133.1999969482422,13.0
831,1411814205000,41.14834887,-8.61337931,133.0,13.0
832,1411814206000,41.14836357,-8.6134494,133.60000610351565,14.0
833,1411814207000,41.14835372,-8.61352238,132.89999389648438,14.0
834,1411814208000,41.14836006,-8.61360204,133.3000030517578,14.0
835,1411814209000,41.14837138,-8.61367844,133.3000030517578,15.0
836,1411814210000,41.14836444,-8.61376155,133.1999969482422,15.0
837,1411814211000,41.14837356,-8.61384579,133.1999969482422,16.0
838,1411814212000,41.14836763,-8.6139115,132.60000610351565,16.0
839,1411814213000,41.14839065,-8.61397486,132.6999969482422,17.0
840,1411814214000,41.14840342,-8.614037,132.8000030517578,18.0
841,1411814215000,41.14838154,-8.61411968,132.6999969482422,18.0
842,1411814216000,41.14839792,-8.61423676,132.3000030517578,16.0
843,1411814217000,41.14841072,-8.61432784,132.1999969482422,16.0
844,1411814218000,41.14838848,-8.61441568,131.8000030517578,16.0
845,1411814219000,41.14838855,-8.61450221,131.8000030517578,16.0
846,1411814220000,41.1482485,-8.6145103,131.3000030517578,15.0
847,1411814221000,41.14820614,-8.61454039,131.6999969482422,15.0
848,1411814222000,41.14813434,-8.61456859,131.8000030517578,15.0
849,1411814224000,41.14802925,-8.61465763,131.89999389648438,16.0
850,1411814225000,41.14798195,-8.61470224,131.89999389648438,17.0
851,1411814226000,41.14790857,-8.61471588,131.8000030517578,16.0
852,1411814228000,41.14785947,-8.61474772,132.60000610351565,14.0
853,1411814229000,41.1477956,-8.614778,133.1999969482422,14.0
854,1411814230000,41.14772337,-8.6147926,134.0,15.0
855,1411814232000,41.14766695,-8.61481758,136.3000030517578,14.0
856,1411814235000,41.14760984,-8.61482852,136.8000030517578,13.0
857,1411814238000,41.14756402,-8.61483951,138.10000610351565,14.0
858,1411814244000,41.14751464,-8.61485327,140.89999389648438,13.0
859,1411814255000,41.14754413,-8.6149063,147.5,14.0
860,1411814257000,41.14752155,-8.61496322,147.89999389648438,15.0
861,1411814259000,41.14747577,-8.61502503,147.89999389648438,15.0
862,1411814261000,41.14742884,-8.61506884,147.60000610351565,15.0
863,1411814263000,41.14736747,-8.61510512,146.39999389648438,14.0
864,1411814265000,41.14730762,-8.61516664,147.3000030517578,14.0
865,1411814266000,41.14728601,-8.61522564,148.0,14.0
866,1411814267000,41.14727391,-8.61530509,149.1999969482422,14.0
867,1411814268000,41.14731928,-8.61546675,149.6999969482422,13.0
868,1411814269000,41.14732273,-8.6155494,150.1999969482422,13.0
869,1411814270000,41.14733008,-8.61564177,150.10000610351565,12.0
870,1411814271000,41.14733222,-8.61572218,149.8000030517578,12.0
871,1411814273000,41.14734032,-8.61585466,150.60000610351565,12.0
872,1411814274000,41.14735041,-8.61593737,150.8000030517578,12.0
873,1411814275000,41.14736033,-8.61601083,150.60000610351565,12.0
874,1411814276000,41.14736422,-8.61607331,150.6999969482422,12.0
875,1411814278000,41.14734701,-8.61617363,149.6999969482422,12.0
876,1411814279000,41.14725512,-8.61619376,145.89999389648438,11.0
877,1411814280000,41.14721148,-8.61625205,146.10000610351565,10.0
878,1411814282000,41.14717569,-8.61635438,145.60000610351565,10.0
879,1411814284000,41.1471811,-8.61644776,146.39999389648438,10.0
880,1411814286000,41.14717794,-8.61660151,146.5,10.0
881,1411814287000,41.14718929,-8.61668623,146.39999389648438,11.0
882,1411814288000,41.14720188,-8.61678416,147.3000030517578,11.0
883,1411814289000,41.14722634,-8.61688468,147.60000610351565,11.0
884,1411814290000,41.14724239,-8.61698832,147.39999389648438,11.0
885,1411814291000,41.14723742,-8.61710184,147.60000610351565,11.0
886,1411814292000,41.14723816,-8.61721378,147.39999389648438,11.0
887,1411814293000,41.14720971,-8.61732022,147.89999389648438,12.0
888,1411814294000,41.14719057,-8.61744423,147.89999389648438,11.0
889,1411814295000,41.14717726,-8.61752304,147.89999389648438,11.0
890,1411814296000,41.14716891,-8.6176061,147.8000030517578,12.0
891,1411814297000,41.14715975,-8.61769397,147.8000030517578,11.0
892,1411814298000,41.14712693,-8.61776069,147.60000610351565,11.0
893,1411814299000,41.14709434,-8.61781054,147.39999389648438,10.0
894,1411814300000,41.14705759,-8.6178608,147.60000610351565,11.0
895,1411814302000,41.14698111,-8.61780702,147.5,10.0
896,1411814305000,41.14693126,-8.61779411,148.39999389648438,10.0
897,1411814307000,41.14686926,-8.61783825,149.8000030517578,11.0
898,1411814309000,41.14681424,-8.61780783,150.10000610351565,12.0
899,1411814311000,41.14676521,-8.61779884,150.39999389648438,13.0
900,1411814314000,41.14670286,-8.6177999,150.8000030517578,14.0
901,1411814317000,41.14666644,-8.617864579999999,151.39999389648438,14.0
902,1411814327000,41.14689386,-8.61767139,154.39999389648438,15.0
903,1411814331000,41.14686249,-8.61772105,153.5,15.0
904,1411814333000,41.14684149,-8.61778123,153.6999969482422,15.0
905,1411814337000,41.14684348,-8.61785501,156.0,15.0
906,1411814340000,41.14682707,-8.6179109,156.6999969482422,15.0
907,1411814343000,41.1467796,-8.61791775,156.39999389648438,14.0
908,1411814345000,41.14669708,-8.61789227,156.5,12.0
909,1411814346000,41.14662732,-8.61786344,156.6999969482422,12.0
910,1411814347000,41.14655648,-8.61783677,156.5,12.0
911,1411814348000,41.14639437,-8.61779967,156.3000030517578,12.0
912,1411814349000,41.14633364,-8.61778117,156.6999969482422,12.0
913,1411814350000,41.14627603,-8.61776117,156.6999969482422,12.0
914,1411814351000,41.14622746,-8.61774262,156.3000030517578,12.0
915,1411814353000,41.14616757,-8.61768557,155.8000030517578,12.0
916,1411814354000,41.1460867,-8.61768009,157.1999969482422,11.0
917,1411814355000,41.14600942,-8.61767272,156.10000610351565,11.0
918,1411814356000,41.14596127,-8.61766671,154.89999389648438,12.0
919,1411814357000,41.14589576,-8.61765432,153.1999969482422,11.0
920,1411814358000,41.1458172,-8.61763544,153.5,11.0
921,1411814359000,41.14574789,-8.61760526,154.5,12.0
922,1411814360000,41.14567533,-8.61758004,154.89999389648438,12.0
923,1411814361000,41.14560697,-8.61757563,154.39999389648438,11.0
924,1411814362000,41.14552561,-8.61754668,154.5,11.0
925,1411814363000,41.14548899,-8.61750627,153.5,12.0
926,1411814364000,41.14541407,-8.61749907,153.0,11.0
927,1411814365000,41.1453675,-8.61749963,151.60000610351565,11.0
928,1411814367000,41.14531298,-8.61748144,151.60000610351565,11.0
929,1411814372000,41.1453683,-8.61746229,144.6999969482422,11.0
930,1411814376000,41.14533815,-8.61750769,145.6999969482422,12.0
931,1411814379000,41.14529407,-8.61747788,144.89999389648438,12.0
932,1411814381000,41.14524596,-8.61744948,144.8000030517578,12.0
933,1411814382000,41.1451935,-8.61743564,144.6999969482422,11.0
934,1411814383000,41.14513399,-8.61742488,143.8000030517578,11.0
935,1411814384000,41.14497105,-8.61738508,144.0,12.0
936,1411814385000,41.14490925,-8.61736828,143.5,12.0
937,1411814386000,41.14486655,-8.61734399,143.39999389648438,12.0
938,1411814387000,41.14483289,-8.61727863,143.1999969482422,11.0
939,1411814388000,41.14480167,-8.61720743,143.10000610351565,12.0
940,1411814389000,41.14478073,-8.61712691,143.1999969482422,12.0
941,1411814390000,41.14474965,-8.61706523,143.1999969482422,12.0
942,1411814392000,41.14473399,-8.61699291,144.0,12.0
943,1411814393000,41.14474902,-8.61693499,143.89999389648438,12.0
944,1411814394000,41.14482225,-8.61688502,143.89999389648438,12.0
945,1411814395000,41.14484731,-8.61683422,143.89999389648438,12.0
946,1411814396000,41.14492192,-8.61679138,143.89999389648438,12.0
947,1411814401000,41.14495342,-8.61673909,143.60000610351565,11.0
948,1411814404000,41.1449814,-8.61667215,143.8000030517578,11.0
949,1411814407000,41.14500987,-8.61660174,142.3000030517578,11.0
950,1411814409000,41.14505172,-8.61652052,142.5,10.0
951,1411814410000,41.14508302,-8.61645376,142.1999969482422,10.0
952,1411814411000,41.14511549,-8.61638303,142.5,10.0
953,1411814412000,41.14514553,-8.61624778,142.10000610351565,10.0
954,1411814414000,41.1452037,-8.61612049,143.1999969482422,10.0
955,1411814415000,41.14523292,-8.61605562,142.8000030517578,10.0
956,1411814416000,41.14525866,-8.61600266,143.10000610351565,10.0
957,1411814418000,41.14531001,-8.61587459,143.39999389648438,10.0
958,1411814419000,41.14533892,-8.61580793,143.60000610351565,10.0
959,1411814420000,41.14534899,-8.61574556,143.39999389648438,10.0
960,1411814421000,41.14537419,-8.61569051,143.39999389648438,10.0
961,1411814423000,41.14541279,-8.61562578,140.8000030517578,10.0
962,1411814425000,41.1454593,-8.61550165,139.60000610351565,11.0
963,1411814426000,41.14548766,-8.6154476,139.8000030517578,11.0
964,1411814427000,41.14551157,-8.61538011,139.60000610351565,11.0
965,1411814428000,41.14554177,-8.61529196,139.8000030517578,12.0
966,1411814430000,41.14559831,-8.61524191,138.89999389648438,12.0
967,1411814431000,41.14563128,-8.61517332,138.8000030517578,12.0
968,1411814432000,41.14566588,-8.61511327,138.8000030517578,13.0
969,1411814433000,41.14569443,-8.61505338,138.8000030517578,13.0
970,1411814435000,41.14571994,-8.61498891,139.3000030517578,12.0
971,1411814437000,41.14572022,-8.61492053,140.0,12.0
972,1411814440000,41.14575234,-8.61487069,139.39999389648438,12.0
973,1411814444000,41.14579302,-8.61482355,138.1999969482422,11.0
974,1411814452000,41.14583102,-8.61477497,137.1999969482422,13.0
975,1411814454000,41.14587759,-8.61473745,138.39999389648438,13.0
976,1411814455000,41.14591017,-8.61468578,138.1999969482422,13.0
977,1411814456000,41.14594182,-8.61461341,138.39999389648438,12.0
978,1411814457000,41.1459684,-8.6144831,138.8000030517578,13.0
979,1411814458000,41.14602097,-8.61436198,138.5,12.0
980,1411814459000,41.14605802,-8.61428097,138.60000610351565,12.0
981,1411814460000,41.14610344,-8.61420102,138.60000610351565,12.0
982,1411814461000,41.14609146,-8.61412833,138.5,12.0
983,1411814462000,41.14612039,-8.61405888,139.0,12.0
984,1411814463000,41.14614918,-8.61398675,139.6999969482422,12.0
985,1411814464000,41.14613626,-8.61391195,140.0,12.0
986,1411814466000,41.14611982,-8.61381309,139.3000030517578,13.0
987,1411814469000,41.1460863,-8.6137209,138.8000030517578,12.0
988,1411814471000,41.14608058,-8.61366025,136.8000030517578,12.0
989,1411814479000,41.14604623,-8.61359748,137.89999389648438,14.0
990,1411814481000,41.14600716,-8.61353259,137.8000030517578,14.0
991,1411814483000,41.14596902,-8.61347753,137.6999969482422,14.0
992,1411814485000,41.14593437,-8.61341341,137.3000030517578,14.0
993,1411814487000,41.1459112,-8.61332117,137.3000030517578,14.0
994,1411814488000,41.1459092,-8.61325527,137.1999969482422,15.0
995,1411814489000,41.14591105,-8.61316488,137.10000610351565,15.0
996,1411814490000,41.14595714,-8.61298683,137.0,15.0
997,1411814491000,41.14595819,-8.61289119,137.10000610351565,14.0
998,1411814492000,41.14597976,-8.61283522,137.0,14.0
999,1411814493000,41.1459821,-8.61276315,136.89999389648438,14.0
1000,1411814495000,41.14597319,-8.61269723,137.0,14.0
1001,1411814499000,41.14594649,-8.6126353,137.0,20.0
1002,1411814503000,41.14591568,-8.61259041,137.10000610351565,20.0
1003,1411814512000,41.14586586,-8.61260138,136.8000030517578,27.0
1004,1411814519000,41.14581205,-8.61261057,136.8000030517578,59.0
1005,1411814524000,41.14576519,-8.61261386,136.6999969482422,51.0
1006,1411814527000,41.14572369,-8.61255129,136.6999969482422,53.0
1007,1411814529000,41.14570002,-8.6125004,136.6999969482422,57.0
1008,1411814532000,41.14565629,-8.61244399,136.8000030517578,66.0
1009,1411814535000,41.14561146,-8.61242212,136.8000030517578,73.0
1010,1411814550000,41.14566458,-8.61244207,140.10000610351565,54.0
1011,1411814552000,41.14586792,-8.61245169,140.3000030517578,29.0
1012,1411814553000,41.14587011,-8.61238912,140.39999389648438,25.0
1013,1411814555000,41.14586934,-8.61227541,141.0,15.0
1014,1411814557000,41.14588077,-8.6121658,141.0,14.0
1015,1411814558000,41.14589363,-8.61210606,140.89999389648438,14.0
1016,1411814559000,41.14594068,-8.61203773,140.6999969482422,14.0
1017,1411814560000,41.14594331,-8.61196531,140.89999389648438,14.0
1018,1411814561000,41.14594711,-8.61190055,140.89999389648438,15.0
1019,1411814562000,41.14594134,-8.61181236,140.8000030517578,14.0
1020,1411814563000,41.14594502,-8.61174633,140.8000030517578,15.0
1021,1411814565000,41.14595311,-8.61160791,140.89999389648438,16.0
1022,1411814566000,41.14599189,-8.61150858,140.8000030517578,16.0
1023,1411814567000,41.14601844,-8.61139402,140.6999969482422,17.0
1024,1411814568000,41.14603682,-8.61131763,140.8000030517578,19.0
1025,1411814570000,41.14610608,-8.61122278,141.1999969482422,18.0
1026,1411814571000,41.14616063,-8.61110158,140.1999969482422,16.0
1027,1411814572000,41.14621944,-8.61109133,140.5,16.0
1028,1411814573000,41.1463259,-8.61104812,140.5,16.0
1029,1411814574000,41.14640524,-8.6110139,140.60000610351565,16.0
1030,1411814575000,41.14648874,-8.61099114,140.60000610351565,17.0
1031,1411814576000,41.14657277,-8.61096516,140.6999969482422,19.0
1032,1411814577000,41.14668011,-8.61100965,140.5,19.0
1033,1411814578000,41.14685689,-8.61096647,140.39999389648438,19.0
1034,1411814579000,41.14688791,-8.6109175,142.10000610351565,19.0
1035,1411814580000,41.14695638,-8.61087587,140.10000610351565,20.0
1036,1411814581000,41.14702327,-8.61081617,141.0,19.0
1037,1411814582000,41.14709286,-8.61078912,140.0,19.0
1038,1411814583000,41.1471514,-8.61077769,140.0,19.0
1039,1411814584000,41.14723058,-8.61080018,139.3000030517578,18.0
1040,1411814586000,41.14731371,-8.61079254,138.89999389648438,20.0
1041,1411814588000,41.14739382,-8.61079187,138.8000030517578,20.0
1042,1411814589000,41.14741971,-8.61084177,137.89999389648438,23.0
1043,1411814592000,41.14749019,-8.61084377,136.39999389648438,35.0
1044,1411814594000,41.14742176,-8.61082418,136.60000610351565,47.0
1045,1411814596000,41.14736773,-8.61084609,137.60000610351565,68.0
1046,1411814597000,41.14731425,-8.61089553,137.39999389648438,80.0
1047,1411814599000,41.1474225,-8.61111668,137.89999389648438,79.0
1048,1411814600000,41.14743974,-8.61117313,137.89999389648438,82.0
1049,1411814600717,41.1482224,-8.6108576,0.0,30.0
1050,1411814601000,41.1478491,-8.61122359,131.39999389648438,58.0
1051,1411814602677,41.1482285,-8.6108536,0.0,30.0
1052,1411814603000,41.14792058,-8.61126018,127.1999969482422,52.0
1053,1411814605000,41.14798331,-8.6112918,126.5999984741211,64.0
1054,1411814607000,41.14802946,-8.61134216,126.4000015258789,78.0
1055,1411814609000,41.14805546,-8.6114047,125.4000015258789,94.0
1056,1411814611000,41.14807537,-8.611477409999999,125.4000015258789,114.0
1057,1411814613000,41.14809471,-8.61155433,125.5,136.0
1058,1411814616000,41.14808984,-8.61166027,123.5,163.0
1059,1411814618000,41.14804189,-8.61172595,123.5,183.0
1060,1411814620000,41.14800841,-8.61178771,123.3000030517578,207.0
1061,1411814621000,41.14797282,-8.61149517,123.6999969482422,176.0
1062,1411814623000,41.14799016,-8.611414,123.9000015258789,172.0
1063,1411814625000,41.14802379,-8.61107299,124.4000015258789,168.0
1064,1411814626000,41.14795434,-8.61109529,123.1999969482422,124.0
1065,1411814628000,41.14791713,-8.61104815,123.8000030517578,115.0
1066,1411814630000,41.1479023,-8.61096211,124.0,113.0
1067,1411814632000,41.14790332,-8.6108783,123.8000030517578,107.0
1068,1411814632456,41.148129,-8.6108925,0.0,91.09200286865234
1069,1411814633000,41.14793216,-8.61083067,123.0,94.0
1070,1411814634000,41.1479616,-8.61078001,123.0,103.0
1071,1411814635000,41.14826878,-8.61086302,123.8000030517578,65.0
1072,1411814636000,41.14837007,-8.61081535,123.5,55.0
1073,1411814637000,41.1484992,-8.61073494,123.3000030517578,50.0
1074,1411814638000,41.14856579,-8.61067082,123.3000030517578,47.0
1075,1411814639000,41.14861744,-8.61062537,123.1999969482422,45.0
1076,1411814640000,41.1486705,-8.61057192,123.3000030517578,47.0
1077,1411814641000,41.14873088,-8.61049919,123.4000015258789,50.0
1078,1411814642000,41.14880233,-8.61043097,123.4000015258789,58.0
1079,1411814642210,41.1488087,-8.6109296,0.0,94.5
1080,1411814643000,41.14887755,-8.6103976,123.5,60.0
1081,1411814644000,41.14893824,-8.6103372,123.5,70.0
1082,1411814645000,41.14900492,-8.61024588,123.5,80.0
1083,1411814646000,41.14906723,-8.6101887,123.5,92.0
1084,1411814647000,41.14912709,-8.61014236,123.4000015258789,105.0
1085,1411814648000,41.149189,-8.61008108,123.4000015258789,120.0
1086,1411814649000,41.14925214,-8.6100049,123.4000015258789,135.0
1087,1411814650000,41.14931274,-8.60994092,123.4000015258789,153.0
1088,1411814651000,41.14937131,-8.60989254,123.3000030517578,171.0
1089,1411814652000,41.14942586,-8.60982016,123.3000030517578,190.0
1090,1411814653000,41.14948412,-8.60977439,123.3000030517578,209.0
1091,1411814654000,41.14946749,-8.60984302,124.5,208.0
1092,1411814656000,41.14954674,-8.60979793,124.6999969482422,238.0
1093,1411814660000,41.15022945,-8.61004984,123.8000030517578,177.0
1094,1411814661000,41.15029928,-8.61003651,123.9000015258789,190.0
1095,1411814662000,41.15029735,-8.61011786,123.8000030517578,178.0
1096,1411814664000,41.15034185,-8.61015345,124.0,181.0
