,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
11263,52.05041,-1.967566,80,24.59,13.0,232.8,,18 / 24,1126345,2019-08-16 11:48:10:714,0.1091,-0.1351,10.5874,-0.0211,-0.0466,9.8065,-0.0053,0.0252,-0.0001,-8.16,14.29,-25.7,236.45,3.55,-0.99
11264,52.05041,-1.967566,80,24.59,13.0,232.8,,18 / 24,1126445,2019-08-16 11:48:10:814,0.2328,0.1398,9.0882,-0.0228,-0.0196,9.8066,-0.0053,-0.0143,0.0095,-8.66,14.49,-24.8,236.45,3.55,-0.99
11265,52.05041,-1.967566,80,24.59,13.0,232.8,,18 / 24,1126545,2019-08-16 11:48:10:914,0.1166,0.3272,9.3568,-0.0089,-0.0042,9.8066,-0.0245,-0.0238,0.0095,-8.89,14.1,-24.94,233.94,3.51,-0.96
11266,52.05041,-1.967566,80,24.59,13.0,232.8,,18 / 24,1126645,2019-08-16 11:48:11:014,0.0666,0.0271,9.4866,0.0151,0.0221,9.8066,-0.0234,0.0369,0.0085,-8.47,13.67,-25.33,233.94,3.51,-0.96
11267,52.05041,-1.967566,80,24.59,13.0,232.8,,18 / 24,1126745,2019-08-16 11:48:11:114,0.075,0.0861,10.5724,0.0152,-0.0244,9.8066,-0.0053,0.0369,0.0042,-8.18,12.33,-26.1,232.21,3.65,-0.92
11268,52.05041,-1.967566,80,24.59,13.0,232.8,,18 / 24,1126846,2019-08-16 11:48:11:215,-0.0247,-0.1097,9.4521,-0.016,-0.0225,9.8066,-0.0053,0.0369,0.0042,-8.18,12.33,-26.1,232.21,3.65,-0.92
11269,52.05041,-1.967566,80,24.59,13.0,232.8,,18 / 24,1126945,2019-08-16 11:48:11:314,-0.0344,0.0694,10.6707,-0.0368,0.0126,9.8066,0.0096,0.0156,0.0213,-11.59,10.45,-25.62,217.56,3.49,-0.93
11270,52.05041,-1.967566,80,24.59,13.0,232.8,,18 / 24,1127045,2019-08-16 11:48:11:414,0.2413,-0.2933,9.347,-0.0322,0.0246,9.8066,-0.0522,0.0081,0.0117,16.15,5.41,-55.95,217.56,3.49,-0.93
11271,52.05041,-1.967566,80,24.59,13.0,232.8,,18 / 24,1127145,2019-08-16 11:48:11:514,-0.117,0.3615,9.602,0.0059,0.0295,9.8066,0.0256,-0.0718,0.0074,-18.16,10.22,-49.14,206.89,3.43,-0.7
11272,52.050255,-1.967836,79,24.77,13.0,232.2,,17 / 25,1127245,2019-08-16 11:48:11:614,-0.2406,0.3917,10.1207,0.0405,0.0866,9.8062,0.0171,-0.0089,-0.0075,-7.47,13.91,-30.33,237.6,3.87,-0.35
11273,52.050255,-1.967836,79,24.77,13.0,232.2,,17 / 25,1127346,2019-08-16 11:48:11:715,-0.2977,0.0218,10.8634,-0.0002,0.0154,9.8066,-0.0096,0.0262,-0.0182,14.24,21.04,-54.35,237.6,3.87,-0.35
11274,52.050255,-1.967836,79,24.77,13.0,232.2,,17 / 25,1127446,2019-08-16 11:48:11:815,-0.1053,-0.541,9.8259,-0.0057,-0.0099,9.8066,-0.0064,0.0347,-0.016,14.24,21.04,-54.35,237.6,3.87,-0.35
11275,52.050255,-1.967836,79,24.77,13.0,232.2,,17 / 25,1127545,2019-08-16 11:48:11:914,0.625,-0.0289,8.9315,-0.0023,-0.0575,9.8065,0.0213,-0.0377,-0.0075,-28.09,34.78,-40.01,229.06,3.8,-0.35
11276,52.050255,-1.967836,79,24.77,13.0,232.2,,17 / 25,1127646,2019-08-16 11:48:12:015,0.2986,-0.0276,7.0873,0.0258,-0.0357,9.8066,0.0213,-0.0377,-0.0075,-12.6,18.35,-21.39,231.82,3.74,-0.61
11277,52.050255,-1.967836,79,24.77,13.0,232.2,,17 / 25,1127746,2019-08-16 11:48:12:115,-0.1071,0.1945,7.5814,0.031,0.0417,9.8065,-0.0096,-0.0643,0.0191,-12.6,18.35,-21.39,231.82,3.74,-0.61
11278,52.050255,-1.967836,79,24.77,13.0,232.2,,17 / 25,1127845,2019-08-16 11:48:12:214,-0.1651,0.2157,9.673,0.0179,0.0106,9.8066,-0.0117,0.0071,-0.0022,-9.33,15.62,-23.86,236.32,4.45,-0.58
11279,52.050255,-1.967836,79,24.77,13.0,232.2,,17 / 25,1127946,2019-08-16 11:48:12:315,-0.4292,0.2283,11.8654,-0.0314,-0.0325,9.8065,0.0064,0.023,0.0553,-8.33,14.88,-24.68,236.92,4.56,-0.64
11280,52.050255,-1.967836,79,24.77,13.0,232.2,,17 / 25,1128045,2019-08-16 11:48:12:414,-0.7835,-0.3229,10.3684,-0.1306,-0.124,9.805,0.0458,0.1242,-0.0043,-8.33,14.88,-24.68,236.92,4.56,-0.64
11281,52.050255,-1.967836,79,24.77,13.0,232.2,,17 / 25,1128145,2019-08-16 11:48:12:514,-0.7649,-0.0535,11.3414,-0.115,-0.1359,9.805,0.0085,0.0816,0.0223,-9.55,14.31,-24.58,230.9,3.54,-0.39
11282,52.050087,-1.968071,78,24.99,13.0,231.3,,17 / 25,1128246,2019-08-16 11:48:12:615,0.0797,0.4858,8.5859,0.0238,0.0291,9.8066,-0.0256,-0.1016,0.0181,-9.72,14.37,-24.47,232.07,2.5,-0.37
11283,52.050087,-1.968071,78,24.99,13.0,231.3,,17 / 25,1128345,2019-08-16 11:48:12:714,-0.549,0.3703,6.9346,0.0757,0.0889,9.806,-0.0256,-0.1016,0.0181,-9.28,13.54,-25.14,232.07,2.5,-0.37
11284,52.050087,-1.968071,78,24.99,13.0,231.3,,17 / 25,1128446,2019-08-16 11:48:12:815,0.418,0.3065,8.029,0.1266,0.1088,9.8052,0.0043,0.006,0.0181,-9.28,13.54,-25.14,232.07,2.5,-0.37
11285,52.050087,-1.968071,78,24.99,13.0,231.3,,17 / 25,1128545,2019-08-16 11:48:12:914,0.1698,0.5706,8.6191,0.0464,0.0643,9.8063,0.0171,-0.0792,0.0074,-9.03,13.72,-25.1,233.65,3.45,-0.56
11286,52.050087,-1.968071,78,24.99,13.0,231.3,,17 / 25,1128645,2019-08-16 11:48:13:014,-0.1722,0.6999,10.613,0.0941,0.1533,9.805,0.0202,-0.0366,-0.0032,-8.19,13.21,-25.66,232.86,4.5,-0.48
11287,52.050087,-1.968071,78,24.99,13.0,231.3,,17 / 25,1128745,2019-08-16 11:48:13:114,0.3528,-0.0987,10.7914,0.0308,0.0449,9.8065,-0.0373,0.0784,-0.0043,-8.19,13.21,-25.66,232.86,4.5,-0.48
11288,52.050087,-1.968071,78,24.99,13.0,231.3,,17 / 25,1128846,2019-08-16 11:48:13:215,-0.297,-0.1412,12.2133,-0.0728,-0.101,9.8059,-0.0106,0.1168,0.0245,-8.68,13.77,-25.2,232.79,4.31,-0.64
11289,52.050087,-1.968071,78,24.99,13.0,231.3,,17 / 25,1128945,2019-08-16 11:48:13:314,-0.2634,-0.2215,11.1986,-0.1473,-0.137,9.8046,0.0511,0.0497,-0.0043,-9.14,13.89,-24.97,232.79,4.31,-0.64
11290,52.050087,-1.968071,78,24.99,13.0,231.3,,17 / 25,1129046,2019-08-16 11:48:13:415,-0.0816,-0.1767,9.1332,-0.1797,-0.1298,9.8041,-0.0341,-0.0164,0.0042,-9.38,14.43,-24.57,233.82,3.07,-0.26
11291,52.050087,-1.968071,78,24.99,13.0,231.3,,17 / 25,1129146,2019-08-16 11:48:13:515,0.1961,0.057,8.4202,0.016,-0.003,9.8066,-0.0341,-0.0164,0.0042,-9.38,14.43,-24.57,233.82,3.07,-0.26
11292,52.04995,-1.968338,78,25.01,13.0,231.0,,17 / 25,1129245,2019-08-16 11:48:13:614,0.608,-0.1717,8.3105,0.0421,0.014,9.8066,-0.0426,-0.0249,0.0106,-9.78,14.08,-24.62,231.3,3.11,-0.35
11293,52.04995,-1.968338,78,25.01,13.0,231.0,,17 / 25,1129345,2019-08-16 11:48:13:714,0.3191,0.4327,9.6992,0.0793,0.0919,9.8059,0.0021,-0.0814,0.0191,-9.49,13.84,-24.87,231.3,3.11,-0.35
11294,52.04995,-1.968338,78,25.01,13.0,231.0,,17 / 25,1129445,2019-08-16 11:48:13:814,0.4097,-0.016,10.0105,0.1193,0.1873,9.8041,-0.0011,-0.0654,-0.0192,-9.49,13.84,-24.87,231.3,3.11,-0.35
11295,52.04995,-1.968338,78,25.01,13.0,231.0,,17 / 25,1129545,2019-08-16 11:48:13:914,-0.1212,-0.2116,10.1974,0.0323,-0.0293,9.8066,-0.0341,0.0667,-0.0064,-8.59,13.63,-25.31,232.31,4.4,-0.21
11296,52.04995,-1.968338,78,25.01,13.0,231.0,,17 / 25,1129646,2019-08-16 11:48:14:015,0.2758,-0.1566,10.5572,0.0251,-0.108,9.806,0.0373,0.0177,0.0063,-9.05,13.75,-25.08,233.2,3.99,-0.71
11297,52.04995,-1.968338,78,25.01,13.0,231.0,,17 / 25,1129745,2019-08-16 11:48:14:114,0.2079,-0.2218,8.605,0.0046,-0.0184,9.8066,0.0266,0.0326,-0.0075,-9.21,13.61,-25.1,233.2,3.99,-0.71
11298,52.04995,-1.968338,78,25.01,13.0,231.0,,17 / 25,1129845,2019-08-16 11:48:14:214,0.1006,-0.024,9.6082,-0.0177,-0.0137,9.8066,0.0266,0.0326,-0.0075,-9.1,14.22,-24.8,233.2,3.93,-0.64
11299,52.04995,-1.968338,78,25.01,13.0,231.0,,17 / 25,1129945,2019-08-16 11:48:14:314,-0.1249,-0.2925,9.8771,-0.0388,-0.0467,9.8065,0.0192,0.0688,-0.0064,-9.1,14.22,-24.8,233.2,3.93,-0.64
11300,52.04995,-1.968338,78,25.01,13.0,231.0,,17 / 25,1130046,2019-08-16 11:48:14:415,0.3901,0.0756,10.2984,0.0151,0.004,9.8066,-0.0426,-0.0036,0.0085,-9.32,14.55,-24.53,235.41,3.58,-0.62
11301,52.04995,-1.968338,78,25.01,13.0,231.0,,17 / 25,1130145,2019-08-16 11:48:14:514,0.6831,0.2041,9.9843,0.0493,0.037,9.8065,-0.0192,-0.0547,0.0266,-9.55,13.53,-25.01,235.41,3.58,-0.62
11302,52.04976,-1.968608,78,25.34,13.0,230.2,,17 / 25,1130246,2019-08-16 11:48:14:615,0.4065,0.1359,9.8197,0.0115,0.0157,9.8066,0.0266,0.0241,-0.0128,-9.1,14.22,-24.8,233.3,3.92,-0.74
11303,52.04976,-1.968608,78,25.34,13.0,230.2,,17 / 25,1130345,2019-08-16 11:48:14:714,0.0716,0.1721,9.9223,0.002,-0.0094,9.8066,0.0085,0.0379,-0.0043,-9.91,14.28,-24.45,231.03,3.88,-0.78
11304,52.04976,-1.968608,78,25.34,13.0,230.2,,17 / 25,1130445,2019-08-16 11:48:14:814,0.0437,-0.0031,9.4874,0.0044,0.0119,9.8066,0.0202,-0.0057,0.0191,-9.16,13.92,-24.95,231.03,3.88,-0.78
11305,52.04976,-1.968608,78,25.34,13.0,230.2,,17 / 25,1130545,2019-08-16 11:48:14:914,-0.1564,0.1142,10.2931,0.0116,0.0557,9.8065,0.0128,0.0379,-0.0054,-9.01,14.07,-24.92,232.92,4.18,-0.63
11306,52.04976,-1.968608,78,25.34,13.0,230.2,,17 / 25,1130645,2019-08-16 11:48:15:014,-0.0687,-0.1018,9.8092,-0.0134,-0.0006,9.8066,-0.0618,0.0177,0.0095,-9.01,14.07,-24.92,232.92,4.18,-0.63
11307,52.04976,-1.968608,78,25.34,13.0,230.2,,17 / 25,1130745,2019-08-16 11:48:15:114,-0.2033,-0.0368,10.6224,-0.011,-0.048,9.8065,-0.0618,0.0177,0.0095,-8.91,13.91,-25.08,232.92,4.13,-0.57
11308,52.04976,-1.968608,78,25.34,13.0,230.2,,17 / 25,1130846,2019-08-16 11:48:15:215,-0.076,-0.2598,10.6713,-0.0107,-0.0933,9.8062,-0.0106,0.0379,-0.0054,-9.34,13.99,-24.84,233.68,3.65,-0.85
11309,52.04976,-1.968608,78,25.34,13.0,230.2,,17 / 25,1130945,2019-08-16 11:48:15:314,-0.1532,0.1415,9.5149,0.0168,0.0085,9.8066,-0.0181,-0.0398,-0.0011,-9.34,13.99,-24.84,233.68,3.65,-0.85
11310,52.04976,-1.968608,78,25.34,13.0,230.2,,17 / 25,1131045,2019-08-16 11:48:15:414,-0.0974,-0.1368,10.2621,0.023,0.0129,9.8066,0.0181,0.0422,-0.0086,-9.45,13.47,-25.09,231.59,3.79,-0.91
11311,52.04976,-1.968608,78,25.34,13.0,230.2,,17 / 25,1131145,2019-08-16 11:48:15:514,0.0257,-0.0319,10.7035,-0.0074,0.0012,9.8066,-0.0192,-0.0185,-0.0054,-9.75,13.66,-24.87,231.22,3.67,-0.91
11312,52.04962,-1.968871,76,25.13,13.0,230.0,,17 / 25,1131245,2019-08-16 11:48:15:614,0.3757,-0.1976,10.1119,0.0181,0.0085,9.8066,0.0021,-0.0526,-0.0032,-9.29,13.55,-25.1,233.65,3.78,-0.96
11313,52.04962,-1.968871,76,25.13,13.0,230.0,,17 / 25,1131345,2019-08-16 11:48:15:714,0.4714,0.1285,9.4435,0.0374,0.0332,9.8065,0.0021,-0.0526,-0.0032,-9.29,13.55,-25.1,233.65,3.78,-0.96
11314,52.04962,-1.968871,76,25.13,13.0,230.0,,17 / 25,1131445,2019-08-16 11:48:15:814,-0.0925,0.0165,10.5976,0.0293,0.0519,9.8065,0.0437,-0.027,-0.0107,-9.34,13.3,-25.22,233.65,3.78,-0.96
11315,52.04962,-1.968871,76,25.13,13.0,230.0,,17 / 25,1131546,2019-08-16 11:48:15:915,0.3344,-0.2637,10.0289,-0.0469,-0.0311,9.8065,0.0075,0.0358,0.0255,-9.01,14.07,-24.92,233.24,4.12,-0.92
11316,52.04962,-1.968871,76,25.13,13.0,230.0,,17 / 25,1131646,2019-08-16 11:48:16:015,-0.1951,0.0841,11.018,-0.0999,-0.0296,9.8061,0.0234,-0.0164,0.0191,-9.35,14.02,-24.82,233.45,3.63,-0.56
11317,52.04962,-1.968871,76,25.13,13.0,230.0,,17 / 25,1131745,2019-08-16 11:48:16:114,0.0503,-0.1706,10.3021,-0.0196,-0.0048,9.8066,0.0458,-0.0068,-0.0011,-9.35,14.02,-24.82,233.45,3.63,-0.56
11318,52.04962,-1.968871,76,25.13,13.0,230.0,,17 / 25,1131845,2019-08-16 11:48:16:214,-0.2708,0.0629,10.2797,-0.0067,0.0154,9.8066,0.0149,-0.0089,0.0053,-9.81,14.13,-24.58,230.97,3.54,-0.48
11319,52.04962,-1.968871,76,25.13,13.0,230.0,,17 / 25,1131946,2019-08-16 11:48:16:315,-0.1563,0.3022,10.121,-0.0241,0.0104,9.8066,-0.0043,0.0348,0.0085,-9.75,14.42,-24.43,230.97,3.54,-0.48
11320,52.04962,-1.968871,76,25.13,13.0,230.0,,17 / 25,1132045,2019-08-16 11:48:16:414,0.3983,0.1716,8.8303,0.0065,0.0224,9.8066,0.0128,-0.0451,0.0085,-9.66,14.29,-24.64,230.88,3.5,-0.33
11321,52.04962,-1.968871,76,25.13,13.0,230.0,,17 / 25,1132146,2019-08-16 11:48:16:515,-0.4355,0.1503,10.6077,0.0329,0.0656,9.8064,0.0085,-0.026,0.0064,-9.66,14.29,-24.64,230.88,3.5,-0.33
11322,52.04952,-1.969174,77,25.05,12.0,231.5,,17 / 25,1132245,2019-08-16 11:48:16:614,-0.6675,0.1849,9.2726,-0.0032,0.0085,9.8066,0.0085,-0.026,0.0064,-9.28,14.17,-24.76,232.86,3.92,-0.24
11323,52.04952,-1.969174,77,25.05,12.0,231.5,,17 / 25,1132345,2019-08-16 11:48:16:714,-0.1195,0.1889,10.3124,-0.0009,-0.0095,9.8066,-0.0053,0.0241,-0.0118,-9.52,13.89,-24.83,232.86,3.92,-0.24
11324,52.04952,-1.969174,77,25.05,12.0,231.5,,17 / 25,1132445,2019-08-16 11:48:16:814,-0.346,-0.0745,10.3004,-0.007,-0.0376,9.8066,-0.0511,-0.0228,0.0085,-9.35,14.02,-24.82,233.16,3.72,-0.34
11325,52.04952,-1.969174,77,25.05,12.0,231.5,,17 / 25,1132545,2019-08-16 11:48:16:914,-0.06,-0.281,9.1583,-0.034,-0.0188,9.8066,0.0426,0.0262,-0.0022,-9.93,14.3,-24.43,233.16,3.72,-0.34
11326,52.04952,-1.969174,77,25.05,12.0,231.5,,17 / 25,1132646,2019-08-16 11:48:17:015,-0.392,-0.0329,9.0962,-0.0532,-0.0128,9.8065,0.0064,0.006,0.001,-9.93,14.3,-24.43,233.16,3.72,-0.34
11327,52.04952,-1.969174,77,25.05,12.0,231.5,,17 / 25,1132745,2019-08-16 11:48:17:114,0.2252,0.4061,8.9727,-0.05,0.0061,9.8065,0.0245,-0.0718,0.001,-9.99,14.78,-24.12,232.65,3.57,-0.08
11328,52.04952,-1.969174,77,25.05,12.0,231.5,,17 / 25,1132845,2019-08-16 11:48:17:214,-0.4096,0.3551,9.4785,0.0373,0.0445,9.8065,-0.0522,0.0081,0.0106,-9.47,14.19,-24.68,232.74,3.91,-0.1
11329,52.04952,-1.969174,77,25.05,12.0,231.5,,17 / 25,1132945,2019-08-16 11:48:17:314,-0.0992,-0.1399,10.1795,0.0019,-0.0077,9.8066,-0.0522,0.0081,0.0106,-9.57,14.41,-24.51,232.74,3.91,-0.1
11330,52.04952,-1.969174,77,25.05,12.0,231.5,,17 / 25,1133045,2019-08-16 11:48:17:414,-0.1159,0.1834,11.1037,-0.0154,-0.0184,9.8066,-0.0138,-0.0185,0.0255,-9.57,14.41,-24.51,232.74,3.91,-0.1
11331,52.04952,-1.969174,77,25.05,12.0,231.5,,17 / 25,1133146,2019-08-16 11:48:17:515,-0.0352,-0.0795,10.5673,-0.0353,0.0149,9.8066,0.017,0.0358,0.0245,-9.58,14.36,-24.53,230.38,3.77,-0.09
11332,52.04935,-1.969483,75,25.51,12.0,230.9,,17 / 24,1133245,2019-08-16 11:48:17:614,0.0296,-0.1783,10.0057,-0.0589,-0.0075,9.8065,0.0447,0.0411,-0.0032,-10.09,14.36,-24.33,230.58,3.52,0.14
11333,52.04935,-1.969483,75,25.51,12.0,230.9,,17 / 24,1133345,2019-08-16 11:48:17:714,-0.2375,-0.2611,10.2091,-0.0206,-0.0229,9.8066,-0.0298,-0.0153,0.0042,-10.09,14.36,-24.33,230.58,3.52,0.14
11334,52.04935,-1.969483,75,25.51,12.0,230.9,,17 / 24,1133445,2019-08-16 11:48:17:814,-0.0393,0.3001,9.9128,-0.0045,-0.0228,9.8066,0.0117,-0.0196,-0.0043,-10.09,14.36,-24.33,230.58,3.52,0.14
11335,52.04935,-1.969483,75,25.51,12.0,230.9,,17 / 24,1133545,2019-08-16 11:48:17:914,-0.1509,0.1142,10.2709,0.0252,0.0438,9.8065,-0.017,0.0124,0.0085,-10.21,14.54,-24.18,232.69,3.4,0.08
11336,52.04935,-1.969483,75,25.51,12.0,230.9,,17 / 24,1133645,2019-08-16 11:48:18:014,0.0546,-0.3615,9.4239,0.004,0.0494,9.8065,0.0309,0.0656,0.0096,-9.54,14.68,-24.36,232.32,3.64,0.24
11337,52.04935,-1.969483,75,25.51,12.0,230.9,,17 / 24,1133745,2019-08-16 11:48:18:114,-0.2093,-0.1606,9.8339,-0.0329,-0.033,9.8065,0.0309,0.0656,0.0096,-10.38,14.46,-24.14,230.62,3.37,0.27
11338,52.04935,-1.969483,75,25.51,12.0,230.9,,17 / 24,1133846,2019-08-16 11:48:18:215,0.1829,0.1337,10.1816,-0.0054,-0.0061,9.8066,-0.0256,-0.0313,0.001,-10.38,14.46,-24.14,230.62,3.37,0.27
11339,52.04935,-1.969483,75,25.51,12.0,230.9,,17 / 24,1133945,2019-08-16 11:48:18:314,0.3191,0.0237,9.8303,0.0233,0.0033,9.8066,-0.0128,-0.0696,-0.0043,-9.94,14.38,-24.38,230.42,3.64,0.2
11340,52.04935,-1.969483,75,25.51,12.0,230.9,,17 / 24,1134045,2019-08-16 11:48:18:414,0.2168,-0.3851,9.3856,-0.0018,-0.0666,9.8064,-0.0394,0.0614,-0.0107,-9.94,14.38,-24.38,230.4,3.74,0.11
11341,52.04935,-1.969483,75,25.51,12.0,230.9,,17 / 24,1134145,2019-08-16 11:48:18:514,0.2165,-0.0029,11.0537,-0.0045,-0.0459,9.8065,0.0064,-0.0079,-0.0032,-10.27,15.0,-23.87,232.83,3.43,-0.13
11342,52.049206,-1.969755,75,25.25,11.0,230.6,,17 / 25,1134245,2019-08-16 11:48:18:614,0.1267,-0.1895,9.6989,0.0062,-0.0184,9.8066,0.0916,-0.0441,-0.0171,-10.27,15.0,-23.87,232.83,3.43,-0.13
11343,52.049206,-1.969755,75,25.25,11.0,230.6,,17 / 25,1134345,2019-08-16 11:48:18:714,-0.1193,0.0716,10.285,0.01,0.006,9.8066,-0.0447,0.0092,0.0021,-10.04,14.53,-24.25,232.97,3.37,-0.23
11344,52.049206,-1.969755,75,25.25,11.0,230.6,,17 / 25,1134445,2019-08-16 11:48:18:814,-0.1354,-0.2803,9.9933,0.0025,-0.0357,9.8066,-0.0075,-0.0025,0.0181,-9.94,14.38,-24.38,231.34,3.21,-0.36
11345,52.049206,-1.969755,75,25.25,11.0,230.6,,17 / 25,1134547,2019-08-16 11:48:18:916,-0.2784,-0.0456,10.4643,-0.0199,-0.0208,9.8066,-0.0075,-0.0025,0.0181,-9.94,14.38,-24.38,231.34,3.21,-0.36
11346,52.049206,-1.969755,75,25.25,11.0,230.6,,17 / 25,1134645,2019-08-16 11:48:19:014,-0.3433,0.1903,10.1404,-0.0069,0.0382,9.8066,0.0682,-0.027,-0.0043,-10.4,14.41,-24.17,231.49,3.04,-0.35
11347,52.049206,-1.969755,75,25.25,11.0,230.6,,17 / 25,1134745,2019-08-16 11:48:19:114,-0.3315,0.1055,9.6761,0.0143,0.0788,9.8063,-0.0053,-0.0654,0.017,-10.27,14.24,-24.33,231.49,3.04,-0.35
11348,52.049206,-1.969755,75,25.25,11.0,230.6,,17 / 25,1134846,2019-08-16 11:48:19:215,-0.365,-0.0551,10.1855,0.0089,0.0799,9.8063,-0.0554,0.0209,0.0074,-9.66,14.29,-24.64,230.73,3.44,-0.1
11349,52.049206,-1.969755,75,25.25,11.0,230.6,,17 / 25,1134945,2019-08-16 11:48:19:314,0.5226,-0.095,8.0274,0.018,-0.072,9.8064,0.0288,0.0124,-0.016,-10.39,15.18,-23.7,230.73,3.44,-0.1
11350,52.049206,-1.969755,75,25.25,11.0,230.6,,17 / 25,1135045,2019-08-16 11:48:19:414,-0.8388,0.5136,9.4214,0.01,-0.0584,9.8065,0.0447,0.0156,-0.0213,-10.54,14.47,-24.07,228.95,3.21,-0.36
11351,52.049206,-1.969755,75,25.25,11.0,230.6,,17 / 25,1135146,2019-08-16 11:48:19:515,-0.1469,-0.2072,10.7359,-0.0028,-0.0043,9.8066,0.0415,0.071,0.0032,-10.54,14.47,-24.07,228.95,3.21,-0.36
