,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE X (rad/s), GYROSCOPE Y (rad/s), GYROSCOPE Z (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Azimuth) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
3808,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,176508,2019-09-04 20:09:28:621,-0.1943,-0.0234,10.1192,0.0044,0.0002,9.8066,0.0168,0.0034,0.0124,-12.0,-27.81,-13.37,28.32,-85.5,-17.85
3809,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,176607,2019-09-04 20:09:28:720,0.6762,0.0803,9.6802,0.0104,0.0039,9.8066,0.0145,-0.0127,0.0155,-10.87,-27.75,-13.44,23.8,-85.6,-19.42
3810,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,176707,2019-09-04 20:09:28:820,-0.0207,-0.3287,9.8415,0.0009,0.0016,9.8066,-0.0029,0.0027,-0.0087,-12.0,-27.44,-13.06,25.09,-85.62,-20.52
3811,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,176808,2019-09-04 20:09:28:921,0.4147,-0.002,9.9583,-0.0043,-0.0004,9.8066,-0.0165,-0.008,0.0031,-11.25,-27.81,-13.62,20.55,-85.62,-20.08
3812,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,176908,2019-09-04 20:09:29:021,0.0005,-0.622,9.9456,0.0001,-0.01,9.8065,-0.0202,-0.0113,0.0144,-12.44,-27.75,-13.31,26.08,-85.49,-19.84
3813,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,177008,2019-09-04 20:09:29:121,-0.1219,0.0537,9.4918,-0.0048,-0.0033,9.8066,-0.0175,0.0043,0.0102,-11.37,-27.37,-14.12,20.82,-85.41,-19.87
3814,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,177107,2019-09-04 20:09:29:220,0.2788,-0.0957,10.5294,-0.0034,-0.0027,9.8066,-0.0108,0.0238,-0.0257,-12.62,-27.44,-13.62,24.99,-85.31,-20.76
3815,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,177207,2019-09-04 20:09:29:320,0.0419,-0.2015,9.244,0.0037,0.0024,9.8066,0.0195,-0.01,0.0083,-11.81,-27.75,-13.94,23.16,-85.32,-20.31
3816,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,177307,2019-09-04 20:09:29:420,0.0755,-0.3503,9.3752,-0.0049,0.0001,9.8066,-0.0102,-0.0027,-0.0057,-12.12,-27.37,-13.62,21.9,-85.35,-21.31
3817,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,177408,2019-09-04 20:09:29:521,0.7793,-0.5058,10.1818,-0.0057,-0.0005,9.8066,-0.0149,-0.0097,-0.0279999999999999,-11.87,-27.75,-13.87,22.32,-85.34,-21.03
3818,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,177507,2019-09-04 20:09:29:620,-0.0085,-0.1057,9.5729,-0.0056,-0.0043,9.8066,-0.0209,-0.0017,0.0,-11.69,-27.44,-13.37,26.93,-85.26,-19.14
3819,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,177608,2019-09-04 20:09:29:721,-0.1689,-0.3851,9.709,-0.0026,0.0007,9.8066,0.0057,0.0107,0.0016,-12.19,-26.81,-13.62,25.04,-85.22,-18.59
3820,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,177708,2019-09-04 20:09:29:821,0.3672,-0.2885,9.5959,0.0028,0.0023,9.8066,0.0073,0.0168,-0.0069,-12.19,-27.25,-13.69,24.6,-85.27,-18.96
3821,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,177807,2019-09-04 20:09:29:920,-0.0188,-0.6898,10.0834,0.0024,0.0009,9.8066,0.0037,0.0086,-0.0157,-12.62,-27.12,-14.25,27.09,-85.3,-18.89
3822,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,177907,2019-09-04 20:09:30:020,-0.0481,0.4405,9.6331,-0.0012,0.0102,9.8066,0.0143,-0.0035,-0.0217,-11.87,-27.87,-14.5,26.6,-85.43,-17.19
3823,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,178008,2019-09-04 20:09:30:121,-0.4306,0.0399,9.9375,0.0074,-0.0057,9.8066,0.0011,-0.0117,0.0113,-12.87,-28.0,-14.37,27.54,-85.43,-18.51
3824,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,178107,2019-09-04 20:09:30:220,0.4241,-0.3167,10.0431,0.0093,-0.0069,9.8066,0.0045,-0.0143,0.0237,-12.31,-28.25,-14.44,23.88,-85.4,-19.61
3825,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,178208,2019-09-04 20:09:30:321,-0.4367,-0.648,9.982,-0.0089,0.0006,9.8066,-0.0159,-0.0126,-0.0184,-12.94,-28.81,-14.25,25.95,-85.35,-20.09
3826,52.378456,-1.254076,153.75,7.97,3,19.11,17 / 19,178307,2019-09-04 20:09:30:420,-0.3664,0.0735,9.9624,0.0007,0.0094,9.8066,0.0219,0.0133,-0.0104,-12.75,-29.37,-13.94,27.32,-85.4,-18.84
3827,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 18,178408,2019-09-04 20:09:30:521,0.3034,-0.0313,9.6242,0.0097,0.0015,9.8066,0.0196,0.0006,0.0144,-12.81,-28.44,-13.25,28.44,-85.53,-19.88
3828,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 18,178507,2019-09-04 20:09:30:620,0.1472,-0.2135,9.4251,0.0009,0.0041,9.8066,-0.0043,0.0349,-0.0038,-12.87,-27.94,-13.25,28.51,-85.58,-19.78
3829,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 18,178608,2019-09-04 20:09:30:721,-0.3542,-0.0933,9.6763,-0.0025,-0.0076,9.8066,-0.0302,0.0069999999999999,0.0179,-12.12,-28.25,-12.87,26.37,-85.52,-19.56
3830,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 18,178707,2019-09-04 20:09:30:820,-0.4063,-0.5501,9.7968,-0.0089,0.0012,9.8066,-0.0054,0.0143,-0.0221,-12.5,-27.81,-13.5,26.95,-85.36,-19.17
3831,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 18,178807,2019-09-04 20:09:30:920,-0.3862,-0.3763,10.2405,0.0009,0.0007,9.8066,-0.0009,0.0169,0.0048,-12.56,-27.5,-13.37,29.78,-85.37,-18.68
3832,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 18,178907,2019-09-04 20:09:31:020,-0.3931,0.2548,9.9654,0.0117,0.0062,9.8066,0.0405,0.0134,0.0213,-12.69,-28.19,-13.62,27.06,-85.41,-18.96
3833,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 18,179008,2019-09-04 20:09:31:121,-0.0751,-0.4203,9.9091,0.0136,0.0066,9.8066,0.0287,0.0129,-0.0166,-12.25,-28.31,-13.44,24.13,-85.61,-21.48
3834,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 18,179108,2019-09-04 20:09:31:221,0.0238,0.0506,9.6897,0.0112,-0.0024,9.8065,0.01,0.0177,0.0301,-12.0,-28.0,-13.56,21.43,-85.75,-21.58
3835,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 18,179208,2019-09-04 20:09:31:321,0.0813,-0.0283,9.5648,0.0057,-0.0139,9.8066,-0.0358,0.0087,0.0619,-12.69,-28.12,-13.81,20.84,-85.66,-24.35
3836,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 19,179307,2019-09-04 20:09:31:420,0.5724,-1.3749,9.8431,-0.0038,-0.02,9.8066,-0.0467,-0.0221,0.0129,-12.81,-27.94,-13.69,18.15,-85.4,-26.88
3837,52.378456,-1.254076,153.75,7.97,3,19.11,18 / 19,179408,2019-09-04 20:09:31:521,-0.0229,-1.062,10.2432,-0.0014,-0.0044,9.8066,-0.0086,-0.0175,0.0095,-13.69,-27.44,-13.06,23.46,-85.1,-26.49
3838,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,179507,2019-09-04 20:09:31:620,-0.2218,-0.7186,9.6767,0.008,-0.0072,9.8066,0.0014,-0.0429,0.0465,-12.75,-27.5,-13.75,18.32,-85.05,-26.82
3839,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,179609,2019-09-04 20:09:31:722,0.5701,-0.9425,9.743,0.0088,0.0005,9.8066,0.0128,-0.05,0.0168,-13.62,-28.0,-14.25,16.35,-84.98,-30.7
3840,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,179707,2019-09-04 20:09:31:820,0.4118,-1.3585,9.177,0.0119,-0.0138,9.8066,-0.0147,-0.0928,0.0459,-14.25,-27.94,-13.81,14.27,-84.91,-32.56
3841,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,179807,2019-09-04 20:09:31:920,0.2567,-1.6089,9.757,-0.0021,-0.0216,9.8065,-0.0436,-0.1116,0.0279999999999999,-13.75,-27.62,-13.44,15.27,-84.67,-33.97
3842,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,179908,2019-09-04 20:09:32:021,0.4439,-2.4632,10.9135,-0.0047,-0.0142,9.8066,-0.0245,-0.1333,-0.0117,-14.81,-28.25,-14.19,14.61,-84.35,-34.38
3843,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,180009,2019-09-04 20:09:32:122,0.2077,-1.4283,9.9454,0.0161,0.0022,9.8066,0.0491,-0.1285,0.0229,-14.56,-28.31,-12.75,16.67,-84.4,-34.76
3844,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,180107,2019-09-04 20:09:32:220,0.39,-1.8842,9.9845,0.0295,0.0078,9.8066,0.0775,-0.1709,-0.0052,-16.0,-27.81,-11.62,17.72,-84.56,-37.8
3845,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,180208,2019-09-04 20:09:32:321,0.8487,-2.6272,10.3861,0.0321,0.0133,9.8065,0.087,-0.1677,-0.0168,-16.06,-28.12,-11.12,16.81,-84.85,-40.89
3846,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,180308,2019-09-04 20:09:32:421,0.8557,-1.2262,9.3522,0.0069999999999999,0.0296,9.8065,0.0322,-0.1939,-0.0164,-15.12,-27.69,-10.81,11.15,-85.15,-44.05
3847,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,180408,2019-09-04 20:09:32:521,0.9998,-1.7434,9.735,0.0098,-0.009,9.8066,-0.0206,-0.27,-0.0036,-16.37,-26.94,-11.25,10.48,-85.36,-46.22
3848,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,180508,2019-09-04 20:09:32:621,1.5412,-2.4667,10.1711,-0.0026,-0.0118,9.8066,-0.0556,-0.2539,-0.0271,-15.87,-27.31,-10.62,9.66,-85.21,-46.98
3849,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,180607,2019-09-04 20:09:32:720,0.7145,-2.7862,10.576,-0.0299,0.0143,9.8066,-0.0455,-0.2605,-0.0924,-16.94,-26.94,-10.62,13.88,-85.15,-44.81
3850,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,180708,2019-09-04 20:09:32:821,0.5638,-2.1687,10.1459,-0.0136,0.0295,9.8066,-0.0042,-0.2703,-0.1084,-16.12,-27.69,-10.37,20.07,-85.29,-40.39
3851,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,180807,2019-09-04 20:09:32:920,0.6559,-1.9819,9.4171,-0.001,0.024,9.8066,0.0104,-0.2928,-0.0727,-15.69,-27.75,-9.31,27.95,-85.74,-35.81
3852,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,180907,2019-09-04 20:09:33:020,1.2222,-2.0765,9.0681,-0.0054,0.0092,9.8066,-0.035,-0.3024,-0.0465,-16.56,-26.87,-9.87,27.89,-85.92,-34.31
3853,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,181008,2019-09-04 20:09:33:121,1.3156,-2.3295,9.0497,-0.0278,0.0029,9.8066,-0.0986,-0.3042,-0.0627,-16.5,-27.0,-8.75,33.85,-85.86,-30.25
3854,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,181107,2019-09-04 20:09:33:220,1.2777,-2.2791,9.7858,-0.0298,-0.0273,9.8065,-0.1092,-0.3017,-0.0012,-16.19,-27.25,-10.06,35.55,-85.55,-26.23
3855,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,181207,2019-09-04 20:09:33:320,0.6142,-2.2596,9.2679,-0.0189,-0.0096,9.8066,-0.1213,-0.3189,-0.0262,-16.31,-27.19,-10.06,36.43,-85.32,-25.63
3856,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,181308,2019-09-04 20:09:33:421,0.2781,-2.2156,9.7,-0.0323,-0.0199,9.8066,-0.1067,-0.3148,-0.0226,-16.94,-26.62,-8.81,46.38,-84.32,-21.65
3857,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,181408,2019-09-04 20:09:33:521,0.3393,-1.4966,10.1366,-0.0257,-0.0017,9.8065,-0.0548,-0.3568,-0.0498,-17.56,-26.69,-9.12,50.08,-83.86,-19.85
3858,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,181508,2019-09-04 20:09:33:621,0.8711,-2.1281,10.2091,-0.0091,-0.0152,9.8066,-0.0294,-0.3119,-0.0062,-18.81,-25.87,-9.19,51.12,-83.68,-19.82
3859,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,181608,2019-09-04 20:09:33:721,0.1224,-1.8971,9.7209,0.0111,0.0023,9.8066,0.0268,-0.3227,-0.0155,-18.62,-26.87,-8.62,50.35,-83.69,-20.74
3860,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,181707,2019-09-04 20:09:33:820,1.0419,-1.7665,9.8441,0.0256,-0.0059,9.8066,0.0437,-0.3234,-0.0025,-19.5,-26.87,-8.5,50.78,-83.86,-22.8
3861,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,181807,2019-09-04 20:09:33:920,0.7788,-1.7848,9.5867,0.0205,-0.0026,9.8065,0.0241,-0.3258,0.0015,-19.75,-26.87,-7.75,48.8,-84.05,-25.18
3862,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,181908,2019-09-04 20:09:34:021,0.9601,-2.3148,9.9426,0.0132,-0.0008,9.8065,0.0155,-0.3279,-0.0542,-20.25,-27.56,-6.94,49.66,-84.18,-27.08
3863,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,182007,2019-09-04 20:09:34:120,1.2946,-2.1326,9.8918,-0.0059,-0.0027,9.8066,-0.0339,-0.3285,-0.031,-20.69,-27.19,-6.25,53.26,-84.29,-26.61
3864,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,182108,2019-09-04 20:09:34:221,0.3431,-1.6643,9.5658,-0.0106,-0.0036,9.8066,-0.0454,-0.3329999999999999,-0.0178,-20.62,-27.0,-5.25,56.7,-84.18,-26.16
3865,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,182209,2019-09-04 20:09:34:322,0.7162,-2.293,9.8523,0.0,-0.0042,9.8066,-0.0161,-0.312,-0.0306,-20.81,-27.44,-5.44,56.25,-84.05,-26.71
3866,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,182307,2019-09-04 20:09:34:420,0.6734,-1.5266,9.9512,0.0027,-0.0015,9.8066,-0.0079,-0.3133,-0.0304,-20.94,-27.0,-4.5,58.55,-84.03,-27.26
3867,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,182407,2019-09-04 20:09:34:520,0.6157,-2.88,10.0217,0.0108,-0.0076,9.8066,0.0044,-0.3238,-0.0323,-20.81,-27.5,-3.31,59.2,-84.09,-29.29
3868,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,182508,2019-09-04 20:09:34:621,0.5405,-1.9398,9.7567,0.0093,-0.0023,9.8066,-0.0021,-0.3256,-0.019,-21.0,-27.25,-3.19,58.35,-84.17,-29.99
3869,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,182608,2019-09-04 20:09:34:721,0.5546,-2.2903,10.0912,0.0008,-0.0234,9.8066,-0.0231,-0.3515,0.0261,-21.37,-26.87,-2.69,56.46,-84.14,-31.78
3870,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,182708,2019-09-04 20:09:34:821,1.0548,-2.9771,9.8392,-0.0009,-0.0103,9.8065,-0.0232,-0.3522,0.0043,-21.75,-26.94,-2.37,56.75,-83.95,-34.41
3871,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,182808,2019-09-04 20:09:34:921,0.8547,-2.1726,9.0159,-0.0077,-0.0079,9.8066,-0.0497,-0.3273,0.0047,-22.06,-26.81,-1.87,55.68,-83.82,-35.55
3872,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,182907,2019-09-04 20:09:35:020,0.2111,-2.3619,10.4355,-0.0106,-0.0207,9.8065,-0.0443,-0.36,0.0015,-22.56,-26.75,-0.75,57.23,-83.52,-36.87
3873,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,183008,2019-09-04 20:09:35:121,-0.1777,-2.3357,10.6247,0.0012,-0.0135,9.8065,-0.0127,-0.3572,-0.0045,-23.06,-27.19,0.13,58.92,-83.38,-37.94
3874,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,183108,2019-09-04 20:09:35:221,0.2524,-2.4332,10.1337,0.013,-0.0142,9.8065,0.0152,-0.3699,-0.0201,-22.37,-26.44,0.13,56.44,-83.35,-40.31
3875,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,183208,2019-09-04 20:09:35:321,0.4674,-1.5309,9.2152,0.0145,-0.0104,9.8066,0.0106,-0.3591,-0.0079,-23.19,-26.81,1.38,56.06,-83.48,-42.97
3876,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,183307,2019-09-04 20:09:35:420,-0.2807,-2.4342,9.8617,-0.0006,-0.0035,9.8066,-0.0418,-0.3519,-0.0553,-21.75,-26.94,1.69,58.26,-83.45,-43.95
3877,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,183408,2019-09-04 20:09:35:521,-0.2755,-1.5668,10.2344,-0.0123,0.0095,9.8066,-0.0596,-0.3329999999999999,-0.0401,-22.5,-26.5,2.06,59.25,-83.47,-42.75
3878,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,183508,2019-09-04 20:09:35:621,-0.7189,-1.5589,10.3692,-0.0038,0.0011,9.8066,-0.0284,-0.2979,-0.0168,-22.31,-27.0,2.31,60.87,-83.38,-41.59
3879,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,183607,2019-09-04 20:09:35:720,-0.6342,-2.4828,9.3974,0.0099,-0.009,9.8066,0.0031,-0.3434,-0.0179,-22.31,-26.81,2.44,59.37,-83.41,-42.95
3880,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,183708,2019-09-04 20:09:35:821,-0.6674,-1.1757,9.5728,0.0069,-0.0026,9.8066,-0.0163,-0.3151,-0.0028,-22.87,-27.87,4.06,63.37,-83.48,-43.68
3881,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,183808,2019-09-04 20:09:35:921,-0.4573,-1.4765,10.2282,-0.0058,-0.0027,9.8065,-0.0425,-0.2826,-0.0342,-22.19,-27.06,3.63,62.89,-83.42,-44.68
3882,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,183907,2019-09-04 20:09:36:020,-0.3513,-0.7583,9.7672,-0.0018,0.018,9.8065,-0.0255,-0.2597,-0.0582,-22.5,-27.87,4.13,64.37,-83.42,-43.56
3883,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,184007,2019-09-04 20:09:36:120,-0.7803,-0.602,9.9302,0.004,-0.0102,9.8066,-0.0033,-0.2314,-0.0039,-22.56,-28.0,5.25,66.11,-83.48,-43.42
3884,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,184108,2019-09-04 20:09:36:221,-0.1292,-1.2551,9.8773,0.0115,-0.0016,9.8066,0.0025,-0.2232,-0.005,-22.56,-28.06,5.25,65.02,-83.56,-44.36
3885,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,184207,2019-09-04 20:09:36:320,-0.4529999999999999,-1.7348,9.6327,0.0047,-0.0024,9.8066,-0.0095,-0.1888,-0.0291,-23.44,-28.56,6.13,66.6,-83.56,-45.41
3886,52.379097,-1.253717,152.72,7.7,3,19.3,19 / 19,184307,2019-09-04 20:09:36:420,-0.4627,-0.2807,10.2307,0.0051,0.0041,9.8066,-0.0175,-0.1789,-0.0139,-22.56,-28.44,6.5,68.73,-83.64,-45.26
3887,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,184408,2019-09-04 20:09:36:521,-0.0085,0.5439,9.378,0.0096,0.0124,9.8065,-0.01,-0.1555,-0.0709,-23.06,-28.5,7.0,68.69,-83.68,-45.25
3888,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,184507,2019-09-04 20:09:36:620,-0.0314,-0.2458,10.0966,0.0034,-0.0093,9.8066,-0.0178,-0.1337,0.0153,-22.44,-28.19,7.56,71.85,-83.82,-45.3
3889,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,184607,2019-09-04 20:09:36:720,-0.1652,-0.0497,10.0597,0.0051,-0.0059,9.8066,0.0049,-0.1347,-0.0057,-21.81,-28.31,8.06,70.58,-83.78,-46.56
3890,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,184707,2019-09-04 20:09:36:820,0.3055,-0.1779,10.3012,0.0072,-0.0039,9.8065,0.0009,-0.1265,-0.0192,-22.19,-28.0,8.31,69.69,-83.82,-47.37
3891,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,184807,2019-09-04 20:09:36:920,0.3279,-0.9239,9.4797,0.0069,-0.0116,9.8066,0.0157,-0.1155,0.0013,-21.75,-27.81,8.06,69.16,-83.87,-47.83
3892,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,184907,2019-09-04 20:09:37:020,0.4004,-0.2115,9.1336,0.0027,-0.0063,9.8066,-0.0223,-0.1039,0.0076,-22.06,-28.0,8.13,67.63,-83.9,-49.25
3893,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,185008,2019-09-04 20:09:37:121,0.4018,-0.4721,9.2464,-0.0225,0.0017,9.8066,-0.0692,-0.0982,0.0147,-22.37,-27.94,8.69,69.56,-83.8,-49.68
3894,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,185107,2019-09-04 20:09:37:220,0.1292,-0.3037,9.9732,-0.0301,0.0033,9.8065,-0.0733,-0.0721,0.0017,-21.56,-28.44,8.25,69.74,-83.38,-47.84
3895,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,185208,2019-09-04 20:09:37:321,0.1987,0.0128,10.1625,-0.0063,0.0056,9.8066,-0.0265,-0.0709,-0.0185,-22.56,-27.56,7.56,70.74,-83.14,-46.07
3896,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 19,185307,2019-09-04 20:09:37:420,0.5056,-0.0733,10.0408,0.0047,-0.0119,9.8066,0.033,-0.0409999999999999,0.0029,-21.94,-28.19,7.75,71.14,-83.14,-46.8
3897,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 18,185407,2019-09-04 20:09:37:520,0.2643,-0.0677,9.4453,0.0139999999999999,-0.0128,9.8065,0.0367,-0.0345,0.0017,-21.94,-28.06,7.81,69.32,-83.23,-48.42
3898,52.379097,-1.253717,152.72,7.7,3,19.3,18 / 18,185508,2019-09-04 20:09:37:621,0.1945,-0.0808,9.9631,0.0084,-0.0106,9.8066,0.0071,-0.0437,0.0042,-21.81,-28.19,8.19,66.77,-83.33,-50.74
