No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
136.0,59398.1,53.1710138,-1.6728238,25.909,314.963,169.99,-0.14,0.1,0.0,25.75999,25.75,25.91,26.27,1.100006,25.82,0.01937985,0.05915999,0.0,3.0,3.0,2144.0,94.0,0.0,-0.05001831,0.0,14.1,5.25,6.5
136.0,59398.2,53.1710184,-1.6728315999999999,26.316,314.415,170.0,-0.12,0.1,0.0,25.74,25.89,25.82,26.0,1.0,25.96,-0.009180069,0.02957988,0.0,3.0,3.0,2150.0,94.0,0.0,-0.05001831,0.0,14.1,15.0,6.5
136.0,59398.3,53.171023,-1.6728391999999999,26.129,315.2340000000001,169.96,-0.14,0.1,0.0,26.06,25.96999,25.87,25.96999,0.8000183000000001,26.12,-0.02958012,0.01937985,0.0,3.0,3.0,2134.0,94.0,0.0,-0.2799988,0.0,14.2,15.0,6.5
136.0,59398.4,53.1710275,-1.6728469,25.852,314.493,169.96,-0.13,0.1,0.0,26.54,26.09,26.03,26.12,1.100006,26.11,-0.03978014,0.02957988,0.0,3.0,3.0,2130.0,94.0,0.0,-0.2799988,0.0,14.2,15.0,6.5
136.0,59398.5,53.171032,-1.6728545,25.841,315.022,169.92,-0.15,0.1,0.0,26.53,26.399990000000006,26.43,26.03,0.3999939,26.32,-0.009180069,-0.009180069,0.0,3.0,3.0,2098.0,94.0,0.0,-0.05001831,0.0,14.1,15.0,6.5
136.0,59398.6,53.1710365,-1.6728621,25.927,315.056,169.91,-0.15,0.1,0.0,26.34,26.43,26.02,26.04,0.0,26.25,0.0,0.01937985,0.0,3.0,3.0,2066.0,94.0,0.0,-0.05001831,0.0,14.0,15.0,7.0
136.0,59398.7,53.1710412,-1.6728698,26.392,314.892,169.89,-0.15,0.1,0.0,26.27,26.23,26.28,26.31,0.5,26.32,0.0,0.039779900000000014,0.0,3.0,3.0,2010.0,94.0,0.0,-0.05001831,0.0,14.2,15.0,7.5
136.0,59398.8,53.1710458,-1.6728776,26.557,315.003,169.86,-0.17,0.1,0.0,26.56,26.469990000000006,26.35,26.62,0.5,26.36,0.0,0.039779900000000014,0.0,3.0,3.0,1967.0,94.0,0.0,-0.05001831,0.0,14.1,15.0,8.0
136.0,59398.9,53.1710505,-1.6728854,26.456,315.171,169.85,-0.17,0.1,0.0,26.93,26.68,26.81,26.96,0.6000061,26.68,0.0,0.039779900000000014,0.0,3.0,3.0,1916.0,94.0,0.0,-0.2799988,0.0,14.2,15.0,8.5
136.0,59399.0,53.171055,-1.6728932,26.327,314.29,169.83,-0.17,0.1,0.0,26.78,26.68999,26.61,26.77,-0.1999817,26.88,0.0,0.0,0.0,3.0,3.0,1872.0,94.0,0.0,-0.05001831,0.0,14.1,15.0,8.5
136.0,59399.1,53.1710597,-1.6729009,26.381,315.119,169.81,-0.17,0.1,0.0,26.95,26.75999,26.719990000000006,26.63,-0.1999817,27.11,0.0,0.0,0.0,3.0,3.0,1836.0,94.0,0.0,-0.2799988,0.0,14.1,15.0,8.5
136.0,59399.2,53.1710644,-1.6729087,26.518,315.559,169.78,-0.18,0.1,0.0,26.88,27.00999,26.78,26.899990000000006,-0.2999878,26.66,0.01937985,0.05915999,0.0,3.0,3.0,1802.0,94.0,0.0,-0.2799988,0.0,14.1,15.0,9.0
136.0,59399.3,53.171069200000005,-1.6729166999999998,27.097,314.684,169.76,-0.18,0.1,0.0,26.63,26.96,27.06,26.96,0.3000183,26.88,0.009180069,0.02957988,0.0,3.0,3.0,1774.0,95.0,0.0,-0.05001831,0.0,14.0,15.0,9.0
136.0,59399.4,53.171074,-1.6729247,27.248,315.163,169.75,-0.17,0.1,0.0,27.0,26.899990000000006,26.899990000000006,26.93999,0.3000183,26.85,0.0,0.039779900000000014,0.0,3.0,3.0,1759.0,94.0,0.0,-0.05001831,0.0,14.1,15.0,10.0
135.0,59399.5,53.171078800000004,-1.6729327,27.295,315.134,169.74,-0.17,0.1,0.0,27.36,27.12,27.18999,27.21,-0.3999939,27.17,-0.009180069,0.02957988,0.0,3.0,3.0,1752.0,95.0,0.0,-0.05001831,0.0,14.1,15.0,11.0
135.0,59399.6,53.1710834,-1.6729406,27.018,314.629,169.69,-0.2,0.1,0.0,27.71,27.68,27.68,27.37,0.0,27.57,-0.01938009,0.01937985,0.0,3.0,3.0,1752.0,94.0,0.0,-0.2799988,0.0,14.1,15.0,11.0
135.0,59399.7,53.1710882,-1.6729486,27.022,314.708,169.67,-0.2,0.1,0.0,27.68,27.969990000000006,27.28,27.57999,0.3000183,27.55,0.0,0.06936002,0.0,3.0,3.0,1749.0,94.0,0.0,-0.05001831,0.0,14.2,15.0,11.0
135.0,59399.8,53.1710929,-1.6729566,27.166,314.885,169.64,-0.21,0.1,0.0,27.57,27.64,27.35,27.54,0.2000122,27.78,0.01937985,0.039779900000000014,0.0,3.0,3.0,1745.0,95.0,0.0,-0.05001831,0.0,14.1,15.0,11.0
135.0,59399.9,53.1710976,-1.6729648,27.266,313.932,169.62,-0.21,0.1,0.0,27.93,27.8,27.74,27.66,1.300018,27.61,0.009180069,0.01937985,0.0,3.0,3.0,1733.0,95.0,0.0,-0.05001831,0.0,14.1,15.0,11.0
135.0,59400.0,53.171102600000005,-1.672973,28.026,315.029,169.61,-0.2,0.1,0.0,27.77,27.93,28.28,27.96,1.399994,27.82,0.009180069,0.05915999,0.0,3.0,3.0,1713.0,95.0,0.0,-0.05001831,0.0,14.1,15.0,11.0
135.0,59400.1,53.1711075,-1.6729812,27.63,314.766,169.59,-0.2,0.1,0.0,28.179990000000004,28.34999,28.09999,28.11,1.200012,28.2,0.0,0.07956004,0.0,3.0,3.0,1708.0,95.0,0.0,-0.2799988,0.0,14.1,15.0,11.0
135.0,59400.2,53.17111210000001,-1.6729895,27.594,313.437,169.57,-0.2,0.1,0.0,28.44,28.34999,28.06999,28.27,1.600006,28.41,0.009180069,0.01937985,0.0,3.0,3.0,1701.0,95.0,0.0,-0.2799988,0.0,14.1,14.25,11.0
135.0,59400.3,53.171116999999995,-1.6729979,28.109,314.005,169.55,-0.2,0.1,0.0,28.28,28.25,28.05,28.33,2.399994,28.06,0.01937985,0.02957988,0.0,3.0,3.0,1697.0,95.0,0.0,-0.05001831,0.0,14.1,14.25,11.0
135.0,59400.4,53.171122,-1.6730064,28.57,314.4890000000001,169.53,-0.2,0.1,0.0,28.33,28.429990000000004,28.22,28.31999,2.200012,28.24,0.0,0.04997993,0.0,3.0,3.0,1681.0,95.0,0.0,-0.2799988,0.0,14.1,14.25,11.0
135.0,59400.5,53.1711269,-1.673015,28.454,313.397,169.52,-0.19,0.1,0.0,28.41,28.64,28.23999,28.56,1.800018,28.41,0.0,0.039779900000000014,0.0,3.0,3.0,1676.0,95.0,0.0,-0.2799988,0.0,14.1,14.25,11.5
135.0,59400.6,53.1711318,-1.6730235,28.516,313.779,169.49,-0.2,0.1,0.0,28.69,28.95,28.5,28.81,1.5,28.9,0.0,0.02957988,0.0,3.0,3.0,1679.0,95.0,0.0,-0.2799988,0.0,14.1,14.25,11.5
135.0,59400.7,53.1711366,-1.6730319999999999,28.195,313.443,169.47,-0.2,0.1,0.0,28.87,29.0,28.59,28.78,0.8999939,28.9,0.009180069,0.039779900000000014,0.0,3.0,3.0,1697.0,95.0,0.0,-0.2799988,0.0,14.1,14.25,11.5
135.0,59400.8,53.1711414,-1.6730407,28.451,312.913,169.44,-0.21,0.1,0.0,28.8,28.98,28.58,28.929990000000004,0.7000122,28.85,0.01937985,0.01937985,0.0,3.0,3.0,1717.0,95.0,0.0,-0.05001831,0.0,14.1,14.25,11.5
136.0,59400.9,53.1711464,-1.6730496,29.189,313.06,169.44,-0.19,0.1,0.0,28.89,29.12,29.09999,29.08,1.200012,28.95,0.009180069,-0.009180069,0.0,3.0,3.0,1726.0,95.0,0.0,-0.05001831,0.0,14.0,14.25,11.5
135.0,59401.0,53.1711514,-1.6730583,29.081,313.84,169.4,-0.2,0.1,0.0,29.23999,29.039990000000003,29.44,29.33,0.8999939,29.2,0.009180069,0.009180069,0.0,3.0,3.0,1722.0,95.0,0.0,-0.2799988,0.0,14.1,14.25,11.5
135.0,59401.1,53.1711564,-1.673067,28.98,313.42,169.39,-0.2,0.1,0.0,29.59,29.429990000000004,29.2,28.98999,0.0,29.45,0.009180069,0.0,0.0,3.0,3.0,1725.0,95.0,0.0,-0.05001831,0.0,14.1,14.25,11.5
135.0,59401.2,53.1711613,-1.6730759,29.29,313.213,169.35,-0.22,0.1,0.0,29.59999,29.44,29.55,29.47,0.0,29.57,0.0,0.0,0.0,3.0,3.0,1741.0,95.0,0.0,-0.05001831,0.0,14.1,14.25,11.5
135.0,59401.3,53.1711665,-1.6730848,29.758000000000006,313.7940000000001,169.33,-0.21,0.1,0.0,29.81999,29.649990000000006,29.56999,29.77,-0.2999878,29.77,0.0,0.02957988,0.0,3.0,3.0,1753.0,95.0,0.0,-0.2799988,0.0,14.1,14.25,11.5
135.0,59401.4,53.1711716,-1.6730937,29.567,313.834,169.31,-0.22,0.1,0.0,30.00999,30.06,29.73,30.0,1.200012,29.98,0.0,0.08976007,0.0,3.0,3.0,1766.0,95.0,0.0,-0.05001831,0.0,14.1,14.25,11.5
135.0,59401.5,53.17117660000001,-1.6731026,29.552,313.238,169.28,-0.23,0.1,0.0,30.00999,30.45,29.52,30.0,2.5,30.02,0.0,0.11933989999999997,0.0,3.0,3.0,1773.0,95.0,0.0,-0.2799988,0.0,14.1,14.25,11.5
