No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
138.0,58824.8,52.2750063,-2.122024,114.163,12.878,51.35,0.67,0.1,8.700012,113.5,113.57,113.77,113.25,0.0,113.63,-0.03978014,0.009180069,0.0,6.0,3.0,2782.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58824.9,52.2750341,-2.1220138,114.026,12.644,51.42,0.67,0.1,8.700012,113.23,113.23,113.59,112.95,0.0,113.42,-0.04997993,0.0,0.0,6.0,3.0,2791.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58825.0,52.2750617,-2.1220036,113.742,12.675999999999998,51.5,0.69,0.1,8.700012,112.86,112.76,113.48,112.48,0.0,112.95,-0.04997993,0.0,0.0,6.0,3.0,2809.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58825.1,52.2750894,-2.1219935,113.544,12.64,51.57,0.69,0.1,8.700012,112.45,112.48,113.07,112.47,0.2000122,112.44,-0.04997993,0.0,0.0,6.0,3.0,2783.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58825.2,52.275117,-2.1219834,113.404,12.608,51.64,0.68,0.1,8.700012,112.39,112.29,112.55,111.91,0.3000183,112.4,-0.05915999,-0.009180069,0.0,6.0,3.0,2794.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58825.3,52.2751445,-2.1219731,112.939,12.819,51.7,0.66,0.1,8.700012,112.17,112.08,112.22,111.39,0.6000061,112.28,-0.06936002,0.0,0.0,6.0,3.0,2790.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58825.4,52.275171900000004,-2.121963,112.723,12.696,51.74,0.63,0.1,8.799988,111.76,111.65,112.03,111.3,0.6000061,111.92,-0.05915999,0.0,0.0,6.0,3.0,2769.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58825.5,52.275199300000004,-2.121953,112.28,12.608,51.79,0.62,0.1,8.799988,111.47,111.53,111.88,111.41,0.1000061,111.49,-0.05915999,0.01937985,0.0,6.0,3.0,2769.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58825.6,52.2752265,-2.121943,112.057,12.623,51.87,0.63,0.1,8.799988,111.05,110.94,111.44,110.8,0.1000061,111.34,-0.06936002,0.009180069,0.0,6.0,3.0,2754.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58825.7,52.2752537,-2.1219331,111.661,12.534,51.95,0.65,0.1,8.700012,110.74,110.8,111.25,110.37,0.5,110.58,-0.05915999,0.009180069,0.0,6.0,3.0,2739.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58825.8,52.2752809,-2.1219232,111.506,12.557,52.0,0.63,0.1,8.700012,110.39,110.45,110.71,110.25,0.5,110.48,-0.05915999,0.01937985,0.0,6.0,3.0,2749.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58825.9,52.2753081,-2.1219133,111.431,12.468,52.05,0.61,0.1,8.700012,110.25,110.19,110.51,109.71,0.2000122,110.48,-0.06936002,0.0,0.0,6.0,3.0,2733.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58826.0,52.2753351,-2.1219036,110.801,12.453,52.11,0.61,0.1,8.700012,110.19,110.01,110.48,109.41,0.3000183,110.16,-0.05915999,0.0,0.0,6.0,3.0,2737.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58826.1,52.275362,-2.1218939,110.484,12.365,52.17,0.61,0.1,8.700012,109.6,109.68,109.97,109.54,0.3999939,109.79,-0.05915999,0.0,0.0,6.0,3.0,2729.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58826.2,52.275389000000004,-2.1218841999999998,110.574,12.386,52.23,0.61,0.1,8.799988,109.14,109.21,109.87,109.08,0.3999939,109.54,-0.04997993,0.0,0.0,6.0,3.0,2725.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58826.3,52.275415800000005,-2.1218745,110.311,12.427,52.29,0.6,0.1,9.099976,109.22,109.36,109.85,108.92,0.3999939,109.1,-0.04997993,0.0,0.0,6.0,3.0,2712.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58826.4,52.2754426,-2.121865,109.829,12.299,52.34,0.58,0.1,9.299988,108.84,108.78,108.94,108.55,-0.1000061,109.04,-0.04997993,0.0,0.0,6.0,3.0,2709.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58826.5,52.275469300000005,-2.1218555,109.591,12.244000000000002,52.39,0.58,0.1,9.099976,108.66,108.54,109.11,108.25,-0.2999878,108.68,-0.04997993,0.0,0.0,6.0,3.0,2704.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58826.6,52.27549600000001,-2.121846,109.433,12.215,52.44,0.56,0.1,9.299988,108.69,108.38,108.9,107.9,-0.1999817,108.56,-0.05915999,-0.009180069,0.0,6.0,3.0,2701.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58826.7,52.2755227,-2.1218365,109.123,12.220999999999998,52.47,0.54,0.1,9.299988,108.32,108.23,108.43,107.83,-0.1000061,108.47,-0.05915999,-0.02958012,0.0,6.0,3.0,2696.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58826.8,52.2755492,-2.1218269,108.997,12.481,52.53,0.55,0.1,9.299988,108.11,108.18,108.54,107.53,0.2000122,108.19,-0.05915999,-0.03978014,0.0,6.0,3.0,2680.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58826.9,52.2755756,-2.1218173,108.439,12.5,52.59,0.56,0.1,9.299988,107.77,107.76,108.24,107.68,0.1000061,107.74,-0.03978014,-0.009180069,0.0,6.0,3.0,2676.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58827.0,52.2756021,-2.1218078,108.446,12.436,52.66,0.57,0.1,9.399963,107.21,107.31,107.7,107.11,-0.1000061,107.4,-0.03978014,0.0,0.0,6.0,3.0,2670.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58827.1,52.2756285,-2.1217983,108.45,12.425,52.72,0.57,0.1,9.399963,107.22,107.18,107.82,106.81,-0.2999878,107.11,-0.05915999,-0.009180069,0.0,6.0,3.0,2667.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58827.2,52.2756548,-2.1217889,108.004,12.313,52.77,0.56,0.1,9.299988,106.93,107.0,107.38,106.72,-0.1999817,106.93,-0.04997993,-0.009180069,0.0,6.0,3.0,2656.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58827.3,52.275681,-2.1217794,107.521,12.446,52.82,0.55,0.1,9.099976,106.84,107.1,106.9,105.99,-0.1000061,106.77,-0.05915999,-0.01938009,0.0,6.0,3.0,2655.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58827.4,52.27570720000001,-2.1217699,107.507,12.459,52.86,0.53,0.1,8.700012,106.69,106.67,106.78,106.26,0.2000122,106.71,-0.05915999,-0.009180069,0.0,6.0,3.0,2644.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58827.5,52.2757333,-2.1217604999999997,107.017,12.436,52.9,0.52,0.1,8.700012,106.49,106.41,106.74,106.17,0.1000061,106.53,-0.04997993,0.009180069,0.0,6.0,3.0,2636.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58827.6,52.2757593,-2.1217512,106.654,12.376,52.96,0.53,0.1,8.0,106.19,106.05,106.57,105.72,-0.1000061,106.16,-0.04997993,0.0,0.0,6.0,3.0,2636.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58827.7,52.275785400000004,-2.121742,106.708,12.274,53.01,0.53,0.1,6.8999630000000005,105.75,105.85,106.19,105.67,0.5,105.83,-0.04997993,0.01937985,0.0,6.0,3.0,2620.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58827.8,52.2758113,-2.1217325,106.585,12.589,53.07,0.54,0.1,6.399963,105.59,105.59,105.77,105.12,0.8999939,105.66,-0.04997993,0.039779900000000014,0.0,6.0,3.0,2614.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58827.9,52.2758372,-2.1217233,106.236,12.302,53.1,0.51,0.1,6.599976,105.4,105.54,105.6,105.08,1.100006,105.4,-0.04997993,0.039779900000000014,0.0,6.0,3.0,2622.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.0,52.275862999999994,-2.1217142,105.836,12.202,53.15,0.5,0.1,6.700011999999999,105.17,105.16,105.28,104.6,0.8999939,105.29,-0.04997993,0.04997993,0.0,6.0,3.0,2608.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.1,52.2758888,-2.1217051000000002,105.584,12.135,53.19,0.5,0.1,6.700011999999999,104.87,104.82,105.41,104.79,0.8999939,104.91,-0.04997993,0.039779900000000014,0.0,6.0,3.0,2608.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.2,52.2759146,-2.1216964,105.545,11.787,53.22,0.48,0.1,6.799988000000001,104.69,104.72,105.01,104.35,1.0,104.76,-0.04997993,0.02957988,0.0,6.0,3.0,2605.0,86.0,0.0,-0.230011,0.0,13.8,10.5,0.0
137.0,58828.3,52.2759403,-2.1216872999999996,105.242,12.073,53.26,0.47,0.1,7.200011999999999,104.51,104.46,104.8,104.12,0.8999939,104.67,-0.04997993,0.02957988,0.0,6.0,3.0,2590.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.4,52.275965899999996,-2.1216786,104.918,11.782,53.29,0.44,0.1,7.5,104.4,104.43,104.67,104.13,0.8000183000000001,104.37,-0.04997993,0.039779900000000014,0.0,6.0,3.0,2594.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.5,52.27599160000001,-2.12167,104.771,11.678,53.33,0.44,0.1,8.0,104.03,103.94,104.25,103.6,0.1000061,104.21,-0.04997993,0.02957988,0.0,6.0,3.0,2589.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.6,52.27601710000001,-2.1216614,104.483,11.657,53.37,0.44,0.1,8.0,103.89,103.78,104.25,103.6,0.3000183,103.82,-0.04997993,0.009180069,0.0,6.0,3.0,2571.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.7,52.2760426,-2.1216528,104.227,11.663,53.42,0.45,0.1,8.399963,103.49,103.48,103.93,103.28,0.5,103.59,-0.04997993,0.009180069,0.0,6.0,3.0,2564.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.8,52.276068,-2.1216442,104.141,11.592,53.46,0.45,0.1,9.700012,103.38,103.32,103.53,102.99,0.2000122,103.34,-0.04997993,0.0,0.0,6.0,3.0,2570.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58828.9,52.2760935,-2.1216358,103.925,11.527,53.51,0.45,0.1,10.39996,103.05,103.04,103.47,102.7,-0.2999878,103.14,-0.04997993,-0.009180069,0.0,6.0,3.0,2565.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.0,52.2761188,-2.1216272,103.644,11.635,53.56,0.46,0.1,10.20001,102.82,102.67,103.19,102.35,-0.3999939,102.88,-0.03978014,-0.01938009,0.0,6.0,3.0,2543.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.1,52.2761441,-2.1216188,103.439,11.542,53.59,0.44,0.1,10.09998,102.64,102.72,103.04,102.32,-0.2999878,102.61,-0.04997993,-0.01938009,0.0,6.0,3.0,2542.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.2,52.2761693,-2.1216103,103.223,11.601,53.63,0.43,0.1,10.09998,102.51,102.42,102.6,101.75,-0.2999878,102.61,-0.04997993,-0.01938009,0.0,6.0,3.0,2550.0,86.0,0.0,0.7200012,0.0,13.8,10.5,0.0
137.0,58829.3,52.276194499999995,-2.1216018,102.913,11.626,53.65,0.41,0.1,10.09998,102.44,102.35,102.55,101.89,-0.2999878,102.35,-0.04997993,-0.01938009,0.0,6.0,3.0,2546.0,86.0,0.0,-0.230011,0.0,13.8,10.5,0.0
137.0,58829.4,52.2762195,-2.1215934,102.474,11.603,53.69,0.41,0.1,10.09998,102.05,101.87,102.33,101.57,-0.1999817,102.19,-0.04997993,-0.009180069,0.0,6.0,3.0,2528.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.5,52.2762445,-2.121585,102.406,11.628,53.73,0.42,0.1,10.09998,101.75,101.7,102.36,101.69,-0.1000061,101.7,-0.03978014,-0.01938009,0.0,6.0,3.0,2516.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.6,52.2762696,-2.1215765,102.319,11.709,53.78,0.43,0.1,10.09998,101.49,101.36,101.84,100.97,0.0,101.57,-0.04997993,-0.01938009,0.0,6.0,3.0,2525.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.7,52.2762945,-2.1215680999999997,102.031,11.671,53.81,0.41,0.1,10.09998,101.41,101.27,101.66,100.96,-0.1000061,101.28,-0.04997993,-0.02958012,0.0,6.0,3.0,2520.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.8,52.276319400000006,-2.1215595,101.837,11.832,53.84,0.4,0.1,10.09998,101.22,101.18,101.39,100.56,-0.1999817,101.13,-0.04997993,-0.01938009,0.0,6.0,3.0,2515.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58829.9,52.276344200000004,-2.1215509999999997,101.606,11.804,53.87,0.39,0.1,10.09998,101.05,100.95,101.07,100.47,-0.1999817,100.98,-0.05915999,-0.009180069,0.0,6.0,3.0,2500.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58830.0,52.2763689,-2.1215426,101.257,11.778,53.91,0.39,0.1,10.09998,100.59,100.65,100.99,100.23,-0.1000061,100.72,-0.04997993,-0.009180069,0.0,6.0,3.0,2494.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58830.1,52.2763936,-2.1215341,101.128,11.816,53.96,0.4,0.1,10.20001,100.48,100.28,100.79,100.15,-0.1000061,100.38,-0.04997993,-0.009180069,0.0,6.0,3.0,2485.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58830.2,52.2764183,-2.1215257000000003,100.98,11.813,54.0,0.41,0.1,10.5,100.1,100.13,100.65,99.81999,0.0,100.14,-0.03978014,-0.02958012,0.0,6.0,3.0,2491.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
137.0,58830.3,52.2764429,-2.1215172,100.768,11.884,54.03,0.4,0.1,10.59998,100.21,99.89,100.22,99.55,-0.2999878,100.14,-0.04997993,-0.02958012,0.0,6.0,3.0,2478.0,86.0,0.0,0.0,0.0,13.8,10.5,2.5
137.0,58830.4,52.2764674,-2.1215088,100.346,11.894,54.07,0.39,0.1,10.59998,99.81,99.92,100.04,99.34999,-0.6000061,99.82999,-0.04997993,-0.01938009,0.0,6.0,3.0,2509.0,86.0,0.0,0.2399902,0.0,13.8,10.5,5.5
138.0,58830.5,52.276491899999996,-2.1215003,100.181,11.903,54.1,0.39,0.1,10.59998,99.7,99.59,99.89999,99.36,-0.6000061,99.88,-0.01938009,-0.01938009,0.0,6.0,3.0,2450.0,86.0,0.0,0.0,0.0,13.8,10.5,5.5
138.0,58830.6,52.2765164,-2.1214918999999997,100.181,11.888,54.14,0.39,0.1,10.59998,99.44,99.48999,99.92,99.08,-0.2999878,99.49,-0.02958012,-0.02958012,0.0,6.0,3.0,2455.0,86.0,0.0,0.0,0.0,13.8,10.5,5.5
138.0,58830.7,52.2765408,-2.1214834000000002,100.022,12.031,54.17,0.39,0.1,10.59998,99.45999,99.25,99.62,98.90999,-0.1999817,99.43999,-0.02958012,-0.02958012,0.0,6.0,3.0,2478.0,86.0,0.0,0.0,0.0,13.8,10.5,2.5
138.0,58830.8,52.2765651,-2.1214749,99.778,12.045,54.2,0.37,0.1,10.59998,99.34,99.33,99.58,98.75999,-0.2999878,99.29,-0.02958012,-0.03978014,0.0,6.0,3.0,2454.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58830.9,52.2765894,-2.1214663,99.608,12.082,54.23,0.37,0.1,10.59998,99.15999,99.03999,99.31999,98.70999,-0.1999817,99.21,-0.02958012,-0.02958012,0.0,6.0,3.0,2470.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.0,52.2766137,-2.1214577,99.446,12.198,54.27,0.37,0.1,10.59998,98.98,99.01999,99.34,98.50999,-0.2999878,98.97,-0.02958012,-0.02958012,0.0,6.0,3.0,2457.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.1,52.2766379,-2.1214492,99.284,12.151,54.3,0.37,0.1,10.59998,98.89999,98.78,99.03,98.50999,-0.5,98.86,-0.02958012,-0.02958012,0.0,6.0,3.0,2453.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.2,52.27666210000002,-2.1214407,99.151,12.128,54.33,0.36,0.1,10.59998,98.5,98.51999,99.00999,98.06999,-0.5,98.65,-0.02958012,-0.02958012,0.0,6.0,3.0,2450.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.3,52.276686300000016,-2.1214321000000003,98.971,12.199000000000002,54.37,0.37,0.1,10.59998,98.42999,98.25999,98.84,98.14,-0.3999939,98.45,-0.02958012,-0.02958012,0.0,6.0,3.0,2437.0,86.0,0.0,0.2399902,0.0,13.8,10.5,0.0
138.0,58831.4,52.2767104,-2.1214234,99.05,12.319,54.41,0.37,0.1,10.59998,98.33,98.26999,98.55,97.81,-0.5,98.22,-0.03978014,-0.03978014,0.0,6.0,3.0,2436.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.5,52.276734499999996,-2.1214147999999997,98.654,12.361,54.44,0.36,0.1,10.59998,98.09,98.01999,98.23,97.73999,-0.5,98.13,-0.03978014,-0.03978014,0.0,6.0,3.0,2434.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.6,52.276758500000014,-2.1214061,98.46,12.470999999999998,54.47,0.36,0.1,10.59998,97.76999,97.84999,98.23,97.42,-0.1999817,97.86,-0.03978014,-0.02958012,0.0,6.0,3.0,2425.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.7,52.2767824,-2.1213974,98.345,12.476,54.51,0.35,0.1,10.59998,97.61,97.5,97.92,97.25,-0.3999939,97.75,-0.03978014,-0.01938009,0.0,6.0,3.0,2416.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.8,52.2768063,-2.1213887,98.1,12.486,54.54,0.35,0.1,9.700012,97.28999,97.47,97.86,97.01999,-0.2999878,97.50999,-0.03978014,-0.02958012,0.0,6.0,3.0,2414.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58831.9,52.2768302,-2.12138,97.884,12.525,54.57,0.34,0.1,8.399963,97.3,97.17,97.87,96.98,0.0,97.32999,-0.03978014,-0.01938009,0.0,6.0,3.0,2416.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58832.0,52.276854,-2.1213714,97.783,12.518,54.6,0.33,0.1,8.399963,97.20999,97.28,97.3,96.48999,0.2000122,97.17,-0.04997993,-0.009180069,0.0,6.0,3.0,2413.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58832.1,52.2768777,-2.1213626,97.427,12.7,54.62,0.32,0.1,8.5,96.86,96.81999,96.95999,96.67,0.8000183000000001,96.87,-0.04997993,0.0,0.0,6.0,3.0,2409.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58832.2,52.2769014,-2.1213538,97.304,12.649,54.65,0.32,0.1,8.700012,96.5,96.59999,97.14999,96.42999,0.3999939,96.62,-0.03978014,0.01937985,0.0,6.0,3.0,2403.0,86.0,0.0,0.0,0.0,13.8,10.5,0.0
138.0,58832.3,52.2769251,-2.1213452999999998,97.168,12.519,54.69,0.33,0.1,8.700012,96.34999,96.36,96.73,96.36,0.0,96.4,-0.04997993,0.0,0.0,6.0,3.0,2397.0,86.0,0.0,0.0,0.0,13.8,10.5,7.0
138.0,58832.4,52.276948700000005,-2.1213367,96.97,12.455,54.72,0.33,0.1,8.700012,96.19,96.26999,96.62999,95.76999,0.0,96.39,-0.03978014,0.0,0.0,6.0,3.0,2433.0,86.0,0.0,0.0,0.0,13.8,10.5,10.0
138.0,58832.5,52.276972300000004,-2.1213281999999998,96.638,12.417,54.75,0.32,0.1,8.700012,96.3,96.34,96.42999,95.8,0.0,96.29,-0.02958012,0.0,0.0,6.0,3.0,2385.0,86.0,0.0,0.0,0.0,13.8,10.5,11.5
138.0,58832.6,52.2769958,-2.1213197,96.642,12.427,54.77,0.31,0.1,8.700012,96.2,96.19,96.12999,95.48,0.2000122,96.31,-0.01938009,0.0,0.0,6.0,3.0,2403.0,86.0,0.0,0.0,0.0,13.8,10.5,14.0
138.0,58832.7,52.2770193,-2.1213111000000002,96.343,12.487,54.8,0.31,0.1,8.700012,96.15999,96.2,96.3,95.64999,0.3000183,96.07999,-0.009180069,0.0,0.0,6.0,3.0,2380.0,86.0,0.0,0.0,0.0,13.8,10.5,15.0
138.0,58832.8,52.2770428,-2.1213026999999998,96.39,12.402,54.84,0.31,0.1,8.700012,96.06999,95.98,96.14,95.78999,0.3000183,96.07,0.0,0.0,0.0,6.0,3.0,2392.0,86.0,0.0,0.0,0.0,13.8,10.5,19.0
138.0,58832.9,52.2770663,-2.1212942,96.376,12.459,54.88,0.32,0.1,8.700012,96.00999,96.09999,96.37999,95.53999,0.2000122,96.04,0.0,0.0,0.0,6.0,3.0,2391.0,86.0,0.0,0.0,0.0,13.7,10.5,21.0
138.0,58833.0,52.2770898,-2.1212857,96.383,12.379,54.91,0.32,0.1,8.700012,96.0,96.05,96.03999,95.67,0.1000061,96.13,0.009180069,0.009180069,0.0,6.0,3.0,2382.0,86.0,0.0,0.0,0.0,13.8,10.5,23.0
138.0,58833.1,52.2771132,-2.1212774,96.25,12.281,54.93,0.31,0.1,8.700012,96.09999,96.14,96.45999,95.50999,0.0,96.15,0.009180069,0.009180069,0.0,6.0,3.0,2382.0,86.0,0.0,0.0,0.0,13.8,10.5,24.5
138.0,58833.2,52.2771367,-2.1212689,96.408,12.33,54.97,0.31,0.1,8.700012,96.28,96.23,96.15999,95.76999,0.0,96.31,0.009180069,0.0,0.0,6.0,3.0,2393.0,86.0,0.0,0.0,0.0,13.7,10.5,27.5
138.0,58833.3,52.2771603,-2.1212606000000003,96.361,12.224,54.99,0.3,0.1,8.5,96.22,96.20999,96.42,95.67,0.1000061,96.23,0.01937985,0.0,0.0,6.0,3.0,2385.0,86.0,0.0,0.0,0.0,13.7,10.5,29.0
138.0,58833.4,52.277183799999996,-2.1212522,96.473,12.295,55.03,0.31,0.1,8.5,96.36,96.31,96.37,95.95999,0.3999939,96.32999,0.02957988,0.0,0.0,6.0,3.0,2393.0,86.0,0.0,0.0,0.0,13.7,10.5,30.5
138.0,58833.5,52.277207400000016,-2.1212438000000002,96.646,12.269,55.05,0.3,0.1,8.5,96.45999,96.42,96.50999,95.92999,0.3000183,96.50999,0.02957988,0.0,0.0,6.0,3.0,2399.0,86.0,0.0,0.0,0.0,13.8,10.5,30.5
138.0,58833.6,52.277231000000015,-2.1212354,96.646,12.234000000000002,55.08,0.3,0.1,8.5,96.67,96.64999,96.67999,96.23,0.3000183,96.61,0.04997993,0.0,0.0,6.0,3.0,2406.0,86.0,0.0,0.0,0.0,13.7,10.5,31.0
