GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.431602,-1.525507,157,1.85,29,102.4,May-20,47599,2020-03-21 10:23:42:247,0.1113,0.9668,8.8345,0.0091,0.0086,9.8066,0,-0.0554,0.0352,16.3,8.96,-26.33,6.77,-9.85,24.16
52.431602,-1.525507,157,1.85,29,102.4,May-20,48099,2020-03-21 10:23:42:747,-0.1827,-0.0023,9.3933,0,0.002,9.8067,-0.0043,0.016,0.0128,15.55,9.34,-28.39,8.38,-10.19,23.84
52.431602,-1.525507,157,1.85,29,102.4,Aug-20,48599,2020-03-21 10:23:43:247,0.1848,0.4603,10.0442,0.014,0.0272,9.8066,-0.0117,0.0042,0.0256,16.3,9.34,-26.33,5.45,-10.8,23.24
52.431602,-1.525507,157,1.85,29,102.4,Aug-20,49098,2020-03-21 10:23:43:746,0.0039,0.0869,9.9155,0.0071,0.0006,9.8066,-0.016,0.0202,0.0437,15.55,9.34,-25.95,4.3,-11.26,22.39
52.431664,-1.524118,174,7.3,14,114.4,Sep-20,49599,2020-03-21 10:23:44:247,0.2308,-0.2031,9.5525,0.0195,-0.0096,9.8066,0.0149,-0.0139,0.0447,15.55,10.09,-26.39,1.99,-12.15,22.57
52.431664,-1.524118,174,7.3,14,114.4,Sep-20,50099,2020-03-21 10:23:44:747,0.3341,-0.1918,9.5034,-0.0006,-0.0032,9.8066,0.0085,-0.0512,0.032,14.86,10.77,-25.14,359.59,-13.28,23.44
52.431664,-1.524118,174,7.3,14,114.4,Sep-20,50598,2020-03-21 10:23:45:246,0.0052,-0.0013,9.894,0.0022,-0.0047,9.8066,0.0021,-0.0128,0.0192,15.17,11.15,-24.7,0.2,-13.22,23.9
52.431664,-1.524118,174,7.3,14,114.4,Sep-20,51098,2020-03-21 10:23:45:746,-0.0147,-0.661,9.6783,0.0058,-0.0192,9.8066,0.0341,-0.0341,0.0192,15.55,11.15,-25.58,2.17,-13.19,24.62
52.431664,-1.524118,174,7.3,14,114.4,0 / 20,51598,2020-03-21 10:23:46:246,0.1647,-0.051,9.7119,0.0029,-0.0068,9.8066,0.0096,-0.0022,0.033,15.24,11.52,-25.14,359.36,-12.81,25.16
52.431664,-1.524118,174,7.3,14,114.4,0 / 20,52099,2020-03-21 10:23:46:747,0.2433,0.0703,9.7648,-0.0058,0.0117,9.8066,-0.017,-0.0235,-0.0011,14.86,11.9,-24.7,359.72,-13.25,25.43
52.431664,-1.524118,174,7.3,14,114.4,0 / 20,52599,2020-03-21 10:23:47:247,-0.0766,-0.1385,9.6605,0.0037,0.0005,9.8066,-0.0053,-0.0053,0.0288,14.86,11.52,-24.7,359.11,-13.06,24.97
52.431664,-1.524118,174,7.3,14,114.4,0 / 20,53098,2020-03-21 10:23:47:746,-0.2945,-0.2782,9.6601,0.0057,-0.0019,9.8066,-0.0107,0.0096,0.0171,14.11,11.15,-25.14,1.87,-13.22,25.11
52.431664,-1.524118,174,7.3,14,114.4,Apr-20,53599,2020-03-21 10:23:48:247,-0.1828,0.2511,9.7364,0.0116,-0.0014,9.8066,0.0117,0.033,0.0011,15.17,10.09,-23.89,3.2,-13.17,25.15
52.431664,-1.524118,174,7.3,14,114.4,Apr-20,54098,2020-03-21 10:23:48:746,0.2374,0.8072,9.1713,-0.0062,0.0057,9.8066,0.0373,-0.0096,-0.0043,13.74,10.77,-24.7,2.03,-13.3,25.23
52.431664,-1.524118,174,7.3,14,114.4,Sep-20,54599,2020-03-21 10:23:49:247,-0.2151,0.5777,9.5046,-0.0142,0.0456,9.8065,-0.0543,-0.016,0.0288,14.28,12.42,-23.28,355.34,-12.61,24.07
52.431664,-1.524118,174,7.3,14,114.4,Sep-20,55099,2020-03-21 10:23:49:747,0.0412,0.4712,9.6862,-0.0167,0.0199,9.8066,-0.0096,-0.0309,0.0096,13.49,10.88,-24.49,357.21,-12.66,22.67
