No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
136.0,66157.9,52.558955399999995,-1.4841231000000001,44.489,113.989,84.84,-0.06,0.1,0.0,44.09999000000001,44.03,44.16,43.94,-0.5,44.26,-0.1693201,-0.01938009,0.0,5.0,3.0,1321.0,84.0,0.0,12.35001,1.0,14.0,7.5,0.0
137.0,66158.0,52.558950800000005,-1.4841068,43.92,114.644,84.84,-0.05,0.1,0.0,43.66,43.50999,43.53,43.36,-0.3999939,43.54,-0.1693201,-0.009180069,0.0,5.0,3.0,1302.0,84.0,0.0,14.97,1.0,14.0,7.5,0.0
137.0,66158.1,52.558946399999996,-1.4840905999999998,43.394,114.229,84.82,-0.07,0.1,0.0,42.89,43.0,42.91,42.81,-0.5,43.06,-0.17952010000000002,-0.01938009,0.0,5.0,3.0,1284.0,84.0,0.0,15.67999,1.0,14.0,7.5,0.0
137.0,66158.2,52.55894210000001,-1.4840746999999999,42.581,114.32,84.82,-0.06,0.1,0.0,42.17,42.25999,42.36,42.27,-0.5,42.59,-0.17952010000000002,0.0,0.0,5.0,3.0,1265.0,84.0,0.0,15.91998,1.0,14.0,7.5,0.0
137.0,66158.3,52.5589376,-1.4840590000000005,42.365,114.78,84.81,-0.06,0.1,0.0,41.7,41.64,41.75,41.59,-0.2999878,41.77,-0.18972020000000006,-0.01938009,0.0,5.0,3.0,1237.0,84.0,0.0,16.63,1.0,14.0,7.5,0.0
137.0,66158.4,52.55893350000001,-1.4840434,41.555,113.915,84.8,-0.07,0.1,0.0,41.20999000000001,41.36,41.09,40.97,-0.1000061,41.1,-0.1999199,-0.01938009,0.0,5.0,3.0,1219.0,84.0,0.0,17.10001,1.0,14.0,7.5,0.0
136.0,66158.5,52.5589291,-1.4840282999999999,40.936,115.199,84.78,-0.07,0.1,0.0,40.47,40.58,40.25,40.34,-0.1000061,40.58,-0.1999199,0.0,0.0,5.0,3.0,1201.0,84.0,0.0,17.34,1.0,14.0,7.5,0.0
136.0,66158.6,52.5589251,-1.4840133,40.151,114.098,84.76,-0.08,0.1,0.0,39.75999,39.7,39.70999000000001,39.64,-0.2999878,39.96,-0.1999199,0.0,0.0,5.0,3.0,1181.0,84.0,0.0,17.10001,1.0,14.0,7.5,0.0
136.0,66158.7,52.558921000000005,-1.4839984000000002,39.784,114.199,84.76,-0.08,0.1,0.0,39.23,38.98999,39.25999,39.05,-0.1999817,39.17,-0.18972020000000006,-0.009180069,0.0,4.0,3.0,1131.0,84.0,0.0,17.57999,1.0,13.9,7.5,0.0
136.0,66158.8,52.558916999999994,-1.4839838,39.103,114.155,84.75,-0.09,0.1,0.0,38.5,38.45,38.53,38.48999,-0.2999878,38.69,-0.1999199,0.0,0.0,4.0,3.0,1076.0,84.0,0.0,17.82001,1.0,14.0,7.5,0.0
136.0,66158.9,52.558913100000005,-1.4839695,38.362,114.115,84.73,-0.1,0.1,0.0,38.06,38.17999,37.83,37.78,-0.2999878,38.07,-0.21012,-0.009180069,0.0,4.0,3.0,1034.0,84.0,0.0,18.04999,1.0,14.0,7.5,0.0
136.0,66159.0,52.5589092,-1.4839554,37.757,114.276,84.71,-0.1,0.1,0.0,37.47,37.44,37.34,37.11,0.0,37.45,-0.21012,-0.01938009,0.0,4.0,3.0,1084.0,84.0,0.0,18.28998,1.0,14.0,7.5,0.0
136.0,66159.1,52.5589055,-1.4839417,36.835,114.184,84.7,-0.11,0.1,0.0,36.58,36.67,36.62,36.53999,-0.2999878,36.9,-0.2193,-0.01938009,0.0,4.0,3.0,1118.0,84.0,0.0,17.82001,1.0,14.1,7.5,0.0
136.0,66159.2,52.558901799999994,-1.4839282,36.119,114.215,84.69,-0.1,0.1,0.0,35.95999000000001,35.92,35.95999000000001,35.84999000000001,0.0,36.08,-0.2193,-0.009180069,0.0,4.0,3.0,1132.0,84.0,0.0,17.57999,1.0,14.0,7.5,0.0
136.0,66159.3,52.5588981,-1.4839148,35.73,114.365,84.68,-0.09,0.1,0.0,35.08,35.069990000000004,35.2,35.099990000000005,0.1000061,35.27,-0.21012,-0.01938009,0.0,4.0,3.0,1142.0,84.0,0.0,15.44,1.0,14.0,7.5,0.0
136.0,66159.4,52.558894499999994,-1.4839017999999995,34.992,114.648,84.69,-0.08,0.1,0.0,34.31,34.28,34.52,34.41,0.3000183,34.66,-0.1999199,-0.02958012,0.0,4.0,3.0,1153.0,84.0,0.0,14.25,1.0,14.1,7.5,0.0
136.0,66159.5,52.5588911,-1.483889,34.063,114.25,84.69,-0.07,0.1,0.0,33.75,33.81,33.819990000000004,33.73,0.2000122,33.92,-0.21012,-0.02958012,0.0,4.0,3.0,1169.0,84.0,0.0,14.25,1.0,14.1,7.5,0.0
136.0,66159.6,52.558887600000006,-1.4838765,33.548,114.055,84.68,-0.07,0.1,0.0,33.05,33.14999,33.14999,33.099990000000005,0.5,33.31,-0.1999199,-0.009180069,0.0,4.0,3.0,1166.0,84.0,0.0,12.35001,1.0,14.0,7.5,0.0
136.0,66159.7,52.5588841,-1.4838643,32.94,115.334,84.69,-0.05,0.1,0.0,32.62,32.569990000000004,32.48,32.50999,0.6000061,32.68,-0.1693201,0.0,0.0,4.0,3.0,1140.0,84.0,0.0,8.549988,1.0,14.1,7.5,0.0
136.0,66159.8,52.5588808,-1.4838522,32.206,114.468,84.7,-0.03,0.1,0.0,32.23999,32.28,32.12999,32.179990000000004,0.7000122,32.29,-0.12954000000000002,0.0,0.0,4.0,3.0,1121.0,84.0,0.0,4.98999,1.0,14.0,7.5,0.0
136.0,66159.9,52.5588775,-1.4838402,32.27,114.124,84.68,-0.05,0.1,0.0,31.81999,31.94,31.72,31.84,0.8000183000000001,32.01,-0.09996009,0.009180069,0.0,4.0,3.0,1120.0,84.0,0.0,3.570007,1.0,14.0,7.5,0.0
136.0,66160.0,52.5588743,-1.4838284000000004,31.525,114.134,84.69,-0.03,0.1,0.0,31.66,31.75,31.58,31.77,1.200012,31.86,-0.07956004,0.039779900000000014,0.0,4.0,3.0,1123.0,84.0,0.0,2.850006,1.0,14.0,7.5,0.0
136.0,66160.1,52.5588712,-1.4838165000000003,31.392,113.562,84.7,-0.01,0.1,0.0,31.42,31.649990000000006,31.33,31.45999,2.200012,31.51,-0.05915999,0.039779900000000014,0.0,4.0,3.0,1143.0,84.0,0.0,2.850006,1.0,14.0,7.5,0.0
136.0,66160.2,52.558868,-1.4838046999999996,31.522,113.865,84.68,-0.04,0.1,0.0,31.14,31.48,31.17,31.41,2.800018,31.38,-0.04997993,0.05915999,0.0,4.0,3.0,1155.0,84.0,0.0,2.850006,1.0,14.0,7.5,0.0
136.0,66160.3,52.558865,-1.4837929,31.162,113.096,84.7,-0.01,0.1,0.0,30.899990000000006,31.23999,30.879990000000006,31.17,3.5,31.15,-0.04997993,0.07956004,0.0,4.0,3.0,1158.0,84.0,0.0,4.75,1.0,14.0,7.5,0.0
136.0,66160.4,52.558862,-1.4837812,30.982,112.561,84.68,-0.03,0.1,0.0,30.72,31.16,30.73,31.00999,4.300018,30.93,-0.06936002,0.08976007,0.0,4.0,3.0,1161.0,84.0,0.0,7.3699949999999985,1.0,14.0,7.5,0.0
136.0,66160.5,52.5588592,-1.4837695,30.83,111.886,84.69,-0.01,0.1,0.0,30.45999,30.95999,30.429990000000004,30.95,5.300018,30.79,-0.08976007,0.09995985,0.0,4.0,3.0,1160.0,84.0,0.0,8.549988,1.0,14.0,7.5,0.0
136.0,66160.6,52.5588563,-1.4837579,30.683000000000003,112.144,84.67,-0.03,0.1,0.0,30.09,30.77,30.02,30.56999,6.399994,30.45,-0.09996009,0.11933989999999997,0.0,4.0,3.0,1162.0,84.0,0.0,10.44998,1.0,14.0,7.5,0.0
136.0,66160.7,52.5588536,-1.4837464,30.096,111.19,84.67,-0.03,0.1,0.0,29.649990000000006,30.39,29.52,30.17,7.100006,29.94,-0.11933989999999997,0.14994000000000002,0.0,4.0,3.0,1164.0,84.0,0.0,13.78,1.0,14.0,7.5,0.0
136.0,66160.8,52.5588511,-1.4837348999999995,29.725,110.458,84.68,-0.01,0.1,0.0,29.00999,29.789990000000003,28.95,29.77,8.300018,29.46,-0.14994000000000002,0.14994000000000002,0.0,4.0,3.0,1165.0,84.0,0.0,17.82001,1.0,14.0,7.5,0.0
136.0,66160.9,52.558848600000005,-1.4837236,29.376,109.852,84.67,-0.02,0.1,0.0,28.25,29.06999,28.37,29.09999,9.100006,28.87,-0.18972020000000006,0.16014,0.0,4.0,3.0,1162.0,84.0,0.0,19.72,1.0,14.0,7.5,0.0
136.0,66161.0,52.5588464,-1.4837125,28.753,108.757,84.66,-0.03,0.1,0.0,27.53,28.37,27.56,28.53,9.300018,28.2,-0.21012,0.16014,0.0,4.0,3.0,1159.0,84.0,0.0,20.42999,1.0,14.0,7.5,0.0
136.0,66161.1,52.5588444,-1.4837015,27.968000000000004,107.178,84.67,-0.02,0.1,0.0,26.85,27.82999,26.899990000000006,27.78,9.600006,27.49,-0.2193,0.14994000000000002,0.0,4.0,3.0,1158.0,84.0,0.0,12.35001,1.0,14.0,7.5,0.0
136.0,66161.2,52.5588425,-1.4836907999999995,27.256,106.641,84.66,-0.03,0.1,0.0,26.82999,27.61,26.48,27.45,9.800018,27.27,-0.14994000000000002,0.12954000000000002,0.0,4.0,3.0,1150.0,84.0,0.0,-0.4700012,1.0,14.0,7.5,0.0
136.0,66161.3,52.5588408,-1.4836803,26.575,105.756,84.69,0.0,0.1,0.0,26.68,27.62,26.43,27.25,10.30002,27.2,-0.07956004,0.16014,0.0,4.0,3.0,1150.0,84.0,0.0,-0.230011,0.0,14.0,7.5,0.0
136.0,66161.4,52.5588391,-1.4836696999999996,26.762,104.811,84.67,-0.02,0.1,0.0,26.38,27.6,26.24,27.219990000000006,12.0,26.83,-0.03978014,0.1999199,0.0,4.0,3.0,1156.0,84.0,0.0,-0.230011,0.0,14.0,7.5,0.0
136.0,66161.5,52.5588376,-1.4836590999999997,26.503,103.448,84.66,-0.02,0.1,0.0,26.13,27.469990000000006,26.0,27.34,13.0,26.76,-0.02958012,0.21012,0.0,4.0,3.0,1157.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,0.0
136.0,66161.6,52.558836400000004,-1.4836482999999998,26.885,101.703,84.66,-0.02,0.1,0.0,26.0,27.28,25.91,27.149990000000006,13.800020000000002,26.74,-0.02958012,0.1999199,0.0,4.0,3.0,1157.0,84.0,0.0,-0.25,0.0,14.1,7.5,0.0
136.0,66161.7,52.5588352,-1.4836373999999999,26.903,100.75,84.66,-0.02,0.1,0.0,25.99,27.17,26.03,27.3,13.300020000000002,26.58,-0.02958012,0.1897199,0.0,4.0,3.0,1157.0,84.0,0.0,-0.02001953,0.0,14.1,7.5,5.0
137.0,66161.8,52.5588342,-1.4836268,26.446,99.249,84.64,-0.04,0.1,0.0,25.95,27.2,25.8,27.02,13.20001,26.58,-0.02958012,0.1897199,0.0,4.0,3.0,1174.0,84.0,0.0,-0.25,0.0,14.1,7.5,8.5
137.0,66161.9,52.5588335,-1.483616,26.464,97.494,84.66,-0.02,0.1,0.0,25.96999,27.18999,25.78,27.03,13.20001,26.51,-0.02958012,0.16014,0.0,4.0,3.0,1202.0,84.0,0.0,-0.25,0.0,14.0,7.5,9.0
137.0,66162.0,52.5588328,-1.4836051,26.636,96.231,84.64,-0.04,0.1,0.0,25.98,27.18999,25.82,26.99,12.39999,26.59,-0.01938009,0.14994000000000002,0.0,4.0,3.0,1271.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,9.0
137.0,66162.1,52.5588323,-1.4835944,26.183000000000003,94.754,84.65,-0.02,0.1,0.0,26.07999,27.23,25.96,27.0,11.70001,26.64,-0.009180069,0.11933989999999997,0.0,4.0,3.0,1308.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,9.0
137.0,66162.2,52.5588319,-1.4835835000000002,26.579,94.082,84.64,-0.02,0.1,0.0,26.32999,27.219990000000006,26.05,26.99,10.39999,26.59,0.0,0.08976007,0.0,4.0,3.0,1302.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,9.0
137.0,66162.3,52.5588316,-1.4835729,26.06,92.523,84.62,-0.05,0.1,0.0,26.27,27.14,26.25,27.02,8.800018,26.63,0.009180069,0.039779900000000014,0.0,4.0,3.0,1290.0,84.0,0.0,-0.02001953,0.0,14.1,7.5,9.0
137.0,66162.4,52.558831300000016,-1.4835619000000004,26.658,92.562,84.63,-0.03,0.1,0.0,26.28,26.89,26.35,26.82999,6.5,26.63,0.02957988,-0.009180069,0.0,4.0,3.0,1279.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,7.5
137.0,66162.5,52.558831000000005,-1.4835509999999998,26.719,91.997,84.6,-0.06,0.1,0.0,26.46,26.66,26.34,26.54,2.800018,26.57,0.02957988,-0.03978014,0.0,4.0,3.0,1292.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,8.0
137.0,66162.6,52.5588312,-1.4835398,27.252,89.689,84.6,-0.06,0.1,5.399963,26.78,26.74,26.75999,26.81,0.1000061,26.64,0.009180069,-0.09996009,0.0,4.0,3.0,1293.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,10.5
137.0,66162.7,52.558831000000005,-1.4835286999999997,26.968000000000004,91.033,84.59,-0.06,0.1,18.79999,27.05,26.93,27.149990000000006,26.93999,-1.699982,26.91,0.0,-0.13974,0.0,4.0,3.0,1296.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,13.0
137.0,66162.8,52.5588308,-1.4835178000000004,26.654,90.984,84.58,-0.06,0.1,32.79999,27.48,27.05,27.35,26.79,-4.600006,27.24,0.0,-0.13974,0.0,4.0,3.0,1346.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,14.0
137.0,66162.9,52.5588305,-1.483507,26.489,91.473,84.56,-0.08,0.1,53.5,27.719990000000006,26.969990000000006,27.43,26.79,-8.0,27.33,0.01937985,-0.21012,0.0,4.0,3.0,1451.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,16.5
137.0,66163.0,52.55882999999999,-1.483496,26.726,93.034,84.54,-0.09,0.1,70.20000999999999,27.89,27.0,27.71,26.68999,-11.0,27.43,0.02957988,-0.2499001,0.0,4.0,3.0,1517.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,18.0
137.0,66163.1,52.558829700000004,-1.4834848999999997,27.018,93.018,84.54,-0.07,0.1,80.89996,28.149990000000006,26.85,28.039990000000003,26.71,-14.699979999999998,27.5,0.04997993,-0.3202801,0.0,4.0,3.0,1567.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,20.0
137.0,66163.2,52.558828999999996,-1.4834737,27.432,95.117,84.55,-0.05,0.1,89.09998,28.289990000000003,26.96,28.2,26.75999,-16.60001,27.49,0.04997993,-0.3396599,0.0,4.0,3.0,1581.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,20.5
137.0,66163.3,52.5588279,-1.4834625000000001,27.598000000000006,97.182,84.53,-0.07,0.1,93.5,28.37,27.1,28.67,26.73,-18.69998,27.89,0.04997993,-0.3396599,0.0,4.0,3.0,1626.0,84.0,0.0,-0.25,0.0,14.0,7.5,20.5
137.0,66163.4,52.5588268,-1.4834511000000004,28.012,98.837,84.54,-0.05,0.1,94.39996,29.25,27.31,29.0,27.04,-18.5,28.23,0.01937985,-0.37026,0.0,4.0,3.0,1686.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,20.5
137.0,66163.5,52.5588252,-1.4834401000000002,27.486,101.393,84.53,-0.06,0.1,94.59998,29.539990000000003,28.039990000000003,29.87,27.50999,-18.39999,28.59,0.039779900000000014,-0.3202801,0.0,4.0,3.0,1709.0,84.0,0.0,-0.25,0.0,14.0,7.5,20.5
137.0,66163.6,52.5588235,-1.4834291,27.569000000000006,103.365,84.53,-0.05,0.1,94.09998,29.879990000000006,28.179990000000004,29.03,27.50999,-20.19998,29.01,0.05915999,-0.2499001,0.0,4.0,3.0,1712.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,20.5
137.0,66163.7,52.5588216,-1.4834178999999998,28.202,104.638,84.52,-0.06,0.1,90.5,29.94,28.27,29.89,27.969990000000006,-20.29999,29.08,0.06936002,-0.29988000000000004,0.0,4.0,3.0,1710.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,20.5
137.0,66163.8,52.558819299999996,-1.4834064,29.218000000000004,107.188,84.53,-0.04,0.1,86.79999000000002,30.19,28.48999,30.2,28.31999,-19.0,29.26,0.06936002,-0.27948,0.0,4.0,3.0,1694.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,21.0
137.0,66163.9,52.5588165,-1.4833949,29.959,111.018,84.54,-0.02,0.1,82.70000999999998,30.59999,28.899990000000006,30.56,28.70999,-19.19998,29.7,0.06936002,-0.2499001,0.0,4.0,3.0,1679.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,21.5
137.0,66164.0,52.558814,-1.4833838,29.005,110.931,84.55,-0.01,0.1,78.59998,30.98999,29.34999,30.73,29.02,-18.69998,30.09,0.06936002,-0.2193,0.0,4.0,3.0,1679.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,21.5
137.0,66164.1,52.558811,-1.4833724,30.042,112.022,84.53,-0.03,0.1,74.0,31.31,29.62,30.95,29.39,-18.10001,30.32,0.07956004,-0.2295001,0.0,4.0,3.0,1675.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,21.5
138.0,66164.2,52.558808,-1.4833611,29.927,113.238,84.54,-0.01,0.1,68.70000999999999,31.56999,30.00999,31.429990000000004,29.75999,-17.0,30.75,0.06936002,-0.2193,0.0,4.0,3.0,1660.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.0
138.0,66164.3,52.5588048,-1.4833498999999997,30.042,114.67,84.54,-0.01,0.1,64.09998,31.83,30.56999,31.91,30.3,-15.79999,31.25,0.06936002,-0.21012,0.0,4.0,3.0,1636.0,84.0,0.0,-0.25,0.0,14.0,7.5,22.5
138.0,66164.4,52.5588012,-1.4833387,30.56,116.82,84.53,-0.02,0.1,58.39996,32.34,31.03,32.069990000000004,30.62,-15.39999,31.64,0.07956004,-0.18972020000000006,0.0,4.0,3.0,1623.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
138.0,66164.5,52.5587972,-1.4833276,30.971,119.031,84.52,-0.03,0.1,52.09998,32.52,31.17,32.2,30.73999,-14.89999,31.88,0.08976007,-0.18972020000000006,0.0,4.0,3.0,1618.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
138.0,66164.6,52.5587934,-1.4833165000000001,31.201,119.669,84.54,-0.0,0.1,47.20001,32.66,31.42,32.72,31.34,-13.79999,32.06,0.10913989999999997,-0.16014,0.0,4.0,3.0,1603.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
138.0,66164.7,52.5587892,-1.483305,32.321,120.56,84.56,0.02,0.1,41.89996,32.92,31.84999,32.849990000000005,31.70999,-12.39999,32.31,0.09995985,-0.14994000000000002,0.0,4.0,3.0,1584.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
138.0,66164.8,52.5587845,-1.4832938,32.818000000000005,123.19,84.55,0.0,0.1,34.89996,33.41,32.429990000000004,33.53999,32.14999,-11.10001,32.87,0.07956004,-0.16014,0.0,4.0,3.0,1579.0,84.0,0.0,-0.25,0.0,14.0,7.5,22.5
138.0,66164.9,52.55878,-1.4832827,32.414,123.851,84.56,0.01,0.1,27.70001,33.98,33.05,33.72,32.58,-9.899994,33.36,0.07956004,-0.10913989999999997,0.0,4.0,3.0,1566.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
138.0,66165.0,52.558775399999995,-1.4832718,32.454,124.455,84.56,0.01,0.1,19.0,34.319990000000004,33.56,33.97,33.209990000000005,-8.399994,33.83,0.08976007,-0.09996009,0.0,4.0,3.0,1558.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
138.0,66165.1,52.5587704,-1.4832607,33.296,125.983,84.55,0.0,0.1,8.899963,34.37999,33.8,34.22,33.5,-6.5,34.09,0.09995985,-0.03978014,0.0,4.0,3.0,1545.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
138.0,66165.2,52.5587655,-1.4832496,33.491,126.204,84.59,0.04,0.1,2.700012,34.459990000000005,34.2,34.36,34.069990000000004,-4.399994,34.22,0.11933989999999997,0.009180069,0.0,4.0,3.0,1538.0,84.0,0.0,-0.25,0.0,14.0,7.5,22.5
138.0,66165.3,52.5587602,-1.4832382,34.607,126.795,84.58,0.04,0.1,0.0,34.61,34.429990000000004,34.599990000000005,34.44,-2.299988,34.42,0.10913989999999997,0.04997993,0.0,4.0,3.0,1534.0,84.0,0.0,-0.25,0.0,14.1,7.5,22.5
138.0,66165.4,52.5587551,-1.4832265999999998,34.888000000000005,126.297,84.6,0.05,0.1,0.0,35.03,34.92,35.12,34.819990000000004,-1.600006,34.9,0.10913989999999997,0.02957988,0.0,4.0,3.0,1529.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
138.0,66165.5,52.55874990000002,-1.4832151,34.861999999999995,126.386,84.62,0.06,0.1,0.0,35.47,35.41,35.34,35.069990000000004,-0.3999939,35.34,0.08976007,0.039779900000000014,0.0,4.0,3.0,1554.0,84.0,0.0,-0.25,0.0,14.1,7.5,22.5
138.0,66165.6,52.558744700000005,-1.4832034,35.158,125.955,84.62,0.05,0.1,0.0,35.78999,35.86,35.59999000000001,35.52,0.6000061,35.79,0.08976007,0.04997993,0.0,4.0,3.0,1562.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
138.0,66165.7,52.5587394,-1.4831918,35.356,126.497,84.63,0.05,0.1,0.0,36.17999,36.22,35.98999,36.06999,1.399994,36.14,0.09995985,0.01937985,0.0,4.0,3.0,1579.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
137.0,66165.8,52.558733999999994,-1.4831798999999999,36.032,126.458,84.63,0.05,0.1,0.0,36.45999000000001,36.56,36.34,36.37999,1.600006,36.48,0.09995985,0.0,0.0,4.0,3.0,1587.0,84.0,0.0,-0.02001953,0.0,14.1,7.5,22.5
137.0,66165.9,52.5587286,-1.483168,36.04,126.696,84.64,0.06,0.1,0.0,36.77,36.94,36.73,36.78999,1.5,36.78,0.09995985,0.01937985,0.0,4.0,3.0,1591.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
137.0,66166.0,52.558723099999995,-1.4831557000000004,36.68,125.738,84.62,0.04,0.1,0.0,37.03999,37.17,36.98,37.12999,1.700012,37.01,0.09995985,0.02957988,0.0,4.0,3.0,1599.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
137.0,66166.1,52.5587174,-1.4831436000000005,37.274,127.397,84.64,0.06,0.1,0.0,37.34,37.62999,37.31999,37.39999,2.200012,37.44,0.08976007,0.04997993,0.0,4.0,3.0,1616.0,84.0,0.0,-0.25,0.0,14.0,7.5,22.5
138.0,66166.2,52.558712,-1.4831311999999999,37.073,125.619,84.64,0.06,0.1,0.0,37.56999,37.86,37.44,37.64999,2.800018,37.66,0.08976007,0.06936002,0.0,4.0,3.0,1625.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
138.0,66166.3,52.5587065,-1.4831187,37.49800000000001,125.726,84.65,0.07,0.1,0.0,37.89,38.23,37.86,38.03999,3.3999940000000004,37.98,0.08976007,0.05915999,0.0,4.0,3.0,1648.0,84.0,0.0,-0.02001953,0.0,14.0,7.5,22.5
