No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
138.0,61213.6,53.74040380000001,-1.7227247,61.492,35.56800000000001,116.14,0.71,0.1,0.0,62.09999000000001,62.2,61.81,62.0,0.8999939,62.31,0.039779900000000014,0.0,0.0,5.0,3.0,1918.0,83.0,0.0,0.02999878,0.0,14.1,6.0,27.5
138.0,61213.7,53.7404164,-1.7227095000000001,62.08600000000001,35.515,116.21,0.72,0.1,0.0,62.17999,62.25999,62.3,62.14999,0.8999939,62.27,0.04997993,0.0,0.0,5.0,3.0,1910.0,83.0,0.0,0.02999878,0.0,14.1,6.0,27.5
138.0,61213.8,53.740429,-1.7226943000000001,61.988,35.36400000000001,116.28,0.71,0.1,0.0,62.34999000000001,62.37,62.14,62.12999,0.7000122,62.37,0.04997993,0.009180069,0.0,5.0,3.0,1929.0,83.0,0.0,0.02999878,0.0,14.1,6.0,28.5
138.0,61213.9,53.740441600000004,-1.7226792000000002,61.90600000000001,35.361,116.34,0.7,0.1,0.0,62.45999000000001,62.44,62.3,62.14999,0.8999939,62.39,0.04997993,0.009180069,0.0,5.0,3.0,1933.0,83.0,0.0,0.02999878,0.0,14.1,6.0,30.0
138.0,61214.0,53.7404542,-1.7226642,62.24,35.184,116.39,0.68,0.1,0.0,62.55,62.50999,62.36,62.23999,0.5,62.54,0.05915999,0.0,0.0,5.0,3.0,1945.0,83.0,0.0,0.02999878,0.0,14.1,6.0,31.5
138.0,61214.1,53.7404669,-1.7226491000000002,62.093,35.105,116.45,0.68,0.1,0.0,62.75,62.70999000000001,62.53,62.41,0.3999939,62.63,0.05915999,0.0,0.0,5.0,3.0,1977.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
138.0,61214.2,53.7404796,-1.722634,62.237,35.167,116.51,0.67,0.1,0.0,62.87999,62.81,62.59,62.47,0.6000061,62.79,0.05915999,-0.009180069,0.0,5.0,3.0,2013.0,83.0,0.0,0.02999878,0.0,14.1,6.0,35.5
138.0,61214.3,53.7404923,-1.7226189,62.089,35.0,116.58,0.68,0.1,0.0,62.83,62.8,62.78,62.62999,0.6000061,62.8,0.07956004,-0.009180069,0.0,4.0,3.0,2022.0,83.0,0.0,0.02999878,0.0,14.1,6.0,38.0
138.0,61214.4,53.7405051,-1.7226038000000001,62.582,35.053000000000004,116.65,0.69,0.1,0.0,63.05,63.01999,62.97,62.67999,0.2000122,62.82,0.07956004,-0.01938009,0.0,4.0,3.0,2026.0,83.0,0.0,0.02999878,0.0,14.1,6.0,38.5
138.0,61214.5,53.7405178,-1.7225886000000001,62.636,35.163000000000004,116.72,0.68,0.1,0.0,63.17,63.2,62.95,62.81,0.2000122,63.05,0.06936002,-0.01938009,0.0,4.0,3.0,2053.0,83.0,0.0,0.02999878,0.0,14.1,6.0,39.0
138.0,61214.6,53.74053060000001,-1.7225733,62.593,35.165,116.77,0.67,0.1,0.0,63.20999000000001,63.28999,63.05,62.78999,0.2000122,63.11,0.06936002,-0.01938009,0.0,4.0,3.0,2094.0,83.0,0.0,0.02999878,0.0,14.1,6.0,39.5
138.0,61214.7,53.7405434,-1.7225581,62.834,35.128,116.84,0.67,0.1,0.0,63.3,63.39,63.2,63.01999,0.1000061,63.2,0.05915999,-0.009180069,0.0,4.0,3.0,2193.0,83.0,0.0,0.02999878,0.0,14.1,6.0,40.0
138.0,61214.8,53.7405562,-1.7225428,62.914,35.18,116.9,0.66,0.1,0.0,63.31999,63.37,63.19,63.03,0.2000122,63.28,0.04997993,-0.009180069,0.0,4.0,3.0,2313.0,83.0,0.0,0.02999878,0.0,14.1,6.0,40.0
138.0,61214.9,53.740569,-1.7225276,62.816,34.979,116.95,0.65,0.1,0.0,63.28999,63.34999000000001,63.26999,63.16,0.3999939,63.32,0.04997993,-0.01938009,0.0,4.0,3.0,2519.0,83.0,0.0,0.02999878,0.0,14.1,6.0,40.0
138.0,61215.0,53.7405818,-1.7225122,62.93899999999999,35.311,117.03,0.66,0.1,0.0,63.42999,63.5,63.34999000000001,63.17,0.2000122,63.47,0.05915999,-0.01938009,0.0,4.0,3.0,2610.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,40.0
138.0,61215.1,53.740594699999995,-1.722497,62.982,35.059,117.09,0.66,0.1,0.0,63.66,63.75,63.44,63.3,0.1000061,63.49,0.06936002,-0.01938009,0.0,4.0,3.0,2626.0,83.0,0.0,0.02999878,0.0,14.1,6.0,40.0
138.0,61215.2,53.7406076,-1.7224815999999998,63.169,35.07,117.16,0.66,0.1,0.0,63.75,63.83,63.70999000000001,63.5,0.1000061,63.74,0.09995985,-0.02958012,0.0,4.0,3.0,2585.0,83.0,0.0,0.02999878,0.0,14.1,6.0,40.0
138.0,61215.3,53.7406205,-1.7224660999999999,63.44300000000001,35.277,117.24,0.67,0.1,0.0,64.14999,63.98,63.87999,63.75,-0.1999817,64.01,0.09995985,-0.04997993,0.0,4.0,3.0,2587.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,40.0
138.0,61215.4,53.7406334,-1.7224507,63.58,35.167,117.29,0.65,0.1,0.0,64.39,64.23999,64.12,63.92999,-0.7999878,64.32,0.10913989999999997,-0.05915999,0.0,4.0,3.0,2615.0,83.0,0.0,0.02999878,0.0,14.2,6.0,40.0
138.0,61215.5,53.740646399999996,-1.7224351,63.81399999999999,35.336,117.36,0.65,0.1,0.0,64.64999,64.41,64.37999,64.22,-1.100006,64.49,0.10913989999999997,-0.05915999,0.0,4.0,3.0,2614.0,83.0,0.0,0.02999878,0.0,14.1,6.0,40.0
138.0,61215.6,53.7406594,-1.7224195,64.051,35.384,117.41,0.65,0.1,0.0,64.95,64.70999,64.75,64.48999,-1.199982,64.72,0.10913989999999997,-0.06936002,0.0,4.0,3.0,2628.0,83.0,0.0,0.02999878,0.0,14.1,6.0,40.0
138.0,61215.7,53.740672499999995,-1.7224036,64.501,35.525,117.49,0.67,0.1,0.0,65.09,64.95999,64.81,64.73999,-0.7999878,65.02,0.10913989999999997,-0.04997993,0.0,4.0,3.0,2627.0,83.0,0.0,0.02999878,0.0,14.1,6.0,39.5
138.0,61215.8,53.740685500000005,-1.7223878,64.242,35.86199999999999,117.55,0.67,0.1,0.0,65.25999,65.09999,65.17999,64.98,-0.6000061,65.15,0.10913989999999997,-0.05915999,0.0,4.0,3.0,2627.0,83.0,0.0,0.02999878,0.0,14.1,6.0,34.0
138.0,61215.9,53.7406986,-1.7223718000000001,64.994,35.691,117.62,0.68,0.1,0.0,65.53,65.39999,65.26999,65.16,-0.3999939,65.45,0.08976007,-0.04997993,0.0,4.0,3.0,2675.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
138.0,61216.0,53.7407117,-1.7223556,64.926,36.19,117.69,0.68,0.1,0.0,65.59,65.48,65.45,65.25999,-0.1000061,65.51,0.08976007,-0.03978014,0.0,4.0,3.0,2676.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
138.0,61216.1,53.740724799999995,-1.7223395,65.164,36.104,117.75,0.68,0.1,0.0,65.64,65.62999,65.5,65.48999,0.1000061,65.66,0.07956004,-0.01938009,0.0,4.0,3.0,2676.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,33.0
138.0,61216.2,53.740738,-1.7223232000000002,65.473,36.196,117.81,0.67,0.1,0.0,65.92999,65.89999,65.61,65.55,0.2000122,65.77,0.06936002,-0.01938009,0.0,4.0,3.0,2667.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
138.0,61216.3,53.7407512,-1.7223069,65.495,36.163,117.89,0.68,0.1,0.0,66.09,66.08,65.81999,65.72,0.0,66.05,0.07956004,-0.01938009,0.0,4.0,3.0,2672.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61216.4,53.74076440000001,-1.7222906,65.491,36.219,117.95,0.66,0.1,0.0,66.31,66.23999,66.08,65.89999,0.1000061,66.27,0.08976007,-0.02958012,0.0,4.0,3.0,2687.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61216.5,53.7407776,-1.7222742,65.722,36.267,118.02,0.67,0.1,0.0,66.45999,66.48,66.03999,66.09,0.3000183,66.42,0.08976007,-0.01938009,0.0,4.0,3.0,2694.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61216.6,53.7407908,-1.7222578000000002,65.804,36.282,118.09,0.68,0.1,0.0,66.62,66.56,66.37,66.34999,0.3000183,66.57,0.08976007,-0.009180069,0.0,4.0,3.0,2683.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61216.7,53.7408041,-1.7222413,66.132,36.171,118.17,0.69,0.1,0.0,66.7,66.62999,66.50999,66.51999,0.2000122,66.63,0.09995985,-0.009180069,0.0,4.0,3.0,2700.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61216.8,53.740817500000006,-1.7222249,66.362,36.046,118.25,0.71,0.1,0.0,66.94,66.83,66.81999,66.70999,0.2000122,66.79,0.08976007,-0.01938009,0.0,4.0,3.0,2695.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61216.9,53.740830800000005,-1.7222082,66.517,36.421,118.32,0.69,0.1,0.0,67.14,67.05,66.73999,66.72,0.2000122,67.04,0.08976007,-0.01938009,0.0,4.0,3.0,2716.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61217.0,53.740844300000006,-1.7221916,66.74,36.275,118.39,0.69,0.1,0.0,67.34,67.23,67.06999,66.97,0.2000122,67.22,0.08976007,-0.01938009,0.0,4.0,3.0,2709.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,33.0
137.0,61217.1,53.7408577,-1.7221749,66.74,36.289,118.47,0.7,0.1,0.0,67.53999,67.39999,67.26999,67.14999,0.3000183,67.4,0.08976007,-0.02958012,0.0,4.0,3.0,2732.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61217.2,53.7408711,-1.7221582,66.84100000000001,36.42,118.54,0.7,0.1,0.0,67.64999,67.53,67.42,67.39999,0.2000122,67.53,0.08976007,-0.009180069,0.0,4.0,3.0,2725.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61217.3,53.740884599999994,-1.7221414000000002,67.345,36.26300000000001,118.62,0.71,0.1,0.0,67.84,67.73999,67.69,67.58,0.1000061,67.75,0.08976007,-0.009180069,0.0,4.0,3.0,2744.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61217.4,53.740898099999995,-1.7221246000000001,67.32,36.41,118.7,0.72,0.1,0.0,67.92999,67.98,67.81999,67.67,0.3000183,67.92,0.08976007,-0.01938009,0.0,4.0,3.0,2740.0,83.0,0.0,0.02999878,0.0,14.1,6.0,32.0
137.0,61217.5,53.7409117,-1.7221078,67.464,36.157,118.77,0.71,0.1,0.0,68.23999,68.09,68.01999,67.86,0.1000061,68.07,0.08976007,-0.02958012,0.0,4.0,3.0,2745.0,83.0,0.0,0.02999878,0.0,14.1,6.0,29.5
137.0,61217.6,53.7409253,-1.7220909,67.66199999999999,36.461,118.85,0.72,0.1,0.0,68.33,68.37999,68.12999,68.01999,0.3000183,68.3,0.07956004,-0.01938009,0.0,5.0,3.0,2745.0,83.0,0.0,0.02999878,0.0,14.1,6.0,26.0
137.0,61217.7,53.740938899999996,-1.7220737,67.961,36.678,118.93,0.72,0.1,0.0,68.34,68.37,68.28999,68.14,0.3999939,68.37,0.06936002,-0.009180069,0.0,5.0,3.0,2767.0,83.0,0.0,0.02999878,0.0,14.1,6.0,26.0
138.0,61217.8,53.740952500000006,-1.7220568,67.936,36.346,119.01,0.72,0.1,0.0,68.48,68.58,68.36,68.2,0.2000122,68.43999000000001,0.06936002,-0.009180069,0.0,5.0,3.0,2760.0,83.0,0.0,0.02999878,0.0,14.0,6.0,26.0
138.0,61217.9,53.7409662,-1.7220397,68.018,36.591,119.08,0.72,0.1,0.0,68.69,68.75999,68.58,68.37999,0.0,68.58,0.06936002,-0.009180069,0.0,5.0,3.0,2775.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,26.0
138.0,61218.0,53.7409799,-1.7220228000000002,68.22,36.251,119.16,0.73,0.1,0.0,68.78999,68.81,68.56,68.37999,0.1000061,68.64,0.06936002,0.0,0.0,5.0,3.0,2787.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,24.5
138.0,61218.1,53.7409936,-1.7220056,68.234,36.562,119.23,0.73,0.1,0.0,68.89,68.84999,68.66,68.47,0.2000122,68.77,0.05915999,-0.009180069,0.0,5.0,3.0,2795.0,83.0,0.0,0.02999878,0.0,14.1,6.0,19.0
138.0,61218.2,53.7410073,-1.7219886,68.22,36.405,119.31,0.73,0.1,0.0,68.86,68.89999,68.69,68.51999,0.1000061,68.78,0.05915999,-0.01938009,0.0,5.0,3.0,2778.0,83.0,0.0,0.02999878,0.0,14.1,6.0,17.5
138.0,61218.3,53.741021,-1.7219714000000002,68.44,36.56,119.38,0.73,0.1,0.0,68.66,68.72,68.76999,68.59999,0.2000122,68.64,0.039779900000000014,-0.009180069,0.0,5.0,3.0,2758.0,83.0,0.0,0.02999878,0.0,14.1,6.0,17.5
137.0,61218.4,53.7410347,-1.7219541999999999,68.501,36.543,119.46,0.73,0.1,0.0,68.73999,68.72,68.64999,68.42999,0.2000122,68.73,0.02957988,0.0,0.0,5.0,3.0,2785.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,24.5
137.0,61218.5,53.7410483,-1.7219372,68.188,36.571,119.55,0.75,0.1,0.0,68.70999,68.7,68.59999,68.36,0.2000122,68.62,0.02957988,0.0,0.0,5.0,3.0,2806.0,83.0,0.0,0.02999878,0.0,14.1,6.0,28.0
137.0,61218.6,53.74106200000001,-1.7219201,68.191,36.529,119.61,0.73,0.1,0.0,68.76999,68.70999,68.58,68.31999,0.1000061,68.62,0.02957988,-0.01938009,0.0,5.0,3.0,2666.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,30.0
137.0,61218.7,53.7410757,-1.721903,68.422,36.39,119.67,0.73,0.1,0.0,68.73,68.55,68.55,68.33,0.0,68.81,0.02957988,-0.009180069,0.0,5.0,3.0,2369.0,83.0,0.0,0.02999878,0.0,14.1,6.0,31.0
137.0,61218.8,53.7410893,-1.7218858,68.14399999999999,36.792,119.74,0.73,0.1,0.0,68.73999,68.75,68.59999,68.42999,0.1000061,68.79,0.039779900000000014,-0.009180069,0.0,5.0,3.0,2125.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,32.0
137.0,61218.9,53.741102999999995,-1.7218687000000001,68.188,36.614,119.82,0.74,0.1,0.0,68.92999,68.8,68.70999,68.42,0.2000122,68.75,0.04997993,0.0,0.0,5.0,3.0,2166.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61219.0,53.7411167,-1.7218516000000001,68.36399999999999,36.453,119.89,0.73,0.1,0.0,68.92999,68.83,68.78999,68.59999,0.0,68.91,0.06936002,0.0,0.0,5.0,3.0,2167.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.0
137.0,61219.1,53.7411303,-1.7218343999999999,68.335,36.815,119.98,0.76,0.1,0.0,69.01999,68.98999,68.97,68.72,0.1000061,69.04,0.06936002,0.0,0.0,5.0,3.0,2154.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.5
137.0,61219.2,53.741144100000014,-1.7218172,68.634,36.43,120.06,0.75,0.1,0.0,69.14,69.12,69.06,68.73999,0.1000061,69.16,0.06936002,-0.01938009,0.0,5.0,3.0,2145.0,83.0,0.0,0.02999878,0.0,14.1,6.0,33.5
137.0,61219.3,53.741157799999996,-1.7217999,68.641,36.878,120.14,0.76,0.1,0.0,69.14999,69.09999,69.17999,68.98,0.2000122,69.35,0.06936002,-0.02958012,0.0,5.0,3.0,2145.0,83.0,0.0,0.02999878,0.0,14.1,6.0,34.0
137.0,61219.4,53.7411715,-1.7217825,68.818,36.889,120.21,0.76,0.1,0.0,69.28,69.26999,68.92999,68.89,0.3999939,69.33,0.06936002,-0.009180069,0.0,5.0,3.0,2137.0,83.0,0.0,0.02999878,0.0,14.1,6.0,34.0
137.0,61219.5,53.741185200000004,-1.7217653000000002,68.50399999999999,36.659,120.31,0.78,0.1,0.0,69.36,69.34999,69.31,69.14999,0.3000183,69.36,0.06936002,0.0,0.0,5.0,3.0,2133.0,83.0,0.0,0.02999878,0.0,14.1,6.0,34.0
137.0,61219.6,53.7411989,-1.7217479,68.796,36.835,120.39,0.79,0.1,0.0,69.56,69.48,69.36,69.23999,0.3000183,69.46,0.06936002,0.0,0.0,5.0,3.0,2138.0,83.0,0.0,0.02999878,0.0,14.1,6.0,34.0
137.0,61219.7,53.7412128,-1.7217305,69.22800000000001,36.692,120.46,0.78,0.1,0.0,69.78999,69.70999,69.33,69.28999,0.3999939,69.75,0.06936002,0.0,0.0,5.0,3.0,2139.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,34.0
137.0,61219.8,53.74122660000001,-1.721713,69.278,36.838,120.51,0.75,0.1,0.0,69.91,69.76999,69.55,69.42,0.3000183,69.82,0.06936002,0.0,0.0,5.0,3.0,2149.0,83.0,0.0,0.02999878,0.0,14.1,6.0,35.0
137.0,61219.9,53.741240299999994,-1.7216959,68.605,36.587,120.63,0.79,0.1,0.0,69.94,69.95999,69.81,69.70999,0.3000183,69.88,0.06936002,0.0,0.0,5.0,3.0,2141.0,83.0,0.0,0.02999878,0.0,14.1,6.0,36.0
137.0,61220.0,53.741254000000005,-1.7216791,68.083,36.00199999999999,120.7,0.78,0.1,0.0,69.95999,70.05,69.87999,69.81,0.5,69.98,0.06936002,0.0,0.0,5.0,3.0,2153.0,83.0,0.0,0.02999878,0.0,14.1,6.0,37.5
138.0,61220.1,53.741268,-1.7216619,69.059,35.901,120.78,0.79,0.1,0.0,70.2,70.25999,70.0,69.81999,0.3000183,70.06,0.06936002,0.0,0.0,5.0,3.0,2156.0,83.0,0.0,0.02999878,0.0,14.1,6.0,39.0
138.0,61220.2,53.7412822,-1.7216454,68.998,34.845,120.89,0.82,0.1,0.0,70.28,70.3,70.12999,69.98,0.2000122,70.26,0.06936002,0.0,0.0,5.0,3.0,2148.0,83.0,0.0,0.02999878,0.0,14.1,6.0,40.5
138.0,61220.3,53.7412962,-1.7216279,69.79,36.066,120.99,0.84,0.1,0.0,70.39,70.33,70.11,69.91,0.3000183,70.39,0.06936002,0.0,0.0,4.0,3.0,2175.0,83.0,0.0,0.02999878,0.0,14.0,6.0,41.5
138.0,61220.4,53.7413101,-1.7216105,69.7,36.334,121.11,0.87,0.1,0.0,70.39999,70.39,70.25999,70.00999,0.3999939,70.37,0.06936002,0.0,0.0,4.0,3.0,2264.0,83.0,0.0,0.02999878,0.0,14.1,6.0,42.5
138.0,61220.5,53.7413242,-1.721593,70.002,36.444,121.16,0.85,0.1,0.0,70.37999,70.34999,70.31,70.12,0.7000122,70.39,0.05915999,0.01937985,0.0,4.0,3.0,2358.0,83.0,0.0,0.02999878,0.0,14.1,6.0,42.5
138.0,61220.6,53.7413377,-1.7215753,69.005,37.358,121.24,0.84,0.1,0.0,70.39,70.42,70.28999,70.11,1.399994,70.5,0.04997993,0.02957988,0.0,4.0,3.0,2515.0,83.0,0.0,-0.2000122,0.0,14.1,6.0,42.5
138.0,61220.7,53.7413521,-1.7215576000000001,70.765,36.38800000000001,121.31,0.84,0.1,0.0,70.45,70.48999,70.34,70.14999,1.399994,70.5,0.04997993,0.02957988,0.0,4.0,3.0,2649.0,83.0,0.0,0.02999878,0.0,14.1,6.0,42.5
138.0,61220.8,53.74136570000001,-1.7215399,69.469,37.33,121.35,0.8,0.1,0.0,70.48,70.53999,70.3,70.17,1.0,70.56,0.04997993,0.02957988,0.0,4.0,3.0,2783.0,83.0,0.0,0.02999878,0.0,14.1,6.0,42.5
138.0,61220.9,53.7413798,-1.7215224999999998,69.584,36.333,121.42,0.79,0.1,0.0,70.61,70.64,70.41,70.3,0.5,70.67,0.05915999,0.02957988,0.0,4.0,3.0,2881.0,83.0,0.0,0.02999878,0.0,14.1,6.0,42.5
138.0,61221.0,53.741393900000006,-1.7215047,70.686,36.598,121.52,0.8,0.1,0.0,70.70999,70.73,70.55,70.41,0.3000183,70.73,0.06936002,0.01937985,0.0,4.0,3.0,2861.0,83.0,0.0,0.02999878,0.0,14.1,6.0,42.5
138.0,61221.1,53.741408,-1.7214871999999999,70.078,36.338,121.6,0.81,0.1,0.0,70.91,70.86,70.67999,70.5,0.2000122,70.86,0.07956004,0.0,0.0,4.0,3.0,2869.0,83.0,0.0,0.02999878,0.0,14.1,6.0,42.5
138.0,61221.2,53.74142199999999,-1.7214695,70.243,36.751,121.71,0.83,0.1,0.0,71.03999,70.98999,70.72,70.67999,0.3999939,71.0,0.08976007,0.009180069,0.0,4.0,3.0,2866.0,83.0,0.0,0.02999878,0.0,14.1,6.0,42.5
138.0,61221.3,53.741436199999995,-1.7214517,70.812,36.526,121.83,0.87,0.1,0.0,71.31,71.19,71.03,70.89999,0.5,71.18,0.09995985,0.009180069,0.0,4.0,3.0,2891.0,83.0,0.0,0.02999878,0.0,14.2,6.0,42.5
138.0,61221.4,53.7414505,-1.7214339,71.096,36.412,121.93,0.88,0.1,0.0,71.48,71.5,71.25999,71.17999,0.3000183,71.46,0.10913989999999997,0.009180069,0.0,4.0,3.0,2897.0,83.0,0.0,0.02999878,0.0,14.1,6.0,42.5
138.0,61221.5,53.7414648,-1.7214161,71.046,36.522,121.98,0.84,0.1,0.0,71.69,71.73999,71.53,71.36,0.3000183,71.63,0.10913989999999997,0.009180069,0.0,4.0,3.0,2884.0,83.0,0.0,0.02999878,0.0,14.1,6.0,36.5
138.0,61221.6,53.7414792,-1.7213981999999999,71.464,36.33,122.06,0.84,0.1,0.0,71.83,71.92,71.73,71.59999,0.1000061,71.74,0.08976007,0.0,0.0,4.0,3.0,2903.0,83.0,0.0,0.02999878,0.0,14.1,6.0,30.0
138.0,61221.7,53.741493500000004,-1.7213804000000001,71.453,36.271,122.11,0.81,0.1,0.0,72.12,72.14999,71.87,71.67999,0.3999939,72.02,0.06936002,0.0,0.0,4.0,3.0,2915.0,83.0,0.0,0.02999878,0.0,14.1,6.0,29.5
138.0,61221.8,53.7415078,-1.7213623,71.374,36.859,122.19,0.81,0.1,0.0,72.16,72.14999,71.97,71.76999,0.5,72.23,0.07956004,0.0,0.0,5.0,3.0,2911.0,83.0,0.0,-0.6799927,0.0,14.1,6.0,29.0
