GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
52.15681,-1.884516,71,0,44,244,Aug-21,5021,2020-03-21 11:11:13:098,0.0188,0.0347,9.7065,-0.0007,0.0084,9.8066,-0.0426,0.0618,0.0543,2.34,-19.02,-47.81,62.76,-14.67,8.34
52.15681,-1.884516,71,0,44,244,Aug-21,5521,2020-03-21 11:11:13:598,0.0347,0.0001,9.6633,0.0004,0.0005,9.8067,0,0.001,0,2.72,-19.39,-47.81,60.04,-15.26,8.02
52.15681,-1.884516,71,0,44,244,Aug-21,6020,2020-03-21 11:11:14:097,-0.043,0.0167,9.6742,-0.0015,0,9.8066,0.0004,-0.0013,-0.0001,3.09,-19.39,-47.37,60.28,-15.3,8
52.15681,-1.884516,71,0,44,244,Jan-21,6521,2020-03-21 11:11:14:598,-0.0122,0.0065,9.6695,-0.0002,0.0004,9.8067,0.0015,-0.0002,-0.0001,3.47,-19.77,-47.81,60.93,-15.32,7.98
52.15681,-1.884516,71,0,44,244,Jan-21,7020,2020-03-21 11:11:15:097,-0.0031,-0.0157,9.6521,0.0001,-0.0002,9.8066,-0.0006,-0.001,-0.0009,3.47,-19.02,-48.69,59.6,-15.34,7.98
52.15681,-1.884516,71,0,44,244,May-21,7520,2020-03-21 11:11:15:597,0.003,0.0329,9.6846,0.0004,0.0011,9.8067,-0.0004,0.0001,-0.001,3.47,-19.02,-47.81,59.87,-15.35,7.97
52.15681,-1.884516,71,0,44,244,May-21,8021,2020-03-21 11:11:16:098,0.0115,0.0183,9.7013,0.0007,0.001,9.8067,0.0017,-0.0008,0.0002,3.47,-18.64,-47.37,60.17,-15.36,7.97
52.15681,-1.884516,71,0,44,244,May-21,8520,2020-03-21 11:11:16:597,-0.0133,0.0091,9.6514,-0.0007,-0.0004,9.8067,-0.0004,-0.0008,0.0013,3.47,-19.02,-48.69,59.55,-15.37,7.97
52.15681,-1.884516,71,0,44,244,May-21,9021,2020-03-21 11:11:17:098,-0.0116,0.0037,9.6797,-0.0001,0.0003,9.8067,-0.0007,-0.0007,-0.001,3.47,-19.02,-48.69,59.53,-15.38,7.96
52.15681,-1.884516,71,0,44,244,Jun-21,9521,2020-03-21 11:11:17:598,-0.0056,0.0133,9.6716,0.0002,0.0003,9.8067,0.0005,0.0015,0,3.78,-19.39,-48.25,58.22,-15.38,7.95
52.15681,-1.884516,71,0,44,244,Jun-21,10021,2020-03-21 11:11:18:098,-0.0134,-0.0094,9.6779,-0.0003,0,9.8067,0.0005,-0.0007,-0.0001,3.09,-19.02,-48.69,59.48,-15.4,7.94
52.15681,-1.884516,71,0,44,244,Jun-21,10520,2020-03-21 11:11:18:597,-0.0136,-0.0005,9.6907,-0.0001,0.0001,9.8066,0.0005,0.0025,0.0011,3.78,-19.02,-47.37,58.47,-15.41,7.94
52.15681,-1.884516,71,0,44,244,Jun-21,11021,2020-03-21 11:11:19:098,0.0021,-0.0151,9.6633,-0.0002,-0.0001,9.8067,-0.0005,0.0003,-0.0011,3.78,-18.64,-47.81,58.16,-15.42,7.93
52.15681,-1.884516,71,0,44,244,Jun-21,11520,2020-03-21 11:11:19:597,-0.0109,0.0076,9.6655,-0.0002,-0.0001,9.8067,-0.0005,-0.0018,0,3.47,-18.64,-48.25,59.75,-15.42,7.93
52.15681,-1.884516,71,0,44,244,Jun-21,12020,2020-03-21 11:11:20:097,-0.0514,0.0191,9.677,-0.0003,0.0005,9.8067,-0.0037,0.0003,0,3.78,-19.02,-47.37,58.43,-15.42,7.92
52.15681,-1.884516,71,0,44,244,Jun-21,12520,2020-03-21 11:11:20:597,-0.0184,0.0177,9.6586,-0.0007,0.0003,9.8067,0.0016,-0.0018,0,3.09,-19.02,-46.94,60.05,-15.42,7.92
52.15681,-1.884516,71,0,44,244,Jun-21,13020,2020-03-21 11:11:21:097,-0.012,0.0202,9.6724,-0.0004,0.0006,9.8067,-0.0027,-0.0005,0.0003,3.47,-19.39,-47.81,59.73,-15.43,7.92
52.15681,-1.884516,71,0,44,244,Jun-21,13521,2020-03-21 11:11:21:598,0.0287,0.0169,9.673,-0.0009,0.0013,9.8067,-0.0005,-0.0005,-0.0008,3.09,-19.02,-47.81,59.71,-15.43,7.91
52.15681,-1.884516,71,0,44,244,Jun-21,14020,2020-03-21 11:11:22:097,-0.004,0.0212,9.662,-0.0004,0.0012,9.8067,0.0005,-0.0005,-0.0008,3.47,-19.39,-47.37,60,-15.44,7.89
52.15681,-1.884516,71,0,44,244,Aug-21,14521,2020-03-21 11:11:22:598,-0.0131,-0.0027,9.6555,-0.0005,-0.0002,9.8067,-0.0007,0.0003,-0.0018,3.47,-18.27,-47.37,58.94,-15.45,7.91
52.15681,-1.884516,71,0,44,244,Aug-21,15020,2020-03-21 11:11:23:097,0.0036,-0.0051,9.6517,-0.0004,0.0003,9.8067,0.0005,0.0014,-0.0019,3.47,-18.64,-47.37,60,-15.44,7.89
52.15681,-1.884516,71,0,44,244,Sep-21,15521,2020-03-21 11:11:23:598,-0.0313,0.0575,9.6655,0.001,-0.0003,9.8067,0.0005,-0.0018,0.0002,3.47,-17.96,-47.37,58.92,-15.46,7.9
52.15681,-1.884516,71,0,44,244,Sep-21,16020,2020-03-21 11:11:24:097,-0.0174,-0.0031,9.673,-0.0005,-0.0011,9.8066,-0.0007,0.0004,0.0003,3.47,-18.27,-46.94,58.91,-15.46,7.89
52.15681,-1.884516,71,0,44,244,Sep-21,16520,2020-03-21 11:11:24:597,0.0065,-0.0289,9.6658,0.0001,-0.0006,9.8067,0.0025,-0.0007,0.0014,3.78,-18.27,-46.94,57.28,-15.45,7.89
52.15681,-1.884516,71,0,44,244,Sep-21,17021,2020-03-21 11:11:25:098,-0.0018,-0.0031,9.6725,-0.0002,0.0007,9.8066,0.0025,-0.0017,0.0003,3.47,-19.02,-47.37,59.98,-15.46,7.9
52.15681,-1.884516,71,0,44,244,Sep-21,17521,2020-03-21 11:11:25:598,-0.0144,-0.0001,9.6812,-0.0012,0,9.8067,-0.0003,-0.0018,-0.0008,3.78,-18.64,-47.37,58.35,-15.48,7.89
52.15681,-1.884516,71,0,44,244,Sep-21,18020,2020-03-21 11:11:26:097,0.0037,-0.0008,9.6844,-0.0001,-0.0001,9.8067,-0.0005,-0.0006,0.0003,4.16,-18.27,-46.94,57.25,-15.47,7.88
52.15681,-1.884516,71,0,44,244,Sep-21,18521,2020-03-21 11:11:26:598,0.0039,-0.0265,9.6834,0.0006,-0.0007,9.8067,-0.0005,0.0004,0.0003,3.78,-18.27,-46.94,57.27,-15.46,7.89
52.15681,-1.884516,71,0,44,244,Sep-21,19021,2020-03-21 11:11:27:098,-0.0158,0.0032,9.6968,0.0003,0,9.8067,-0.0005,0.0004,-0.0018,3.78,-18.27,-47.37,57.25,-15.47,7.88
52.15681,-1.884516,71,0,44,244,Sep-21,19521,2020-03-21 11:11:27:598,-0.0096,0.0106,9.6711,-0.0008,0,9.8067,0.0005,0.0005,0.0013,3.78,-18.64,-47.37,58.33,-15.47,7.87
52.15681,-1.884516,71,0,44,244,Sep-21,20020,2020-03-21 11:11:28:097,-0.0138,0.0054,9.6911,-0.0003,0,9.8066,0.0006,0.0005,0.0002,4.53,-18.27,-46.06,55.93,-15.47,7.87
52.15681,-1.884516,71,0,44,244,Sep-21,20520,2020-03-21 11:11:28:597,-0.0167,-0.0253,9.6828,-0.0003,-0.0004,9.8067,-0.0006,0.0006,0.0002,4.16,-18.64,-46.5,58.62,-15.48,7.87
52.15681,-1.884516,71,0,44,244,Sep-21,21021,2020-03-21 11:11:29:098,-0.0217,0.0117,9.6432,-0.0007,0.0002,9.8067,-0.0006,-0.0005,0.0002,3.78,-18.27,-46.12,57.51,-15.49,7.87
52.15681,-1.884516,71,0,44,244,Sep-21,21521,2020-03-21 11:11:29:598,-0.0128,0.0295,9.7059,-0.0002,0,9.8067,0.0005,0.0005,0.0002,3.78,-19.39,-46.94,58.29,-15.49,7.86
52.15681,-1.884516,71,0,44,244,Sep-21,22021,2020-03-21 11:11:30:098,-0.0054,0.009,9.6688,0.0003,-0.0002,9.8067,-0.0006,0.0005,-0.0009,4.53,-18.27,-46.5,55.89,-15.5,7.86
52.15681,-1.884516,71,0,44,244,0 / 21,22520,2020-03-21 11:11:30:597,0.0043,-0.0118,9.6816,0.0003,-0.0002,9.8066,-0.0006,0.0005,0.0012,3.78,-18.27,-46.5,57.48,-15.51,7.86
52.15681,-1.884516,71,0,44,244,0 / 21,23020,2020-03-21 11:11:31:097,0.0128,-0.001,9.6773,-0.0007,0,9.8067,0.0004,0.0005,0.0002,3.78,-18.64,-46.5,58.57,-15.51,7.86
52.15681,-1.884516,71,0,44,244,Jun-21,23520,2020-03-21 11:11:31:597,0.0033,-0.0204,9.6916,-0.0004,0.0002,9.8067,-0.0017,-0.0006,-0.0009,4.16,-19.02,-46.94,58.27,-15.51,7.86
52.15681,-1.884516,71,0,44,244,Jun-21,24021,2020-03-21 11:11:32:098,-0.0515,-0.0053,9.656,-0.0001,0,9.8067,-0.0017,0.0005,-0.0009,4.53,-19.39,-46.5,56.98,-15.52,7.85
52.15681,-1.884516,71,0,44,244,Jul-22,24521,2020-03-21 11:11:32:598,0.0036,-0.0048,9.6498,0,0.0001,9.8067,0.0015,-0.0027,-0.0009,3.78,-19.39,-48.25,57.95,-15.53,7.86
52.15681,-1.884516,71,0,44,244,Jul-22,25020,2020-03-21 11:11:33:097,-0.0292,-0.0486,9.6782,-0.0001,-0.0006,9.8067,-0.0005,-0.0008,0.0002,3.78,-19.02,-47.37,58.23,-15.54,7.85
52.15681,-1.884516,71,0,44,244,Jul-22,25520,2020-03-21 11:11:33:597,-0.0033,-0.0108,9.6551,0,-0.0003,9.8066,0.0005,0.0002,0,3.47,-19.39,-47.81,59.51,-15.55,7.85
52.15681,-1.884516,71,0,44,244,Jul-22,26021,2020-03-21 11:11:34:098,-0.0174,-0.0059,9.6708,0.0002,-0.0001,9.8067,0.0005,0.0002,0.0001,3.47,-19.02,-47.81,59.52,-15.55,7.86
52.15681,-1.884516,71,0,44,244,Jul-22,26520,2020-03-21 11:11:34:597,0.0048,-0.0046,9.6597,-0.0005,-0.0003,9.8067,0.0005,-0.0008,0.0001,3.47,-18.64,-46.94,59.84,-15.54,7.86
52.15681,-1.884516,71,0,44,244,Jul-22,27022,2020-03-21 11:11:35:099,-0.0106,-0.0188,9.6693,-0.0002,-0.0003,9.8067,0.0002,-0.0005,0,3.41,-18.64,-47.81,59.52,-15.55,7.85
52.15681,-1.884516,71,0,44,244,Jul-22,27521,2020-03-21 11:11:35:598,0.0046,0.0117,9.6722,0.0001,0.0001,9.8067,-0.0006,-0.0007,0.0002,3.78,-19.02,-46.5,58.51,-15.56,7.85
52.15681,-1.884516,71,0,44,244,Jul-22,28021,2020-03-21 11:11:36:098,-0.0216,0.0108,9.6721,-0.0002,0,9.8067,0.0005,0.0005,0.0002,3.47,-19.02,-46.94,59.81,-15.56,7.84
52.15681,-1.884516,71,0,44,244,Jul-22,28521,2020-03-21 11:11:36:598,0.0238,-0.0033,9.6878,0,0.0009,9.8067,-0.0016,0.0004,0.0013,4.16,-19.02,-46.94,58.19,-15.56,7.84
52.15681,-1.884516,71,0,44,244,Jul-22,29020,2020-03-21 11:11:37:097,-0.0085,-0.0093,9.6882,-0.0004,-0.0001,9.8066,-0.0005,-0.0017,0.0002,3.47,-19.02,-47.37,59.78,-15.57,7.84
52.15681,-1.884516,71,0,44,244,Jul-22,29521,2020-03-21 11:11:37:598,0.0023,-0.0056,9.6558,0,-0.0002,9.8067,0.0005,0.0004,0.0002,3.09,-19.02,-47.81,59.45,-15.58,7.83
52.15681,-1.884516,71,0,44,244,Jul-22,30021,2020-03-21 11:11:38:098,0.0209,-0.02,9.6624,0.0002,-0.0006,9.8066,-0.0005,-0.0007,-0.0009,3.78,-19.39,-47.37,58.18,-15.57,7.83
52.15681,-1.884516,71,0,44,244,0 / 22,30521,2020-03-21 11:11:38:598,0.0016,0.0098,9.6776,-0.0002,0.0001,9.8067,-0.0005,-0.0007,0.0012,3.47,-19.02,-46.94,59.78,-15.57,7.83
52.15681,-1.884516,71,0,44,244,0 / 22,31020,2020-03-21 11:11:39:097,-0.0034,-0.0046,9.6716,-0.0002,0.0002,9.8067,-0.0005,0.0015,-0.0009,3.78,-19.02,-46.5,58.47,-15.57,7.83
52.15681,-1.884516,71,0,44,244,Aug-22,31520,2020-03-21 11:11:39:597,-0.0063,0.0083,9.6901,0,-0.0001,9.8067,-0.0005,-0.0006,0.0001,3.78,-18.64,-46.5,58.46,-15.58,7.82
52.15681,-1.884516,71,0,44,244,Aug-22,32021,2020-03-21 11:11:40:098,-0.0083,-0.0076,9.6708,0.0006,0.0001,9.8066,0.0006,-0.0006,0.0002,3.78,-18.64,-46.5,58.45,-15.58,7.82
52.15681,-1.884516,71,0,44,244,Oct-22,32521,2020-03-21 11:11:40:598,0.0055,0.004,9.6654,0.0002,0.0004,9.8067,-0.0005,0.0015,0.0002,3.78,-18.64,-46.5,58.45,-15.58,7.82
52.15681,-1.884516,71,0,44,244,Oct-22,33021,2020-03-21 11:11:41:098,-0.0076,0.0065,9.6868,-0.0002,0.0001,9.8067,0.0006,-0.0006,-0.0009,3.78,-19.02,-46.94,58.14,-15.58,7.81
52.15681,-1.884516,71,0,44,244,Oct-22,33520,2020-03-21 11:11:41:597,0.0008,-0.0068,9.671,0.0007,0.0005,9.8067,-0.0005,0.0004,-0.0009,3.47,-19.02,-46.5,60.06,-15.59,7.81
52.15681,-1.884516,71,0,44,244,Oct-22,34020,2020-03-21 11:11:42:097,0.0193,0.0104,9.6792,0.0008,0,9.8067,-0.0005,0.0004,0.0012,3.78,-19.02,-46.94,58.14,-15.59,7.82
52.15681,-1.884516,71,0,44,244,Oct-22,34520,2020-03-21 11:11:42:597,0.0022,-0.0041,9.6835,-0.0009,-0.0003,9.8067,-0.0005,-0.0006,-0.0009,3.78,-18.64,-46.5,58.44,-15.59,7.82
52.15681,-1.884516,71,0,44,244,Oct-22,35021,2020-03-21 11:11:43:098,0.0161,0.0237,9.6608,0.0001,0.0004,9.8067,0.0017,0.0015,0.0001,4.16,-19.02,-45.69,58.43,-15.6,7.82
52.15681,-1.884516,71,0,44,244,Oct-22,35520,2020-03-21 11:11:43:597,-0.0022,0.0013,9.6898,-0.0001,-0.0002,9.8066,-0.0005,-0.0017,0.0012,3.78,-19.02,-46.5,58.42,-15.6,7.81
52.15681,-1.884516,71,0,44,244,Oct-22,36020,2020-03-21 11:11:44:097,0.0031,0.0133,9.6571,0.0004,0.0001,9.8067,-0.0015,0.0004,0.0012,3.78,-18.64,-46.12,58.41,-15.61,7.81
52.15681,-1.884516,71,0,44,244,Oct-22,36521,2020-03-21 11:11:44:598,-0.003,0.0038,9.6724,0.0001,0.0005,9.8067,0.0017,-0.0006,0.0001,3.78,-18.64,-46.94,58.11,-15.6,7.81
52.15681,-1.884516,71,0,44,244,Oct-22,37021,2020-03-21 11:11:45:098,0.0032,0.0194,9.6528,0.0005,0.0006,9.8067,0.0005,-0.0007,-0.0009,3.78,-19.02,-46.94,58.11,-15.6,7.81
52.15681,-1.884516,71,0,44,244,Oct-22,37521,2020-03-21 11:11:45:598,-0.0034,0.0075,9.6862,-0.0005,0.0017,9.8067,0.0005,0.0024,0.0002,3.47,-19.02,-47.37,59.66,-15.64,7.79
52.15681,-1.884516,71,0,44,244,Oct-22,38020,2020-03-21 11:11:46:097,0.0037,-0.0349,9.6856,0.001,-0.0005,9.8067,0.0005,0.0003,0.0012,3.78,-19.02,-46.5,58.36,-15.63,7.79
52.15681,-1.884516,71,0,44,244,Oct-22,38521,2020-03-21 11:11:46:598,0.0152,0.0043,9.6587,0.0001,0.0007,9.8067,-0.0011,-0.0021,-0.0011,3.47,-18.64,-46.5,59.98,-15.64,7.79
52.15681,-1.884516,71,0,44,244,Oct-22,39021,2020-03-21 11:11:47:098,-0.1039,0.0857,9.6767,-0.0028,0.0023,9.8067,-0.0011,0,-0.0011,3.78,-18.64,-46.5,58.33,-15.65,7.78
52.15681,-1.884516,71,0,44,244,Aug-22,39520,2020-03-21 11:11:47:597,0.0086,0.019,9.6966,0.0001,-0.0001,9.8067,0.0032,-0.0011,-0.0011,3.78,-19.02,-47.37,58,-15.66,7.76
52.15681,-1.884516,71,0,44,244,Aug-22,40020,2020-03-21 11:11:48:097,0.0107,-0.0299,9.6704,0.0006,-0.0004,9.8067,-0.0011,0,0,4.16,-19.02,-46.5,58.31,-15.66,7.77
52.15681,-1.884516,71,0,44,244,Oct-22,40521,2020-03-21 11:11:48:598,0.0051,0.013,9.6619,0.0004,0.0005,9.8067,0.0005,0.0026,0,3.47,-18.64,-47.37,59.62,-15.66,7.78
52.15681,-1.884516,71,0,44,244,Oct-22,41020,2020-03-21 11:11:49:097,-0.0003,-0.0034,9.6474,-0.0002,-0.0002,9.8067,-0.0006,-0.0007,0.0001,3.47,-19.02,-46.56,59.59,-15.68,7.78
52.15681,-1.884516,71,0,44,244,Oct-22,41521,2020-03-21 11:11:49:598,-0.0061,-0.0088,9.6547,0.0009,0.0004,9.8066,0.0004,0.0014,-0.0009,3.47,-18.64,-46.56,59.6,-15.68,7.78
52.15681,-1.884516,71,0,44,244,Oct-22,42020,2020-03-21 11:11:50:097,0.012,0.0002,9.6647,0,-0.0003,9.8067,-0.0017,0.0004,-0.0009,4.16,-18.64,-47,58.01,-15.67,7.78
52.15681,-1.884516,71,0,44,244,Oct-22,42520,2020-03-21 11:11:50:597,0.0089,-0.0103,9.6677,0.0003,-0.0003,9.8067,-0.0007,-0.0007,0.0002,3.84,-18.71,-46.56,58.01,-15.68,7.78
52.15681,-1.884516,71,0,44,244,Oct-22,43020,2020-03-21 11:11:51:097,-0.0177,-0.0104,9.6614,-0.0003,0.0001,9.8066,-0.0007,0.0004,0.0002,3.84,-18.71,-46.19,58.3,-15.68,7.78
52.15681,-1.884516,71,0,44,244,Oct-22,43520,2020-03-21 11:11:51:597,-0.0117,0.0027,9.674,-0.0004,0.0001,9.8067,0.0004,-0.0007,0.0002,3.47,-18.71,-47.06,59.59,-15.68,7.77
52.15681,-1.884516,71,0,44,244,Oct-22,44020,2020-03-21 11:11:52:097,0.0001,0.0009,9.664,0.0003,0.0004,9.8067,0.0004,0.0004,0.0002,3.84,-18.33,-47.5,56.87,-15.68,7.76
52.15681,-1.884516,71,0,44,244,Oct-22,44521,2020-03-21 11:11:52:598,-0.0019,0.0063,9.6881,-0.0004,0.0001,9.8067,-0.0006,-0.0007,0.0002,3.47,-18.33,-46.25,58.81,-15.69,7.75
52.15681,-1.884516,71,0,44,244,Oct-22,45021,2020-03-21 11:11:53:098,-0.004,-0.0065,9.6592,0.0002,-0.0001,9.8067,0.0004,-0.0006,-0.0009,3.84,-18.33,-47.12,56.87,-15.68,7.76
52.15681,-1.884516,71,0,44,244,Oct-22,45520,2020-03-21 11:11:53:597,-0.0077,-0.1905,9.6301,-0.0043,-0.002,9.8066,0.0036,-0.0017,0.0012,1.28,-17.96,-47.06,61.96,-15.68,7.78
52.15681,-1.884516,71,0,44,244,Oct-22,46021,2020-03-21 11:11:54:098,0.0849,0.3697,9.7302,0.0014,0.0032,9.8067,0.0217,-0.0102,0.0034,2.72,-18.71,-45.81,59.93,-15.66,7.77
52.15681,-1.884516,71,0,44,244,Oct-22,46521,2020-03-21 11:11:54:598,0.1083,0.0124,9.6515,0,-0.0002,9.8067,0.0111,-0.0017,0.0012,3.84,-17.96,-45.81,57.2,-15.66,7.76
52.15681,-1.884516,71,0,44,244,Oct-22,47021,2020-03-21 11:11:55:098,-0.2047,-0.165,9.7696,0.0005,-0.0001,9.8066,-0.017,0.0053,-0.0075,4.97,-17.58,-44.06,56.16,-15.67,7.74
52.15681,-1.884516,71,0,44,244,Jun-22,47520,2020-03-21 11:11:55:597,0.1468,0.191,9.533,0.0001,-0.0007,9.8067,0.0149,-0.0053,0.0043,4.59,-18.71,-45.37,57,-15.68,7.76
52.15681,-1.884516,71,0,44,244,Jun-22,48020,2020-03-21 11:11:56:097,-0.2133,0.0096,9.7924,0.0006,0.002,9.8067,-0.017,0.0074,-0.0053,4.91,-17.96,-44.06,56.16,-15.68,7.75
52.15681,-1.884516,71,0,44,244,Aug-22,48520,2020-03-21 11:11:56:597,-0.1854,-0.1181,9.8189,-0.0004,0.0012,9.8066,-0.0117,0,-0.0053,4.91,-17.96,-44.06,56.14,-15.69,7.75
52.15681,-1.884516,71,0,44,244,Aug-22,49020,2020-03-21 11:11:57:097,-0.0399,-0.3053,9.5844,0.0009,-0.0009,9.8067,0,-0.0075,-0.0021,4.59,-18.33,-44.94,55.86,-15.67,7.74
52.15681,-1.884516,71,0,44,244,Sep-22,49521,2020-03-21 11:11:57:598,0.1057,0.0319,9.793,0.0025,0.0003,9.8067,-0.0085,0.0064,0.0043,4.91,-18.33,-44.5,56.14,-15.68,7.74
52.15681,-1.884516,71,0,44,244,Sep-22,50020,2020-03-21 11:11:58:097,-0.2398,-0.1947,9.7606,0.0005,0.0011,9.8067,-0.0117,0.0011,-0.0064,4.91,-18.71,-44.06,57.28,-15.68,7.75
52.15681,-1.884516,71,0,44,244,Sep-22,50521,2020-03-21 11:11:58:598,-0.2461,-0.1197,9.7648,0.0002,0.0005,9.8067,-0.0149,-0.0011,-0.0075,4.91,-18.33,-44.5,56.15,-15.68,7.74
52.15681,-1.884516,71,0,44,244,Sep-22,51020,2020-03-21 11:11:59:097,-0.2542,-0.1077,9.7216,0.0002,0.0013,9.8067,-0.0138,0.0011,-0.0053,4.59,-18.33,-44.5,56.14,-15.68,7.74
52.15681,-1.884516,71,0,44,244,Sep-22,51521,2020-03-21 11:11:59:598,0.2806,-0.0066,9.7399,0.0018,-0.0017,9.8066,0.0053,0.0011,0.0053,5.28,-18.33,-44.06,56.12,-15.7,7.74
52.15681,-1.884516,71,0,44,244,Sep-22,52021,2020-03-21 11:12:00:098,0.3031,0.0965,9.682,0.0009,-0.0008,9.8067,0.0117,0,0.0064,4.91,-18.71,-44.44,57.26,-15.7,7.75
52.15681,-1.884516,71,0,44,244,Sep-22,52521,2020-03-21 11:12:00:598,0.2729,0.1315,9.6635,0.0015,-0.001,9.8067,0.017,-0.0043,0.0053,4.91,-18.71,-44.06,57.28,-15.7,7.76
52.15681,-1.884516,71,0,44,244,Sep-22,53020,2020-03-21 11:12:01:097,0.1618,0.0517,9.741,0,0.0019,9.8066,0.0011,0.0032,0.0032,5.28,-18.33,-44.87,55.85,-15.68,7.75
52.15681,-1.884516,71,0,44,244,Sep-22,53521,2020-03-21 11:12:01:598,-0.0099,-0.1872,9.5237,-0.0005,-0.0004,9.8066,0.0085,-0.0075,-0.0011,4.91,-19.02,-44.06,57.29,-15.68,7.75
52.15681,-1.884516,71,0,44,244,Sep-22,54020,2020-03-21 11:12:02:097,0.2371,0.1114,9.6691,0.0005,-0.001,9.8066,0.0117,0,0.0064,5.28,-18.33,-44.06,56.14,-15.69,7.75
52.15681,-1.884516,71,0,44,244,Sep-22,54521,2020-03-21 11:12:02:598,0.1591,0.1832,9.5363,0.0005,0.0034,9.8067,0.0021,-0.0064,-0.0021,5.28,-18.33,-44.44,56.13,-15.69,7.73
52.15681,-1.884516,71,0,44,244,Sep-22,55021,2020-03-21 11:12:03:098,0.0836,0.0675,9.7098,-0.0003,-0.0007,9.8067,0.0202,-0.0085,0.0032,5.28,-18.71,-44.44,57.29,-15.68,7.76
52.15681,-1.884516,71,0,44,244,Jul-22,55520,2020-03-21 11:12:03:597,0.0368,0.1986,9.4057,-0.0011,-0.001,9.8067,0.0192,-0.0096,0.0021,4.53,-18.71,-44.44,57.3,-15.67,7.76
52.15681,-1.884516,71,0,44,244,Jul-22,56021,2020-03-21 11:12:04:098,-0.1603,-0.2827,9.5995,-0.0004,-0.002,9.8066,-0.0032,-0.0021,-0.0043,5.28,-17.96,-44.44,56.18,-15.66,7.75
