No of GPS Satellites Available, Time Since Start of Day (seconds), Latitude (degrees), Longitude (degrees), Velocity (km/hr), Heading (degrees), Height (km), Vertical velocity (km/hr), Sample period (seconds), Steering Angle (degrees), Wheel Speed Front Left (rad/sec), Wheel Speed Front Right (rad/sec), Wheel Speed Rear Left (rad/sec), Wheel Speed Rear Right (rad/sec), Yaw Rate (deg/sec), Indicated Vehicle Speed (km/hr), Indicated Longitudinal Acceleration (g), Indicated Lateral Acceleration (g), Handbrake (0 or 1), Gear Requested (Number fof gear employed 1-5), Gear (Number fof gear employed 1-5), Engine Speed (rev/min), Coolant Temperature (degrees), Clutch Position (0 or 1), Brake Pressure (psi), Brake Position (0 or 1), Battery Voltage (volts), Air Temperature (degrees), Accelerator Pedal Position (0 or 1)
136.0,58631.9,52.232418100000004,-2.1395227,86.126,20.561,74.82,0.09,0.1,9.399963,85.95999,85.95999,86.05,85.5,0.0,86.02,0.01937985,0.0,0.0,6.0,3.0,2138.0,87.0,0.0,0.0,0.0,13.6,10.5,19.0
136.0,58632.0,52.2324383,-2.1395105,86.14399999999998,20.509,74.82,0.08,0.1,9.5,86.2,86.09999,86.15999000000002,85.81,0.0,86.02,0.01937985,-0.009180069,0.0,6.0,3.0,2149.0,87.0,0.0,0.0,0.0,13.7,10.5,19.0
137.0,58632.1,52.2324585,-2.1394982,86.353,20.514,74.83,0.08,0.1,10.39996,86.23999,86.28,86.25,85.61,0.0,86.23,0.01937985,-0.01938009,0.0,6.0,3.0,2144.0,87.0,0.0,0.0,0.0,13.7,10.5,19.0
137.0,58632.2,52.2324786,-2.1394858,86.20200000000001,20.571,74.83,0.07,0.1,10.89996,86.23999,86.25999,86.34,85.73999,-0.2999878,86.3,0.01937985,-0.02958012,0.0,6.0,3.0,2154.0,87.0,0.0,0.0,0.0,13.7,10.5,19.0
137.0,58632.3,52.2324988,-2.1394735000000003,86.447,20.554,74.83,0.07,0.1,10.89996,86.36,86.20999,86.45,86.00999,-0.2999878,86.36,0.01937985,-0.02958012,0.0,6.0,3.0,2151.0,87.0,0.0,0.0,0.0,13.7,10.5,19.0
137.0,58632.4,52.232519,-2.1394611,86.368,20.678,74.84,0.08,0.1,10.70001,86.36,86.39999,86.69,86.14,-0.3999939,86.34,0.01937985,-0.02958012,0.0,6.0,3.0,2148.0,87.0,0.0,0.0,0.0,13.7,10.5,18.0
137.0,58632.5,52.2325393,-2.1394486,86.742,20.685,74.86,0.09,0.1,10.59998,86.45,86.48999,86.61,85.86,-0.2999878,86.47,0.01937985,-0.01938009,0.0,6.0,3.0,2153.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58632.6,52.2325594,-2.1394362,86.49,20.729,74.86,0.08,0.1,10.29999,86.53,86.42999,86.47,86.05,-0.3999939,86.48,0.01937985,-0.009180069,0.0,6.0,3.0,2143.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58632.7,52.23257970000001,-2.1394238000000003,86.81,20.54,74.88,0.1,0.1,9.700012,86.59,86.55,86.78999,86.33,-0.1000061,86.47,0.01937985,-0.02958012,0.0,6.0,3.0,2154.0,87.0,0.0,0.0,0.0,13.6,10.5,17.5
137.0,58632.8,52.2326001,-2.1394113,87.055,20.654,74.88,0.08,0.1,9.399963,86.70999,86.73999,86.67,85.90999000000002,0.0,86.66,0.009180069,-0.01938009,0.0,6.0,3.0,2152.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58632.9,52.232620200000014,-2.1393987,86.522,20.854,74.88,0.08,0.1,9.299988,86.73,86.70999,86.7,86.15999000000002,0.0,86.73,0.009180069,-0.009180069,0.0,6.0,3.0,2159.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58633.0,52.232640599999996,-2.1393861999999997,86.911,20.746,74.88,0.06,0.1,9.200012,86.64999,86.65999000000002,86.87999,86.53,0.0,86.63,0.01937985,-0.009180069,0.0,6.0,3.0,2158.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58633.1,52.2326609,-2.1393737,87.03399999999998,20.754,74.89,0.07,0.1,9.099976,86.75999,86.86,86.97,86.37999,0.0,86.77,0.009180069,0.0,0.0,6.0,3.0,2155.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58633.2,52.2326811,-2.1393611000000003,86.803,20.899,74.89,0.07,0.1,9.0,86.83,86.81,86.87,86.26999,0.0,86.87,0.009180069,0.0,0.0,6.0,3.0,2165.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58633.3,52.2327015,-2.1393486,87.066,20.627,74.9,0.07,0.1,8.799988,86.92999,86.87,86.95,86.55,0.2000122,86.86,0.009180069,0.0,0.0,6.0,3.0,2160.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58633.4,52.2327218,-2.1393361,87.088,20.679,74.9,0.07,0.1,8.799988,86.95999,87.06,87.09,86.55,0.2000122,86.97,0.009180069,0.0,0.0,6.0,3.0,2171.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58633.5,52.2327421,-2.1393235,87.12700000000002,20.831,74.91,0.07,0.1,8.799988,86.84,87.00999,87.01999,86.45,0.3000183,86.97,0.01937985,0.0,0.0,6.0,3.0,2170.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58633.6,52.2327626,-2.1393111,87.156,20.586,74.91,0.07,0.1,8.700012,87.12999,87.03999,87.17999,86.70999,0.3000183,86.93999000000002,0.009180069,0.0,0.0,6.0,3.0,2161.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58633.7,52.2327829,-2.1392985999999996,87.257,20.636,74.92,0.06,0.1,8.799988,87.12,87.09999,87.23,86.7,0.0,87.08,0.009180069,-0.009180069,0.0,6.0,3.0,2169.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58633.8,52.23280320000001,-2.1392857,87.221,21.076,74.93,0.07,0.1,8.799988,87.12,87.14999,87.15999000000002,86.58,0.0,87.22,0.009180069,-0.009180069,0.0,6.0,3.0,2164.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58633.9,52.232823700000004,-2.1392732,87.361,20.688,74.93,0.06,0.1,8.700012,87.34999,87.28999,87.3,86.78999,0.0,87.24,0.009180069,-0.009180069,0.0,6.0,3.0,2176.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58634.0,52.232844,-2.1392608,87.131,20.594,74.92,0.05,0.1,8.799988,87.23,87.34999,87.39,86.98999,0.5,87.25,0.009180069,0.0,0.0,6.0,3.0,2176.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
137.0,58634.1,52.2328642,-2.1392475,87.185,21.596,74.98,0.11,0.1,8.799988,87.2,87.23,87.40999000000002,86.84,0.2000122,87.29,0.01937985,0.01937985,0.0,6.0,3.0,2167.0,87.0,0.0,0.0,0.0,13.7,10.5,17.0
137.0,58634.2,52.2328848,-2.1392354,87.70299999999997,20.33,74.97,0.09,0.1,8.799988,87.39,87.31,87.48999,86.95999,-0.1000061,87.27,0.01937985,0.009180069,0.0,6.0,3.0,2174.0,87.0,0.0,0.0,0.0,13.7,10.5,14.5
137.0,58634.3,52.23290520000001,-2.1392227,87.469,20.778,74.99,0.09,0.1,8.899963,87.47,87.44,87.44,86.94,-0.1000061,87.43,0.009180069,-0.009180069,0.0,6.0,3.0,2163.0,87.0,0.0,0.0,0.0,13.7,10.5,11.0
137.0,58634.4,52.2329256,-2.1392102000000004,87.491,20.589,74.99,0.08,0.1,9.099976,87.33,87.36,87.45,86.86,0.2000122,87.48,0.0,-0.009180069,0.0,6.0,3.0,2163.0,87.0,0.0,0.0,0.0,13.6,10.5,10.0
137.0,58634.5,52.23294610000001,-2.1391976,87.42200000000003,20.652,74.98,0.07,0.1,9.200012,87.37999,87.3,87.56999,87.03,0.2000122,87.35,0.0,-0.009180069,0.0,6.0,3.0,2170.0,87.0,0.0,0.0,0.0,13.7,10.5,8.5
137.0,58634.6,52.232966600000005,-2.1391853000000003,87.664,20.43,74.98,0.07,0.1,9.299988,87.26999,87.31999,87.59999,87.15999000000002,0.1000061,87.27,0.0,0.0,0.0,6.0,3.0,2163.0,87.0,0.0,0.0,0.0,13.7,10.5,6.5
137.0,58634.7,52.23298710000002,-2.1391727000000005,87.613,20.577,74.99,0.07,0.1,9.299988,87.23,87.26999,87.50999,86.92999,0.0,87.21,0.0,0.0,0.0,6.0,3.0,2167.0,87.0,0.0,0.0,0.0,13.7,10.5,4.5
137.0,58634.8,52.23300759999999,-2.1391603,87.70299999999997,20.364,74.98,0.05,0.1,9.399963,87.34999,87.26999,87.33,86.8,-0.1999817,87.25999,-0.009180069,0.0,0.0,6.0,3.0,2168.0,87.0,0.0,0.0,0.0,13.7,10.5,3.5
137.0,58634.9,52.2330281,-2.139148,87.329,20.3,74.97,0.03,0.1,9.5,87.26999,87.25,87.37,86.92,0.0,87.22,-0.01938009,-0.01938009,0.0,6.0,3.0,2162.0,87.0,0.0,0.0,0.0,13.7,10.5,3.0
137.0,58635.0,52.2330486,-2.1391356999999998,87.307,20.358,74.96,0.02,0.1,9.599976,87.03999,87.12999,87.25999,86.67,0.0,87.07,-0.01938009,-0.01938009,0.0,6.0,3.0,2162.0,87.0,0.0,0.0,0.0,13.7,10.5,2.0
137.0,58635.1,52.233069,-2.1391232000000002,87.43,20.547,74.97,0.03,0.1,9.799988,86.92,86.94,87.12999,86.53,-0.1000061,86.98,-0.01938009,0.0,0.0,6.0,3.0,2149.0,87.0,0.0,0.0,0.0,13.7,10.5,2.0
137.0,58635.2,52.233089400000004,-2.1391107999999996,87.361,20.466,74.97,0.03,0.1,10.09998,86.90999000000002,86.78999,87.12,86.61,-0.1000061,86.83,-0.01938009,-0.009180069,0.0,6.0,3.0,2147.0,87.0,0.0,0.0,0.0,13.7,10.5,2.0
137.0,58635.3,52.2331098,-2.1390984,87.206,20.464,74.97,0.02,0.1,10.0,86.81,86.78999,86.90999000000002,86.51999,-0.2999878,86.71,-0.03978014,0.0,0.0,6.0,3.0,2152.0,87.0,0.0,0.0,0.0,13.7,10.5,2.0
137.0,58635.4,52.233130100000004,-2.1390860000000003,86.85,20.55,74.96,0.01,0.1,10.0,86.61,86.62,86.8,86.17999,-0.2999878,86.68,-0.02958012,-0.009180069,0.0,6.0,3.0,2158.0,87.0,0.0,0.0,0.0,13.7,10.5,7.0
137.0,58635.5,52.2331504,-2.1390735000000003,86.904,20.617,74.97,0.02,0.1,10.0,86.65999000000002,86.56,86.73999,86.20999,-0.1000061,86.57,-0.01938009,-0.009180069,0.0,6.0,3.0,2155.0,87.0,0.0,0.0,0.0,13.7,10.5,8.5
137.0,58635.6,52.23317070000001,-2.1390612,86.82799999999997,20.51,74.96,0.01,0.1,10.0,86.56999,86.47,86.67999,86.17,-0.1000061,86.46,-0.01938009,-0.009180069,0.0,6.0,3.0,2143.0,87.0,0.0,0.0,0.0,13.7,10.5,8.5
137.0,58635.7,52.233191000000005,-2.1390486,86.764,20.719,74.97,0.02,0.1,10.09998,86.39,86.50999,86.45,86.0,-0.1999817,86.64,-0.01938009,-0.009180069,0.0,6.0,3.0,2152.0,87.0,0.0,-0.230011,0.0,13.7,10.5,9.0
137.0,58635.8,52.2332111,-2.1390360999999998,86.57600000000002,20.759,74.98,0.03,0.1,10.09998,86.45,86.39999,86.5,85.89,-0.5,86.4,-0.009180069,0.0,0.0,6.0,3.0,2141.0,87.0,0.0,0.0,0.0,13.7,10.5,9.5
137.0,58635.9,52.2332314,-2.1390238,86.501,20.629,74.97,0.01,0.1,10.09998,86.36,86.37,86.59,86.11,-0.3999939,86.24,-0.009180069,-0.009180069,0.0,6.0,3.0,2139.0,87.0,0.0,0.0,0.0,13.7,10.5,10.0
137.0,58636.0,52.2332516,-2.1390114000000002,86.645,20.64,74.98,0.02,0.1,10.0,86.2,86.31,86.28999,85.72,-0.5,86.27,-0.009180069,-0.01938009,0.0,6.0,3.0,2146.0,87.0,0.0,0.0,0.0,13.7,10.5,11.0
136.0,58636.1,52.2332719,-2.1389991,86.605,20.501,74.96,0.01,0.1,9.899963,86.26999,86.20999,86.31,85.62,0.0,86.29,-0.009180069,-0.02958012,0.0,6.0,3.0,2138.0,87.0,0.0,0.0,0.0,13.7,10.5,12.0
136.0,58636.2,52.2332923,-2.1389871,86.61200000000002,20.315,74.93,-0.02,0.1,9.899963,86.3,86.28,86.48,86.06,0.0,86.21,0.0,-0.01938009,0.0,6.0,3.0,2145.0,87.0,0.0,0.0,0.0,13.7,10.5,13.5
136.0,58636.3,52.2333124,-2.1389746,86.4,20.63,74.93,-0.02,0.1,9.899963,86.14,86.06,86.3,85.70999,-0.1000061,86.25,0.0,-0.01938009,0.0,6.0,3.0,2146.0,87.0,0.0,0.0,0.0,13.7,10.5,16.0
136.0,58636.4,52.233332600000004,-2.1389621,86.55799999999998,20.774,74.93,-0.02,0.1,9.899963,86.17999,86.19,86.31,85.73999,-0.2999878,86.18999000000002,0.0,-0.01938009,0.0,6.0,3.0,2144.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
136.0,58636.5,52.2333528,-2.1389495999999997,86.544,20.774,74.94,-0.01,0.1,9.899963,86.28,86.25,86.40999000000002,85.84,-0.1999817,86.22,0.0,-0.02958012,0.0,6.0,3.0,2143.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
136.0,58636.6,52.233373,-2.1389372,86.411,20.707,74.92,-0.03,0.1,9.899963,86.42,86.45999,86.37999,86.0,-0.1000061,86.27,0.0,-0.01938009,0.0,6.0,3.0,2142.0,87.0,0.0,0.0,0.0,13.7,10.5,17.5
136.0,58636.7,52.2333932,-2.1389247,86.41799999999998,20.777,74.91,-0.03,0.1,9.899963,86.31999,86.31999,86.33,85.70999,-0.2999878,86.35,0.009180069,-0.009180069,0.0,6.0,3.0,2150.0,87.0,0.0,0.0,0.0,13.6,10.5,20.0
136.0,58636.8,52.2334134,-2.1389124,86.512,20.715,74.9,-0.03,0.1,9.899963,86.44,86.39,86.59999,86.00999,-0.1999817,86.36,0.01937985,-0.01938009,0.0,6.0,3.0,2140.0,87.0,0.0,0.0,0.0,13.7,10.5,21.5
136.0,58636.9,52.2334337,-2.1388997999999995,86.735,20.846,74.89,-0.04,0.1,9.599976,86.58,86.67999,86.67,86.25,-0.1000061,86.50999,0.01937985,-0.009180069,0.0,6.0,3.0,2157.0,87.0,0.0,0.0,0.0,13.6,10.5,23.0
136.0,58637.0,52.2334539,-2.1388873,86.67,20.753,74.89,-0.04,0.1,9.200012,86.72,86.67999,86.59,86.06,-0.1000061,86.71,0.01937985,-0.009180069,0.0,6.0,3.0,2162.0,87.0,0.0,0.0,0.0,13.6,10.5,24.0
136.0,58637.1,52.2334743,-2.1388749,86.904,20.679,74.87,-0.06,0.1,8.700012,86.95,86.84,86.89999,86.42999,0.0,86.84,0.039779900000000014,-0.01938009,0.0,6.0,3.0,2154.0,87.0,0.0,0.0,0.0,13.7,10.5,25.5
136.0,58637.2,52.2334945,-2.138862,86.944,21.089,74.88,-0.04,0.1,8.399963,87.06,87.06,87.12,86.70999,0.3000183,87.00999,0.039779900000000014,0.0,0.0,6.0,3.0,2159.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58637.3,52.233514799999995,-2.1388492,87.199,21.125,74.88,-0.04,0.1,8.200012,87.15999000000002,87.23,87.19,86.81,0.2000122,87.09,0.039779900000000014,0.0,0.0,6.0,3.0,2169.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58637.4,52.233534999999996,-2.1388362,87.29299999999998,21.173,74.9,-0.01,0.1,8.299988,87.34999,87.31,87.3,86.7,0.2000122,87.27,0.039779900000000014,0.0,0.0,6.0,3.0,2172.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58637.5,52.2335554,-2.1388236,87.34299999999998,21.069000000000006,74.88,-0.03,0.1,8.299988,87.67,87.67999,87.61,87.14,0.2000122,87.41,0.039779900000000014,0.0,0.0,6.0,3.0,2166.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58637.6,52.233576,-2.1388109,87.79,20.849,74.88,-0.03,0.1,8.299988,87.65999000000002,87.72,87.31,86.98999,0.3000183,87.75,0.039779900000000014,0.009180069,0.0,6.0,3.0,2173.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58637.7,52.2335964,-2.1387983999999998,87.523,20.791,74.87,-0.03,0.1,8.299988,87.92999,87.81999,87.98999,87.34999,0.0,87.75,0.04997993,0.0,0.0,6.0,3.0,2188.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58637.8,52.233616999999995,-2.1387858,88.056,20.619,74.87,-0.02,0.1,8.299988,88.00999,87.98999,88.08,87.64999,0.3000183,87.95,0.04997993,0.0,0.0,6.0,3.0,2177.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58637.9,52.2336377,-2.1387733,88.081,20.561,74.85,-0.04,0.1,8.5,88.14,88.12,88.17999,87.90999000000002,0.2000122,88.13,0.039779900000000014,0.0,0.0,6.0,3.0,2191.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58638.0,52.233658399999996,-2.1387608,88.47,20.52,74.82,-0.06,0.1,8.599976,88.48999,88.42,88.17,87.76999,0.2000122,88.3,0.039779900000000014,-0.009180069,0.0,6.0,3.0,2204.0,87.0,0.0,0.0,0.0,13.7,10.5,26.0
136.0,58638.1,52.2336792,-2.1387485,88.495,20.212,74.8,-0.07,0.1,8.5,88.51999,88.53999,88.62999,88.06999,0.0,88.46,0.039779900000000014,-0.009180069,0.0,6.0,3.0,2192.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58638.2,52.2336998,-2.1387356,88.484,20.757,74.81,-0.07,0.1,8.700012,88.62,88.67,88.67,88.31999,0.2000122,88.68999000000002,0.04997993,0.0,0.0,6.0,3.0,2201.0,87.0,0.0,0.0,0.0,13.6,10.5,26.0
136.0,58638.3,52.233720700000006,-2.1387234000000004,88.819,20.169,74.77,-0.09,0.1,8.700012,88.90999000000002,88.86,88.87,88.23,0.1000061,88.77,0.039779900000000014,0.0,0.0,6.0,3.0,2217.0,87.0,0.0,0.0,0.0,13.7,10.5,22.0
135.0,58638.4,52.2337414,-2.1387104,88.999,20.65,74.79,-0.07,0.1,8.799988,88.92,89.0,89.03999,88.5,0.3000183,88.93999000000002,0.039779900000000014,-0.009180069,0.0,6.0,3.0,2196.0,87.0,0.0,0.0,0.0,13.6,10.5,17.5
135.0,58638.5,52.233762299999995,-2.1386977000000003,89.226,20.576,74.76,-0.09,0.1,9.200012,89.06999,89.12,89.12,88.76999,0.3999939,89.07999000000002,0.02957988,0.0,0.0,6.0,3.0,2217.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
135.0,58638.6,52.2337832,-2.1386850999999996,89.27600000000002,20.459,74.75,-0.09,0.1,9.399963,89.2,89.03999,89.28999,88.65999000000002,-0.1000061,89.09,0.01937985,-0.009180069,0.0,6.0,3.0,2215.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
135.0,58638.7,52.233804100000015,-2.1386721,89.381,20.71,74.76,-0.07,0.1,9.599976,89.12999,89.20999,89.36,88.90999000000002,-0.1999817,89.24,0.009180069,-0.009180069,0.0,6.0,3.0,2207.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
135.0,58638.8,52.233825,-2.1386595,89.48200000000001,20.423,74.74,-0.09,0.1,9.5,89.20999,89.26999,89.37,88.98,0.0,89.24,0.0,-0.009180069,0.0,6.0,3.0,2214.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
136.0,58638.9,52.2338459,-2.1386467000000002,89.35600000000002,20.586,74.73,-0.08,0.1,9.5,89.34,89.2,89.36,88.62999,0.0,89.28,0.009180069,-0.01938009,0.0,6.0,3.0,2219.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
136.0,58639.0,52.2338668,-2.1386338,89.561,20.724,74.73,-0.08,0.1,9.5,89.33,89.42999,89.48,89.00999,0.0,89.28,0.009180069,-0.01938009,0.0,6.0,3.0,2214.0,87.0,0.0,0.0,0.0,13.7,10.5,16.5
135.0,58639.1,52.2338879,-2.1386211,89.741,20.452,74.71,-0.09,0.1,9.5,89.37,89.37999,89.42999,88.86,-0.1999817,89.4,0.0,0.0,0.0,6.0,3.0,2215.0,87.0,0.0,0.0,0.0,13.6,10.5,16.5
136.0,58639.2,52.233908899999996,-2.1386085999999995,89.53200000000002,20.371,74.68,-0.11,0.1,9.5,89.39999,89.33,89.51999,88.87,-0.1000061,89.43,0.009180069,-0.009180069,0.0,6.0,3.0,2224.0,87.0,0.0,0.0,0.0,13.7,10.5,14.0
136.0,58639.3,52.233929800000006,-2.1385957,89.824,20.462,74.69,-0.09,0.1,9.5,89.5,89.55,89.56999,89.25,-0.1000061,89.46,0.0,-0.009180069,0.0,6.0,3.0,2216.0,87.0,0.0,0.0,0.0,13.7,10.5,11.5
136.0,58639.4,52.23395070000001,-2.1385826,89.67200000000003,20.861,74.69,-0.09,0.1,9.399963,89.5,89.53999,89.53999,88.98,0.0,89.49,0.0,-0.009180069,0.0,6.0,3.0,2214.0,87.0,0.0,0.0,0.0,13.7,10.5,11.0
136.0,58639.5,52.2339715,-2.1385695,89.507,20.925,74.69,-0.07,0.1,9.299988,89.48,89.47,89.64,88.94,0.1000061,89.42,0.0,-0.009180069,0.0,6.0,3.0,2224.0,87.0,0.0,-0.230011,0.0,13.6,10.5,11.0
136.0,58639.6,52.233992400000005,-2.1385563,89.654,20.917,74.71,-0.06,0.1,9.299988,89.37999,89.37,89.59999,89.22,0.0,89.39,0.0,-0.009180069,0.0,6.0,3.0,2224.0,87.0,0.0,0.0,0.0,13.7,10.5,11.0
136.0,58639.7,52.2340133,-2.1385435,89.59299999999998,20.842,74.7,-0.06,0.1,9.299988,89.39999,89.33,89.53999,89.00999,0.0,89.47,0.0,-0.009180069,0.0,6.0,3.0,2216.0,87.0,0.0,0.0,0.0,13.7,10.5,11.0
136.0,58639.8,52.2340343,-2.1385308,89.755,20.554,74.68,-0.07,0.1,9.299988,89.42999,89.44,89.56,88.98,0.0,89.38,0.0,-0.009180069,0.0,6.0,3.0,2223.0,87.0,0.0,0.0,0.0,13.7,10.5,10.0
