n	Session	location.seconds.Unix	location.millis	location.gpstime	location.lat	location.lon	location.alt	location.track	location.speed.M-S	location.acc	location.nsats
67	29110	1523205400	47	1523205400	41.2386151	-8.54195151	189	227.1	0.25	3	7
68	29110	1523205401	41	1523205401	41.23861476	-8.54195543	189	227.1	0.25	3	7
69	29110	1523205402	44	1523205402	41.2386148	-8.54195634	188	0	0	3	7
70	29110	1523205403	45	1523205403	41.23861404	-8.54195779	189	0	0	3	7
71	29110	1523205404	49	1523205404	41.23861726	-8.54195402	188	0	0	3	8
72	29110	1523205405	54	1523205405	41.2386164	-8.54195709	188	0	0	3	8
73	29110	1523205406	48	1523205406	41.23861654	-8.54195868	188	0	0	3	8
74	29110	1523205407	42	1523205407	41.23861541	-8.54195843	188	0	0	3	7
75	29110	1523205408	46	1523205408	41.23861541	-8.54195843	188	0	0	3	7
76	29110	1523205409	47	1523205409	41.23861541	-8.54195843	188	0	0	4	7
77	29110	1523205410	43	1523205410	41.238615	-8.54196736	189	266.6	4.5	3	7
78	29110	1523205411	46	1523205411	41.23862325	-8.54202897	189	281.4	5.25	3	7
79	29110	1523205412	46	1523205412	41.23863707	-8.54209812	188	284	5.5	3	7
80	29110	1523205413	40	1523205413	41.23864884	-8.54216079	188	284	5.5	3	7
81	29110	1523205414	41	1523205414	41.23866425	-8.54225057	189	285.2	6.5	3	6
82	29110	1523205415	45	1523205415	41.23867722	-8.542332	189	285.3	6.25	3	7
83	29110	1523205416	38	1523205416	41.23869234	-8.54240495	189	285.3	6.25	4	7
84	29110	1523205417	42	1523205417	41.23870745	-8.54247791	189	285.3	6.25	4	7
85	29110	1523205418	45	1523205418	41.23871244	-8.54252994	189	283.1	4.25	4	6
86	29110	1523205419	44	1523205419	41.23872931	-8.54257887	190	287.7	4	4	9
87	29110	1523205420	48	1523205420	41.23874906	-8.54260968	189	298.4	3	4	8
88	29110	1523205421	47	1523205421	41.23875339	-8.54261882	190	299.8	1.75	3	9
89	29110	1523205422	48	1523205422	41.23874766	-8.54262415	189	299.8	0.25	3	9
90	29110	1523205423	48	1523205423	41.23875015	-8.54262851	188	299.8	0.25	3	10
91	29110	1523205424	47	1523205424	41.23875017	-8.5426423	189	290.5	0.75	3	10
92	29110	1523205425	43	1523205425	41.2387495	-8.54265434	189	290.5	0.75	3	10
93	29110	1523205426	48	1523205426	41.23875158	-8.5426701	189	268.6	1.25	3	9
94	29110	1523205427	50	1523205427	41.23874471	-8.54269402	188	262	1.75	4	9
95	29110	1523205428	47	1523205428	41.23873506	-8.54272244	188	249.8	2.25	4	10
96	29110	1523205429	50	1523205429	41.23869757	-8.5427473	188	213	3	4	9
97	29110	1523205430	49	1523205430	41.23865837	-8.54277704	187	215.8	3.5	4	9
98	29110	1523205431	45	1523205431	41.23855108	-8.54282867	187	203.3	6.75	4	9
99	29110	1523205432	49	1523205432	41.23845786	-8.54289007	185	204.3	9	4	11
100	29110	1523205433	51	1523205433	41.2383728	-8.54294504	185	204.6	10.25	3	11
101	29110	1523205434	44	1523205434	41.23827807	-8.5430059	184	204	11	3	11
102	29110	1523205435	47	1523205435	41.23818614	-8.54306407	184	204.6	11.5	3	10
103	29110	1523205436	43	1523205436	41.23809724	-8.54311856	184	204.9	11	3	11
104	29110	1523205437	51	1523205437	41.23800999	-8.54316993	183	204.7	10.75	3	11
105	29110	1523205438	43	1523205438	41.23792194	-8.54322365	182	204.9	11	3	11
106	29110	1523205439	47	1523205439	41.2378287	-8.54328507	183	205	11.25	3	12
107	29110	1523205440	52	1523205440	41.23772916	-8.54334898	182	205.2	11.5	4	12
108	29110	1523205441	34	1523205441	41.23763444	-8.54340763	181	205.3	11.5	3	12
109	29110	1523205442	52	1523205442	41.23754283	-8.54346633	181	204.8	11.5	3	12
110	29110	1523205443	48	1523205443	41.2374508	-8.5435257	180	205.1	11.25	3	12
111	29110	1523205444	48	1523205444	41.23736241	-8.54357975	180	205.5	11.25	3	12
112	29110	1523205445	46	1523205445	41.23726576	-8.54363487	180	205.3	11	3	12
113	29110	1523205446	43	1523205446	41.23717639	-8.54369078	179	204.9	10.75	3	12
114	29110	1523205447	49	1523205447	41.23709649	-8.5437483	180	204.9	10.5	3	12
115	29110	1523205448	51	1523205448	41.23700809	-8.54380143	180	204.8	10.5	3	12
116	29110	1523205449	54	1523205449	41.2369106	-8.5438554	180	205.1	11	3	12
117	29110	1523205450	46	1523205450	41.23681961	-8.54391111	179	205.1	11.25	3	12
118	29110	1523205451	42	1523205451	41.23671877	-8.54397448	179	205.6	11.75	4	12
119	29110	1523205452	45	1523205452	41.23661306	-8.54403801	177	204.6	12	3	12
120	29110	1523205453	47	1523205453	41.23652415	-8.54409724	176	203.4	11.25	3	11
121	29110	1523205454	46	1523205454	41.23643919	-8.54415076	176	205.2	10.25	3	11
122	29110	1523205455	43	1523205455	41.23637398	-8.54420153	176	212	9	3	11
123	29110	1523205456	40	1523205456	41.23632184	-8.54426032	176	228.2	7.5	3	9
124	29110	1523205457	44	1523205457	41.23628905	-8.54433575	176	242.5	7.25	3	10
125	29110	1523205458	45	1523205458	41.23627199	-8.54442367	175	260	7.75	3	8
126	29110	1523205459	41	1523205459	41.23627788	-8.54452545	174	276	8.25	3	9
127	29110	1523205460	49	1523205460	41.23629741	-8.54462661	174	285.2	8.5	3	9
128	29110	1523205461	46	1523205461	41.23631872	-8.54471863	173	288.4	8.75	3	9
129	29110	1523205462	48	1523205462	41.23634095	-8.54481697	174	288	8.25	3	9
130	29110	1523205463	45	1523205463	41.23636372	-8.54490993	173	288	8.25	4	9
131	29110	1523205464	47	1523205464	41.236379	-8.54499605	173	282.3	7	3	8
132	29110	1523205465	45	1523205465	41.23639449	-8.54507059	173	286.6	6.75	3	8
133	29110	1523205466	50	1523205466	41.23641915	-8.54514131	174	293.2	6.5	3	8
134	29110	1523205467	43	1523205467	41.23644229	-8.54521281	174	293.2	6.5	4	8
135	29110	1523205468	46	1523205468	41.23643794	-8.54525736	174	289.9	5	3	7
136	29110	1523205469	44	1523205469	41.23645338	-8.5453138	174	289.9	5	4	7
137	29110	1523205470	40	1523205470	41.23646451	-8.54534834	173	287.4	4	3	8
138	29110	1523205471	41	1523205471	41.23647562	-8.54539524	173	287.4	4	4	8
139	29110	1523205472	47	1523205472	41.23647137	-8.5454128	173	287.4	2	3	8
140	29110	1523205473	42	1523205473	41.23647122	-8.54542566	172	283.5	1	3	8
141	29110	1523205474	48	1523205474	41.2364657	-8.54542531	173	0	0	3	8
142	29110	1523205475	53	1523205475	41.23646982	-8.54542267	173	0	0	3	8
143	29110	1523205476	43	1523205476	41.23646898	-8.54541618	173	0	0	3	8
144	29110	1523205477	46	1523205477	41.23647291	-8.54541534	173	0	0	4	8
145	29110	1523205478	51	1523205478	41.23646988	-8.54541275	174	0	0	4	8
146	29110	1523205479	49	1523205479	41.23647024	-8.54541095	174	0	0	3	8
147	29110	1523205480	49	1523205480	41.23647236	-8.54541467	174	0	0	4	8
148	29110	1523205481	43	1523205481	41.23647388	-8.54542059	174	0	0	4	8
149	29110	1523205482	43	1523205482	41.23647392	-8.54542431	173	0	0	5	8
150	29110	1523205483	55	1523205483	41.23647103	-8.5454298	173	0	0	5	8
151	29110	1523205484	50	1523205484	41.23647484	-8.5454317	173	0	0	5	8
152	29110	1523205485	48	1523205485	41.23647582	-8.54543258	173	0	0	5	8
153	29110	1523205486	41	1523205486	41.23647598	-8.54543268	173	0	0	5	8
154	29110	1523205487	48	1523205487	41.23647605	-8.5454327	173	0	0	5	8
155	29110	1523205488	47	1523205488	41.23647597	-8.54543258	173	0	0	5	8
156	29110	1523205489	41	1523205489	41.23647595	-8.54543254	173	0	0	4	8
157	29110	1523205490	41	1523205490	41.23647597	-8.54543253	173	0	0	4	8
158	29110	1523205491	49	1523205491	41.23647603	-8.54543253	173	0	0	4	8
159	29110	1523205492	47	1523205492	41.23647622	-8.54543258	173	0	0	4	8
160	29110	1523205493	47	1523205493	41.23647624	-8.54543255	173	0	0	4	8
161	29110	1523205494	52	1523205494	41.23647625	-8.54543249	173	0	0	4	7
162	29110	1523205495	44	1523205495	41.23647627	-8.54543246	173	0	0	4	8
163	29110	1523205496	42	1523205496	41.23647632	-8.54543247	173	0	0	4	8
164	29110	1523205497	48	1523205497	41.23647635	-8.5454325	173	0	0	4	8
165	29110	1523205498	49	1523205498	41.23647644	-8.54543239	173	0	0	4	8
166	29110	1523205499	54	1523205499	41.23647648	-8.54543251	173	0	0	4	7
167	29110	1523205500	47	1523205500	41.23647652	-8.54543252	173	0	0	4	8
168	29110	1523205501	48	1523205501	41.23647652	-8.54543247	173	0	0	4	8
169	29110	1523205502	48	1523205502	41.2364766	-8.54543252	173	0	0	5	8
170	29110	1523205503	49	1523205503	41.2364766	-8.54543248	173	0	0	4	8
171	29110	1523205504	51	1523205504	41.23647659	-8.54543243	173	0	0	4	8
172	29110	1523205505	35	1523205505	41.23647657	-8.54543235	173	0	0	4	8
173	29110	1523205506	47	1523205506	41.23647661	-8.54543237	173	0	0	4	8
174	29110	1523205507	47	1523205507	41.23647657	-8.54543238	173	0	0	4	8
175	29110	1523205508	45	1523205508	41.23647653	-8.54543237	173	0	0	4	8
176	29110	1523205509	48	1523205509	41.23647653	-8.54543237	173	0	0	4	8
177	29110	1523205510	48	1523205510	41.23647659	-8.5454324	173	0	0	4	8
178	29110	1523205511	48	1523205511	41.23647657	-8.54543245	173	0	0	4	8
179	29110	1523205512	51	1523205512	41.23647653	-8.54543244	173	0	0	4	8
180	29110	1523205513	51	1523205513	41.23647652	-8.54543243	173	0	0	4	8
181	29110	1523205514	49	1523205514	41.23647649	-8.54543244	173	0	0	4	8
182	29110	1523205515	48	1523205515	41.23647659	-8.54543255	173	0	0	4	8
183	29110	1523205516	46	1523205516	41.23647657	-8.54543258	173	0	0	3	8
184	29110	1523205517	53	1523205517	41.23647656	-8.54543252	173	0	0	3	8
185	29110	1523205518	51	1523205518	41.23647656	-8.54543249	173	0	0	3	8
186	29110	1523205519	49	1523205519	41.23647662	-8.54543249	173	0	0	3	8
187	29110	1523205520	48	1523205520	41.23647662	-8.54543247	173	0	0	3	8
188	29110	1523205521	43	1523205521	41.23647663	-8.54543247	173	0	0	3	8
189	29110	1523205522	46	1523205522	41.23647664	-8.5454325	173	0	0	3	8
190	29110	1523205523	51	1523205523	41.23647663	-8.54543244	173	0	0	3	8
191	29110	1523205524	49	1523205524	41.2364766	-8.54543254	173	0	0	3	8
192	29110	1523205525	44	1523205525	41.23647665	-8.54543253	173	0	0	3	8
193	29110	1523205526	46	1523205526	41.23647666	-8.54543248	173	0	0	3	8
194	29110	1523205527	47	1523205527	41.23647663	-8.54543244	173	0	0	3	8
195	29110	1523205528	55	1523205528	41.23647674	-8.54543241	173	0	0	3	8
196	29110	1523205529	46	1523205529	41.23647692	-8.54543331	173	283.5	0.5	3	8
197	29110	1523205530	44	1523205530	41.23647871	-8.54545141	174	282.6	1.75	3	8
198	29110	1523205531	46	1523205531	41.2364789	-8.54547928	174	280.5	3.5	3	8
199	29110	1523205532	47	1523205532	41.23648442	-8.54551896	174	280.9	3.5	3	8
200	29110	1523205533	56	1523205533	41.2364953	-8.54556229	174	284.2	4	3	8
201	29110	1523205534	47	1523205534	41.23651481	-8.54560503	174	285.2	4.25	3	8
202	29110	1523205535	48	1523205535	41.23652398	-8.54565266	174	283.4	4.5	3	8
203	29110	1523205536	47	1523205536	41.23653292	-8.5457058	174	282.9	4.5	3	8
204	29110	1523205537	46	1523205537	41.23654286	-8.54576065	175	283.2	4.5	3	8
205	29110	1523205538	51	1523205538	41.23655493	-8.54581469	174	287.1	4.5	3	8
206	29110	1523205539	34	1523205539	41.23657096	-8.54587119	175	289.9	4.75	3	8
207	29110	1523205540	47	1523205540	41.23659811	-8.54595959	175	287.1	6.75	3	8
208	29110	1523205541	45	1523205541	41.23661529	-8.54603819	175	285.2	7.25	3	8
209	29110	1523205542	46	1523205542	41.23662928	-8.54612724	175	284.5	7	3	7
210	29110	1523205543	47	1523205543	41.23664932	-8.5462106	176	285.9	7.25	3	8
211	29110	1523205544	46	1523205544	41.23666776	-8.54629626	176	285.3	7.5	3	8
212	29110	1523205545	49	1523205545	41.23669324	-8.54638278	177	284.3	7.75	3	10
213	29110	1523205546	43	1523205546	41.23671388	-8.5464793	177	284.5	8.25	3	9
214	29110	1523205547	42	1523205547	41.23673508	-8.54656798	177	287.6	8.25	3	9
215	29110	1523205548	42	1523205548	41.23675189	-8.54665973	177	287	8.5	3	9
216	29110	1523205549	47	1523205549	41.23678475	-8.54675136	178	289.7	8.5	3	10
217	29110	1523205550	48	1523205550	41.23681015	-8.54684775	178	292.9	8.75	3	9
218	29110	1523205551	45	1523205551	41.23684534	-8.54694698	178	296.8	9	3	8
219	29110	1523205552	44	1523205552	41.23688284	-8.54703804	179	303.8	9	3	8
220	29110	1523205553	41	1523205553	41.23693266	-8.54710696	179	319.5	8.75	3	8
221	29110	1523205554	41	1523205554	41.23700029	-8.54717057	179	326.6	9	3	9
222	29110	1523205555	44	1523205555	41.23706737	-8.54722915	180	326.6	9	4	9
223	29110	1523205556	40	1523205556	41.23713444	-8.54728773	180	326.6	9	6	9
224	29110	1523205557	45	1523205557	41.23722394	-8.54727897	183	347.4	9.5	4	9
225	29110	1523205558	54	1523205558	41.23731442	-8.54726553	186	348.2	9.25	4	9
226	29110	1523205559	48	1523205559	41.23740685	-8.54729264	184	349.8	9.75	4	10
227	29110	1523205560	49	1523205560	41.23749791	-8.54730009	184	349.1	10	4	10
228	29110	1523205561	45	1523205561	41.23758209	-8.5473253	184	350.9	10	4	10
229	29110	1523205562	40	1523205562	41.23767152	-8.54734138	184	350.3	10.25	4	9
230	29110	1523205563	45	1523205563	41.23775602	-8.54735982	185	349.9	10.25	4	8
231	29110	1523205564	46	1523205564	41.23784723	-8.54737972	185	349.9	10.5	4	9
232	29110	1523205565	48	1523205565	41.2379367	-8.54739478	186	349.8	10.75	4	8
233	29110	1523205566	46	1523205566	41.23802954	-8.54741261	187	349.4	11	3	9
234	29110	1523205567	50	1523205567	41.23812045	-8.54743418	189	349.4	10.25	3	8
235	29110	1523205568	39	1523205568	41.23821671	-8.54746355	190	351.9	10.5	4	8
236	29110	1523205569	48	1523205569	41.23831223	-8.54748909	190	351.8	10.25	4	8
237	29110	1523205570	47	1523205570	41.23840081	-8.5475139	191	351.6	10.75	4	9
238	29110	1523205571	47	1523205571	41.23849592	-8.54753701	191	350.6	10.75	4	10
239	29110	1523205572	46	1523205572	41.23859031	-8.54756472	193	350	11	3	9
240	29110	1523205573	45	1523205573	41.23868766	-8.54759658	193	350.2	11	3	10
241	29110	1523205574	48	1523205574	41.23878961	-8.54762343	194	349.7	11.25	3	10
242	29110	1523205575	51	1523205575	41.23888886	-8.54764536	195	349.5	11.5	3	11
243	29110	1523205576	45	1523205576	41.23899241	-8.54767068	195	349.4	11.5	3	11
244	29110	1523205577	51	1523205577	41.23910187	-8.54769853	196	349.6	12	3	11
245	29110	1523205578	46	1523205578	41.23920249	-8.54772332	196	349.5	12	3	10
246	29110	1523205579	50	1523205579	41.23930197	-8.54774769	195	349.3	11.75	3	10
247	29110	1523205580	47	1523205580	41.23940673	-8.54777362	196	349.2	11.5	3	10
248	29110	1523205581	50	1523205581	41.23950099	-8.54779374	196	349.7	11	3	10
249	29110	1523205582	49	1523205582	41.23959481	-8.54781656	197	349.7	10.5	3	10
250	29110	1523205583	49	1523205583	41.23967535	-8.54783031	197	350.5	10.25	3	10
251	29110	1523205584	51	1523205584	41.23976785	-8.54785158	197	351.3	10	3	11
252	29110	1523205585	56	1523205585	41.23985276	-8.54786496	198	351.5	9.5	3	9
253	29110	1523205586	50	1523205586	41.2399246	-8.54788016	198	352	8.75	3	9
254	29110	1523205587	51	1523205587	41.23999829	-8.54789394	198	351.2	8	3	11
255	29110	1523205588	44	1523205588	41.24005941	-8.54790206	199	351.8	7	3	11
256	29110	1523205589	43	1523205589	41.24011324	-8.54791473	198	352.8	6	3	10
257	29110	1523205590	43	1523205590	41.2401561	-8.54792373	198	351.9	5	4	10
258	29110	1523205591	45	1523205591	41.24019571	-8.54794153	200	349.8	3.75	3	11
259	29110	1523205592	47	1523205592	41.24021919	-8.54795812	201	332.9	3	4	11
260	29110	1523205593	46	1523205593	41.24020549	-8.5479974	201	265.5	2.5	4	10
261	29110	1523205594	46	1523205594	41.24018722	-8.54802581	200	230.4	2.25	3	10
262	29110	1523205595	50	1523205595	41.24016385	-8.54802924	199	199.1	1.75	3	10
263	29110	1523205596	45	1523205596	41.24015125	-8.54802787	199	175.4	1.75	3	10
264	29110	1523205597	49	1523205597	41.24013168	-8.54803157	197	157.5	1.75	3	11
265	29110	1523205598	50	1523205598	41.2401263	-8.54802132	197	131.7	1.5	3	11
266	29110	1523205599	49	1523205599	41.24011803	-8.54800586	196	128	1	3	11
267	29110	1523205600	38	1523205600	41.24011847	-8.54800603	196	0	0	3	11
268	29110	1523205601	49	1523205601	41.24011711	-8.54800293	196	128	0.25	3	11
269	29110	1523205602	50	1523205602	41.24011079	-8.54799376	196	134.6	0.75	3	10
270	29110	1523205603	35	1523205603	41.2400964	-8.54797879	194	141.2	1.5	3	10
271	29110	1523205604	53	1523205604	41.24005951	-8.54795382	194	151.7	3.75	3	10
272	29110	1523205605	47	1523205605	41.24000579	-8.54793501	193	162.2	5.5	3	9
273	29110	1523205606	48	1523205606	41.23992199	-8.54793787	192	173.7	6.5	3	9
274	29110	1523205607	49	1523205607	41.23985895	-8.54792727	192	172.1	7	3	9
275	29110	1523205608	49	1523205608	41.23978072	-8.54791439	192	169.9	8.5	3	9
276	29110	1523205609	48	1523205609	41.23969475	-8.54789404	191	170.3	9.5	3	9
277	29110	1523205610	44	1523205610	41.23960159	-8.54787036	190	169.5	10.75	3	9
278	29110	1523205611	50	1523205611	41.23950425	-8.54784127	190	168.6	11	3	10
279	29110	1523205612	42	1523205612	41.23940565	-8.54781508	189	169.5	11	3	10
280	29110	1523205613	47	1523205613	41.23931053	-8.54779393	189	170.8	10.75	3	10
281	29110	1523205614	47	1523205614	41.23921064	-8.54777024	189	170.5	11	3	10
282	29110	1523205615	49	1523205615	41.2391091	-8.54775252	188	170.6	11.5	3	10
283	29110	1523205616	49	1523205616	41.23900283	-8.5477311	187	170.5	12	3	10
284	29110	1523205617	50	1523205617	41.23889813	-8.54770748	187	170.6	11.75	3	10
285	29110	1523205618	48	1523205618	41.23879647	-8.54768401	186	170	11.5	3	11
286	29110	1523205619	46	1523205619	41.23869338	-8.54766144	185	170	11.5	3	11
287	29110	1523205620	49	1523205620	41.23859362	-8.54763916	185	170	11.25	3	11
288	29110	1523205621	42	1523205621	41.23849613	-8.54761571	184	169.9	11.5	3	11
289	29110	1523205622	49	1523205622	41.23839767	-8.54758387	185	169.7	11.75	3	11
290	29110	1523205623	46	1523205623	41.23829358	-8.54754683	185	163.5	11.75	3	10
291	29110	1523205624	47	1523205624	41.2381994	-8.54751661	186	168.9	12	3	8
292	29110	1523205625	49	1523205625	41.23809335	-8.54749003	186	169.3	12	3	9
293	29110	1523205626	55	1523205626	41.23798798	-8.54746724	186	169.1	11.75	3	9
294	29110	1523205627	45	1523205627	41.23789132	-8.54744049	186	169.6	11.5	3	9
295	29110	1523205628	47	1523205628	41.23779175	-8.54742069	185	169.8	11.25	3	10
296	29110	1523205629	44	1523205629	41.23768859	-8.54740225	185	171.3	11.25	3	9
297	29110	1523205630	50	1523205630	41.23759289	-8.54739	185	171.7	11	3	9
298	29110	1523205631	49	1523205631	41.23749814	-8.54737703	184	171.7	11	3	10
299	29110	1523205632	42	1523205632	41.23739865	-8.54736311	183	171.3	10.75	3	8
300	29110	1523205633	52	1523205633	41.23730219	-8.54734593	182	171.5	10.75	3	11
301	29110	1523205634	41	1523205634	41.23720618	-8.54732411	181	169.5	10.75	3	9
302	29110	1523205635	46	1523205635	41.23710986	-8.54729522	181	164.2	10.75	3	9
303	29110	1523205636	44	1523205636	41.23702054	-8.54725218	180	155.9	10.5	3	8
304	29110	1523205637	45	1523205637	41.23694113	-8.54717088	181	147.3	10.5	3	10
305	29110	1523205638	43	1523205638	41.23686718	-8.5470885	179	134.4	10.75	3	9
306	29110	1523205639	46	1523205639	41.2368066	-8.54698366	178	121.1	11.25	3	9
307	29110	1523205640	48	1523205640	41.23676479	-8.54685712	177	112.9	11.75	3	9
308	29110	1523205641	48	1523205641	41.23672499	-8.54672518	176	107.2	11.75	3	9
309	29110	1523205642	46	1523205642	41.23670253	-8.54659028	177	104.1	12	3	9
310	29110	1523205643	47	1523205643	41.23667089	-8.54645377	177	106.3	12.5	3	10
311	29110	1523205644	43	1523205644	41.23663918	-8.54630995	176	106.3	12.5	4	10
312	29110	1523205645	49	1523205645	41.23660297	-8.54615786	177	106.3	12.5	3	7
313	29110	1523205646	47	1523205646	41.23656785	-8.54600898	177	106	12.5	3	8
314	29110	1523205647	46	1523205647	41.23654035	-8.54586551	177	106.1	12.5	3	8
315	29110	1523205648	47	1523205648	41.23650639	-8.54571852	177	105.9	12.25	3	8
316	29110	1523205649	44	1523205649	41.23647663	-8.54557849	178	104.6	12.25	3	8
317	29110	1523205650	40	1523205650	41.23644901	-8.54543812	178	104.6	12.25	4	8
318	29110	1523205651	48	1523205651	41.23641561	-8.54531126	180	106.6	11.5	3	8
319	29110	1523205652	43	1523205652	41.23638867	-8.54518666	181	105.1	11.25	3	8
320	29110	1523205653	40	1523205653	41.23636389	-8.54505927	181	105.5	10.75	3	7
321	29110	1523205654	47	1523205654	41.23634016	-8.54493193	181	105.9	10.25	3	8
322	29110	1523205655	46	1523205655	41.23632392	-8.54482336	182	106.6	9.75	3	9
323	29110	1523205656	43	1523205656	41.23629235	-8.54472307	181	108.3	9.25	3	8
324	29110	1523205657	48	1523205657	41.23626239	-8.54462623	180	107.4	8.5	3	9
325	29110	1523205658	46	1523205658	41.23624573	-8.54455314	181	113.4	7.25	3	11
326	29110	1523205659	45	1523205659	41.23622327	-8.54447308	181	111.6	6.5	3	9
327	29110	1523205660	45	1523205660	41.23620592	-8.54440732	180	110.1	4.5	3	9
328	29110	1523205661	52	1523205661	41.23620062	-8.54437732	180	107.1	2	3	9
