gpstime	latitude	longitude	altitude	speed	heading	hpdop	vdop	pdop
1518261698.00	41.239044750	-8.541736333	137.1	0.051	270.20	0.8	?	?
1518261699.00	41.239045950	-8.541738617	136.7	0.051	246.20	0.8	?	?
1518261700.00	41.239049367	-8.541739833	136.6	0.051	254.70	0.9	?	?
1518261701.00	41.239050917	-8.541740667	136.6	0.206	189.30	0.9	?	?
1518261702.00	41.239046133	-8.541739567	136.8	0.772	182.10	0.8	?	?
1518261703.00	41.239031300	-8.541746833	134.8	1.235	182.30	1.1	?	?
1518261704.00	41.239013017	-8.541745067	134.0	1.955	176.30	1.3	?	?
1518261705.00	41.238976617	-8.541735433	134.8	3.035	186.70	1.2	?	?
1518261706.00	41.238942800	-8.541746333	134.5	3.807	198.60	1.4	?	?
1518261707.00	41.238905933	-8.541767217	133.8	4.476	204.50	1.4	?	?
1518261708.00	41.238860333	-8.541792467	133.8	5.299	205.50	1.5	3.0	3.3
1518261709.00	41.238810967	-8.541824750	132.9	6.070	207.20	1.4	?	?
1518261710.00	41.238756933	-8.541858783	132.3	6.636	207.20	1.4	?	?
1518261711.00	41.238708633	-8.541893433	131.7	6.276	207.40	1.4	?	?
1518261712.00	41.238679650	-8.541942117	130.2	5.042	222.30	1.2	?	?
1518261713.00	41.238648867	-8.541960533	129.8	3.087	227.20	1.2	?	?
1518261714.00	41.238638783	-8.541967233	131.5	1.080	241.10	1.0	?	?
1518261715.00	41.238629683	-8.541989633	130.5	1.440	248.00	1.0	?	?
1518261716.00	41.238621067	-8.542016000	129.9	2.469	250.10	1.0	?	?
1518261717.00	41.238618017	-8.542055533	130.7	3.395	262.90	1.0	?	?
1518261718.00	41.238619117	-8.542104483	132.4	4.218	274.10	1.8	?	?
1518261719.00	41.238620267	-8.542169617	132.4	5.453	274.90	1.4	2.0	2.4
1518261720.00	41.238627517	-8.542233883	132.9	5.813	280.00	1.4	2.0	2.4
1518261721.00	41.238643367	-8.542307100	133.5	6.482	285.10	1.4	2.0	2.4
1518261722.00	41.238659133	-8.542380533	134.1	6.791	286.60	1.4	2.0	2.4
1518261723.00	41.238677300	-8.542450483	134.7	6.533	288.50	1.4	2.0	2.4
1518261724.00	41.238695250	-8.542516233	135.4	6.122	290.10	1.4	2.0	2.4
1518261725.00	41.238711033	-8.542572000	136.2	5.350	291.60	1.4	?	?
1518261726.00	41.238718900	-8.542594983	137.7	3.704	298.50	1.9	?	?
1518261727.00	41.238725433	-8.542623883	138.0	2.006	298.00	1.4	?	?
1518261728.00	41.238725750	-8.542637483	138.0	0.772	301.70	1.4	?	?
1518261729.00	41.238725367	-8.542642200	138.2	0.103	228.50	1.1	?	?
1518261730.00	41.238724750	-8.542643600	138.7	0.206	162.50	1.1	?	?
1518261731.00	41.238725750	-8.542652083	139.3	0.875	269.00	1.1	?	?
1518261732.00	41.238716450	-8.542676300	139.1	3.035	241.70	1.5	?	?
1518261733.00	41.238699533	-8.542725500	139.3	5.402	239.60	1.0	?	?
1518261734.00	41.238662350	-8.542761500	139.3	5.505	225.80	1.2	?	?
1518261735.00	41.238617400	-8.542801267	138.6	6.379	213.10	1.0	?	?
1518261736.00	41.238555517	-8.542839867	137.8	7.974	204.70	1.0	?	?
1518261737.00	41.238483483	-8.542880150	137.1	9.723	201.40	1.0	?	?
1518261738.00	41.238404550	-8.542924617	136.5	10.083	201.70	0.9	?	?
1518261739.00	41.238322083	-8.542977500	136.0	10.495	204.80	0.9	?	?
1518261740.00	41.238242800	-8.543030633	134.8	11.472	204.90	0.9	?	?
1518261741.00	41.238148383	-8.543089433	134.0	12.501	205.00	0.9	?	?
1518261742.00	41.238044983	-8.543155883	133.5	13.427	205.20	0.9	?	?
1518261743.00	41.237933883	-8.543226433	132.8	14.147	205.30	0.9	?	?
1518261744.00	41.237819900	-8.543299150	131.7	14.199	205.10	1.3	?	?
1518261745.00	41.237705050	-8.543371833	130.7	14.250	204.90	1.3	?	?
1518261746.00	41.237589217	-8.543443717	129.8	14.302	205.10	1.1	?	?
1518261747.00	41.237473733	-8.543518033	128.8	14.302	205.80	1.1	?	?
1518261748.00	41.237358183	-8.543592300	128.3	14.353	206.10	1.1	?	?
1518261749.00	41.237241467	-8.543667800	128.0	14.456	206.10	1.0	?	?
1518261750.00	41.237124617	-8.543743833	127.6	14.353	205.70	1.0	?	?
1518261751.00	41.237008283	-8.543816150	127.2	14.199	204.70	1.0	?	?
1518261752.00	41.236893183	-8.543887867	126.2	13.890	204.70	1.0	?	?
1518261753.00	41.236776883	-8.543964583	124.4	13.993	205.70	1.0	?	?
1518261754.00	41.236664400	-8.544031483	123.1	13.530	205.10	1.0	?	?
1518261755.00	41.236557233	-8.544095067	121.9	12.655	204.50	1.0	?	?
1518261756.00	41.236462017	-8.544154617	121.2	11.163	205.70	0.9	?	?
1518261757.00	41.236385683	-8.544215083	121.1	9.517	213.30	0.8	?	?
1518261758.00	41.236331850	-8.544284000	121.5	8.283	228.80	0.8	?	?
1518261759.00	41.236298467	-8.544366950	121.4	8.077	247.60	1.2	?	?
1518261760.00	41.236294800	-8.544468883	121.5	8.540	271.70	1.2	?	?
1518261761.00	41.236304650	-8.544578917	120.1	9.157	285.70	1.2	?	?
1518261762.00	41.236323000	-8.544684633	119.5	9.620	288.40	1.0	?	?
1518261763.00	41.236344750	-8.544788600	120.3	9.980	285.50	0.9	?	?
1518261764.00	41.236368650	-8.544893983	120.7	9.877	287.80	0.9	?	?
1518261765.00	41.236396467	-8.545003750	121.1	10.237	289.80	0.9	?	?
1518261766.00	41.236422367	-8.545123033	122.0	10.649	287.00	0.9	?	?
1518261767.00	41.236448017	-8.545248817	122.5	10.906	285.30	0.9	?	?
1518261768.00	41.236473750	-8.545376400	122.8	11.009	284.60	0.9	?	?
1518261769.00	41.236499833	-8.545506833	122.8	11.163	285.00	1.0	?	?
1518261770.00	41.236527750	-8.545636550	122.8	11.215	286.40	1.0	?	?
1518261771.00	41.236555900	-8.545767150	123.0	11.369	286.40	1.0	?	?
1518261772.00	41.236582683	-8.545898417	123.2	11.369	285.10	1.0	?	?
1518261773.00	41.236609183	-8.546029583	123.7	11.421	285.30	0.9	?	?
1518261774.00	41.236639883	-8.546162383	123.8	11.421	288.00	0.9	?	?
1518261775.00	41.236671533	-8.546292817	124.0	11.472	288.90	0.9	?	?
1518261776.00	41.236699733	-8.546417433	125.0	11.472	286.30	1.0	?	?
1518261777.00	41.236727967	-8.546545000	125.7	11.318	286.10	1.0	?	?
1518261778.00	41.236756317	-8.546669050	126.7	11.009	287.60	1.0	?	?
1518261779.00	41.236784083	-8.546790183	127.1	10.700	289.20	0.9	?	?
1518261780.00	41.236818433	-8.546909100	127.6	10.495	293.10	0.9	?	?
1518261781.00	41.236866767	-8.547018850	128.2	10.443	304.00	0.9	?	?
1518261782.00	41.236931383	-8.547114150	128.8	10.546	316.40	1.1	?	?
1518261783.00	41.237007550	-8.547187217	129.7	10.546	328.70	1.4	?	?
1518261784.00	41.237096200	-8.547239500	130.4	10.855	340.90	0.9	?	?
1518261785.00	41.237186467	-8.547277250	131.0	11.061	348.70	0.9	?	?
1518261786.00	41.237283717	-8.547300417	131.8	11.369	353.10	1.3	?	?
1518261787.00	41.237383100	-8.547319400	132.3	11.524	353.50	1.1	?	?
1518261788.00	41.237486383	-8.547343200	132.6	11.832	351.60	1.1	?	?
1518261789.00	41.237592050	-8.547366350	133.0	11.987	351.20	1.1	?	?
1518261790.00	41.237699550	-8.547391067	133.2	12.141	350.40	1.1	?	?
1518261791.00	41.237808000	-8.547414150	133.4	12.244	350.50	1.1	?	?
1518261792.00	41.237921517	-8.547440317	133.6	12.655	349.80	1.5	?	?
1518261793.00	41.238029817	-8.547461050	134.1	12.295	350.70	1.1	?	?
1518261794.00	41.238136750	-8.547483133	134.5	12.038	351.20	1.1	?	?
1518261795.00	41.238246517	-8.547509317	134.7	12.295	349.80	1.1	?	?
1518261796.00	41.238352667	-8.547535583	135.1	12.192	349.30	1.1	?	?
1518261797.00	41.238459567	-8.547561367	135.2	12.038	349.80	0.9	?	?
1518261798.00	41.238568000	-8.547588333	135.9	12.141	350.30	0.9	?	?
1518261799.00	41.238673517	-8.547610583	136.4	12.089	350.40	0.9	?	?
1518261800.00	41.238781800	-8.547632633	137.0	12.244	350.30	0.9	?	?
1518261801.00	41.238890417	-8.547656433	137.5	12.347	350.10	0.9	?	?
1518261802.00	41.239001650	-8.547681917	137.7	12.552	349.90	0.9	?	?
1518261803.00	41.239113500	-8.547708683	137.9	12.707	349.20	0.9	?	?
1518261804.00	41.239226667	-8.547736850	137.8	12.758	348.50	0.9	?	?
1518261805.00	41.239339633	-8.547766017	137.6	12.707	348.70	0.9	?	?
1518261806.00	41.239449967	-8.547797200	137.4	12.604	348.20	1.1	?	?
1518261807.00	41.239557333	-8.547827200	137.7	12.295	348.40	1.1	?	?
1518261808.00	41.239661817	-8.547858267	138.3	11.935	348.50	1.1	?	?
1518261809.00	41.239767933	-8.547888833	138.9	12.038	348.90	1.1	?	?
1518261810.00	41.239875000	-8.547916283	139.4	12.141	350.00	1.1	?	?
1518261811.00	41.239983267	-8.547946117	139.7	12.244	350.20	1.5	?	?
1518261812.00	41.240097650	-8.547979433	140.2	12.501	349.70	1.5	?	?
1518261813.00	41.240214600	-8.548017600	140.4	12.758	348.20	1.5	?	?
1518261814.00	41.240327250	-8.548048317	140.7	12.655	348.80	1.5	?	?
1518261815.00	41.240438050	-8.548077700	140.9	12.450	348.90	1.5	?	?
1518261816.00	41.240543400	-8.548097717	140.9	11.832	351.50	1.5	?	?
1518261817.00	41.240647983	-8.548112017	141.0	11.524	354.70	1.5	?	?
1518261818.00	41.240749233	-8.548106317	141.0	11.318	1.30	1.6	?	?
1518261819.00	41.240846067	-8.548082900	142.2	11.112	11.60	1.7	?	?
1518261820.00	41.240942700	-8.548059417	142.8	10.906	13.40	1.7	?	?
1518261821.00	41.241037333	-8.548031450	144.0	10.649	11.90	1.4	?	?
1518261822.00	41.241128967	-8.548006300	144.3	10.289	11.10	1.4	?	?
1518261823.00	41.241216817	-8.547983600	144.4	9.826	9.90	1.4	?	?
1518261824.00	41.241300333	-8.547966900	144.6	9.209	7.10	1.7	?	?
1518261825.00	41.241387533	-8.547948917	143.8	8.694	1.00	1.7	?	?
1518261826.00	41.241460800	-8.547948517	143.3	7.922	357.20	4.2	4.1	5.8
1518261827.00	41.241522667	-8.547956017	143.1	6.842	352.00	4.2	4.1	5.8
1518261828.00	41.241569983	-8.547985450	142.8	5.916	330.90	4.0	?	?
1518261829.00	41.241599800	-8.548040700	142.7	6.019	302.40	4.0	?	?
1518261830.00	41.241614117	-8.548113683	142.9	6.945	282.20	4.1	4.1	5.8
1518261831.00	41.241637483	-8.548204750	143.5	8.231	280.30	4.1	4.1	5.8
1518261832.00	41.241682100	-8.548291133	143.2	8.900	287.40	4.0	?	?
1518261833.00	41.241715183	-8.548409983	144.9	9.414	288.10	1.0	?	?
1518261834.00	41.241738083	-8.548521750	144.1	10.032	286.60	1.0	?	?
1518261835.00	41.241759383	-8.548637400	142.6	10.237	283.20	1.0	?	?
1518261836.00	41.241774217	-8.548748383	141.7	10.083	280.70	1.1	?	?
1518261837.00	41.241787883	-8.548855317	141.1	10.340	281.00	1.1	?	?
1518261838.00	41.241799400	-8.548961950	140.7	10.546	280.90	1.1	?	?
1518261839.00	41.241813617	-8.549082850	140.0	10.649	280.90	1.5	?	?
1518261840.00	41.241827300	-8.549206933	139.0	10.546	280.50	1.5	?	?
1518261841.00	41.241838133	-8.549327500	138.1	10.289	280.10	1.5	?	?
1518261842.00	41.241854183	-8.549449683	137.9	10.083	280.80	1.5	?	?
1518261843.00	41.241869683	-8.549566317	137.5	9.774	282.50	1.5	?	?
1518261844.00	41.241885533	-8.549681217	137.0	9.620	282.90	1.3	?	?
1518261845.00	41.241902117	-8.549793367	136.4	9.517	283.50	1.5	?	?
1518261846.00	41.241920450	-8.549903200	135.8	9.466	283.70	1.5	?	?
1518261847.00	41.241944700	-8.550016850	135.2	9.877	285.70	1.1	?	?
1518261848.00	41.241969900	-8.550130217	134.3	9.980	286.40	1.5	?	?
1518261849.00	41.241991483	-8.550247533	133.5	10.083	283.50	1.7	?	?
1518261850.00	41.242008900	-8.550363617	132.8	10.032	280.20	1.7	?	?
1518261851.00	41.242024150	-8.550483133	132.4	10.083	278.40	1.8	?	?
1518261852.00	41.242034000	-8.550603200	132.4	10.083	275.40	1.8	?	?
1518261853.00	41.242058000	-8.550700300	132.3	9.054	281.80	1.8	?	?
1518261854.00	41.242082850	-8.550798317	131.5	8.643	287.70	1.8	?	?
1518261855.00	41.242106183	-8.550924650	130.7	10.135	287.90	1.8	?	?
1518261856.00	41.242136367	-8.551057583	129.5	11.575	288.70	1.8	?	?
1518261857.00	41.242168250	-8.551192017	128.7	11.832	288.40	1.8	?	?
1518261858.00	41.242203200	-8.551316033	128.4	11.112	289.70	1.8	?	?
1518261859.00	41.242235117	-8.551427267	127.1	9.672	290.50	1.8	?	?
1518261860.00	41.242272733	-8.551532333	125.9	9.209	297.00	1.7	?	?
1518261861.00	41.242321800	-8.551647567	122.2	9.877	302.10	1.7	?	?
1518261862.00	41.242371100	-8.551752067	119.4	10.032	303.80	1.8	?	?
1518261863.00	41.242418683	-8.551847600	119.0	9.929	304.50	1.8	?	?
1518261864.00	41.242470833	-8.551925017	122.5	9.517	308.20	1.8	?	?
1518261865.00	41.242519167	-8.552013350	122.0	9.260	306.60	1.8	?	?
1518261866.00	41.242558700	-8.552106950	121.3	8.746	301.20	1.8	?	?
1518261867.00	41.242587617	-8.552193050	119.7	7.871	294.10	1.9	?	?
1518261868.00	41.242606600	-8.552253383	118.0	6.276	288.40	1.5	?	?
1518261869.00	41.242597533	-8.552210967	118.6	1.183	275.00	1.3	?	?
1518261870.00	41.242601217	-8.552207450	117.2	0.257	262.00	1.0	?	?
1518261871.00	41.242602350	-8.552209567	116.7	0.463	287.70	1.0	?	?
1518261872.00	41.242605017	-8.552212383	116.4	0.514	297.20	1.1	?	?
1518261873.00	41.242602950	-8.552210800	116.3	0.206	290.40	1.2	?	?
1518261874.00	41.242594550	-8.552203800	116.8	0.154	160.10	1.2	?	?
1518261875.00	41.242590567	-8.552202367	117.2	0.309	284.30	1.2	?	?
1518261876.00	41.242592600	-8.552208767	117.3	0.926	292.30	1.2	?	?
1518261877.00	41.242601100	-8.552231383	117.3	2.572	292.80	1.2	?	?
1518261878.00	41.242615967	-8.552276783	117.0	4.681	289.60	1.0	?	?
1518261879.00	41.242637733	-8.552333700	115.6	6.019	281.10	0.9	?	?
1518261880.00	41.242652967	-8.552404700	114.9	6.482	279.50	1.1	?	?
1518261881.00	41.242664967	-8.552488167	114.0	7.202	280.60	1.1	?	?
1518261882.00	41.242683250	-8.552579567	113.4	8.025	284.80	1.1	?	?
1518261883.00	41.242698500	-8.552679150	112.9	8.591	284.40	0.9	?	?
1518261884.00	41.242715300	-8.552784200	112.6	8.900	283.00	0.9	?	?
1518261885.00	41.242732033	-8.552889917	112.1	9.157	280.50	0.9	?	?
1518261886.00	41.242744150	-8.553002683	111.6	9.929	276.20	1.1	?	?
1518261887.00	41.242751133	-8.553124233	110.8	10.598	272.70	1.5	2.0	2.5
1518261888.00	41.242754400	-8.553253017	109.9	11.112	270.60	1.5	2.0	2.5
1518261889.00	41.242757533	-8.553384983	109.1	11.266	270.70	1.5	2.0	2.5
1518261890.00	41.242758217	-8.553515783	108.4	11.112	270.40	3.9	3.4	5.2
1518261891.00	41.242758067	-8.553641217	107.8	10.546	270.70	3.9	3.4	5.2
1518261892.00	41.242771450	-8.553756950	107.2	9.569	276.00	3.7	?	?
1518261893.00	41.242781900	-8.553846650	106.3	7.665	282.70	3.7	?	?
1518261894.00	41.242816950	-8.553919467	105.9	6.122	301.20	3.7	?	?
1518261895.00	41.242845467	-8.553961417	105.3	5.607	322.30	3.7	?	?
1518261896.00	41.242893850	-8.553990083	105.0	6.276	342.90	3.9	3.4	5.2
1518261897.00	41.242964850	-8.554004767	105.0	7.922	355.80	3.9	?	?
1518261898.00	41.243049050	-8.554015483	105.5	9.826	357.10	3.9	?	?
1518261899.00	41.243125583	-8.554037550	105.5	10.083	352.00	3.9	?	?
1518261900.00	41.243204217	-8.554069217	104.7	10.495	347.10	3.9	?	?
1518261901.00	41.243289550	-8.554098533	104.9	10.598	346.50	3.9	?	?
1518261902.00	41.243415150	-8.554148600	109.2	10.443	347.00	1.3	?	?
1518261903.00	41.243518167	-8.554177667	110.0	10.237	349.50	1.2	?	?
1518261904.00	41.243611367	-8.554204017	110.0	9.877	347.70	1.2	?	?
1518261905.00	41.243698283	-8.554229217	109.9	9.414	347.00	1.2	?	?
1518261906.00	41.243774167	-8.554245083	110.1	8.951	355.60	1.2	?	?
1518261907.00	41.243849917	-8.554229817	110.2	8.694	12.40	1.2	?	?
1518261908.00	41.243912950	-8.554193283	109.6	8.746	26.70	1.8	?	?
1518261909.00	41.243979950	-8.554149717	109.2	8.643	27.60	3.6	?	?
1518261910.00	41.244043683	-8.554122833	109.3	7.974	17.60	3.6	?	?
1518261911.00	41.244111933	-8.554114683	109.9	8.128	2.00	3.6	?	?
1518261912.00	41.244182933	-8.554131633	110.2	8.385	346.90	3.9	?	?
1518261913.00	41.244249800	-8.554194067	110.8	9.311	325.40	1.8	?	?
1518261914.00	41.244299017	-8.554276633	111.3	9.466	310.40	1.8	?	?
1518261915.00	41.244314367	-8.554387800	110.3	9.620	287.90	1.0	?	?
1518261916.00	41.244326350	-8.554500833	109.9	10.289	270.80	0.9	?	?
1518261917.00	41.244309417	-8.554610733	109.3	10.340	254.20	1.1	?	?
1518261918.00	41.244278200	-8.554707417	107.8	10.237	239.50	1.5	?	?
1518261919.00	41.244222783	-8.554783300	106.7	9.723	225.20	1.5	?	?
1518261920.00	41.244157950	-8.554848583	105.7	9.209	215.20	1.7	?	?
1518261921.00	41.244096100	-8.554920333	104.6	8.848	214.30	1.7	?	?
1518261922.00	41.244057583	-8.555020550	103.7	8.694	232.40	1.0	?	?
1518261923.00	41.244020533	-8.555108167	102.9	8.848	244.80	1.0	?	?
1518261924.00	41.243993217	-8.555222167	101.9	10.443	254.90	2.6	?	?
1518261925.00	41.243968100	-8.555353983	101.3	11.935	257.90	1.0	?	?
1518261926.00	41.243943133	-8.555495733	101.2	12.604	258.00	1.0	?	?
1518261927.00	41.243922000	-8.555642200	101.7	12.398	257.20	1.0	?	?
1518261928.00	41.243898267	-8.555780883	102.6	12.038	257.10	1.0	?	?
1518261929.00	41.243873583	-8.555925967	102.4	11.884	257.30	1.0	?	?
1518261930.00	41.243849883	-8.556065450	102.6	11.729	257.20	1.0	?	?
1518261931.00	41.243825317	-8.556207500	102.4	11.729	257.00	1.0	?	?
1518261932.00	41.243799900	-8.556348967	102.0	11.729	256.60	1.0	?	?
1518261933.00	41.243774483	-8.556486983	101.6	11.678	256.80	1.0	?	?
1518261934.00	41.243750183	-8.556621183	101.5	11.678	257.20	1.0	?	?
1518261935.00	41.243726817	-8.556764033	100.8	11.832	257.20	1.0	?	?
1518261936.00	41.243704683	-8.556904400	100.4	11.987	257.30	1.0	?	?
1518261937.00	41.243682983	-8.557041167	100.6	11.935	257.20	1.0	?	?
1518261938.00	41.243659067	-8.557178567	100.4	11.935	256.90	1.0	?	?
1518261939.00	41.243636517	-8.557313017	100.3	11.884	256.50	1.0	?	?
1518261940.00	41.243611967	-8.557449250	100.0	12.141	256.70	1.0	?	?
1518261941.00	41.243586783	-8.557587850	99.5	12.347	257.10	1.0	?	?
1518261942.00	41.243561900	-8.557731333	98.6	12.501	257.40	1.0	?	?
1518261943.00	41.243538183	-8.557876117	98.1	12.552	257.60	1.4	?	?
1518261944.00	41.243513383	-8.558018683	97.8	12.707	256.80	1.0	?	?
1518261945.00	41.243487633	-8.558156433	98.3	12.604	256.70	1.0	?	?
1518261946.00	41.243462583	-8.558296617	98.3	12.398	257.60	0.9	?	?
1518261947.00	41.243438567	-8.558438717	97.8	12.089	257.80	0.9	?	?
1518261948.00	41.243415317	-8.558580300	97.3	12.192	258.20	0.9	?	?
1518261949.00	41.243390217	-8.558719567	97.0	12.295	257.20	0.9	?	?
1518261950.00	41.243364333	-8.558861300	96.6	12.501	257.00	0.9	?	?
1518261951.00	41.243338483	-8.559003467	96.4	12.552	256.80	1.0	?	?
1518261952.00	41.243312917	-8.559146817	96.2	12.501	256.80	1.5	?	?
1518261953.00	41.243288617	-8.559297033	96.8	12.758	256.90	1.5	?	?
1518261954.00	41.243263033	-8.559450267	97.7	12.964	257.10	1.3	?	?
1518261955.00	41.243237717	-8.559601733	98.9	12.964	257.50	1.3	?	?
1518261956.00	41.243212150	-8.559757683	99.4	12.913	257.00	1.3	?	?
1518261957.00	41.243186183	-8.559912033	99.9	12.861	256.70	1.7	?	?
1518261958.00	41.243160217	-8.560065033	100.7	12.810	256.70	1.2	?	?
1518261959.00	41.243134300	-8.560221617	100.9	12.913	256.80	1.7	?	?
1518261960.00	41.243108833	-8.560378217	101.3	12.964	257.20	1.7	?	?
1518261961.00	41.243083250	-8.560532050	101.7	12.758	257.10	2.1	?	?
1518261962.00	41.243058983	-8.560681100	102.1	12.450	257.30	1.8	?	?
1518261963.00	41.243031817	-8.560830867	102.5	12.655	256.80	1.8	?	?
1518261964.00	41.243004967	-8.560980333	103.0	12.758	256.60	1.8	?	?
1518261965.00	41.242978267	-8.561134633	103.3	12.913	256.70	2.5	?	?
1518261966.00	41.242954733	-8.561290300	103.5	12.964	258.00	2.5	?	?
1518261967.00	41.242930800	-8.561445650	103.7	12.913	258.30	2.4	?	?
1518261968.00	41.242906467	-8.561598000	103.7	12.552	257.90	2.4	?	?
1518261969.00	41.242880683	-8.561744133	103.6	12.038	256.60	3.1	?	?
1518261970.00	41.242862633	-8.561885383	102.7	11.266	256.80	2.4	?	?
1518261971.00	41.242834817	-8.562009367	103.2	10.495	255.70	3.3	?	?
1518261972.00	41.242815700	-8.562128183	103.1	9.826	258.80	2.5	?	?
1518261973.00	41.242808567	-8.562237050	103.1	8.951	267.00	2.5	?	?
1518261974.00	41.242815617	-8.562329567	102.9	7.820	279.70	2.6	?	?
1518261975.00	41.242831633	-8.562393133	104.1	6.945	292.30	2.0	?	?
1518261976.00	41.242865633	-8.562458283	105.7	7.768	302.30	1.3	?	?
1518261977.00	41.242889633	-8.562518650	107.7	8.746	294.90	1.3	?	?
1518261978.00	41.242898317	-8.562596133	108.6	8.951	281.90	1.1	?	?
1518261979.00	41.242899050	-8.562703567	108.9	9.723	269.20	1.3	?	?
1518261980.00	41.242879900	-8.562809933	109.7	10.443	259.10	1.3	?	?
1518261981.00	41.242840517	-8.562906183	110.3	10.237	246.90	2.0	?	?
1518261982.00	41.242776250	-8.562968767	110.1	9.466	225.70	1.2	?	?
1518261983.00	41.242687533	-8.562961550	110.7	8.797	191.10	2.0	?	?
1518261984.00	41.242606650	-8.562947417	111.1	9.054	169.60	1.9	?	?
1518261985.00	41.242539650	-8.562897483	111.3	9.260	145.30	1.7	?	?
1518261986.00	41.242466650	-8.562791217	112.8	10.392	130.00	1.6	2.0	2.6
1518261987.00	41.242408133	-8.562688867	113.4	10.237	123.40	1.5	?	?
1518261988.00	41.242343800	-8.562590450	113.6	10.340	129.20	1.4	?	?
1518261989.00	41.242268067	-8.562497867	112.9	10.855	141.20	1.4	?	?
1518261990.00	41.242173717	-8.562428667	111.9	11.112	155.90	1.4	?	?
1518261991.00	41.242068300	-8.562382683	111.5	11.678	166.30	1.5	?	?
1518261992.00	41.241962600	-8.562349933	111.7	11.729	168.20	1.5	?	?
1518261993.00	41.241855767	-8.562317800	111.8	11.832	167.20	1.5	?	?
1518261994.00	41.241748467	-8.562291533	111.7	11.884	169.80	1.5	?	?
1518261995.00	41.241642517	-8.562272517	111.9	11.781	172.60	1.5	?	?
1518261996.00	41.241536000	-8.562258083	112.0	11.729	174.90	1.5	?	?
1518261997.00	41.241429000	-8.562246733	112.1	11.781	176.00	1.5	?	?
1518261998.00	41.241323917	-8.562242433	112.3	11.524	178.40	1.5	?	?
1518261999.00	41.241221283	-8.562241550	112.5	11.266	180.10	1.9	?	?
1518262000.00	41.241125317	-8.562245217	113.2	10.958	180.90	1.4	?	?
