,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
1793,1518258992.0,41.243968,-8.55485325,101.1,8.385,93.30,1.3,?,?
1794,1518258993.0,41.243948967,-8.55475915,101.3,8.231,113.10,1.3,?,?
1795,1518258994.0,41.24391175,-8.55466645,101.3,8.848,124.10,1.1,?,?
1796,1518258995.0,41.243869917,-8.554574733,101.4,9.157,122.00,1.1,?,?
1797,1518258996.0,41.24383995,-8.55447465,101.5,9.157,107.50,1.1,?,?
1798,1518258997.0,41.243833733,-8.554369633,101.4,9.106,87.60,1.1,?,?
1799,1518258998.0,41.243851417,-8.554266767,101.2,9.209,67.80,1.1,?,?
1800,1518258999.0,41.243891083,-8.554176717,100.9,9.209,47.40,1.1,?,?
1801,1518259000.0,41.243955933,-8.554111117,100.8,9.414,27.60,1.3,?,?
1802,1518259001.0,41.2440341,-8.554077367,100.8,9.569,9.90,1.3,?,?
1803,1518259002.0,41.244114133,-8.554079817,100.5,9.466,351.00,1.3,?,?
1804,1518259003.0,41.24419185,-8.55411565,100.3,9.569,332.20,1.3,?,?
1805,1518259004.0,41.244257583,-8.554183883,100.1,9.723,313.60,1.3,?,?
1806,1518259005.0,41.244297633,-8.554277083,99.9,9.620,293.40,1.4,?,?
1807,1518259006.0,41.244316133,-8.55438695,100.0,9.517,273.10,1.0,?,?
1808,1518259007.0,41.244306183,-8.554497667,99.9,9.363,253.60,1.0,?,?
1809,1518259008.0,41.2442661,-8.554594833,100.1,9.466,234.20,0.9,?,?
1810,1518259009.0,41.244203283,-8.554671767,100.1,9.672,219.40,0.8,?,?
1811,1518259010.0,41.244133183,-8.55474265,100.3,9.826,216.60,0.8,?,?
1812,1518259011.0,41.24406565,-8.554819183,100.5,9.980,224.80,0.8,?,?
1813,1518259012.0,41.2440082,-8.554911683,100.5,10.392,237.80,0.8,?,?
1814,1518259013.0,41.2439687,-8.5550237,100.3,10.855,251.00,0.8,?,?
1815,1518259014.0,41.243942917,-8.55515255,100.0,11.781,258.30,0.7,?,?
1816,1518259015.0,41.2439186,-8.555290583,99.7,12.244,257.70,0.7,?,?
1817,1518259016.0,41.24389405,-8.555429783,99.6,11.935,257.60,0.7,?,?
1818,1518259017.0,41.243869967,-8.55556395,99.8,11.524,257.40,0.7,?,?
1819,1518259018.0,41.243846117,-8.555697817,100.3,11.318,257.10,0.7,?,?
1820,1518259019.0,41.243823067,-8.555829867,100.8,11.318,257.20,0.7,?,?
1821,1518259020.0,41.24379945,-8.555963767,101.4,11.421,257.10,0.7,?,?
1822,1518259021.0,41.24377575,-8.556097483,101.9,11.575,256.60,0.7,?,?
1823,1518259022.0,41.2437518,-8.55623145,102.4,11.575,257.00,0.7,?,?
1824,1518259023.0,41.243728833,-8.556366933,102.9,11.729,257.30,0.7,?,?
1825,1518259024.0,41.243706167,-8.556497667,102.8,11.781,257.10,0.7,?,?
1826,1518259025.0,41.243683767,-8.556629767,102.8,11.884,257.80,0.7,?,?
1827,1518259026.0,41.2436608,-8.556767133,102.6,11.884,257.60,1.8,3.3,3.7
1828,1518259027.0,41.24363675,-8.556905717,102.4,11.832,256.90,1.8,3.3,3.7
1829,1518259028.0,41.243612283,-8.557044017,102.1,11.781,256.80,1.8,3.3,3.7
1830,1518259029.0,41.243587767,-8.557182967,101.6,11.935,257.00,1.8,3.3,3.7
1831,1518259030.0,41.243562833,-8.557323633,100.9,12.038,257.10,1.8,3.3,3.7
1832,1518259031.0,41.2435363,-8.55746785,100.0,12.141,257.20,1.8,3.3,3.7
1833,1518259032.0,41.243510283,-8.557612183,99.2,12.244,257.30,1.8,3.3,3.7
1834,1518259033.0,41.243484267,-8.557756367,98.4,12.244,257.10,1.8,3.3,3.7
1835,1518259034.0,41.243458067,-8.55790065,97.6,12.295,256.90,1.8,3.3,3.7
1836,1518259035.0,41.243432283,-8.558045067,96.9,12.398,257.10,1.8,3.3,3.7
1837,1518259036.0,41.243406533,-8.558190083,96.2,12.501,257.10,1.8,3.3,3.7
1838,1518259037.0,41.243380383,-8.558335267,95.5,12.501,256.70,1.8,3.3,3.7
1839,1518259038.0,41.24335405,-8.5584813,94.9,12.604,256.80,1.8,3.3,3.7
1840,1518259039.0,41.24332825,-8.558627833,94.2,12.604,257.20,1.8,3.3,3.7
1841,1518259040.0,41.243302717,-8.55877505,93.5,12.655,257.30,1.8,3.3,3.7
1842,1518259041.0,41.243277883,-8.558922833,92.9,12.707,257.60,1.8,3.3,3.7
1843,1518259042.0,41.243253383,-8.559069183,92.6,12.501,257.60,1.8,3.3,3.7
1844,1518259043.0,41.243229183,-8.559210783,92.9,11.987,257.40,1.8,3.3,3.7
1845,1518259044.0,41.243206133,-8.5593456,93.6,11.369,257.20,1.8,3.3,3.7
1846,1518259045.0,41.24318345,-8.55947705,94.3,11.266,257.00,1.8,3.3,3.7
1847,1518259046.0,41.243160367,-8.55960875,95.0,11.369,256.90,1.8,3.3,3.7
1848,1518259047.0,41.24313755,-8.55974205,95.7,11.575,257.20,1.8,3.3,3.7
1849,1518259048.0,41.243114617,-8.559876783,96.4,11.626,257.40,1.8,3.3,3.7
1850,1518259049.0,41.243091483,-8.560013233,97.3,11.626,257.30,1.5,2.0,2.5
1851,1518259050.0,41.24306805,-8.560149517,98.2,11.575,257.30,1.5,2.0,2.5
1852,1518259051.0,41.243045067,-8.560285167,99.0,11.575,257.50,1.5,2.0,2.5
1853,1518259052.0,41.24302145,-8.560420267,99.8,11.575,257.20,1.5,2.0,2.5
1854,1518259053.0,41.24299825,-8.56055575,100.6,11.626,257.40,1.5,2.0,2.5
1855,1518259054.0,41.24297405,-8.560690783,101.3,11.626,256.80,1.5,2.0,2.5
1856,1518259055.0,41.24294975,-8.560825983,102.1,11.626,256.80,1.5,2.0,2.5
1857,1518259056.0,41.2429254,-8.560961283,102.8,11.626,256.70,1.5,2.0,2.5
1858,1518259057.0,41.242901967,-8.5610966,103.6,11.626,257.20,1.5,2.0,2.5
1859,1518259058.0,41.242878883,-8.561231633,104.3,11.575,257.50,1.5,2.0,2.5
1860,1518259059.0,41.24285645,-8.561366517,105.1,11.626,257.60,1.5,2.0,2.5
1861,1518259060.0,41.24283405,-8.561501533,105.7,11.626,257.40,1.5,2.0,2.5
1862,1518259061.0,41.242809483,-8.561636167,106.3,11.678,255.90,1.9,2.0,2.8
1863,1518259062.0,41.242783067,-8.5617708,106.9,11.678,255.10,1.5,2.0,2.5
1864,1518259063.0,41.2427583,-8.561901117,107.2,10.958,256.20,1.5,2.0,2.5
1865,1518259064.0,41.24274305,-8.562024933,107.3,10.135,263.70,1.5,2.0,2.5
1866,1518259065.0,41.242749067,-8.56213895,107.3,9.414,278.60,1.5,2.0,2.5
1867,1518259066.0,41.242780483,-8.5622433,107.2,9.466,297.50,1.5,2.0,2.5
1868,1518259067.0,41.242824683,-8.5623418,107.2,9.929,302.70,1.5,2.0,2.5
1869,1518259068.0,41.242868817,-8.562445317,106.9,10.340,297.80,1.5,2.0,2.5
1870,1518259069.0,41.242889433,-8.562557783,106.6,10.237,281.50,1.5,2.0,2.5
1871,1518259070.0,41.242874267,-8.5626683,107.0,9.826,257.00,1.5,2.0,2.5
1872,1518259071.0,41.242837483,-8.5627729,106.8,9.774,236.50,1.5,2.0,2.5
1873,1518259072.0,41.242775867,-8.562856117,106.4,10.032,216.00,1.5,2.0,2.5
1874,1518259073.0,41.242696,-8.5629082,106.2,10.083,198.40,1.5,2.0,2.5
1875,1518259074.0,41.24260525,-8.562921633,106.3,10.237,178.70,1.5,2.0,2.5
1876,1518259075.0,41.242515017,-8.562890183,106.4,10.495,157.40,1.5,2.0,2.5
1877,1518259076.0,41.242433717,-8.562817683,107.0,11.061,139.30,1.5,2.0,2.5
1878,1518259077.0,41.242371583,-8.56271945,106.9,11.061,123.90,1.5,2.0,2.5
1879,1518259078.0,41.242315567,-8.562609217,106.9,11.061,121.70,1.5,2.0,2.5
1880,1518259079.0,41.2422498,-8.562510417,106.8,11.009,134.10,1.9,2.0,2.8
1881,1518259080.0,41.242168817,-8.562433233,107.2,11.061,149.30,1.5,2.0,2.5
1882,1518259081.0,41.2420734,-8.562381583,107.4,11.575,162.80,1.5,2.0,2.5
1883,1518259082.0,41.24197375,-8.5623491,108.1,11.575,169.30,1.5,2.0,2.5
1884,1518259083.0,41.2418727,-8.562315683,108.7,11.626,166.60,1.5,2.0,2.5
1885,1518259084.0,41.241769033,-8.562283517,109.2,11.884,168.00,1.5,2.0,2.5
1886,1518259085.0,41.241663783,-8.562260917,109.7,11.987,172.10,1.5,2.0,2.5
1887,1518259086.0,41.241558283,-8.562244517,110.3,11.884,174.70,1.5,2.0,2.5
1888,1518259087.0,41.241452167,-8.562234283,110.8,11.935,176.90,1.5,2.0,2.5
1889,1518259088.0,41.2413457,-8.562229817,111.5,11.781,179.20,1.5,2.0,2.5
1890,1518259089.0,41.24123995,-8.562227333,112.4,11.678,179.40,1.5,2.0,2.5
1891,1518259090.0,41.24113415,-8.562224,113.1,11.781,178.90,1.5,2.0,2.5
1892,1518259091.0,41.241026767,-8.562218933,113.9,11.884,178.60,1.5,2.0,2.5
1893,1518259092.0,41.240919783,-8.562216233,114.4,11.987,178.70,1.5,2.0,2.5
1894,1518259093.0,41.240812317,-8.56221415,115.0,11.987,178.90,1.5,2.0,2.5
1895,1518259094.0,41.240704533,-8.562211717,115.4,11.987,179.10,1.5,2.0,2.5
1896,1518259095.0,41.240596583,-8.562212267,115.7,11.987,181.20,1.5,2.0,2.5
1897,1518259096.0,41.240488767,-8.562221717,115.8,12.038,185.40,1.5,2.0,2.5
1898,1518259097.0,41.240382467,-8.562244983,115.8,11.987,191.60,1.5,2.0,2.5
1899,1518259098.0,41.240278283,-8.562284417,115.8,12.089,198.50,1.5,2.0,2.5
1900,1518259099.0,41.240178267,-8.562339,116.0,11.987,205.10,1.8,2.9,3.4
1901,1518259100.0,41.2400835,-8.56240695,116.1,11.987,212.20,1.8,2.9,3.4
1902,1518259101.0,41.239995233,-8.562489967,116.2,12.089,219.00,1.8,2.9,3.4
1903,1518259102.0,41.239914583,-8.56258685,116.1,12.089,225.50,1.8,2.9,3.4
1904,1518259103.0,41.239841033,-8.562693183,115.9,12.141,229.90,1.8,2.9,3.4
1905,1518259104.0,41.239773033,-8.562806167,115.5,12.141,232.90,1.8,2.9,3.4
1906,1518259105.0,41.2397082,-8.56292235,115.0,12.141,234.10,1.8,2.9,3.4
1907,1518259106.0,41.239644717,-8.563040783,114.4,12.141,235.00,1.8,2.9,3.4
1908,1518259107.0,41.239584817,-8.563162083,113.7,12.141,237.50,1.8,2.9,3.4
1909,1518259108.0,41.239541883,-8.563288,110.6,12.141,242.10,1.2,?,?
1910,1518259109.0,41.2395005,-8.563415367,108.9,12.141,245.20,1.1,?,?
1911,1518259110.0,41.239457033,-8.563550267,108.4,12.244,248.70,1.1,?,?
1912,1518259111.0,41.2394153,-8.563683833,108.0,12.295,250.30,1.3,?,?
1913,1518259112.0,41.239365883,-8.563825,108.6,12.347,252.50,1.4,?,?
1914,1518259113.0,41.239324083,-8.563963617,108.1,12.038,253.70,1.8,2.9,3.4
1915,1518259114.0,41.2392968,-8.564099883,107.2,11.729,255.90,1.7,?,?
1916,1518259115.0,41.239274183,-8.5642372,106.2,11.626,258.20,4.1,?,?
1917,1518259116.0,41.2392534,-8.56436885,106.0,11.215,259.20,9.0,?,?
1918,1518259117.0,41.239226783,-8.564490867,106.8,10.752,257.60,9.0,?,?
1919,1518259118.0,41.23916725,-8.564647017,109.1,12.089,252.90,3.8,?,?
1920,1518259119.0,41.23910835,-8.56481975,111.0,12.141,253.00,2.6,?,?
1921,1518259120.0,41.23906545,-8.564944017,112.2,12.038,249.40,2.4,?,?
1922,1518259121.0,41.239025717,-8.56506795,113.4,11.935,247.90,2.3,?,?
1923,1518259122.0,41.238974867,-8.565202217,115.0,11.884,246.20,1.7,?,?
1924,1518259123.0,41.238925433,-8.565332217,116.2,11.987,245.40,1.3,?,?
1925,1518259124.0,41.2388804,-8.565467417,116.7,11.935,245.40,1.3,?,?
1926,1518259125.0,41.23884215,-8.565597883,116.4,11.884,244.60,1.6,2.0,2.5
1927,1518259126.0,41.23880785,-8.565727317,115.3,11.781,244.80,1.6,2.0,2.5
1928,1518259127.0,41.238769433,-8.565848983,114.6,11.112,243.70,1.6,2.0,2.5
1929,1518259128.0,41.23873235,-8.565960167,114.1,10.032,243.20,1.6,2.0,2.5
1930,1518259129.0,41.238699833,-8.5660556,113.7,8.283,243.30,1.6,2.0,2.5
1931,1518259130.0,41.238673167,-8.5661284,113.5,6.173,243.00,1.6,2.0,2.5
1932,1518259131.0,41.238653567,-8.566180917,113.2,4.373,240.80,1.5,2.0,2.5
1933,1518259132.0,41.23862795,-8.56620935,112.7,3.550,208.70,1.5,2.0,2.5
1934,1518259133.0,41.238602133,-8.566210117,112.3,3.292,162.80,1.5,2.0,2.5
1935,1518259134.0,41.238589467,-8.5661963,111.8,2.161,132.90,1.5,2.0,2.5
1936,1518259135.0,41.238584683,-8.56618995,111.4,0.257,97.40,1.5,2.0,2.5
1937,1518259136.0,41.238586,-8.56618875,111.1,0.463,332.40,1.5,2.0,2.5
1938,1518259137.0,41.238594367,-8.566187517,110.9,1.286,357.10,1.5,2.0,2.5
1939,1518259138.0,41.2386053,-8.5661864,110.8,1.492,347.90,1.5,2.0,2.5
1940,1518259139.0,41.2386126,-8.56619005,110.6,0.926,314.10,1.9,2.0,2.8
1941,1518259140.0,41.238612767,-8.56618845,110.3,0.514,126.10,1.5,2.0,2.5
1942,1518259141.0,41.2386088,-8.566162567,110.1,3.035,98.70,1.5,2.0,2.5
1943,1518259142.0,41.238612583,-8.566119217,109.8,4.218,79.30,1.5,2.0,2.5
1944,1518259143.0,41.238628333,-8.566068583,109.6,4.733,63.90,1.5,2.0,2.5
1945,1518259144.0,41.238654383,-8.56601635,109.4,5.762,56.10,1.5,2.0,2.5
1946,1518259145.0,41.238689433,-8.565946817,109.2,7.922,57.60,1.5,2.0,2.5
1947,1518259146.0,41.23873465,-8.56585445,109.0,10.135,58.70,1.9,2.0,2.8
1948,1518259147.0,41.238784417,-8.565744083,108.9,11.061,60.30,1.9,2.0,2.8
1949,1518259148.0,41.23883385,-8.565628433,108.8,11.369,61.90,1.9,2.0,2.8
1950,1518259149.0,41.2388847,-8.565501683,108.8,12.398,63.40,1.9,2.0,2.8
1951,1518259150.0,41.238934083,-8.565366583,108.7,12.758,64.70,1.5,2.0,2.5
1952,1518259151.0,41.238980183,-8.56523035,108.7,12.552,66.00,1.5,2.0,2.5
1953,1518259152.0,41.2390205,-8.565094917,108.7,12.244,68.10,1.5,2.0,2.5
1954,1518259153.0,41.23906195,-8.564963233,108.5,12.038,68.20,1.1,?,?
1955,1518259154.0,41.23910295,-8.564830617,107.9,12.089,68.60,1.3,?,?
1956,1518259155.0,41.239145383,-8.5646988,107.8,11.987,69.10,1.5,2.0,2.5
1957,1518259156.0,41.239180567,-8.564565383,108.0,11.832,71.60,1.5,2.0,2.5
1958,1518259157.0,41.239214083,-8.564433233,108.4,11.524,72.20,1.5,2.0,2.5
1959,1518259158.0,41.239245883,-8.564301667,109.0,11.472,72.90,1.7,?,?
1960,1518259159.0,41.239278617,-8.564171217,109.7,11.472,72.80,1.9,?,?
1961,1518259160.0,41.239309383,-8.56404425,110.9,11.575,73.80,5.4,?,?
1962,1518259161.0,41.2393403,-8.563920717,111.3,11.369,77.00,1.8,?,?
1963,1518259162.0,41.239376433,-8.5637955,110.4,11.626,74.80,1.8,?,?
1964,1518259163.0,41.23940725,-8.563655,111.6,11.678,73.20,1.9,2.0,2.8
1965,1518259164.0,41.239443433,-8.5635176,112.6,11.729,69.80,1.9,2.0,2.8
1966,1518259165.0,41.239487917,-8.563387083,113.5,11.935,64.60,1.9,2.0,2.8
1967,1518259166.0,41.239535917,-8.56325985,114.3,11.884,61.90,1.9,2.0,2.8
1968,1518259167.0,41.239606,-8.56314085,114.1,11.832,57.90,1.3,?,?
1969,1518259168.0,41.2396814,-8.56301165,115.2,12.038,55.60,1.3,?,?
1970,1518259169.0,41.2397466,-8.562892767,115.5,12.089,53.60,1.3,?,?
1971,1518259170.0,41.239812067,-8.56277765,115.7,12.038,51.90,1.3,?,?
1972,1518259171.0,41.2398789,-8.56266555,115.7,12.089,49.90,1.3,?,?
1973,1518259172.0,41.23995115,-8.562557917,115.7,12.089,46.30,1.3,?,?
1974,1518259173.0,41.240031283,-8.562459117,115.8,12.089,40.70,2.0,3.4,3.9
1975,1518259174.0,41.24011685,-8.5623749,116.0,12.089,33.40,1.9,2.0,2.8
1976,1518259175.0,41.240210133,-8.5623042,116.2,12.192,26.60,1.9,2.0,2.8
1977,1518259176.0,41.240309067,-8.56224955,116.2,12.192,19.40,1.9,2.0,2.8
1978,1518259177.0,41.240412383,-8.562212633,116.1,12.192,12.10,2.0,3.4,3.9
1979,1518259178.0,41.24051735,-8.562191667,115.9,12.192,5.90,1.9,2.0,2.8
1980,1518259179.0,41.240623167,-8.562182617,115.5,12.089,1.80,1.9,2.0,2.8
1981,1518259180.0,41.240730617,-8.562182317,115.2,12.141,358.90,1.9,2.0,2.8
1982,1518259181.0,41.240838083,-8.562183183,114.6,12.141,359.00,1.9,2.0,2.8
1983,1518259182.0,41.240945883,-8.562184367,114.0,12.192,359.10,1.9,2.0,2.8
1984,1518259183.0,41.241053883,-8.5621867,113.5,12.141,359.00,1.9,2.0,2.8
1985,1518259184.0,41.2411618,-8.562189183,112.8,12.141,358.80,1.9,2.0,2.8
1986,1518259185.0,41.241269783,-8.562192067,112.0,12.141,358.90,1.9,2.0,2.8
1987,1518259186.0,41.241375783,-8.56219665,111.0,12.089,358.50,0.8,?,?
1988,1518259187.0,41.241483,-8.562195367,109.3,12.038,357.90,0.8,?,?
1989,1518259188.0,41.241590967,-8.56220585,108.8,12.038,354.90,1.9,2.0,2.8
1990,1518259189.0,41.241698117,-8.562224167,108.4,11.935,351.40,1.9,2.0,2.8
1991,1518259190.0,41.241804217,-8.562250983,108.0,11.987,347.80,1.9,2.0,2.8
1992,1518259191.0,41.24190845,-8.5622849,107.6,11.987,345.00,1.9,2.0,2.8
1993,1518259192.0,41.242012217,-8.56232275,107.0,11.935,344.10,1.9,2.0,2.8
1994,1518259193.0,41.24211245,-8.56236095,106.4,11.369,343.90,1.9,2.0,2.8
1995,1518259194.0,41.242203667,-8.562393383,105.9,10.032,346.80,1.9,2.0,2.8
1996,1518259195.0,41.2422895,-8.56239845,105.7,9.363,4.10,1.9,2.0,2.8
1997,1518259196.0,41.2423694,-8.562368583,105.4,9.414,23.20,1.9,2.0,2.8
1998,1518259197.0,41.242444567,-8.562315783,105.3,9.569,32.70,1.9,2.0,2.8
1999,1518259198.0,41.242520367,-8.56225895,105.1,9.723,31.00,1.9,2.0,2.8
2000,1518259199.0,41.242594633,-8.5622023,105.1,9.620,33.10,1.9,2.0,2.8
2001,1518259200.0,41.242660417,-8.56213235,105.2,9.517,43.50,1.9,2.0,2.8
2002,1518259201.0,41.242711533,-8.56204175,105.2,9.826,59.90,1.9,2.0,2.8
2003,1518259202.0,41.24274275,-8.561928767,105.1,10.649,75.80,1.9,2.0,2.8
2004,1518259203.0,41.2427671,-8.561798917,104.9,11.781,78.70,1.9,2.0,2.8
2005,1518259204.0,41.242792117,-8.5616574,104.4,12.552,77.60,1.9,2.0,2.8
2006,1518259205.0,41.242818033,-8.561507533,103.8,13.118,77.30,2.3,3.0,3.7
2007,1518259206.0,41.242844567,-8.5613527,103.0,13.376,77.40,2.3,3.0,3.7
2008,1518259207.0,41.24287135,-8.561194933,102.3,13.684,77.50,2.3,3.0,3.7
2009,1518259208.0,41.242898483,-8.561037533,101.5,13.530,77.50,2.3,3.0,3.7
2010,1518259209.0,41.242926067,-8.560880883,100.8,13.427,77.00,2.3,3.0,3.7
2011,1518259210.0,41.242953117,-8.56072465,100.0,13.376,77.00,2.3,3.0,3.7
2012,1518259211.0,41.2429798,-8.56056885,99.2,13.324,77.20,2.3,3.0,3.7
2013,1518259212.0,41.243006517,-8.560412967,98.5,13.376,77.20,2.3,3.0,3.7
2014,1518259213.0,41.243033517,-8.560257767,97.8,13.376,77.00,2.3,3.0,3.7
2015,1518259214.0,41.243060783,-8.560103017,97.0,13.273,76.80,2.3,3.0,3.7
2016,1518259215.0,41.243087433,-8.559948317,96.3,13.273,77.20,2.3,3.0,3.7
2017,1518259216.0,41.243113533,-8.559794467,95.6,13.118,77.30,2.3,3.0,3.7
2018,1518259217.0,41.24313945,-8.5596444,94.9,12.707,77.10,2.3,3.0,3.7
2019,1518259218.0,41.24316375,-8.559501267,94.3,11.935,77.30,2.3,3.0,3.7
2020,1518259219.0,41.243186583,-8.559366967,93.6,11.215,77.30,2.3,3.0,3.7
2021,1518259220.0,41.243209183,-8.559234633,93.0,11.421,76.90,2.3,3.0,3.7
2022,1518259221.0,41.243232967,-8.559098483,92.9,11.781,76.50,2.3,3.0,3.7
2023,1518259222.0,41.243256933,-8.55896215,93.1,11.626,76.70,2.3,3.0,3.7
2024,1518259223.0,41.243280483,-8.558828217,93.7,11.369,76.70,2.3,3.0,3.7
2025,1518259224.0,41.243303783,-8.558695383,94.4,11.369,76.70,2.3,3.0,3.7
2026,1518259225.0,41.243326683,-8.558561717,95.2,11.472,77.10,2.3,3.0,3.7
2027,1518259226.0,41.243349533,-8.558426233,95.9,11.678,77.30,2.3,3.0,3.7
2028,1518259227.0,41.243372167,-8.558289533,96.7,11.729,77.60,2.3,3.0,3.7
2029,1518259228.0,41.243395433,-8.5581522,97.4,11.781,77.20,2.3,3.0,3.7
2030,1518259229.0,41.2434185,-8.558014667,98.1,11.781,77.40,2.3,3.0,3.7
2031,1518259230.0,41.243441433,-8.5578764,98.8,11.832,77.50,2.3,3.0,3.7
2032,1518259231.0,41.243464283,-8.557738133,99.6,11.884,77.50,2.3,3.0,3.7
2033,1518259232.0,41.243487517,-8.557599967,100.4,11.832,77.30,2.3,3.0,3.7
