,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
26918,51.92125,-2.146785,70,23.06,13.0,204.4,,16 / 24,2691845,2019-08-16 12:14:16:214,-0.183,-0.0614,10.0146,-0.0567,-0.0161,9.8065,0.0011,-0.0287,0.0117,-26.79,13.3,2.25,205.86,3.18,0.44
26919,51.92125,-2.146785,70,23.06,13.0,204.4,,16 / 24,2691945,2019-08-16 12:14:16:314,0.0487,-0.0751,9.7129,0.0042,0.0101,9.8066,0.0213,0.0203,0.0181,-26.79,13.3,2.25,205.86,3.18,0.44
26920,51.92125,-2.146785,70,23.06,13.0,204.4,,16 / 24,2692046,2019-08-16 12:14:16:415,0.1741,0.0701,9.0298,0.0123,0.0257,9.8066,-0.0447,-0.0085,-0.0064,-26.11,14.25,3.88,208.6,3.22,0.48
26921,51.92125,-2.146785,70,23.06,13.0,204.4,,16 / 24,2692146,2019-08-16 12:14:16:515,0.2619,0.1393,9.7213,0.0197,0.0185,9.8066,-0.033,-0.0309,0.0117,-26.59,13.54,3.08,208.6,3.22,0.48
26922,51.92102,-2.146922,69,24.34,12.0,202.5,,16 / 24,2692245,2019-08-16 12:14:16:614,0.4869,-0.0885,10.2528,0.0238,-0.0135,9.8066,-0.0085,0.0085,0.0159,-26.46,13.76,3.24,208.53,3.31,0.35
26923,51.92102,-2.146922,69,24.34,12.0,202.5,,16 / 24,2692345,2019-08-16 12:14:16:714,0.1882,0.0594,9.2892,0.0099,-0.0166,9.8066,-0.0085,0.0085,0.0159,-26.46,13.76,3.24,208.53,3.31,0.35
26924,51.92102,-2.146922,69,24.34,12.0,202.5,,16 / 24,2692445,2019-08-16 12:14:16:814,0.2385,-0.0855,10.6939,-0.0131,0.0092,9.8066,-0.0202,0.0277,0.0085,-26.92,13.02,2.44,205.86,3.31,0.23
26925,51.92102,-2.146922,69,24.34,12.0,202.5,,16 / 24,2692545,2019-08-16 12:14:16:914,0.0569,0.0377,9.7755,0.0088,-0.0101,9.8066,-0.0128,0.0011,0.0287,-26.58,13.53,3.19,207.62,3.27,0.32
26926,51.92102,-2.146922,69,24.34,12.0,202.5,,16 / 24,2692645,2019-08-16 12:14:17:014,0.4599,-0.0571,9.8373,0.0218,0.0071,9.8066,0.0384,-0.0032,0.001,-26.58,13.53,3.19,207.63,3.4,0.29
26927,51.92102,-2.146922,69,24.34,12.0,202.5,,16 / 24,2692745,2019-08-16 12:14:17:114,0.4201,0.1574,8.971,0.0265,0.0122,9.8066,-0.0117,0.0107,-0.0075,-26.58,13.53,3.19,207.63,3.4,0.29
26928,51.92102,-2.146922,69,24.34,12.0,202.5,,16 / 24,2692845,2019-08-16 12:14:17:214,0.2531,0.0336,9.0965,0.0286,-0.0032,9.8066,-0.0011,-0.0224,0.0106,-26.46,13.76,3.24,208.54,3.57,0.28
26929,51.92102,-2.146922,69,24.34,12.0,202.5,,16 / 24,2692946,2019-08-16 12:14:17:315,0.3542,0.0531,9.0023,0.0254,0.0048,9.8066,0.0522,0.0075,0.0085,-26.46,13.76,3.24,208.55,3.71,0.24
26930,51.92102,-2.146922,69,24.34,12.0,202.5,,16 / 24,2693045,2019-08-16 12:14:17:414,-0.3377,0.5857,10.5152,-0.0066,0.0135,9.8066,-0.0202,0.0512,0.0095,-26.46,13.76,3.24,208.55,3.71,0.24
26931,51.92102,-2.146922,69,24.34,12.0,202.5,,16 / 24,2693145,2019-08-16 12:14:17:514,-0.3737,0.6099,10.4681,-0.0339,0.0182,9.8066,-0.0202,0.0512,0.0095,-26.57,13.53,3.3,207.65,3.59,0.43
26932,51.9208,-2.147011,67,24.46,11.0,201.7,,16 / 24,2693245,2019-08-16 12:14:17:614,-0.1451,0.0921,10.7089,-0.0361,0.0074,9.8066,-0.0533,0.0693,0.0617,-26.57,13.53,3.3,207.65,3.59,0.43
26933,51.9208,-2.147011,67,24.46,11.0,201.7,,16 / 24,2693345,2019-08-16 12:14:17:714,-0.248,0.3101,9.2848,-0.0101,0.0107,9.8066,0.0192,-0.0064,0.0085,-26.79,13.3,2.36,205.88,3.42,0.56
26934,51.9208,-2.147011,67,24.46,11.0,201.7,,16 / 24,2693445,2019-08-16 12:14:17:814,-0.3112,0.4511,9.9439,0.0008,0.0283,9.8066,0.0064,-0.0085,0.0138,-27.09,12.48,3.2,204.19,3.4,0.64
26935,51.9208,-2.147011,67,24.46,11.0,201.7,,16 / 24,2693545,2019-08-16 12:14:17:914,-0.3699,0.2368,10.1289,0.0151,0.0582,9.8065,0.0256,-0.0895,0.0117,-26.7,13.25,3.4,204.19,3.4,0.64
26936,51.9208,-2.147011,67,24.46,11.0,201.7,,16 / 24,2693645,2019-08-16 12:14:18:014,-0.3879,0.3099,10.2863,-0.0143,0.0228,9.8066,0.0458,0.0075,0.0234,-26.7,13.25,3.4,205.98,3.62,0.92
26937,51.9208,-2.147011,67,24.46,11.0,201.7,,16 / 24,2693745,2019-08-16 12:14:18:114,-0.4356,0.4324,10.3915,-0.0392,0.0553,9.8064,0.0256,0.0533,0.0138,-26.7,13.25,3.4,205.98,3.62,0.92
26938,51.9208,-2.147011,67,24.46,11.0,201.7,,16 / 24,2693846,2019-08-16 12:14:18:215,-0.6442,0.3787,10.3905,-0.0362,0.0229,9.8066,-0.0458,0.0554,0.0149,-26.57,13.53,3.3,207.71,3.55,1.31
26939,51.9208,-2.147011,67,24.46,11.0,201.7,,16 / 24,2693945,2019-08-16 12:14:18:314,-0.3157,0.0294,10.056,-0.0826,0.0143,9.8063,-0.0458,0.0554,0.0149,-26.98,12.73,3.16,207.71,3.55,1.31
26940,51.9208,-2.147011,67,24.46,11.0,201.7,,16 / 24,2694045,2019-08-16 12:14:18:414,-0.1229,-0.0119,9.4252,-0.1033,0.0003,9.8061,-0.0032,0.0139,0.0138,-27.44,11.69,3.17,204.24,3.02,1.59
26941,51.9208,-2.147011,67,24.46,11.0,201.7,,16 / 24,2694145,2019-08-16 12:14:18:514,-0.3307,-0.1114,10.4228,0.0118,0.0023,9.8066,0.0245,0.0235,0.0127,-27.44,11.69,3.17,204.24,3.02,1.59
26942,51.920612,-2.147155,68,24.21,12.0,202.4,,15 / 24,2694245,2019-08-16 12:14:18:614,0.2614,-0.6687,8.8009,0.0165,-0.0185,9.8066,-0.0618,0.0437,0.0063,-27.13,12.2,3.88,204.35,3.22,1.58
26943,51.920612,-2.147155,68,24.21,12.0,202.4,,15 / 24,2694345,2019-08-16 12:14:18:714,-0.1621,-0.0445,10.2017,0.0104,-0.0224,9.8066,-0.0138,-0.0192,0.0159,-26.89,12.72,3.84,206.09,3.26,1.44
26944,51.920612,-2.147155,68,24.21,12.0,202.4,,15 / 24,2694445,2019-08-16 12:14:18:814,-0.0233,-0.2565,10.5062,0.0159,-0.0287,9.8066,-0.0074,-0.0085,0.001,-26.37,13.74,3.95,208.68,3.27,1.25
26945,51.920612,-2.147155,68,24.21,12.0,202.4,,15 / 24,2694546,2019-08-16 12:14:18:915,-0.0447,-0.0941,9.8505,-0.0174,0.0078,9.8066,0.0224,0.0607,0.017,-26.28,13.69,4.7,208.78,3.2,1.34
26946,51.920612,-2.147155,68,24.21,12.0,202.4,,15 / 24,2694646,2019-08-16 12:14:19:015,0.1302,-0.0816,9.9406,-0.0278,-0.0119,9.8066,-0.0053,-0.0202,0.0106,-26.28,13.69,4.7,208.78,3.2,1.34
26947,51.920612,-2.147155,68,24.21,12.0,202.4,,15 / 24,2694746,2019-08-16 12:14:19:115,0.1394,0.0334,10.328,-0.025,-0.0019,9.8066,-0.0053,-0.0202,0.0106,-26.56,13.52,3.41,207.68,3.03,1.36
26948,51.920612,-2.147155,68,24.21,12.0,202.4,,15 / 24,2694845,2019-08-16 12:14:19:214,-0.0207,-0.0938,9.9238,-0.0081,0.0043,9.8066,0.0064,-0.0053,0.0095,-27.08,12.78,1.83,205.89,3.0,1.4
26949,51.920612,-2.147155,68,24.21,12.0,202.4,,15 / 24,2694945,2019-08-16 12:14:19:314,-0.0155,-0.0984,9.8641,0.0076,-0.0178,9.8066,-0.032,-0.0341,-0.0022,-27.08,12.78,1.83,205.89,3.0,1.4
26950,51.920612,-2.147155,68,24.21,12.0,202.4,,15 / 24,2695045,2019-08-16 12:14:19:414,0.4435,-0.2741,8.6104,0.0182,-0.016,9.8066,0.0213,0.0277,0.0053,-26.96,12.72,3.38,205.97,2.99,1.29
26951,51.920612,-2.147155,68,24.21,12.0,202.4,,15 / 24,2695145,2019-08-16 12:14:19:514,0.4389,-0.1871,9.1926,0.0181,-0.0023,9.8066,-0.0181,0.0181,0.0266,-26.76,13.28,2.72,205.96,3.09,1.1
26952,51.920403,-2.147297,69,24.12,12.0,201.9,,15 / 24,2695245,2019-08-16 12:14:19:614,-0.2003,0.075,10.2207,0.0276,0.0011,9.8066,0.049,0.0224,0.0117,-26.76,13.28,2.72,205.96,3.09,1.1
26953,51.920403,-2.147297,69,24.12,12.0,201.9,,15 / 24,2695345,2019-08-16 12:14:19:714,0.1311,0.5266,9.4001,-0.0259,0.0079,9.8066,0.049,0.0224,0.0117,-26.81,13.31,2.02,205.89,3.24,1.04
26954,51.920403,-2.147297,69,24.12,12.0,201.9,,15 / 24,2695445,2019-08-16 12:14:19:814,-0.0835,0.371,9.7568,-0.0188,-0.0008,9.8066,0.0128,0.0064,0.0191,-26.9,13.01,2.66,205.97,3.12,1.15
26955,51.920403,-2.147297,69,24.12,12.0,201.9,,15 / 24,2695545,2019-08-16 12:14:19:914,-0.1163,-0.0003,9.7645,-0.0117,-0.0041,9.8066,-0.0341,0.0053,0.0042,-26.9,13.01,2.66,205.97,3.12,1.15
26956,51.920403,-2.147297,69,24.12,12.0,201.9,,15 / 24,2695645,2019-08-16 12:14:20:014,0.1655,0.0103,9.4543,0.0286,-0.0073,9.8066,-0.0224,-0.0149,0.0106,-27.38,12.24,0.39,203.98,3.05,1.16
26957,51.920403,-2.147297,69,24.12,12.0,201.9,,15 / 24,2695745,2019-08-16 12:14:20:114,0.3917,-0.1065,9.6386,0.0442,-0.0118,9.8065,0.0245,0.0394,0.0127,-27.25,12.49,1.2,203.98,3.05,1.16
26958,51.920403,-2.147297,69,24.12,12.0,201.9,,15 / 24,2695845,2019-08-16 12:14:20:214,-0.0968,-0.1183,10.2689,0.0036,-0.0146,9.8066,-0.016,0.0043,0.0063,-26.95,13.04,1.87,205.89,3.26,0.99
26959,51.920403,-2.147297,69,24.12,12.0,201.9,,15 / 24,2695945,2019-08-16 12:14:20:314,0.4775,-0.0923,9.2729,0.0004,-0.02,9.8066,0.0128,-0.0245,0.0095,-27.71,11.42,1.22,205.89,3.26,0.99
26960,51.920403,-2.147297,69,24.12,12.0,201.9,,15 / 24,2696045,2019-08-16 12:14:20:414,-0.0936,-0.1557,10.218,-0.0033,-0.0223,9.8066,0.0213,0.0139,0.0223,-27.17,12.57,2.0,205.88,3.18,0.88
26961,51.920403,-2.147297,69,24.12,12.0,201.9,,15 / 24,2696146,2019-08-16 12:14:20:515,-0.015,0.2026,9.9212,0.0118,0.0068,9.8066,0.0213,0.0139,0.0223,-27.42,11.99,2.02,204.13,3.26,0.88
26962,51.92016,-2.147373,69,24.71,11.0,200.1,,15 / 24,2696246,2019-08-16 12:14:20:615,-0.2732,0.1804,9.6692,0.0102,-0.0018,9.8066,0.0117,0.0288,0.017,-27.42,11.99,2.02,204.13,3.26,0.88
26963,51.92016,-2.147373,69,24.71,11.0,200.1,,15 / 24,2696345,2019-08-16 12:14:20:714,-0.1388,0.0828,10.105,-0.0012,0.0042,9.8067,-0.0138,-0.0415,0.0298,-27.36,11.97,2.82,204.21,3.26,0.91
26964,51.92016,-2.147373,69,24.71,11.0,200.1,,15 / 24,2696445,2019-08-16 12:14:20:814,0.0092,-0.0843,9.2877,-0.0045,-0.0096,9.8066,0.0192,0.0075,-0.0011,-26.89,13.01,2.77,204.21,3.26,0.91
26965,51.92016,-2.147373,69,24.71,11.0,200.1,,15 / 24,2696546,2019-08-16 12:14:20:915,-0.1606,0.1313,10.0774,0.0001,0.0063,9.8066,0.0288,0.0277,0.0021,-27.31,12.25,2.06,204.13,3.22,0.87
26966,51.92016,-2.147373,69,24.71,11.0,200.1,,15 / 24,2696645,2019-08-16 12:14:21:014,0.1264,0.0052,9.4055,0.008,0.0129,9.8066,-0.016,-0.0266,-0.0011,-27.29,12.31,1.96,204.13,3.29,0.92
26967,51.92016,-2.147373,69,24.71,11.0,200.1,,15 / 24,2696746,2019-08-16 12:14:21:115,-0.3608,0.1674,10.1267,0.0077,-0.011,9.8066,0.0202,0.0032,0.0064,-27.23,12.29,2.74,204.13,3.29,0.92
26968,51.92016,-2.147373,69,24.71,11.0,200.1,,15 / 24,2696845,2019-08-16 12:14:21:214,-0.1593,0.0582,10.1687,0.0366,-0.0323,9.8065,-0.0074,0.0075,-0.0118,-27.23,12.29,2.74,204.13,3.29,0.92
26969,51.92016,-2.147373,69,24.71,11.0,200.1,,15 / 24,2696945,2019-08-16 12:14:21:314,0.3276,-0.3272,9.4585,0.0335,-0.0268,9.8066,-0.0074,0.0075,-0.0118,-27.36,11.97,2.82,204.2,3.41,0.66
26970,51.92016,-2.147373,69,24.71,11.0,200.1,,15 / 24,2697045,2019-08-16 12:14:21:414,-0.0657,-0.1285,9.3162,0.068,-0.0671,9.8062,-0.0405,-0.0437,-0.0022,-27.04,12.83,2.04,205.87,3.61,0.14
26971,51.92016,-2.147373,69,24.71,11.0,200.1,,15 / 24,2697146,2019-08-16 12:14:21:515,-0.0381,-0.3061,10.0986,0.0276,-0.0485,9.8065,0.0011,0.0288,0.0,-26.98,12.81,2.85,205.87,3.61,0.14
26972,51.91994,-2.147494,68,24.7,11.0,199.7,,15 / 24,2697245,2019-08-16 12:14:21:614,0.0167,-0.154,9.3026,0.0469,-0.077,9.8062,0.0266,0.0416,-0.0032,-27.46,12.01,1.33,204.05,3.66,-0.39
26973,51.91994,-2.147494,68,24.7,11.0,199.7,,15 / 24,2697346,2019-08-16 12:14:21:715,-0.047,0.1364,9.2236,0.0195,-0.02,9.8066,0.0,-0.0479,-0.0118,-27.42,11.99,2.13,204.05,3.66,-0.39
26974,51.91994,-2.147494,68,24.7,11.0,199.7,,15 / 24,2697445,2019-08-16 12:14:21:814,-0.1361,-0.0008,9.3969,-0.0041,-0.0132,9.8066,0.0298,0.033,-0.0054,-27.42,11.99,2.13,204.08,3.72,-0.54
26975,51.91994,-2.147494,68,24.7,11.0,199.7,,15 / 24,2697546,2019-08-16 12:14:21:915,-0.1429,-0.1664,9.9285,-0.009,-0.0343,9.8066,0.0011,0.0032,-0.0022,-27.42,11.99,2.13,204.08,3.72,-0.54
26976,51.91994,-2.147494,68,24.7,11.0,199.7,,15 / 24,2697646,2019-08-16 12:14:22:015,-0.4177,0.1712,10.0912,0.0079,-0.0053,9.8066,0.0011,0.0032,-0.0022,-27.42,11.99,2.13,204.07,3.59,-0.7
26977,51.91994,-2.147494,68,24.7,11.0,199.7,,15 / 24,2697745,2019-08-16 12:14:22:114,0.2641,-0.182,8.808,0.0301,-0.0145,9.8066,-0.0373,-0.0703,-0.0075,-27.42,11.99,2.13,204.06,3.71,-0.85
26978,51.91994,-2.147494,68,24.7,11.0,199.7,,15 / 24,2697846,2019-08-16 12:14:22:215,-0.0405,0.0375,9.7554,0.0042,-0.0147,9.8066,0.0256,0.0075,-0.0086,-27.29,11.93,3.62,204.1,3.7,-0.94
26979,51.91994,-2.147494,68,24.7,11.0,199.7,,15 / 24,2697945,2019-08-16 12:14:22:314,-0.797,0.0468,10.7032,-0.0118,-0.009,9.8066,0.0032,0.0522,0.0341,-27.29,11.93,3.62,204.1,3.7,-0.94
26980,51.91994,-2.147494,68,24.7,11.0,199.7,,15 / 24,2698045,2019-08-16 12:14:22:414,0.042,0.0115,9.1517,-0.0009,0.0079,9.8066,-0.0138,-0.0501,-0.0118,-27.35,11.96,2.94,204.07,3.62,-0.96
26981,51.91994,-2.147494,68,24.7,11.0,199.7,,15 / 24,2698145,2019-08-16 12:14:22:514,-0.2006,0.3312,9.8931,0.0069,0.0293,9.8066,0.0234,0.0298,-0.0181,-27.27,11.93,3.73,204.12,3.72,-0.82
26982,51.919735,-2.147623,68,24.69,10.0,199.9,,15 / 24,2698245,2019-08-16 12:14:22:614,-0.1855,0.131,9.3904,0.0076,0.0064,9.8066,-0.0128,0.0554,0.0,-27.27,11.93,3.73,204.12,3.72,-0.82
26983,51.919735,-2.147623,68,24.69,10.0,199.9,,15 / 24,2698346,2019-08-16 12:14:22:715,-0.0701,0.0552,10.3272,-0.0053,-0.0106,9.8066,-0.0085,-0.0202,0.0032,-27.46,12.01,1.33,204.04,3.78,-0.8
26984,51.919735,-2.147623,68,24.69,10.0,199.9,,15 / 24,2698445,2019-08-16 12:14:22:814,-0.0126,-0.2562,10.0022,-0.0036,-0.0181,9.8066,-0.0085,-0.0202,0.0032,-27.34,12.27,1.47,204.04,3.73,-0.85
26985,51.919735,-2.147623,68,24.69,10.0,199.9,,15 / 24,2698545,2019-08-16 12:14:22:914,0.0091,0.1201,10.0771,0.0052,-0.0198,9.8066,-0.0075,-0.0053,0.0149,-26.75,13.43,2.08,205.82,3.71,-0.97
26986,51.919735,-2.147623,68,24.69,10.0,199.9,,15 / 24,2698646,2019-08-16 12:14:23:015,0.0307,0.0067,9.1078,-0.0127,0.0189,9.8066,0.0213,0.0234,0.0181,-26.75,13.43,2.08,205.82,3.71,-0.97
26987,51.919735,-2.147623,68,24.69,10.0,199.9,,15 / 24,2698745,2019-08-16 12:14:23:114,0.2005,0.1375,8.6775,-0.0088,0.0297,9.8066,0.0043,0.0171,0.0127,-27.1,12.54,2.88,205.85,3.69,-0.83
26988,51.919735,-2.147623,68,24.69,10.0,199.9,,15 / 24,2698845,2019-08-16 12:14:23:214,0.2866,0.0719,9.9123,0.0123,0.013,9.8066,0.0469,0.0053,-0.0011,-26.67,13.39,3.03,205.87,3.72,-0.66
26989,51.919735,-2.147623,68,24.69,10.0,199.9,,15 / 24,2698946,2019-08-16 12:14:23:315,0.3187,0.1645,10.2196,0.0285,0.0529,9.8065,-0.032,-0.065,0.0095,-27.16,12.57,2.05,205.86,4.0,-0.45
26990,51.919735,-2.147623,68,24.69,10.0,199.9,,15 / 24,2699046,2019-08-16 12:14:23:415,0.5225,0.1134,9.6171,0.0035,0.0234,9.8066,-0.0277,-0.0053,0.033,-27.16,12.57,2.05,205.86,4.0,-0.45
26991,51.919735,-2.147623,68,24.69,10.0,199.9,,15 / 24,2699146,2019-08-16 12:14:23:515,0.1453,0.2942,10.3219,-0.0078,0.0111,9.8066,-0.0277,-0.0053,0.033,-26.6,13.36,3.73,205.97,4.08,-0.34
26992,51.91953,-2.14775,69,24.39,10.0,200.5,,14 / 23,2699245,2019-08-16 12:14:23:614,0.3045,-0.088,9.726,-0.0055,-0.0045,9.8066,0.0266,-0.0213,0.0042,-26.82,13.11,2.96,205.93,4.02,-0.16
26993,51.91953,-2.14775,69,24.39,10.0,200.5,,14 / 23,2699346,2019-08-16 12:14:23:715,0.2767,0.0695,9.778,-0.0001,-0.0122,9.8066,-0.0277,0.0362,0.0138,-27.48,11.69,2.84,204.17,3.98,-0.17
26994,51.91953,-2.14775,69,24.39,10.0,200.5,,14 / 23,2699446,2019-08-16 12:14:23:815,-0.1016,-0.2782,9.7116,-0.0211,-0.0205,9.8066,-0.0224,0.0277,0.017,-26.9,12.45,4.62,204.17,3.98,-0.17
26995,51.91953,-2.14775,69,24.39,10.0,200.5,,14 / 23,2699546,2019-08-16 12:14:23:915,0.19,-0.2235,10.0004,-0.0377,-0.0161,9.8066,0.0277,0.0032,0.0085,-26.9,12.45,4.62,204.17,3.98,-0.17
26996,51.91953,-2.14775,69,24.39,10.0,200.5,,14 / 23,2699646,2019-08-16 12:14:24:015,0.1625,0.0733,9.5284,-0.0018,0.0283,9.8066,0.016,0.0053,0.0085,-27.02,12.5,3.69,205.96,3.74,-0.16
26997,51.91953,-2.14775,69,24.39,10.0,200.5,,14 / 23,2699745,2019-08-16 12:14:24:114,-0.0237,0.069,9.5249,-0.0061,0.0204,9.8066,-0.017,-0.0277,0.033,-26.75,13.08,3.66,205.98,3.8,-0.01
26998,51.91953,-2.14775,69,24.39,10.0,200.5,,14 / 23,2699845,2019-08-16 12:14:24:214,0.4016,0.1701,9.6158,-0.0164,0.0434,9.8065,0.0171,0.0511,0.0106,-26.89,12.81,3.58,206.01,3.83,0.26
26999,51.91953,-2.14775,69,24.39,10.0,200.5,,14 / 23,2699945,2019-08-16 12:14:24:314,0.5869,0.0085,9.2694,0.0142,0.0088,9.8066,0.0171,0.0511,0.0106,-26.89,12.81,3.58,206.01,3.83,0.26
27000,51.91953,-2.14775,69,24.39,10.0,200.5,,14 / 23,2700045,2019-08-16 12:14:24:414,0.2673,0.1494,9.9138,0.0398,0.0175,9.8066,-0.017,0.0128,0.0032,-26.92,12.46,4.5,204.34,4.08,0.25
27001,51.91953,-2.14775,69,24.39,10.0,200.5,,14 / 23,2700146,2019-08-16 12:14:24:515,-0.35,-0.0576,10.1928,-0.0259,-0.0195,9.8066,-0.0096,-0.0074,0.0042,-26.93,12.47,4.39,204.26,4.06,0.19
27002,51.91931,-2.147858,69,24.62,10.0,200.0,,16 / 24,2700246,2019-08-16 12:14:24:615,-0.2914,-0.0246,9.8228,-0.0416,-0.0097,9.8066,0.0245,0.0522,0.0138,-26.93,12.47,4.39,204.26,4.06,0.19
27003,51.91931,-2.147858,69,24.62,10.0,200.0,,16 / 24,2700346,2019-08-16 12:14:24:715,-0.2912,-0.0234,10.2835,-0.0262,0.0166,9.8066,0.0075,0.0192,0.0074,-27.09,11.83,5.12,204.31,3.81,0.24
