,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE X (rad/s), GYROSCOPE Y (rad/s), GYROSCOPE Z (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Azimuth) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
2527,52.374,-1.256016,165.8,8.28,3,286.4,17 / 19,48407,2019-09-04 20:07:20:520,1.3932,-0.5694,9.3764,-0.0134,-0.0234,9.8066,0.0353,0.0,-0.0031,12.44,-28.87,-5.44,290.53,-84.88,8.77
2528,52.374,-1.256016,165.8,8.28,3,286.4,17 / 19,48507,2019-09-04 20:07:20:620,1.3575,-0.1609,9.4007,-0.0092,0.0015,9.8066,0.0296,-0.0037,-0.0236,12.25,-28.44,-5.44,291.4,-85.01,8.94
2529,52.374,-1.256016,165.8,8.28,3,286.4,17 / 19,48607,2019-09-04 20:07:20:720,1.0927,0.3261,9.8668,-0.0047,-0.0015,9.8066,0.0122,-0.0115,-0.0106,12.63,-28.12,-5.69,296.13,-85.08,10.11
2530,52.374,-1.256016,165.8,8.28,3,286.4,17 / 19,48708,2019-09-04 20:07:20:821,1.1333,0.3993,9.1068,0.0029,-0.0018,9.8066,-0.0109,-0.0184,0.0108,12.5,-28.44,-5.5,292.47,-85.08,10.7
2531,52.374,-1.256016,165.8,8.28,3,286.4,17 / 19,48807,2019-09-04 20:07:20:920,1.9055,0.9526,10.2691,0.0066,-0.0232,9.8066,-0.0393,0.0098,-0.0616,12.69,-28.81,-5.94,296.09,-84.97,10.61
2532,52.374,-1.256016,165.8,8.28,3,286.4,17 / 19,48908,2019-09-04 20:07:21:021,0.8987,0.2186,9.9498,0.0075,-0.0084,9.8066,-0.0205,-0.0185,-0.009,12.19,-28.94,-5.94,299.46,-84.76,12.93
2533,52.374,-1.256016,165.8,8.28,3,286.4,17 / 19,49008,2019-09-04 20:07:21:121,1.3935,-0.0153,9.9226,0.0099,0.0069,9.8066,-0.0119,-0.0387,0.0219,12.25,-28.94,-5.37,294.69,-84.58,13.25
2534,52.374,-1.256016,165.8,8.28,3,286.4,17 / 19,49107,2019-09-04 20:07:21:220,1.5519,0.9254,9.5745,0.0076,0.0204,9.8066,0.0009,-0.0315,0.0429,12.19,-28.87,-5.56,296.19,-84.54,10.41
2535,52.374,-1.256016,165.8,8.28,3,286.4,17 / 19,49208,2019-09-04 20:07:21:321,1.8357,0.8140000000000001,9.9676,-0.0042,-0.0038,9.8066,0.0224,-0.0193,-0.0458,12.19,-28.81,-5.87,294.74,-84.54,9.08
2536,52.374,-1.256016,165.8,8.28,3,286.4,17 / 19,49307,2019-09-04 20:07:21:420,2.3793,-0.0768,10.2486,-0.0069999999999999,-0.0247,9.8066,0.0025,-0.021,-0.067,12.38,-27.75,-5.37,293.95,-84.54,12.25
2537,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,49407,2019-09-04 20:07:21:520,2.0501,-0.1708,10.9265,-0.0207,-0.0301,9.8065,0.0502,-0.0166,-0.0825,12.81,-27.75,-5.75,302.72,-84.53,17.11
2538,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,49508,2019-09-04 20:07:21:621,0.8091,0.631,8.446,-0.0236,-0.0051,9.8065,0.0389,-0.0226,-0.0289,13.13,-28.25,-5.87,306.46,-84.69,20.2
2539,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,49607,2019-09-04 20:07:21:720,2.0309,-0.5457,9.5946,0.0075,-0.0092,9.8065,-0.0161,-0.0368,-0.0069999999999999,13.38,-27.19,-6.44,309.07,-84.63,22.31
2540,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,49708,2019-09-04 20:07:21:821,2.1204,-0.1246,10.3887,0.0003,0.0132,9.8066,0.0172,-0.0291,0.0443,13.56,-27.94,-5.62,306.72,-84.59,21.65
2541,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,49807,2019-09-04 20:07:21:920,2.5233,0.5913,10.4253,-0.02,0.0042,9.8065,0.0583,-0.0145,-0.0088,13.06,-27.81,-5.44,302.18,-84.75,20.23
2542,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,49907,2019-09-04 20:07:22:020,1.3617,0.337,9.5227,-0.0243,-0.0022,9.8066,0.0182,-0.0376,-0.0409999999999999,13.0,-27.81,-6.0,309.99,-85.08,22.71
2543,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,50008,2019-09-04 20:07:22:121,1.7844,-0.3096,9.6742,0.0114,-0.0186,9.8066,-0.0408,-0.0486,-0.0478,13.69,-27.69,-5.56,310.65,-85.04,24.5
2544,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,50108,2019-09-04 20:07:22:221,2.3774,-0.0343,9.8662,0.0117,-0.0216,9.8066,0.0061,-0.0228,-0.0771,13.56,-27.0,-5.75,311.34,-84.76,25.26
2545,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,50208,2019-09-04 20:07:22:321,1.4968,0.0627,9.7707,-0.0279999999999999,-0.0211,9.8066,0.061,-0.0197,-0.0634,14.19,-26.56,-5.06,311.18,-84.52,29.18
2546,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,50308,2019-09-04 20:07:22:421,1.6714,-0.2406,10.1598,-0.0105,-0.0054,9.8066,0.0129,-0.0715,-0.0063,13.94,-27.44,-5.19,315.23,-84.61,32.62
2547,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,50407,2019-09-04 20:07:22:520,1.888,0.0491,10.0335,0.0064,0.0047,9.8066,-0.0009,-0.067,0.0086,13.56,-27.56,-5.62,319.85,-84.63,33.15
2548,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,50508,2019-09-04 20:07:22:621,1.787,-0.2784,10.2743,0.0122,0.009,9.8065,-0.0242,-0.0438,0.0346,13.5,-27.69,-5.31,313.13,-84.6,31.05
2549,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,50607,2019-09-04 20:07:22:720,2.4303,0.5045,9.8128,0.0126,0.0056,9.8066,-0.019,-0.0578,0.0069999999999999,13.69,-27.75,-5.5,309.21,-84.54,27.69
2550,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,50707,2019-09-04 20:07:22:820,1.9971,0.1048,9.4177,0.0031,-0.0035,9.8066,0.0048,-0.0637,-0.001,13.25,-27.31,-5.12,310.11,-84.47,27.44
2551,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,50807,2019-09-04 20:07:22:920,1.9258,-0.1315,9.3045,0.0026,0.0031,9.8066,0.0093,-0.0728,-0.0072,13.63,-27.37,-5.56,313.19,-84.47,27.3
2552,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,50907,2019-09-04 20:07:23:020,1.7812,0.1067,10.0886,0.0056,-0.0036,9.8066,-0.0152,-0.0559,-0.0186,13.56,-27.69,-5.25,308.28,-84.41,27.06
2553,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,51007,2019-09-04 20:07:23:120,2.0426,-0.2171,10.4492,0.01,-0.0049,9.8066,-0.0151,-0.0801,-0.0121,12.63,-27.62,-5.5,308.46,-84.24,26.68
2554,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,51107,2019-09-04 20:07:23:220,1.6137,-0.254,9.759,0.0121,0.0008,9.8066,-0.0186,-0.0756,0.0009,12.25,-27.94,-6.25,313.38,-84.14,25.9
2555,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,51208,2019-09-04 20:07:23:321,1.7924,-0.6469,9.9727,0.0069,-0.0005,9.8066,-0.0034,-0.0573,0.0051,12.31,-28.5,-6.75,317.02,-84.05,25.12
2556,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,51308,2019-09-04 20:07:23:421,1.5701,-0.1092,9.7224,0.0058,0.0088,9.8066,0.0101,-0.0607,0.0178,12.56,-28.75,-6.19,308.9,-84.02,23.77
2557,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,51407,2019-09-04 20:07:23:520,1.7261,0.03,9.7694,0.0056,0.0048,9.8066,-0.0013,-0.0452,-0.0107,12.69,-28.06,-6.19,307.78,-84.05,22.41
2558,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,51508,2019-09-04 20:07:23:621,1.5268,-0.1036,9.9791,0.0049,-0.0057,9.8066,-0.0076,-0.0358,-0.0131,12.19,-28.56,-6.56,312.88,-84.0,22.0
2559,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,51608,2019-09-04 20:07:23:721,1.6403,-0.3295,9.7355,0.0062,-0.0077,9.8066,-0.0109,-0.0422,-0.0236,12.44,-27.62,-6.94,313.03,-83.81,22.11
2560,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,51708,2019-09-04 20:07:23:821,1.4821,-0.6019,10.0264,0.0048,-0.0093,9.8066,-0.0029,-0.0236,-0.025,12.88,-27.5,-7.12,311.97,-83.69,22.47
2561,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,51808,2019-09-04 20:07:23:921,1.3661,-0.5707,9.8199,0.0028,-0.0035,9.8066,-0.0031,-0.0194,-0.0049,12.5,-27.25,-7.37,312.38,-83.61,22.94
2562,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,51908,2019-09-04 20:07:24:021,1.1455,-0.3262,9.9135,0.0082,0.001,9.8066,0.002,-0.0275,-0.0001,12.44,-27.25,-7.44,313.47,-83.53,22.56
2563,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,52007,2019-09-04 20:07:24:120,1.0691,-0.2861,10.0767,0.0064,0.0017,9.8066,0.0003,-0.008,0.0069999999999999,12.19,-28.12,-7.06,311.87,-83.48,21.65
2564,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,52108,2019-09-04 20:07:24:221,0.9869,-0.1282,9.7135,0.0061,0.0019,9.8066,0.0015,-0.003,0.006,12.63,-27.81,-6.62,309.44,-83.44,20.99
2565,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,52207,2019-09-04 20:07:24:320,0.9783,-0.1526,9.8288,0.0096,0.0002,9.8066,-0.0037,-0.0079,0.0025,12.25,-27.94,-7.12,310.14,-83.4,20.31
2566,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,52307,2019-09-04 20:07:24:420,0.9942,-0.1643,9.9522,0.0088,0.0012,9.8066,0.0,-0.0057,-0.0043,12.0,-27.5,-6.69,309.29,-83.29,19.39
2567,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,52408,2019-09-04 20:07:24:521,0.1864,-0.0288,9.9908,0.005,0.0002,9.8066,0.0047,0.0023,-0.0024,11.81,-27.56,-7.5,308.15,-83.2,18.95
2568,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,52508,2019-09-04 20:07:24:621,-0.2478,0.3714,9.8454,0.0031,0.0021,9.8065,0.0159,-0.0005,0.0012,11.94,-27.12,-8.0,312.69,-83.18,18.65
2569,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,52607,2019-09-04 20:07:24:720,-0.4229,0.3623,9.7254,-0.0015,0.0038,9.8066,0.0207,0.0003,0.0012,12.31,-27.37,-7.56,312.28,-83.19,18.28
2570,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,52707,2019-09-04 20:07:24:820,-0.2386,0.3323,9.6252,0.0007,0.0025,9.8066,0.0119,-0.0025,0.0003,12.25,-27.94,-7.69,311.61,-83.23,18.02
2571,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,52808,2019-09-04 20:07:24:921,-0.11,0.3564,9.8832,0.0077,-0.0019,9.8066,-0.0026,-0.0025,-0.0026,11.94,-28.12,-6.87,306.84,-83.19,17.85
2572,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,52908,2019-09-04 20:07:25:021,-0.0378,0.0573,9.9503,0.0064,-0.0012,9.8066,-0.0022,0.0069,-0.0043,12.56,-27.75,-6.87,304.62,-83.07,17.42
2573,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,53007,2019-09-04 20:07:25:120,-0.1664,0.3052,9.6719,0.005,0.0,9.8066,0.0009,0.0009,-0.0004,11.88,-28.19,-6.56,305.6,-83.0,17.13
2574,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,53108,2019-09-04 20:07:25:221,-0.6155,0.4317,9.864,0.0029,0.0029,9.8066,0.0017,-0.0008,0.001,12.38,-28.25,-7.31,305.42,-83.01,16.94
2575,52.374,-1.256016,165.8,8.28,3,286.4,19 / 20,53207,2019-09-04 20:07:25:320,-0.5556,0.3136,9.8008,0.0021,0.0018,9.8066,0.0097,-0.0019,0.0036,12.56,-27.56,-6.81,303.72,-83.05,16.68
2576,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,53307,2019-09-04 20:07:25:420,-0.7727,0.4823,9.7992,0.0007,0.0002,9.8066,0.0072,-0.002,-0.0023,12.13,-27.0,-7.06,305.28,-83.04,16.37
2577,52.374,-1.256016,165.8,8.28,3,286.4,18 / 19,53407,2019-09-04 20:07:25:520,-0.8961,0.5566,9.9011,0.0044,0.0014,9.8066,0.0043,-0.0049,0.0031,12.25,-26.69,-7.06,304.86,-83.0,16.07
2578,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,53507,2019-09-04 20:07:25:620,-0.7414,0.3955,9.7017,0.0055,0.0013,9.8066,-0.0045,-0.0068,0.0004,11.25,-27.06,-6.5,300.6,-82.94,15.44
2579,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,53607,2019-09-04 20:07:25:720,-0.9988,0.4016,9.8676,0.0066,0.0008,9.8066,-0.0014,-0.011,0.0049,11.56,-27.19,-5.69,298.7,-82.88,15.05
2580,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,53707,2019-09-04 20:07:25:820,-0.8019,0.3509,9.7048,0.0082,0.0038,9.8066,-0.0031,-0.0178,0.0061,11.19,-26.87,-5.69,299.28,-82.82,14.52
2581,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,53808,2019-09-04 20:07:25:921,-0.8927,0.5637,9.802,0.009,0.0043,9.8066,-0.0079,-0.0268,-0.0001,11.0,-27.12,-6.37,297.83,-82.73,13.45
2582,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,53908,2019-09-04 20:07:26:021,-0.7124,0.4214,9.7158,0.0081,0.0016,9.8066,-0.0062,-0.0312,-0.0018,10.88,-26.62,-6.37,296.63,-82.61,12.66
2583,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,54007,2019-09-04 20:07:26:120,-0.7033,0.4144,9.6945,0.0085,-0.0013,9.8066,-0.0108,-0.0339,0.0022,11.25,-26.94,-6.69,301.12,-82.52,12.3
2584,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,54107,2019-09-04 20:07:26:220,-0.7337,0.4599,9.6813,0.0078,-0.0007,9.8066,-0.0099,-0.0398,-0.0078,11.0,-27.56,-6.75,299.8,-82.43,11.86
2585,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,54207,2019-09-04 20:07:26:320,-0.7318,0.4637,9.6782,0.0093,-0.001,9.8066,-0.0089,-0.0374,-0.005,11.56,-27.19,-6.56,298.33,-82.35,11.55
2586,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,54308,2019-09-04 20:07:26:421,-0.7923,0.5375,9.9054,0.0096,0.0002,9.8065,-0.0105,-0.0419,-0.0076,11.38,-27.25,-6.44,293.65,-82.17,10.95
2587,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,54407,2019-09-04 20:07:26:520,-0.7776,0.335,9.7292,0.0077,0.0006,9.8066,-0.0068,-0.0523,-0.0014,11.19,-28.19,-6.75,297.62,-82.1,10.66
2588,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,54508,2019-09-04 20:07:26:621,-0.4026,0.276,9.7052,0.0095,0.0009,9.8066,-0.0148,-0.0523,-0.0082,11.44,-28.0,-7.19,296.62,-81.97,10.07
2589,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,54607,2019-09-04 20:07:26:720,-0.2647,0.2438,9.8848,0.0098,0.0013,9.8066,-0.0125,-0.0583,-0.0002,11.19,-28.19,-7.44,296.01,-81.85,9.78
2590,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,54708,2019-09-04 20:07:26:821,-0.0208,0.2931,9.8858,0.0087,-0.0024,9.8065,-0.013,-0.0554,-0.0171,11.0,-27.81,-7.37,295.05,-81.71,9.26
2591,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,54807,2019-09-04 20:07:26:920,-0.0579999999999999,0.1698,9.9792,0.0069,-0.0046,9.8066,-0.0096,-0.0547,-0.0163,11.25,-27.31,-8.0,300.56,-81.56,9.46
2592,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,54907,2019-09-04 20:07:27:020,-0.09,0.0651,9.9757,0.0049,-0.0032,9.8066,-0.0039,-0.0624,-0.0224,11.06,-27.56,-8.37,299.71,-81.48,9.45
2593,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,55007,2019-09-04 20:07:27:120,-0.3617,-0.2196,9.6403,0.0062,0.0019,9.8066,-0.0084,-0.0608,0.0054,11.44,-27.94,-8.56,304.1,-81.39,9.36
2594,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,55107,2019-09-04 20:07:27:220,-0.1423,-0.0342,9.8428,0.0108,0.0037,9.8066,-0.0118,-0.0471,0.0056,10.88,-27.94,-8.44,298.38,-81.32,8.64
2595,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,55207,2019-09-04 20:07:27:320,-0.0539,0.1034,9.9208,0.0106,0.0063,9.8066,-0.0118,-0.0426,0.0205,11.38,-28.56,-8.62,301.62,-81.24,8.11
2596,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,55308,2019-09-04 20:07:27:421,0.1848,0.2579,9.9809,0.0081,0.0069,9.8065,-0.0017,-0.0454,-0.0007,10.81,-28.5,-9.06,300.51,-81.16,6.77
2597,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,55407,2019-09-04 20:07:27:520,0.098,0.1565,9.7951,0.0013,-0.0048,9.8066,-0.0039,-0.042,-0.0223,10.81,-28.19,-7.81,295.69,-81.13,6.72
2598,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,55507,2019-09-04 20:07:27:620,-0.4807,0.2998,10.0018,0.0014,-0.0074,9.8066,0.0025,-0.0387,-0.0299,10.94,-27.69,-8.5,296.12,-81.06,7.24
2599,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,55608,2019-09-04 20:07:27:721,-0.6614,0.2079,9.7954,-0.0067,-0.0059,9.8066,0.0188,-0.0519,-0.0279999999999999,11.38,-27.87,-9.12,301.46,-81.05,7.78
2600,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,55708,2019-09-04 20:07:27:821,-0.8522,0.3134,9.7872,-0.0058,-0.0015,9.8066,0.0136,-0.048,-0.0196,11.25,-27.5,-9.37,303.17,-81.11,8.54
2601,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,55808,2019-09-04 20:07:27:921,-0.708,0.3627,9.9068,-0.0009,0.0016,9.8066,0.0069999999999999,-0.0483,-0.0111,11.31,-27.69,-8.75,302.77,-81.14,8.71
2602,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,55908,2019-09-04 20:07:28:021,-0.6682,0.481,9.9666,-0.002,0.0022,9.8066,0.0154,-0.0637,-0.0129,11.56,-27.12,-8.62,301.43,-81.16,8.65
2603,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,56007,2019-09-04 20:07:28:120,-0.755,0.5657,9.7868,-0.0039,0.0003,9.8066,0.0145,-0.0636,-0.0169,11.31,-27.75,-8.25,298.07,-81.21,8.59
2604,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,56110,2019-09-04 20:07:28:223,-0.8487,0.4695,9.6392,-0.0036,-0.0033,9.8066,0.0168,-0.0752,-0.0283,10.69,-27.0,-8.25,299.08,-81.25,8.77
2605,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,56207,2019-09-04 20:07:28:320,-1.132,0.4298,9.7567,-0.0025,0.004,9.8066,0.0158,-0.0844,-0.0065,10.94,-26.75,-7.56,299.77,-81.3,9.28
2606,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,56307,2019-09-04 20:07:28:420,-1.005,0.4837,9.9016,-0.0022,0.0093,9.8066,0.0275,-0.1089,0.013,10.81,-26.75,-7.69,299.56,-81.35,8.99
2607,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,56408,2019-09-04 20:07:28:521,-1.102,0.7973,10.1149,-0.0061,0.0178,9.8066,0.031,-0.1187,0.0178,10.5,-26.12,-8.5,299.23,-81.52,7.84
2608,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,56508,2019-09-04 20:07:28:621,-1.6174,1.0572,10.1759,-0.0083,0.0261,9.8066,0.05,-0.1449,0.0411,10.63,-26.5,-8.25,297.58,-81.82,5.86
2609,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,56608,2019-09-04 20:07:28:721,-1.806,1.9674,9.8674,-0.0091,0.031,9.8066,0.0572,-0.1831,0.0297,9.88,-26.69,-8.31,296.63,-82.21,3.1
2610,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,56708,2019-09-04 20:07:28:821,-2.1087,2.4453,9.2945,-0.0091,0.0282,9.8066,0.0461,-0.2538,0.0156,9.38,-27.31,-8.25,297.55,-82.45,1.36
2611,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,56807,2019-09-04 20:07:28:920,-2.476,2.7148,10.0862,-0.0088,0.019,9.8066,0.0438,-0.2934,-0.0076,9.0,-28.31,-8.5,295.4,-82.64,-0.35
2612,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,56908,2019-09-04 20:07:29:021,-1.9087,3.5241,10.1867,-0.0008,0.0162,9.8066,-0.0016,-0.3547,-0.0052,9.06,-28.62,-9.69,303.13,-82.83,-1.58
2613,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,57008,2019-09-04 20:07:29:121,-1.5585,3.6002,10.2345,0.0028,0.0057,9.8066,0.0023,-0.3894,-0.0413,8.94,-29.19,-10.56,304.93,-82.89,-3.55
2614,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,57107,2019-09-04 20:07:29:220,-0.9441,3.4474,9.8109,-0.011,0.012,9.8065,0.0434,-0.4473,-0.0518,8.56,-28.87,-11.31,304.74,-83.02,-3.96
2615,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,57209,2019-09-04 20:07:29:322,-0.5977,3.0981,9.2806,-0.0129,0.0086,9.8066,0.0302,-0.4651,-0.0697,7.81,-28.06,-11.75,312.17,-83.24,-4.15
2616,52.374126,-1.256682,164.77,0.0,3,292.39,18 / 19,57309,2019-09-04 20:07:29:422,0.2687,1.6441,9.3725,-0.0071,0.0081,9.8066,0.0209,-0.501,-0.025,7.31,-27.94,-12.37,316.71,-83.46,-3.76
2617,52.374126,-1.256682,164.77,0.0,3,292.39,19 / 19,57407,2019-09-04 20:07:29:520,0.9272,1.5877,9.9472,0.0119,-0.0022,9.8066,-0.0387,-0.51,-0.0538,5.94,-28.19,-11.56,319.47,-83.54,-4.98
