,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE X (rad/s), GYROSCOPE Y (rad/s), GYROSCOPE Z (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Azimuth) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
5586,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 17,354308,2019-09-04 20:12:26:421,-0.475,0.2293,9.7653,0.0031,0.0019,9.8066,-0.0118,0.0012,0.0135,13.44,-26.69,1.31,346.95,-87.71,82.43
5587,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,354408,2019-09-04 20:12:26:521,0.0511,0.5720000000000001,9.9628,0.0037,0.0009,9.8066,0.0005,-0.0165,-0.0127,14.0,-27.0,3.06,337.02,-87.75,80.79
5588,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,354507,2019-09-04 20:12:26:620,-0.6933,0.2788,9.9405,-0.008,-0.0031,9.8066,0.0215,-0.0202,-0.0093,13.81,-26.75,2.25,342.19,-87.72,81.67
5589,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,354607,2019-09-04 20:12:26:720,-0.2654,0.381,9.7544,-0.0051,0.0002,9.8066,0.0023,0.0079,-0.006,14.0,-27.12,2.56,341.57,-87.74,85.03
5590,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,354708,2019-09-04 20:12:26:821,0.2566,0.2561,9.6995,-0.0023,0.0014,9.8066,-0.0205,0.0306,0.0035,14.0,-27.44,2.75,342.75,-87.75,86.12
5591,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,354807,2019-09-04 20:12:26:920,0.4782,0.4166,9.7128,0.0081,0.0005,9.8066,-0.0301,-0.0033,-0.0055,13.56,-27.06,2.38,345.02,-87.75,84.27
5592,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,354908,2019-09-04 20:12:27:021,0.6933,0.4019,10.1659,0.0083,0.0059,9.8066,-0.0103,-0.0005,0.0111,13.88,-27.19,2.75,337.49,-87.76,81.21
5593,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,355008,2019-09-04 20:12:27:121,0.41,0.7653,10.0165,-0.0056,0.0025,9.8066,0.0027,0.0234,-0.0003,14.94,-27.06,2.38,341.1,-87.84,79.96
5594,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,355108,2019-09-04 20:12:27:221,-0.0585,0.541,9.6842,-0.0109,-0.0003,9.8066,0.0155,0.0121,-0.0069,14.63,-26.25,2.0,344.06,-87.87,82.67
5595,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,355208,2019-09-04 20:12:27:321,0.3919,0.6973,9.3656,-0.0025,-0.0068,9.8066,-0.0019,-0.002,-0.0317,14.81,-25.81,1.69,347.84,-87.84,86.23
5596,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,355308,2019-09-04 20:12:27:421,0.9145,-0.017,10.2623,0.0038,-0.0053,9.8066,-0.0102,0.0139,-0.012,14.44,-25.69,1.06,350.57,-87.69,85.37
5597,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,355407,2019-09-04 20:12:27:520,0.8502,0.1023,9.7826,0.0,0.0017,9.8066,-0.0006,0.0102,0.0073,13.31,-24.81,1.0,350.12,-87.68,85.28
5598,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,355507,2019-09-04 20:12:27:620,0.7995,0.8371,9.7613,-0.006,0.0149,9.8066,0.0084,-0.0023,0.0201,12.81,-25.56,2.06,346.37,-87.78,86.16
5599,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,355608,2019-09-04 20:12:27:721,0.5568,0.7962,9.639,-0.0093,-0.0043,9.8066,0.0218,0.0203,0.0017,12.94,-26.81,2.19,349.71,-87.91,89.23
5600,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,355708,2019-09-04 20:12:27:821,0.5372,0.29,9.6866,-0.0024,-0.0005,9.8066,0.004,-0.0412,-0.0034,13.0,-26.56,2.63,348.81,-87.9,92.63
5601,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,355808,2019-09-04 20:12:27:921,0.6206,0.4385,9.763,0.0022,0.0029,9.8066,-0.016,0.0116,-0.0073,13.06,-26.87,2.06,352.95,-87.92,92.22
5602,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,355907,2019-09-04 20:12:28:020,0.6528,0.4386,9.994,0.0051,0.0032,9.8066,-0.0256,0.0555,-0.0018,13.19,-27.31,2.0,351.26,-87.92,90.66
5603,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,356008,2019-09-04 20:12:28:121,0.5566,0.6336,9.6312,0.0012,0.0063,9.8066,-0.006,0.0157,0.0151,13.38,-27.31,0.81,353.84,-87.98,88.69
5604,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,356107,2019-09-04 20:12:28:220,0.9045,0.5597,9.7439,0.0003,0.0041,9.8066,-0.0053,0.0177,0.0065,15.0,-27.94,0.69,354.68,-88.05,88.83
5605,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,356208,2019-09-04 20:12:28:321,0.7411,0.3671,9.9592,-0.0004,0.0013,9.8066,-0.005,0.018,-0.0033,15.0,-28.44,0.44,358.64,-88.1,88.73
5606,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 19,356308,2019-09-04 20:12:28:421,0.8865,0.1557,9.745,-0.0027,-0.0032,9.8066,0.0017,0.02,-0.0095,15.56,-28.56,1.75,352.15,-88.08,89.76
5607,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,356407,2019-09-04 20:12:28:520,1.0464,0.3312,9.8455,0.0002,0.0041,9.8065,-0.0067,-0.0008,0.001,16.31,-29.0,3.13,348.81,-88.11,90.09
5608,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,356508,2019-09-04 20:12:28:621,1.0794,0.2739999999999999,9.6886,0.0003,-0.0049,9.8066,-0.0114,0.0305,-0.0211,15.0,-28.81,3.0,348.0,-88.09,90.07
5609,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,356607,2019-09-04 20:12:28:720,1.2796,-0.0775,9.6332,0.0053,0.0003,9.8066,-0.0122,0.0277,0.0083,13.75,-28.56,3.25,345.8,-88.04,88.87
5610,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,356707,2019-09-04 20:12:28:820,1.3753,0.4525,9.7718,0.0029,0.003,9.8066,-0.0031,0.0641,-0.0122,13.81,-29.12,3.19,344.58,-88.1,87.71
5611,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,356807,2019-09-04 20:12:28:920,1.0877,0.0595,9.8499,-0.0005,-0.0035,9.8066,-0.0048,0.068,-0.0107,13.06,-28.69,2.69,343.27,-88.08,87.47
5612,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,356908,2019-09-04 20:12:29:021,1.5157,-0.2121,9.6502,0.0001,0.0003,9.8066,-0.0069999999999999,0.123,-0.009,12.94,-28.25,1.38,352.26,-88.07,87.22
5613,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,357007,2019-09-04 20:12:29:120,1.6598,-0.499,9.6708,-0.0026,0.0022,9.8066,0.0015,0.0956,0.0011,13.44,-27.44,1.81,348.17,-88.09,87.72
5614,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,357108,2019-09-04 20:12:29:221,1.6918,-0.3549,9.9395,0.0003,0.0038,9.8066,0.0004,0.1304,0.0033,13.94,-28.56,1.69,348.87,-88.15,87.74
5615,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,357208,2019-09-04 20:12:29:321,1.896,-0.3788,9.4932,-0.0001,0.0002,9.8066,-0.0096,0.1636,-0.0058,13.81,-28.19,1.88,349.47,-88.19,88.26
5616,52.378574,-1.257448,153.81,3.49,3,288.54,17 / 18,357308,2019-09-04 20:12:29:421,2.225,-0.5115,9.6674,-0.0028,0.0027,9.8066,-0.0123,0.1746,0.0065,14.56,-28.75,2.63,346.55,-88.2,88.66
5617,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 19,357407,2019-09-04 20:12:29:520,2.4602,-0.5387,10.1015,0.0023,0.006,9.8066,-0.0069999999999999,0.1862,0.004,14.81,-28.94,3.81,341.92,-88.28,87.85
5618,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 19,357508,2019-09-04 20:12:29:621,2.105,-0.6361,9.7956,-0.0066,0.0069,9.8066,0.0117,0.2148,0.0109,14.31,-29.19,4.56,337.91,-88.37,88.76
5619,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 19,357608,2019-09-04 20:12:29:721,2.3428,-0.6619,9.506,-0.0019,0.0047,9.8066,-0.0028,0.2593,0.0136,14.06,-28.56,4.94,339.26,-88.44,90.0
5620,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 19,357708,2019-09-04 20:12:29:821,2.2269,-0.5966,9.6662,0.0014,0.0069999999999999,9.8066,-0.0104,0.2698,0.0101,13.19,-28.44,5.69,333.69,-88.53,89.75
5621,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 19,357807,2019-09-04 20:12:29:920,2.0529,-0.6303,9.7277,-0.006,0.0063,9.8066,0.0008,0.2995,0.0211,13.13,-28.75,6.0,332.75,-88.65,88.78
5622,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 19,357907,2019-09-04 20:12:30:020,1.6506,-0.4933,9.3661,-0.0076,0.0127,9.8066,-0.0051,0.305,0.0348,13.13,-30.12,5.75,333.53,-88.78,89.45
5623,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 19,358008,2019-09-04 20:12:30:121,1.4578,-0.638,9.57,-0.0006,0.0157,9.8066,-0.0194,0.324,0.043,12.38,-29.56,6.19,328.78,-89.03,86.47
5624,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 19,358108,2019-09-04 20:12:30:221,0.8335,-0.952,9.0928,0.0162,-0.0069999999999999,9.8066,-0.035,0.3499,-0.043,12.88,-29.87,7.25,317.42,-89.08,77.0
5625,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 19,358208,2019-09-04 20:12:30:321,1.3877,-0.5397,9.2663,0.0293,-0.0117,9.8065,-0.0598,0.3747,-0.0639,13.56,-30.31,7.56,310.74,-88.77,72.23
5626,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 20,358308,2019-09-04 20:12:30:421,4.0717,-2.3941,11.6043,0.0077,0.0091,9.8066,-0.0168,0.3433,0.0792,14.13,-31.0,7.25,308.22,-88.42,67.26
5627,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 20,358407,2019-09-04 20:12:30:520,2.5268,-0.7107,10.691,-0.0481,0.0413,9.8064,0.0564,0.3504,0.1633,12.0,-30.75,9.38,286.39,-88.97,55.3
5628,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 20,358508,2019-09-04 20:12:30:621,0.8608,0.0087,9.297,-0.046,0.0171,9.8064,0.0409999999999999,0.4215,0.0821,12.0,-30.87,10.38,199.43,-89.81,-30.63
5629,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 20,358607,2019-09-04 20:12:30:720,0.8881,-0.0524,9.0631,-0.0199,0.0114,9.8066,0.0032,0.4606,0.0408,11.38,-30.5,10.81,142.35,-89.6,-83.13
5630,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 20,358707,2019-09-04 20:12:30:820,0.9677,0.0632,9.3395,0.0124,-0.015,9.8066,0.0019,0.4405,-0.0776,12.25,-30.5,11.25,144.04,-89.5,-83.98
5631,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 20,358807,2019-09-04 20:12:30:920,1.7141,-0.0904,9.7669,0.0206,-0.0202,9.8066,-0.0158,0.4441,-0.0648,10.94,-29.75,12.31,190.63,-89.95,-31.87
5632,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 20,358907,2019-09-04 20:12:31:020,2.2444,-0.3168,10.4728,0.0288,-0.0065,9.8066,-0.0493,0.4274,-0.0556,11.63,-30.0,13.44,283.74,-89.71,61.5
5633,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 20,359007,2019-09-04 20:12:31:120,2.4486,0.1778,10.6093,0.0272,0.0028,9.8066,-0.0448,0.4291,-0.0458,11.56,-29.87,13.5,275.48,-89.21,56.16
5634,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 20,359108,2019-09-04 20:12:31:221,3.6215,-0.2935,10.8172,0.0225,-0.0166,9.8066,0.0107,0.441,-0.0342,12.19,-29.81,13.88,280.14,-88.77,61.51
5635,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 20,359207,2019-09-04 20:12:31:320,2.9401,0.4027,9.8092,-0.0248,-0.0129,9.8066,0.0847,0.4322,0.0418,11.5,-29.37,14.75,287.46,-88.87,70.43
5636,52.378574,-1.257448,153.81,3.49,3,288.54,18 / 18,359307,2019-09-04 20:12:31:420,2.6051,0.3004,9.0549,-0.0411,-0.0272,9.8065,0.1002,0.4483,0.0662,10.06,-29.12,15.81,308.95,-89.11,98.01
5637,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,359408,2019-09-04 20:12:31:521,1.0696,0.2966,9.2617,-0.0588,-0.0259,9.8063,0.053,0.4728,0.0463,9.06,-30.06,16.69,359.22,-89.08,151.34
5638,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,359507,2019-09-04 20:12:31:620,1.2597,0.4521,10.0107,-0.011,-0.0143,9.8065,0.0536,0.4485,-0.0132,8.75,-29.31,17.5,10.46,-88.92,163.61
5639,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,359608,2019-09-04 20:12:31:721,1.3035,0.4465,9.8744,-0.0044,-0.0235,9.8066,0.0502,0.4655,-0.0399,8.56,-29.69,17.94,13.53,-88.56,166.45
5640,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,359708,2019-09-04 20:12:31:821,2.2840000000000003,0.1423,9.7051,0.0092,-0.0041,9.8066,-0.023,0.4452,-0.0202,8.13,-29.19,19.38,4.43,-88.33,161.41
5641,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,359808,2019-09-04 20:12:31:921,2.0225,0.4609,9.9193,0.0003,0.0171,9.8065,-0.0648,0.4407,0.0075,8.0,-29.75,18.88,3.48,-88.48,160.51
5642,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,359908,2019-09-04 20:12:32:021,1.5254,0.4618,10.0247,0.0038,0.0246,9.8066,-0.0586,0.4413,0.0038,6.88,-30.19,19.31,359.44,-88.79,159.23
5643,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,360008,2019-09-04 20:12:32:121,1.7758,0.4265,9.4699,0.0006,0.0121,9.8066,-0.0143,0.4286,0.0151,6.38,-29.94,19.81,352.15,-89.12,155.62
5644,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,360108,2019-09-04 20:12:32:221,2.0994,-0.2254,9.3339,-0.02,0.0004,9.8066,0.009,0.4119,0.061,5.75,-29.87,19.56,0.08,-89.15,163.38
5645,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,360208,2019-09-04 20:12:32:321,1.1105,0.9239,9.9146,-0.0307,0.0124,9.8065,-0.0151,0.4202,0.0895,4.88,-30.19,20.81,28.41,-89.15,-165.55
5646,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,360308,2019-09-04 20:12:32:421,1.7197,-0.079,11.1778,0.0117,0.0016,9.8066,-0.0136,0.4299,-0.0256,4.56,-29.81,21.56,42.05,-89.19,-151.48
5647,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,360407,2019-09-04 20:12:32:520,1.0636,0.4579,10.313,-0.0151,-0.0016,9.8066,0.0169,0.4104,0.0358,3.44,-30.25,21.63,41.01,-89.16,-147.51
5648,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,360508,2019-09-04 20:12:32:621,1.2795,0.0024,9.7129,0.0008,-0.0139,9.8066,0.0427,0.4157,-0.0023,3.06,-30.44,21.88,41.52,-89.02,-147.13
5649,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,360607,2019-09-04 20:12:32:720,1.1471,0.0782,9.6005,-0.0075,-0.0141,9.8066,0.0376,0.3843,0.0261,2.25,-29.5,22.38,32.6,-88.79,-153.46
5650,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,360708,2019-09-04 20:12:32:821,0.4943,-0.3707,9.5852,-0.0238,-0.0029,9.8065,0.0077,0.3253,0.0495,1.44,-29.5,22.63,35.43,-88.58,-148.1
5651,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,360807,2019-09-04 20:12:32:920,0.4587,-0.2787,9.6776,-0.0186,-0.0006,9.8066,0.0128,0.2963,0.0543,0.69,-28.94,24.0,45.38,-88.32,-138.46
5652,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,360908,2019-09-04 20:12:33:021,0.2497,0.0697,9.7914,-0.017,-0.0116,9.8066,0.0631,0.2612,-0.0018,-0.06,-29.56,23.88,47.95,-88.0,-133.92
5653,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,361007,2019-09-04 20:12:33:120,-0.0337,-1.1482,10.4745,0.0098,-0.0105,9.8066,0.0055,0.2607,-0.0168,-1.12,-29.12,24.0,40.44,-87.91,-138.83
5654,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,361108,2019-09-04 20:12:33:221,0.1819,-1.0146,10.2662,0.0045,0.013,9.8066,-0.0327,0.1971,-0.0088,-1.62,-29.0,24.69,37.72,-88.0,-139.13
5655,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,361208,2019-09-04 20:12:33:321,0.5751,-0.2479,9.894,0.0004,0.0151,9.8066,-0.0329,0.1505,0.0069999999999999,-2.37,-28.56,24.5,41.43,-88.22,-135.37
5656,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 17,361307,2019-09-04 20:12:33:420,0.0058,-0.2344,9.8096,-0.0142,0.0065,9.8066,-0.0103,0.1298,0.0345,-2.31,-28.56,24.88,45.77,-88.28,-131.09
5657,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 18,361407,2019-09-04 20:12:33:520,-0.2137,-0.574,10.0337,-0.008,-0.0052,9.8066,0.0141,0.0937,0.016,-3.37,-28.12,24.81,48.27,-88.14,-126.45
5658,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 18,361507,2019-09-04 20:12:33:620,-0.0106,-0.7898,10.2152,-0.0037,-0.0077,9.8065,0.0084,0.0767,0.0119,-5.25,-27.31,24.13,42.32,-87.99,-127.43
5659,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 18,361608,2019-09-04 20:12:33:721,0.1246,-0.3652,9.7385,0.0006,-0.0004,9.8066,-0.0057,0.0528,-0.0041,-5.69,-27.12,24.13,39.53,-87.96,-127.86
5660,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 18,361707,2019-09-04 20:12:33:820,0.0469,-0.2414,9.7389,0.0012,0.0061,9.8066,-0.0162,0.0468,0.0026,-5.75,-26.81,23.31,39.02,-88.03,-127.78
5661,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 18,361808,2019-09-04 20:12:33:921,0.1098,-0.2244,10.0728,0.0002,0.001,9.8066,0.0012,0.0161,0.0006,-4.62,-26.69,23.0,42.72,-88.08,-126.53
5662,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 18,361907,2019-09-04 20:12:34:020,-0.0258,-0.478,9.5839,0.0057,-0.0026,9.8066,0.0085,0.0171,-0.0118,-4.19,-26.12,23.75,44.38,-88.09,-127.61
5663,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 18,362008,2019-09-04 20:12:34:121,-0.0255,-0.1689999999999999,9.6794,0.0063,-0.0021,9.8066,0.0096,0.019,-0.0027,-3.37,-25.69,23.31,43.22,-88.13,-130.8
5664,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 18,362108,2019-09-04 20:12:34:221,-0.0863,-0.3801,9.4519,-0.0035,-0.0055,9.8066,0.0131,-0.0004,0.0239,-1.25,-25.0,24.88,46.27,-88.06,-132.85
5665,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 18,362208,2019-09-04 20:12:34:321,-0.0271,-0.5205,9.5533,-0.0036,-0.0012,9.8066,-0.012,0.0123,0.0154,0.0,-25.5,25.06,48.72,-87.99,-132.81
5666,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,362307,2019-09-04 20:12:34:420,0.2271,-0.15,10.051,0.0003,0.0017,9.8066,-0.0091,0.0086,0.0124,-0.37,-25.25,25.63,49.63,-88.01,-131.85
5667,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,362407,2019-09-04 20:12:34:520,0.0196,-0.4571,9.8734,-0.0012,-0.0003,9.8066,-0.0062,0.0069999999999999,0.005,0.63,-25.5,24.69,52.8,-88.0,-131.1
5668,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,362508,2019-09-04 20:12:34:621,-0.1456,-0.4932,9.5601,0.0002,0.0038,9.8066,-0.0137,-0.0037,0.002,1.44,-25.12,25.25,52.33,-88.04,-131.53
5669,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,362607,2019-09-04 20:12:34:720,-0.018,-0.3263,10.087,0.0042,0.0065,9.8066,-0.0253,0.0018,-0.0116,1.25,-25.31,24.81,53.61,-88.12,-130.2
5670,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,362708,2019-09-04 20:12:34:821,-0.0181,-0.4905,9.6973,0.0086,-0.0009,9.8066,0.0052,-0.0126,-0.0167,0.06,-25.44,24.38,49.41,-88.28,-131.96
5671,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,362808,2019-09-04 20:12:34:921,0.1641,-0.3955,9.765,0.0069999999999999,-0.0029,9.8066,-0.0021,0.0119,-0.0054,0.5,-25.87,25.0,48.58,-88.32,-135.03
5672,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,362908,2019-09-04 20:12:35:021,0.0191,0.0462,9.5626,0.0103,-0.0002,9.8066,-0.004,-0.002,-0.012,-0.5,-25.25,25.0,44.99,-88.35,-136.19
5673,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,363007,2019-09-04 20:12:35:120,-0.0167,-0.1346,10.0758,0.0024,0.0011,9.8066,-0.0076,0.0083,-0.0043,-2.69,-25.37,24.25,35.04,-88.42,-138.78
5674,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,363107,2019-09-04 20:12:35:220,0.1463,-0.5432,9.8563,0.0027,-0.0018,9.8066,-0.0003,-0.0294,0.0033,-3.0,-24.69,24.63,32.98,-88.45,-141.03
5675,52.378593,-1.258154,152.32,3.73,3,231.35,18 / 18,363208,2019-09-04 20:12:35:321,-0.1834,-0.3077,9.631,0.002,-0.0012,9.8066,-0.0064,-0.0173,-0.0035,-2.69,-24.37,23.75,30.75,-88.45,-142.92
5676,52.378593,-1.258154,152.32,3.73,3,231.35,17 / 18,363308,2019-09-04 20:12:35:421,-0.111,-0.2371,9.8666,0.0094,0.0,9.8066,-0.0058,0.0047,-0.0299,-3.62,-24.94,21.94,23.05,-88.51,-147.31
