,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
1904,1457871666.0,41.164117133,-8.590007483,155.0,0.206,70.20,1.6,?,?
1905,1457871667.0,41.164119533,-8.59000125,155.6,0.154,63.00,1.6,?,?
1906,1457871668.0,41.164121967,-8.589996633,156.0,0.154,71.60,1.6,?,?
1907,1457871669.0,41.164123567,-8.589993,156.3,0.103,85.90,1.6,?,?
1908,1457871670.0,41.164125533,-8.589989933,156.7,0.103,73.40,1.6,?,?
1909,1457871671.0,41.164127083,-8.58998715,156.9,0.103,65.60,1.6,?,?
1910,1457871672.0,41.164127767,-8.58998545,157.0,0.103,65.10,1.7,?,?
1911,1457871673.0,41.164128017,-8.589983633,157.2,0.103,74.70,1.7,?,?
1912,1457871674.0,41.164128167,-8.589982667,157.3,0.051,69.80,1.7,?,?
1913,1457871675.0,41.164128783,-8.5899816,157.4,0.103,51.10,1.7,?,?
1914,1457871676.0,41.164128867,-8.589982283,157.3,0.051,7.50,3.5,?,?
1915,1457871677.0,41.164128083,-8.589983517,157.2,0.051,55.50,3.5,?,?
1916,1457871678.0,41.164127283,-8.589984883,157.0,0.000,22.10,3.5,?,?
1917,1457871679.0,41.1641264,-8.589986583,156.9,0.000,9.40,3.5,?,?
1918,1457871680.0,41.164124867,-8.5899891,156.6,0.051,228.30,3.5,?,?
1919,1457871681.0,41.164122583,-8.589992317,156.1,0.103,227.20,3.5,?,?
1920,1457871682.0,41.1641196,-8.58999545,155.5,0.103,185.90,3.5,?,?
1921,1457871683.0,41.164115017,-8.589993233,154.5,0.669,94.70,3.5,?,?
1922,1457871684.0,41.164092967,-8.589965533,153.4,3.138,115.60,3.5,?,?
1923,1457871685.0,41.1640705,-8.5899312,152.1,4.013,118.80,3.5,?,?
1924,1457871686.0,41.16403915,-8.589895233,149.7,4.321,121.40,3.5,?,?
1925,1457871687.0,41.164009867,-8.58985735,147.8,4.424,127.40,1.7,?,?
1926,1457871688.0,41.163977633,-8.58983655,146.0,4.733,156.60,1.6,?,?
1927,1457871689.0,41.163960283,-8.589812433,148.7,4.579,183.70,1.6,?,?
1928,1457871690.0,41.16392015,-8.589829617,149.0,5.556,209.00,1.6,?,?
1929,1457871691.0,41.163869317,-8.589859067,149.6,6.585,213.40,1.5,3.1,3.5
1930,1457871692.0,41.163804267,-8.58990465,149.4,7.614,212.40,1.5,3.1,3.5
1931,1457871693.0,41.163737117,-8.589952767,149.6,8.334,211.80,1.5,3.1,3.5
1932,1457871694.0,41.163669983,-8.590001133,149.9,8.334,212.10,1.5,3.1,3.5
1933,1457871695.0,41.163601433,-8.5900517,150.1,8.694,211.70,1.5,3.1,3.5
1934,1457871696.0,41.163529367,-8.590107083,150.4,9.363,211.60,1.5,3.1,3.5
1935,1457871697.0,41.163450967,-8.590167733,150.3,10.186,211.10,1.2,?,?
1936,1457871698.0,41.163362467,-8.590225317,150.5,11.112,206.50,1.1,?,?
1937,1457871699.0,41.163272017,-8.590288817,150.8,11.421,207.30,1.2,?,?
1938,1457871700.0,41.163178683,-8.590354783,151.3,11.781,209.20,1.1,?,?
1939,1457871701.0,41.16308655,-8.590428917,151.7,11.987,211.80,1.1,?,?
1940,1457871702.0,41.162997783,-8.590505517,152.0,11.781,213.60,1.2,?,?
1941,1457871703.0,41.162913767,-8.59057585,152.3,10.958,213.30,1.1,?,?
1942,1457871704.0,41.162837917,-8.590648167,152.6,10.083,216.70,1.2,?,?
1943,1457871705.0,41.162767067,-8.5907186,153.0,9.569,217.80,1.2,?,?
1944,1457871706.0,41.16270215,-8.590786367,153.1,9.003,218.20,1.2,?,?
1945,1457871707.0,41.162641867,-8.59085095,152.9,8.437,218.70,1.2,?,?
1946,1457871708.0,41.1625804,-8.59091325,153.0,8.488,217.50,1.2,?,?
1947,1457871709.0,41.16251715,-8.590977133,153.1,8.797,217.40,1.1,?,?
1948,1457871710.0,41.16245525,-8.5910443,153.3,8.848,219.50,1.1,?,?
1949,1457871711.0,41.162394267,-8.5911059,153.6,8.385,216.50,1.1,?,?
1950,1457871712.0,41.162332283,-8.591148383,153.3,7.922,204.40,1.1,?,?
1951,1457871713.0,41.16227245,-8.591175817,153.1,6.688,196.30,1.2,?,?
1952,1457871714.0,41.162226067,-8.591208633,152.8,5.402,208.60,1.2,?,?
1953,1457871715.0,41.162189967,-8.5912379,152.5,4.579,215.00,1.2,?,?
1954,1457871716.0,41.1621642,-8.5912586,151.9,3.190,213.00,1.2,?,?
1955,1457871717.0,41.162147067,-8.591270033,151.4,1.646,206.70,1.2,?,?
1956,1457871718.0,41.1621368,-8.591273933,151.3,0.566,187.90,1.5,?,?
1957,1457871719.0,41.162132167,-8.591274833,151.4,0.206,48.90,1.2,?,?
1958,1457871720.0,41.162130133,-8.591274767,151.7,0.154,35.30,1.2,?,?
1959,1457871721.0,41.162129,-8.59127375,151.9,0.051,60.10,1.2,?,?
1960,1457871722.0,41.1621278,-8.591273167,152.1,0.000,161.10,1.2,?,?
1961,1457871723.0,41.162126717,-8.591272983,152.3,0.000,219.00,1.2,?,?
1962,1457871724.0,41.16212595,-8.59127255,152.5,0.000,58.30,1.2,?,?
1963,1457871725.0,41.162125317,-8.59127225,152.6,0.000,113.80,1.2,?,?
1964,1457871726.0,41.162124933,-8.591272,152.8,0.051,3.30,1.2,?,?
1965,1457871727.0,41.16212475,-8.591271617,152.9,0.051,49.30,1.2,?,?
1966,1457871728.0,41.16212515,-8.5912714,152.9,0.000,74.10,1.1,?,?
1967,1457871729.0,41.162125967,-8.591271733,152.9,0.051,101.90,1.1,?,?
1968,1457871730.0,41.1621266,-8.591271817,152.8,0.000,245.90,1.1,?,?
1969,1457871731.0,41.16212755,-8.59127195,152.7,0.000,97.90,1.1,?,?
1970,1457871732.0,41.162124367,-8.5912716,152.7,0.566,184.80,1.1,?,?
1971,1457871733.0,41.162113083,-8.591273233,152.5,1.646,183.50,1.1,?,?
1972,1457871734.0,41.162101467,-8.591273467,151.9,1.338,174.90,1.2,?,?
1973,1457871735.0,41.162090417,-8.591274417,151.5,0.977,169.30,1.1,?,?
1974,1457871736.0,41.1620837,-8.5912716,151.3,0.720,155.70,1.3,?,?
1975,1457871737.0,41.162076467,-8.591265583,151.4,1.132,149.80,1.1,?,?
1976,1457871738.0,41.162059467,-8.5912464,151.8,2.932,141.50,1.1,?,?
1977,1457871739.0,41.162042733,-8.591212833,152.1,3.910,121.50,1.1,?,?
1978,1457871740.0,41.16204935,-8.591161267,151.9,4.887,84.10,1.1,?,?
1979,1457871741.0,41.16208305,-8.591112917,152.3,5.916,41.00,1.0,?,?
1980,1457871742.0,41.162132017,-8.5910815,152.1,6.894,25.00,1.0,?,?
1981,1457871743.0,41.162185867,-8.59104035,151.4,7.511,30.20,1.3,?,?
1982,1457871744.0,41.162245283,-8.590991783,150.5,8.283,32.50,1.3,?,?
1983,1457871745.0,41.162306433,-8.590941833,149.9,8.334,32.70,1.3,?,?
1984,1457871746.0,41.1623724,-8.59088575,149.3,9.003,32.70,1.3,?,?
1985,1457871747.0,41.162442683,-8.5908242,148.8,9.672,33.90,1.3,?,?
1986,1457871748.0,41.162519233,-8.590758017,148.2,10.495,32.30,1.3,?,?
1987,1457871749.0,41.162597217,-8.590690783,147.6,10.598,32.20,1.3,?,?
1988,1457871750.0,41.162675567,-8.590624967,147.1,10.392,32.20,1.3,?,?
1989,1457871751.0,41.162754417,-8.5905634,146.5,10.135,29.20,1.3,?,?
1990,1457871752.0,41.162837783,-8.590514817,146.2,9.929,22.60,1.3,?,?
1991,1457871753.0,41.1629205,-8.590466833,145.8,9.723,23.80,1.3,?,?
1992,1457871754.0,41.163002467,-8.590411233,145.7,9.826,29.60,1.3,?,?
1993,1457871755.0,41.163086633,-8.590349267,145.7,10.392,31.50,1.3,?,?
1994,1457871756.0,41.1631754,-8.590279883,146.4,10.958,31.90,1.3,?,?
1995,1457871757.0,41.163264867,-8.590209383,146.8,11.215,31.70,1.3,?,?
1996,1457871758.0,41.163354017,-8.590139817,145.9,11.421,31.30,1.3,?,?
1997,1457871759.0,41.163443967,-8.590067233,144.7,11.832,31.50,1.3,?,?
1998,1457871760.0,41.16353655,-8.589994533,143.6,11.987,31.50,1.0,?,?
1999,1457871761.0,41.163630467,-8.589925583,143.0,11.678,31.80,1.0,?,?
2000,1457871762.0,41.163717483,-8.589854317,142.5,11.163,32.30,1.1,?,?
2001,1457871763.0,41.163801783,-8.5897821,142.1,11.009,33.10,3.1,?,?
2002,1457871810.0,41.1638835,-8.5897129,140.8,?,?,19.0,?,?
2003,1457871811.0,41.163427367,-8.582709983,114.1,8.848,69.00,1.8,?,?
2004,1457871812.0,41.163453333,-8.582621017,111.3,7.974,75.40,1.6,?,?
2005,1457871813.0,41.163464283,-8.5825329,110.7,7.408,84.50,1.5,?,?
2006,1457871814.0,41.163462133,-8.582452717,110.9,6.894,96.00,1.2,?,?
2007,1457871815.0,41.163451067,-8.582377333,111.0,6.636,104.90,1.2,?,?
2008,1457871816.0,41.163430683,-8.582301083,110.8,6.842,115.00,1.2,?,?
2009,1457871817.0,41.163401217,-8.582232117,109.3,7.305,124.40,1.1,?,?
2010,1457871818.0,41.163358817,-8.582170617,106.2,7.357,130.70,1.3,?,?
2011,1457871819.0,41.163318567,-8.582116683,103.3,7.305,127.70,1.4,?,?
2012,1457871820.0,41.163285033,-8.5820527,101.7,7.459,119.70,2.8,?,?
2013,1457871821.0,41.16325875,-8.581979883,100.5,7.562,112.30,1.7,?,?
2014,1457871822.0,41.16323125,-8.581902983,99.2,7.511,112.20,1.2,?,?
2015,1457871823.0,41.163199083,-8.5818206,98.6,8.077,119.10,1.4,?,?
2016,1457871824.0,41.163154283,-8.581734633,98.0,9.569,127.00,1.1,?,?
2017,1457871825.0,41.163085083,-8.581649017,98.1,11.215,138.70,1.0,?,?
2018,1457871826.0,41.162995117,-8.58156905,98.5,12.758,149.00,1.2,?,?
2019,1457871827.0,41.162893183,-8.581501067,99.2,13.530,157.60,1.2,?,?
2020,1457871828.0,41.162776333,-8.58145265,99.9,14.302,166.30,1.2,?,?
2021,1457871829.0,41.162655617,-8.5814205,99.8,14.147,170.10,1.0,?,?
2022,1457871830.0,41.162529917,-8.581389567,98.8,14.713,170.70,2.3,?,?
2023,1457871831.0,41.1623916,-8.58137365,97.6,16.051,176.30,2.3,?,?
2024,1457871832.0,41.162241767,-8.581385667,96.4,17.080,184.50,2.3,?,?
2025,1457871833.0,41.16208345,-8.581420783,95.1,18.160,190.60,2.3,?,?
2026,1457871834.0,41.16192495,-8.58147065,94.0,18.263,194.20,2.3,?,?
2027,1457871835.0,41.16176755,-8.5815289,92.8,18.366,196.30,2.9,?,?
2028,1457871836.0,41.16160855,-8.581594783,91.5,18.571,196.90,2.3,?,?
2029,1457871837.0,41.16144835,-8.58166185,90.4,18.674,197.50,1.5,?,?
2030,1457871838.0,41.1612867,-8.581729267,89.6,18.777,197.80,1.5,?,?
2031,1457871839.0,41.161124333,-8.581796733,89.1,18.777,197.60,1.5,?,?
2032,1457871840.0,41.160962383,-8.581865717,88.6,18.777,197.80,2.3,?,?
2033,1457871841.0,41.160800683,-8.581934233,88.2,18.674,197.50,2.3,?,?
2034,1457871842.0,41.1606405,-8.582001583,87.8,18.469,197.50,2.3,?,?
2035,1457871843.0,41.16048275,-8.5820676,87.7,18.108,197.70,2.3,?,?
2036,1457871844.0,41.160327783,-8.582132417,87.6,17.800,197.80,2.3,?,?
2037,1457871845.0,41.160175733,-8.582196367,87.6,17.491,197.70,2.3,?,?
2038,1457871846.0,41.160022217,-8.5822586,87.6,17.800,196.90,2.3,?,?
2039,1457871847.0,41.159866833,-8.582320067,87.5,18.057,196.80,2.3,?,?
2040,1457871848.0,41.1597082,-8.5823778,88.0,18.263,197.10,1.2,?,?
2041,1457871849.0,41.159544883,-8.5824282,89.5,18.520,197.10,1.2,?,?
2042,1457871850.0,41.159381167,-8.5824847,90.6,18.726,197.00,1.2,?,?
2043,1457871851.0,41.159216967,-8.58254555,91.4,18.983,197.10,1.2,?,?
2044,1457871852.0,41.159040683,-8.582593667,96.8,19.034,197.50,1.1,?,?
2045,1457871853.0,41.15887725,-8.582660867,96.6,18.983,197.50,1.1,?,?
2046,1457871854.0,41.158715967,-8.582724483,95.8,18.932,196.70,1.1,?,?
2047,1457871855.0,41.1585521,-8.5827903,95.6,19.034,196.80,1.1,?,?
2048,1457871856.0,41.158387317,-8.582855583,95.3,19.086,196.60,1.1,?,?
2049,1457871857.0,41.1582231,-8.5829199,94.8,19.086,196.30,1.1,?,?
2050,1457871858.0,41.158056317,-8.58298235,94.3,19.292,195.40,1.1,?,?
2051,1457871859.0,41.157887617,-8.583040783,94.0,19.395,194.30,1.2,?,?
2052,1457871860.0,41.157717083,-8.583095383,93.5,19.497,193.30,1.2,?,?
2053,1457871861.0,41.157545283,-8.5831446,93.0,19.549,191.70,1.2,?,?
2054,1457871862.0,41.157372383,-8.583189417,92.5,19.549,190.60,1.2,?,?
2055,1457871863.0,41.157199583,-8.5832277,92.0,19.446,188.90,1.2,?,?
2056,1457871864.0,41.15702645,-8.58325695,91.6,19.395,186.60,1.1,?,?
2057,1457871865.0,41.156853717,-8.583282033,91.2,19.240,186.20,1.1,?,?
2058,1457871866.0,41.156683817,-8.583305817,89.9,19.240,184.60,1.1,?,?
2059,1457871867.0,41.156512133,-8.583318633,89.0,19.137,182.40,1.1,?,?
2060,1457871868.0,41.15633955,-8.58332065,88.2,19.137,179.70,1.1,?,?
2061,1457871869.0,41.156167433,-8.583313217,87.5,19.086,177.60,1.1,?,?
2062,1457871870.0,41.155994383,-8.583300583,86.9,19.395,176.10,1.1,?,?
2063,1457871871.0,41.155826217,-8.583277767,86.1,18.932,173.50,2.2,?,?
2064,1457871872.0,41.1556614,-8.5832509,85.2,18.674,171.90,1.1,?,?
2065,1457871873.0,41.1554877,-8.583225383,83.4,19.189,172.00,1.3,?,?
2066,1457871874.0,41.155317217,-8.583181367,81.4,19.343,168.30,1.3,?,?
2067,1457871875.0,41.155147067,-8.58312905,80.7,19.395,166.20,1.2,?,?
2068,1457871876.0,41.154979933,-8.58306615,79.8,19.497,164.30,1.2,?,?
2069,1457871877.0,41.15481325,-8.582995817,78.7,19.652,162.30,1.2,?,?
2070,1457871878.0,41.15464725,-8.582920067,77.3,19.703,160.40,1.2,?,?
2071,1457871879.0,41.154481717,-8.582828667,76.4,19.858,157.80,1.2,?,?
2072,1457871880.0,41.154317833,-8.582734483,75.2,20.012,155.90,1.1,?,?
2073,1457871881.0,41.154154217,-8.582631267,73.9,20.321,153.80,1.2,?,?
2074,1457871882.0,41.153991417,-8.58251805,72.8,20.423,152.10,1.2,?,?
2075,1457871883.0,41.153829833,-8.582397467,71.6,20.629,150.40,1.2,?,?
2076,1457871884.0,41.153670033,-8.58226935,70.5,20.835,148.30,1.2,?,?
2077,1457871885.0,41.15351335,-8.582131183,69.3,21.041,145.60,1.2,?,?
2078,1457871886.0,41.153359033,-8.5819847,68.1,21.298,143.80,1.2,?,?
2079,1457871887.0,41.153207133,-8.581830883,66.8,21.452,142.40,1.2,?,?
2080,1457871888.0,41.15305625,-8.581672167,65.7,21.710,140.90,1.2,?,?
2081,1457871889.0,41.152908283,-8.581503883,64.3,21.915,139.50,1.1,?,?
2082,1457871890.0,41.152760817,-8.581331767,63.2,22.070,138.80,1.1,?,?
2083,1457871891.0,41.152613617,-8.581157733,61.9,22.018,138.40,1.1,?,?
2084,1457871892.0,41.152470717,-8.580982483,60.6,21.607,137.80,1.1,?,?
2085,1457871893.0,41.152329383,-8.580811833,59.3,21.144,138.00,1.1,?,?
2086,1457871894.0,41.1521874,-8.580647383,58.1,20.835,139.00,1.1,?,?
2087,1457871895.0,41.152044783,-8.580487733,56.8,20.578,139.30,1.1,?,?
2088,1457871896.0,41.151904367,-8.580328833,55.3,20.372,139.50,1.1,?,?
2089,1457871897.0,41.151766033,-8.580171867,53.8,20.063,139.60,1.1,?,?
2090,1457871898.0,41.151627267,-8.580019883,52.7,19.806,140.80,1.1,?,?
2091,1457871899.0,41.151488817,-8.579877633,51.6,19.240,142.30,1.1,?,?
2092,1457871900.0,41.151351367,-8.579743417,50.4,18.726,144.50,1.1,?,?
2093,1457871901.0,41.1512151,-8.579620267,48.9,18.263,147.70,1.1,?,?
2094,1457871902.0,41.1510746,-8.579517117,47.3,17.903,153.20,1.2,?,?
2095,1457871903.0,41.150927467,-8.579436117,45.7,17.851,160.00,1.1,?,?
2096,1457871904.0,41.150772067,-8.579383017,43.8,18.108,167.80,1.1,?,?
2097,1457871905.0,41.150609283,-8.579362833,42.5,18.571,176.40,1.1,?,?
2098,1457871906.0,41.150440333,-8.579377167,40.6,18.880,185.40,1.1,?,?
2099,1457871907.0,41.150273617,-8.5794307,38.3,19.086,195.50,1.1,?,?
2100,1457871908.0,41.150113467,-8.5795067,37.3,19.292,205.80,1.2,?,?
2101,1457871909.0,41.149963833,-8.579639433,35.5,20.115,218.20,1.2,?,?
2102,1457871910.0,41.149832317,-8.57980365,33.8,20.629,228.40,1.2,?,?
2103,1457871911.0,41.149718217,-8.579995467,32.4,21.195,236.10,1.2,?,?
2104,1457871912.0,41.149619433,-8.580208183,32.1,21.349,240.80,1.3,?,?
2105,1457871913.0,41.14952195,-8.580422583,32.8,21.092,240.20,1.2,?,?
2106,1457871914.0,41.14941515,-8.5806101,32.8,19.652,233.10,1.2,?,?
2107,1457871915.0,41.1493,-8.580779667,32.9,18.983,227.10,1.2,?,?
2108,1457871916.0,41.149173517,-8.580940217,32.8,18.777,221.70,1.2,?,?
2109,1457871917.0,41.14904045,-8.58108205,32.5,18.469,216.60,1.2,?,?
2110,1457871918.0,41.148900283,-8.581200983,32.6,18.211,210.90,1.2,?,?
2111,1457871919.0,41.14875275,-8.58129705,32.6,18.160,204.30,1.2,?,?
2112,1457871920.0,41.1485928,-8.58137735,32.9,18.417,199.10,1.2,?,?
2113,1457871921.0,41.1484299,-8.581438767,32.5,18.726,193.90,1.2,?,?
2114,1457871922.0,41.148257833,-8.581475283,31.1,19.137,186.60,1.2,?,?
2115,1457871923.0,41.148084483,-8.581484467,30.4,19.292,179.60,1.5,3.0,3.3
2116,1457871924.0,41.147909533,-8.58146855,29.9,19.600,174.00,1.5,3.0,3.3
2117,1457871925.0,41.147736683,-8.581425483,28.9,19.806,167.00,1.5,3.0,3.3
2118,1457871926.0,41.147566433,-8.58135415,27.8,20.063,160.30,1.5,3.0,3.3
2119,1457871927.0,41.147403217,-8.581259317,26.4,20.063,153.30,1.5,3.0,3.3
2120,1457871928.0,41.1472487,-8.581138583,25.1,20.115,146.70,1.5,3.0,3.3
2121,1457871929.0,41.14710515,-8.580995233,23.7,20.115,140.40,1.5,3.0,3.3
2122,1457871930.0,41.146969683,-8.580836133,22.4,20.321,136.20,2.6,?,?
2123,1457871931.0,41.146840117,-8.58065885,23.4,20.681,132.70,4.7,1.0,4.8
2124,1457871932.0,41.146718617,-8.580492783,22.8,20.218,130.90,6.6,?,?
2125,1457871933.0,41.146617417,-8.580325667,21.8,19.086,128.00,5.3,?,?
2126,1457871934.0,41.146525,-8.580163917,21.0,17.543,126.30,5.3,?,?
2127,1457871935.0,41.146433433,-8.580001067,19.4,16.102,125.30,5.3,?,?
2128,1457871936.0,41.14638595,-8.579860833,17.9,13.530,125.00,8.2,?,?
2129,1457871937.0,41.146333033,-8.579748833,17.2,11.369,125.70,7.9,?,?
2130,1457871938.0,41.146279483,-8.579657,16.4,9.672,129.70,7.9,?,?
2131,1457871939.0,41.146221183,-8.579583667,15.5,8.900,137.80,7.9,?,?
2132,1457871940.0,41.146151983,-8.57953,14.8,9.157,152.30,7.8,?,?
2133,1457871941.0,41.146075367,-8.579488083,14.1,9.466,160.60,1.7,?,?
2134,1457871942.0,41.145994883,-8.579426767,13.8,9.672,149.50,1.1,?,?
2135,1457871943.0,41.145929033,-8.579337,14.2,9.980,133.30,1.1,?,?
2136,1457871944.0,41.145877233,-8.579241033,13.9,10.289,120.50,1.1,?,?
2137,1457871945.0,41.145839117,-8.57912665,13.9,10.752,111.30,1.1,?,?
2138,1457871946.0,41.145801567,-8.57901025,13.8,10.598,111.60,1.1,?,?
2139,1457871947.0,41.145740733,-8.57890585,13.2,10.803,127.20,1.1,?,?
2140,1457871948.0,41.14566625,-8.578808533,12.9,11.472,138.70,1.1,?,?
2141,1457871949.0,41.14558405,-8.5787162,12.9,12.089,141.60,1.1,?,?
2142,1457871950.0,41.14549835,-8.578619233,13.5,12.398,140.30,1.1,?,?
2143,1457871951.0,41.1454165,-8.5785245,14.1,11.987,140.10,1.1,?,?
2144,1457871952.0,41.1453403,-8.57843375,14.5,11.163,138.90,1.1,?,?
2145,1457871953.0,41.145265883,-8.578348133,14.9,10.649,139.80,1.0,?,?
2146,1457871954.0,41.1451956,-8.578264267,15.1,10.186,138.50,1.0,?,?
2147,1457871955.0,41.145126067,-8.578175067,15.6,9.569,137.50,1.0,?,?
2148,1457871956.0,41.145064217,-8.57810105,16.1,8.437,138.10,1.0,?,?
2149,1457871957.0,41.145007917,-8.578038233,16.0,7.511,142.50,1.0,?,?
2150,1457871958.0,41.1449429,-8.57799695,14.5,6.996,157.40,1.0,?,?
2151,1457871959.0,41.144880067,-8.57797485,13.9,7.202,174.10,1.0,?,?
2152,1457871960.0,41.144807733,-8.577974683,13.7,7.922,188.60,1.0,?,?
2153,1457871961.0,41.14473395,-8.578004167,13.6,8.746,204.80,1.0,?,?
2154,1457871962.0,41.144666217,-8.57807405,13.1,9.466,223.40,1.0,?,?
2155,1457871963.0,41.144613217,-8.578168367,13.3,10.443,241.90,1.0,?,?
2156,1457871964.0,41.1445775,-8.578287283,13.3,11.369,253.30,1.1,?,?
2157,1457871965.0,41.144542467,-8.578418233,13.5,12.089,253.00,1.1,?,?
2158,1457871966.0,41.1445066,-8.578551517,13.4,12.244,251.10,1.1,?,?
2159,1457871967.0,41.144463967,-8.578682333,13.2,12.192,246.70,1.1,?,?
2160,1457871968.0,41.144415667,-8.578810667,13.3,12.347,244.20,1.1,?,?
2161,1457871969.0,41.144363967,-8.578946017,13.1,12.604,242.20,1.1,?,?
2162,1457871970.0,41.14430735,-8.579076317,12.7,12.192,238.50,1.1,?,?
2163,1457871971.0,41.144250733,-8.579193717,12.6,11.009,237.40,1.0,?,?
2164,1457871972.0,41.144197683,-8.579300567,12.6,10.135,234.30,1.0,?,?
2165,1457871973.0,41.144146933,-8.579399833,12.6,9.723,235.70,1.5,3.0,3.3
2166,1457871974.0,41.144099917,-8.5795031,12.6,10.032,240.40,1.5,3.0,3.3
2167,1457871975.0,41.1440514,-8.579608267,12.5,10.392,238.80,1.5,3.0,3.3
2168,1457871976.0,41.143999667,-8.579714067,12.5,10.700,237.10,1.5,3.0,3.3
2169,1457871977.0,41.143948017,-8.5798221,12.4,10.803,238.70,1.5,3.0,3.3
2170,1457871978.0,41.143900917,-8.57992955,12.3,10.392,241.70,1.5,3.0,3.3
2171,1457871979.0,41.143860017,-8.580035117,12.1,9.929,244.90,1.5,3.0,3.3
2172,1457871980.0,41.14382465,-8.580141233,11.9,9.620,248.30,1.5,3.0,3.3
2173,1457871981.0,41.1437945,-8.580247767,11.8,9.569,251.50,1.5,3.0,3.3
2174,1457871982.0,41.1437686,-8.58035855,11.6,9.672,254.60,1.5,3.0,3.3
2175,1457871983.0,41.143748233,-8.580472083,11.4,9.826,258.00,1.1,?,?
2176,1457871984.0,41.1437321,-8.580588517,11.6,9.826,260.60,1.1,?,?
2177,1457871985.0,41.14372285,-8.580698467,11.4,9.569,263.10,2.3,?,?
2178,1457871986.0,41.1437186,-8.580807517,11.6,9.414,265.60,2.3,?,?
2179,1457871987.0,41.143715483,-8.580915033,11.5,8.951,267.10,2.4,?,?
2180,1457871988.0,41.14371565,-8.58101415,11.5,8.283,269.90,6.5,?,?
2181,1457871989.0,41.143717633,-8.581094017,11.8,7.357,273.50,1.5,?,?
2182,1457871990.0,41.143724267,-8.581164667,12.2,7.099,277.10,1.5,?,?
2183,1457871991.0,41.14373185,-8.581245117,13.2,6.842,278.10,3.3,?,?
2184,1457871992.0,41.143740217,-8.5813264,13.9,7.048,277.60,3.3,?,?
2185,1457871993.0,41.14373695,-8.581409783,13.3,7.099,275.40,1.6,3.2,3.6
2186,1457871994.0,41.143736483,-8.5814946,12.4,6.791,275.00,1.6,3.2,3.6
2187,1457871995.0,41.1437379,-8.581574367,11.6,6.431,276.20,2.2,?,?
2188,1457871996.0,41.14374255,-8.58165015,10.6,6.328,277.00,2.2,?,?
2189,1457871997.0,41.143748433,-8.581722067,9.9,6.070,276.00,2.2,?,?
2190,1457871998.0,41.143752883,-8.581793583,9.9,5.865,275.70,1.6,4.9,5.2
2191,1457871999.0,41.143756467,-8.581863667,10.1,5.659,275.40,1.6,4.9,5.2
2192,1457872000.0,41.143761267,-8.58192995,10.2,5.453,275.40,1.7,?,?
2193,1457872001.0,41.143764383,-8.581995683,10.2,5.350,274.80,1.5,3.0,3.3
2194,1457872002.0,41.143767033,-8.58205915,10.2,5.247,273.50,1.5,3.0,3.3
2195,1457872003.0,41.143768633,-8.582121683,10.2,5.144,272.40,1.5,3.0,3.3
2196,1457872004.0,41.143769633,-8.582185183,10.1,5.350,272.00,1.5,3.0,3.3
