,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE X (rad/s), GYROSCOPE Y (rad/s), GYROSCOPE Z (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Azimuth) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
3146,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,110308,2019-09-04 20:08:22:421,-2.4792,0.1124,10.1288,0.0012,0.0096,9.8066,0.0015,0.439,0.0438,-3.44,-27.12,-15.62,40.4,-86.47,25.92
3147,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,110408,2019-09-04 20:08:22:521,-1.533,-0.4979,9.9031,0.0089,-0.0106,9.8066,-0.0241,0.4584,0.0494,-2.94,-26.94,-16.06,37.74,-86.49,23.51
3148,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,110507,2019-09-04 20:08:22:620,-1.8661,-0.2254,9.5268,-0.0082,-0.0027,9.8066,-0.0168,0.4978,0.0182,-2.75,-26.37,-16.44,35.54,-86.45,21.57
3149,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,110608,2019-09-04 20:08:22:721,-2.1354,-0.1768,8.5984,-0.0018,-0.0077,9.8066,-0.0337,0.5367,0.0019,-1.19,-26.62,-15.87,28.48,-86.35,21.92
3150,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,110709,2019-09-04 20:08:22:822,-2.1969,-1.1962,9.7622,-0.0258,-0.0148,9.8066,-0.0625,0.5427,-0.027,0.19,-26.37,-15.5,27.37,-86.06,24.17
3151,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,110808,2019-09-04 20:08:22:921,-2.0336,-1.2849,10.7559,0.0049,-0.0035,9.8066,-0.0249,0.5604,0.0528,1.19,-27.06,-15.87,24.04,-85.87,24.72
3152,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,110907,2019-09-04 20:08:23:020,-1.6973,-0.8765,10.7812,-0.0095,-0.0025,9.8066,-0.0197,0.59,0.04,1.5,-26.69,-16.5,20.54,-85.78,25.13
3153,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,111008,2019-09-04 20:08:23:121,0.0633,-1.6457,10.7252,-0.0205,-0.0003,9.8066,-0.0046,0.5832,-0.0131,2.94,-26.37,-15.87,18.76,-85.68,27.11
3154,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,111108,2019-09-04 20:08:23:221,-0.5127,-1.4649,10.5426,-0.0472,0.0281,9.8065,0.1038,0.5766,-0.1255,4.31,-26.94,-15.12,21.25,-85.76,33.46
3155,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,111207,2019-09-04 20:08:23:320,-1.4393,-1.0024,9.2817,-0.0701,0.0365,9.8063,0.1317,0.5953,-0.1171,6.0,-26.87,-14.44,29.31,-85.79,48.78
3156,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,111307,2019-09-04 20:08:23:420,-3.2658,-1.5196,9.453,-0.061,0.0271,9.8064,0.0654,0.6648,-0.0581,7.56,-27.94,-14.37,37.43,-85.61,62.45
3157,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,111408,2019-09-04 20:08:23:521,-3.3929,-2.1818,9.6575,-0.0019,0.013,9.8065,0.0199,0.5793,0.079,7.75,-28.0,-12.69,45.77,-85.51,71.37
3158,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,111507,2019-09-04 20:08:23:620,-1.7674,-1.6003,9.5038,0.042,0.0366,9.8064,0.0105,0.5776,0.1479,8.44,-27.62,-12.44,43.19,-86.17,71.72
3159,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,111607,2019-09-04 20:08:23:720,0.1409,-0.5059,9.6566,0.016,0.0383,9.8065,0.0383,0.6248,0.0653,9.06,-28.19,-10.94,36.5,-87.04,72.28
3160,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,111707,2019-09-04 20:08:23:820,-0.1374,-0.1839,9.9239,-0.0239,0.0055,9.8065,0.0047,0.6043,-0.0461,10.88,-28.31,-10.75,35.02,-87.23,77.12
3161,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,111808,2019-09-04 20:08:23:921,-1.2079,-0.4967,10.4646,-0.0088,-0.0126,9.8066,-0.0696,0.5535,-0.0244,10.44,-28.75,-9.94,40.5,-87.05,81.52
3162,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,111908,2019-09-04 20:08:24:021,-1.5118,-1.6931,10.5522,0.013,-0.0264,9.8065,-0.0975,0.5073,0.0078,11.75,-28.44,-9.37,27.25,-86.76,77.57
3163,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,112008,2019-09-04 20:08:24:121,-0.8925,-0.9493,9.3964,0.0143,-0.0139,9.8066,-0.0778,0.5048,0.0128,11.81,-28.31,-9.12,20.81,-86.57,71.63
3164,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,112107,2019-09-04 20:08:24:220,-0.9838,-1.6278,9.4814,0.0054,0.0026,9.8066,-0.0272,0.45,0.0392,12.75,-28.5,-7.75,11.19,-86.43,68.29
3165,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,112207,2019-09-04 20:08:24:320,-0.6754,-0.7404,9.7366,-0.0012,0.0369,9.8066,0.0454,0.4017,0.0749,12.38,-27.87,-7.19,10.06,-86.8,68.66
3166,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,112308,2019-09-04 20:08:24:421,-0.8211,-0.371,10.3187,-0.0007,0.0398,9.8065,0.0225,0.418,0.113,12.56,-28.56,-6.19,7.31,-87.18,71.8
3167,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,112407,2019-09-04 20:08:24:520,-0.9171,0.35,10.5796,0.0057,0.03,9.8066,-0.0149,0.3111,0.0564,12.06,-29.44,-5.94,9.7,-87.84,72.34
3168,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,112508,2019-09-04 20:08:24:621,-0.8308,0.6704,9.4857,0.0076,0.0091,9.8066,-0.0173,0.2987,0.0356,12.94,-29.25,-5.37,0.64,-88.02,69.56
3169,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,112608,2019-09-04 20:08:24:721,-1.4339,0.0492,9.7592,-0.0121,-0.01,9.8065,0.0139999999999999,0.2624,-0.0253,13.25,-28.75,-4.44,357.69,-88.0,70.76
3170,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,112707,2019-09-04 20:08:24:820,-1.4379,-0.3573,9.688,-0.0045,-0.0105,9.8066,-0.0072,0.2022,-0.0158,13.44,-29.06,-3.87,2.17,-87.86,74.9
3171,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,112808,2019-09-04 20:08:24:921,-0.6595,0.1195,9.9303,0.0144,0.0082,9.8065,-0.0365,0.1417,0.0515,13.94,-28.81,-4.25,358.64,-87.83,72.8
3172,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,112907,2019-09-04 20:08:25:020,-1.037,0.3819,10.0623,0.017,0.0232,9.8065,-0.0383,0.1261,0.0785,13.94,-29.25,-4.25,353.37,-87.98,67.89
3173,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,113007,2019-09-04 20:08:25:120,-0.4541,0.8396,10.0397,0.0193,0.0192,9.8066,-0.0205,0.0741,0.0542,13.38,-29.0,-3.62,341.02,-88.3,55.1
3174,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,113108,2019-09-04 20:08:25:221,-0.4079,0.994,9.821,0.0039,0.003,9.8066,-0.0054,0.0702,0.012,13.06,-28.94,-3.12,330.2,-88.4,48.94
3175,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,113208,2019-09-04 20:08:25:321,-0.8008,0.6053,9.7621,-0.0082,-0.0071,9.8066,0.0152,0.0201,-0.0272,14.0,-29.5,-4.19,335.82,-88.39,51.2
3176,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 20,113307,2019-09-04 20:08:25:420,-0.7949,0.1422,9.5304,0.0004,-0.0088,9.8066,-0.0176,0.0405,-0.0151,13.38,-28.75,-4.5,341.41,-88.33,55.45
3177,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,113408,2019-09-04 20:08:25:521,-0.3521,0.2848,9.931,0.0039,-0.0026,9.8066,-0.0037,0.0086,0.0188,14.13,-28.75,-3.56,340.51,-88.22,55.76
3178,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,113507,2019-09-04 20:08:25:620,-0.5828,0.6973,9.9099,0.0034,-0.0037,9.8066,-0.0099,-0.0065,-0.0031,14.38,-29.0,-3.37,335.91,-88.22,55.29
3179,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,113607,2019-09-04 20:08:25:720,0.1434,0.6555,9.5649,0.0047,-0.0005,9.8066,-0.0257,-0.0065,-0.0015,14.75,-28.37,-4.06,337.24,-88.16,53.61
3180,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,113708,2019-09-04 20:08:25:821,-0.8345,0.3916,9.734,0.0056,-0.0022,9.8066,-0.0136,-0.013,0.0054,14.38,-28.06,-3.44,332.28,-88.06,51.96
3181,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,113807,2019-09-04 20:08:25:920,-0.7792,0.0927,9.957,-0.0028,-0.0036,9.8066,-0.0045,0.0091,0.016,14.13,-28.62,-3.75,336.94,-88.01,52.56
3182,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,113907,2019-09-04 20:08:26:020,-0.1343,0.0646,9.5185,0.0008,-0.005,9.8066,-0.0094,-0.018,-0.0078,13.81,-28.31,-2.75,332.63,-87.99,52.37
3183,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,114007,2019-09-04 20:08:26:120,-0.5337,0.531,9.6126,-0.0002,0.0019,9.8066,-0.0024,0.0071,0.0175,13.25,-28.44,-3.31,333.56,-87.98,52.46
3184,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,114108,2019-09-04 20:08:26:221,-0.4952,0.157,10.0973,-0.0007,0.0004,9.8066,-0.0029,-0.0029,0.0081,13.0,-28.31,-3.25,333.48,-88.0,52.36
3185,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,114208,2019-09-04 20:08:26:321,-0.5129,0.0381,9.9184,-0.0021,0.0081,9.8066,0.0095,-0.0079,0.0235,12.81,-28.12,-3.25,333.76,-88.08,52.56
3186,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,114307,2019-09-04 20:08:26:420,0.0969999999999999,0.0874,9.6248,-0.0057,0.0014,9.8066,0.0085,-0.0231,0.008,12.56,-28.44,-3.44,333.7,-88.17,52.41
3187,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,114408,2019-09-04 20:08:26:521,-0.3208,0.7419,9.5432,0.0007,0.0047,9.8066,-0.0042,-0.0021,0.004,13.0,-28.06,-3.81,338.82,-88.23,53.05
3188,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,114507,2019-09-04 20:08:26:620,-0.0038,0.8726,9.4745,0.0044,0.0039,9.8066,-0.0063,-0.0127,0.0212,12.94,-27.56,-3.62,337.55,-88.27,51.81
3189,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,114608,2019-09-04 20:08:26:721,-0.0698,0.4653,10.1279,0.0038,-0.0053,9.8066,-0.0158,-0.01,-0.0153,12.81,-27.94,-4.0,335.66,-88.23,50.07
3190,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,114708,2019-09-04 20:08:26:821,-0.7366,0.4866,9.6877,0.0031,-0.0086,9.8065,-0.0182,-0.0098,-0.0105,13.06,-27.69,-4.0,335.66,-88.23,50.07
3191,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,114808,2019-09-04 20:08:26:921,-0.1813,0.2138,9.9769,-0.002,-0.0044,9.8066,0.015,-0.0198,-0.006,13.25,-27.62,-3.87,337.06,-88.08,51.51
3192,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,114907,2019-09-04 20:08:27:020,0.0532,0.7708,9.7414,-0.0024,-0.0011,9.8066,0.0091,0.0053,-0.0051,13.25,-28.06,-4.25,339.27,-88.06,53.6
3193,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,115007,2019-09-04 20:08:27:120,-0.4337,0.1436,10.0697,-0.009,-0.0131,9.8066,0.0081,0.0049,-0.0168,13.5,-27.75,-3.44,337.77,-87.97,57.19
3194,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,115108,2019-09-04 20:08:27:221,0.3168,0.5257,9.8594,-0.002,-0.005,9.8066,0.0033,0.0075,-0.0328,12.88,-28.31,-3.31,342.27,-87.9,60.63
3195,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,115207,2019-09-04 20:08:27:320,-0.5408,0.3005,9.9553,-0.0087,-0.0037,9.8066,0.0163,-0.021,-0.0073,13.44,-27.94,-4.31,352.1,-87.75,65.63
3196,52.37531,-1.253963,160.54,7.38,3,19.64,20 / 20,115308,2019-09-04 20:08:27:421,0.2903,0.5213,9.7293,-0.0004,-0.0008,9.8066,-0.0074,0.0093,-0.0025,13.0,-29.0,-4.81,357.74,-87.79,66.88
3197,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,115407,2019-09-04 20:08:27:520,-0.3911,0.7596,9.7809,-0.0038,-0.0061,9.8065,0.0088,-0.0046,0.0034,13.75,-28.31,-4.75,357.28,-87.71,67.84
3198,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,115508,2019-09-04 20:08:27:621,0.0117,0.4991,9.8009,0.0076,-0.0103,9.8066,-0.0282,-0.0054,-0.0178,13.88,-28.31,-3.87,353.0,-87.64,67.61
3199,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,115607,2019-09-04 20:08:27:720,0.4074,0.3455,9.396,0.0051,-0.0056,9.8066,-0.0043,-0.0056,0.0043,14.0,-28.37,-4.25,350.79,-87.47,65.63
3200,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,115707,2019-09-04 20:08:27:820,-0.0604,0.2906,9.5904,0.0015,-0.0097,9.8066,-0.0039,-0.0021,0.0033,13.5,-28.44,-3.37,346.63,-87.34,65.76
3201,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,115808,2019-09-04 20:08:27:921,-0.2269999999999999,0.6533,9.6815,0.004,0.0041,9.8066,-0.0222,0.0094,-0.0101,13.0,-28.94,-3.25,347.62,-87.33,65.88
3202,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,115907,2019-09-04 20:08:28:020,0.0325,0.2861,9.6359,0.0044,-0.0063,9.8066,-0.0108,0.0006,-0.0148,13.5,-28.44,-4.19,349.63,-87.26,64.64
3203,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,116007,2019-09-04 20:08:28:120,-0.7885,0.3248,10.1802,0.0017,-0.0053,9.8066,-0.0142,0.0117,-0.0008,13.06,-27.81,-3.81,350.74,-87.15,64.59
3204,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,116108,2019-09-04 20:08:28:221,0.1267,0.5336,9.2775,-0.0033,-0.0008,9.8066,-0.0005,0.001,-0.0044,13.31,-27.94,-4.62,355.04,-87.11,64.51
3205,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,116208,2019-09-04 20:08:28:321,0.1329,0.4118,9.8079,-0.0024,0.0062,9.8066,0.0016,0.0066,0.0178,13.0,-27.94,-4.12,351.37,-87.1,65.18
3206,52.37531,-1.253963,160.54,7.38,3,19.64,19 / 19,116307,2019-09-04 20:08:28:420,0.4261,0.3928,10.2064,-0.0028,-0.0048,9.8066,0.0089,-0.0077,-0.0039,13.69,-28.0,-4.25,350.84,-87.14,65.78
3207,52.375572,-1.25432,160.25,8.14,4,287.41,18 / 19,116408,2019-09-04 20:08:28:521,0.2624,-0.2637,9.6492,-0.011,-0.0069999999999999,9.8065,0.0103,0.0014,-0.0153,13.5,-27.06,-3.87,353.16,-87.1,67.86
3208,52.375572,-1.25432,160.25,8.14,4,287.41,18 / 19,116507,2019-09-04 20:08:28:620,0.3028,0.7853,10.1399,-0.0117,0.0037,9.8065,0.0252,-0.0043,-0.0128,13.56,-28.31,-4.12,357.23,-87.1,71.56
3209,52.375572,-1.25432,160.25,8.14,4,287.41,18 / 19,116608,2019-09-04 20:08:28:721,-0.148,0.0775,9.5939,-0.0145,-0.0064,9.8066,0.0132,0.003,-0.0251,13.56,-27.75,-3.81,0.71,-87.03,74.69
3210,52.375572,-1.25432,160.25,8.14,4,287.41,18 / 19,116709,2019-09-04 20:08:28:822,-0.0545,0.2698,9.6896,-0.003,-0.0115,9.8066,-0.0152,0.0243,-0.0267,13.13,-28.12,-3.75,5.25,-86.87,77.55
3211,52.375572,-1.25432,160.25,8.14,4,287.41,18 / 19,116807,2019-09-04 20:08:28:920,0.6323,0.3213,9.7932,0.0026,-0.0106,9.8066,-0.0222,0.0177,-0.0388,13.63,-27.06,-4.62,7.61,-86.7,77.15
3212,52.375572,-1.25432,160.25,8.14,4,287.41,18 / 19,116908,2019-09-04 20:08:29:021,1.1185,0.386,10.2656,0.0009,-0.0114,9.8066,-0.0114,0.0068,-0.0272,13.75,-27.31,-4.81,7.34,-86.54,76.87
3213,52.375572,-1.25432,160.25,8.14,4,287.41,18 / 19,117007,2019-09-04 20:08:29:120,0.5137,-0.2989,9.6863,-0.0008,-0.0158,9.8066,-0.0116,0.0019,-0.0083,15.5,-27.12,-4.44,1.64,-86.35,77.43
3214,52.375572,-1.25432,160.25,8.14,4,287.41,18 / 19,117107,2019-09-04 20:08:29:220,0.8637,-0.002,10.0368,0.0019,-0.0058,9.8066,-0.0276,0.017,-0.0142,15.06,-27.12,-3.81,2.37,-86.24,77.16
3215,52.375572,-1.25432,160.25,8.14,4,287.41,18 / 19,117207,2019-09-04 20:08:29:320,0.6431,0.0594,9.4293,-0.001,-0.012,9.8066,-0.0182,0.0167,-0.0177,15.44,-27.56,-3.81,1.33,-86.06,76.23
3216,52.375572,-1.25432,160.25,8.14,4,287.41,18 / 19,117307,2019-09-04 20:08:29:420,0.3498,0.1263,9.6353,0.0043,-0.0043,9.8066,-0.0213,0.0319,-0.0065,15.0,-27.5,-3.19,356.93,-85.94,76.01
3217,52.375572,-1.25432,160.25,8.14,4,287.41,17 / 18,117408,2019-09-04 20:08:29:521,1.5928,0.1496,9.6452,0.0034,-0.0095,9.8066,-0.0319,0.0147,-0.0077,15.25,-27.62,-3.5,355.7,-85.82,74.98
3218,52.375572,-1.25432,160.25,8.14,4,287.41,17 / 18,117507,2019-09-04 20:08:29:620,1.0881,-1.3337,9.5683,0.0101,-0.0069999999999999,9.8066,-0.0296,0.0214,0.0262,14.56,-27.56,-3.12,354.04,-85.72,73.56
3219,52.375572,-1.25432,160.25,8.14,4,287.41,17 / 18,117608,2019-09-04 20:08:29:721,1.2935,-0.3917,10.2138,0.0061,-0.0022,9.8066,-0.0125,0.0261,-0.0164,14.25,-27.44,-3.87,356.98,-85.7,71.46
3220,52.375572,-1.25432,160.25,8.14,4,287.41,17 / 18,117707,2019-09-04 20:08:29:820,2.0171,-0.1325,9.756,-0.0073,-0.0103,9.8065,0.005,0.0277,-0.0126,13.69,-26.75,-2.94,353.49,-85.57,72.37
3221,52.375572,-1.25432,160.25,8.14,4,287.41,17 / 18,117807,2019-09-04 20:08:29:920,2.4105,-1.7463,10.1748,-0.0056,-0.0019,9.8066,0.0117,0.0443,-0.0048,13.06,-27.06,-4.25,0.27,-85.51,73.12
3222,52.375572,-1.25432,160.25,8.14,4,287.41,17 / 18,117907,2019-09-04 20:08:30:020,2.1945,0.0139,9.8618,0.0046,0.023,9.8066,0.0107,0.0103,0.0229,11.94,-27.19,-4.12,2.22,-85.75,73.43
3223,52.375572,-1.25432,160.25,8.14,4,287.41,17 / 18,118008,2019-09-04 20:08:30:121,2.8392,0.5748,9.4237,0.0125,0.0005,9.8066,-0.0323,0.0163,0.0066,11.75,-26.87,-3.75,359.58,-85.87,71.21
3224,52.375572,-1.25432,160.25,8.14,4,287.41,17 / 18,118107,2019-09-04 20:08:30:220,2.457,-0.6957,9.9869,0.002,-0.0094,9.8066,-0.005,0.0005,0.0021,11.31,-26.94,-2.94,355.05,-85.77,70.67
3225,52.375572,-1.25432,160.25,8.14,4,287.41,17 / 18,118207,2019-09-04 20:08:30:320,2.1562,0.3092,10.9489,0.0082,0.0223,9.8065,-0.0179,0.0069999999999999,0.0604,12.06,-26.75,-2.37,347.18,-85.79,69.82
3226,52.375572,-1.25432,160.25,8.14,4,287.41,17 / 18,118307,2019-09-04 20:08:30:420,3.7458,0.7339,8.7284,-0.006,0.0178,9.8066,0.0314,0.0151,-0.0018,12.63,-26.94,-2.81,349.98,-86.15,68.36
3227,52.375572,-1.25432,160.25,8.14,4,287.41,19 / 19,118408,2019-09-04 20:08:30:521,2.7374,-0.1287,9.4406,-0.0075,0.0076,9.8066,0.023,0.0333,0.0197,13.06,-26.75,-2.62,352.3,-86.23,70.34
3228,52.375572,-1.25432,160.25,8.14,4,287.41,19 / 19,118507,2019-09-04 20:08:30:620,2.7903,-0.4954,9.8329,-0.002,0.0024,9.8066,0.0174,0.0126,-0.0036,12.94,-27.0,-3.06,353.4,-86.34,71.27
3229,52.375572,-1.25432,160.25,8.14,4,287.41,19 / 19,118608,2019-09-04 20:08:30:721,2.206,-0.2081,9.5817,0.0018,0.0099,9.8066,-0.0001,0.0078,0.022,12.94,-27.5,-3.69,359.0,-86.37,72.03
3230,52.375572,-1.25432,160.25,8.14,4,287.41,19 / 19,118708,2019-09-04 20:08:30:821,1.9936,1.029,12.9093,-0.0068,0.0144,9.8066,0.1067,-0.0077,0.018,12.81,-27.37,-2.94,354.4,-86.58,72.09
3231,52.375572,-1.25432,160.25,8.14,4,287.41,19 / 19,118807,2019-09-04 20:08:30:920,1.1086,0.7361,10.587,-0.0782,0.0148,9.8062,0.2268,0.0238,0.0061,12.56,-27.94,-2.44,358.98,-86.74,80.36
3232,52.375572,-1.25432,160.25,8.14,4,287.41,19 / 19,118907,2019-09-04 20:08:31:020,0.0807,0.263,7.7082,-0.0813,0.0114,9.8062,0.1646,-0.0067,0.0012,12.31,-26.87,-1.19,24.13,-86.63,106.24
3233,52.375572,-1.25432,160.25,8.14,4,287.41,19 / 19,119008,2019-09-04 20:08:31:121,-0.4226,0.7653,7.1069,-0.0167,0.0014,9.8066,0.025,0.0088,-0.0074,12.13,-27.94,-1.06,37.53,-86.34,117.51
3234,52.375572,-1.25432,160.25,8.14,4,287.41,19 / 19,119107,2019-09-04 20:08:31:220,-1.0031,0.7747,8.3773,0.0409999999999999,-0.0128,9.8065,-0.2527,0.0116,0.0069999999999999,12.63,-28.0,-2.5,36.05,-86.42,112.76
3235,52.375572,-1.25432,160.25,8.14,4,287.41,19 / 19,119208,2019-09-04 20:08:31:321,-0.1191,1.1056,8.9623,0.1381,-0.0449,9.8055,-0.389,0.0023,0.0054,12.5,-27.94,-4.31,22.73,-86.75,93.01
