,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE X (rad/s), GYROSCOPE Y (rad/s), GYROSCOPE Z (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Azimuth) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
1223,52.372486,-1.256017,170.0,9.14,4,285.55,18 / 20,2625620,2019-09-04 20:05:05:793,1.0081,1.2688,10.485,-0.0251,0.0013,9.8066,-0.075,0.138,-0.0398,10.56,-30.62,1.44,100.35,-85.26,-177.66
1224,52.372486,-1.256017,170.0,9.14,4,285.55,18 / 20,2625721,2019-09-04 20:05:05:894,1.3541,0.5626,9.2806,-0.0113,-0.0063,9.8066,-0.074,0.0155,0.0265,11.0,-29.62,1.63,94.35,-85.2,-178.32
1225,52.372486,-1.256017,170.0,9.14,4,285.55,18 / 20,2625821,2019-09-04 20:05:05:994,1.7253,0.9279,9.6639,0.0069,0.0013,9.8066,0.0738,0.1011,-0.068,10.81,-30.5,1.0,99.12,-85.22,-178.62
1226,52.372486,-1.256017,170.0,9.14,4,285.55,18 / 20,2625920,2019-09-04 20:05:06:093,0.9343,0.7871,10.7017,-0.0194,-0.0022,9.8065,-0.0183,0.0437,-0.011,10.5,-29.94,1.44,98.89,-85.19,-178.94
1227,52.372486,-1.256017,170.0,9.14,4,285.55,18 / 20,2626020,2019-09-04 20:05:06:193,2.0865,0.4435,10.2086,0.0191,0.0028,9.8065,0.1345,0.0355,-0.0696,10.44,-29.94,1.81,93.65,-85.15,-179.46
1228,52.372486,-1.256017,170.0,9.14,4,285.55,18 / 20,2626122,2019-09-04 20:05:06:295,1.8381,0.5304,10.4482,-0.0083,0.0124,9.8066,0.0004,-0.0247,0.039,10.5,-30.19,1.63,93.77,-85.13,-179.1
1229,52.372486,-1.256017,170.0,9.14,4,285.55,18 / 20,2626221,2019-09-04 20:05:06:394,2.3022,0.6541,8.7355,-0.0265,-0.0009,9.8066,0.0975,0.0184,-0.0158,10.81,-30.12,2.38,94.64,-85.05,-178.42
1230,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2626320,2019-09-04 20:05:06:493,2.7235,1.6197,9.0704,0.0025,-0.0069,9.8066,-0.0079,0.0066,-0.0517,10.25,-30.31,2.06,95.83,-85.13,-177.27
1231,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2626420,2019-09-04 20:05:06:593,2.2005,0.3892,10.0898,0.0133,0.0019,9.8066,0.0071,0.0646,-0.0455,10.25,-29.62,0.94,97.4,-85.23,178.84
1232,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2626521,2019-09-04 20:05:06:694,1.6643,-0.237,11.2369,-0.0213,-0.0191,9.8065,-0.1147,-0.1341,0.0824,10.38,-30.06,1.31,96.11,-85.39,177.99
1233,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2626622,2019-09-04 20:05:06:795,3.6234,0.6838,8.9241,-0.0283,0.004,9.8065,-0.1565,0.0247,0.0469,10.94,-29.44,0.88,96.12,-85.54,179.59
1234,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2626720,2019-09-04 20:05:06:893,3.2501,1.1386,9.1109,-0.0199,-0.0139,9.8066,-0.0373,-0.0594,0.0341,11.13,-29.25,1.63,90.43,-85.65,179.36
1235,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2626821,2019-09-04 20:05:06:994,1.8734,-0.9823,9.5676,0.0058,-0.0115,9.8066,-0.02,-0.0465,0.0373,10.44,-30.0,1.31,96.31,-85.59,178.81
1236,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2626920,2019-09-04 20:05:07:093,2.6097,0.1155,9.336,0.0046,0.0026,9.8066,-0.0339,-0.0506,0.047,9.88,-29.31,1.31,96.08,-85.67,179.26
1237,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2627021,2019-09-04 20:05:07:194,2.3298,-0.2369,10.2062,-0.0066,-0.0016,9.8065,-0.0236,-0.0207,-0.0219,10.44,-29.75,1.75,92.27,-85.74,-179.06
1238,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2627120,2019-09-04 20:05:07:293,3.0007,1.3484,9.2215,0.0161,0.0039,9.8066,0.0615,0.0565,-0.0683,10.44,-30.5,1.44,97.9,-85.7,-179.2
1239,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2627220,2019-09-04 20:05:07:393,2.4465,0.3901,9.7123,-0.0136,-0.0113,9.8066,0.0427,0.0479,-0.0384,9.63,-29.69,1.31,97.32,-85.72,-179.74
1240,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2627320,2019-09-04 20:05:07:493,2.1126,-0.0666,9.8936,-0.0028,0.0077,9.8066,-0.0068,0.0355,0.0081,10.19,-29.87,1.56,91.49,-85.66,179.91
1241,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2627421,2019-09-04 20:05:07:594,2.2699,0.8869,9.7343,-0.0035,-0.0014,9.8066,0.0281,0.0274,-0.0441,10.06,-30.19,1.0,97.83,-85.65,-179.45
1242,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2627520,2019-09-04 20:05:07:693,1.7713,-0.01,9.4638,-0.0119,-0.0037,9.8065,0.0122,0.0133,-0.0355,10.19,-29.25,1.06,96.53,-85.57,179.42
1243,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2627620,2019-09-04 20:05:07:793,1.5158,0.6373,9.549,0.0054,0.0109,9.8066,0.0761,-0.0003,-0.0194,10.13,-29.12,2.0,90.69,-85.5,179.07
1244,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2627720,2019-09-04 20:05:07:893,1.8559,-0.1682,13.2584,-0.0354,-0.0063,9.8065,0.1156,0.0603,-0.0336,10.06,-29.94,1.5,92.15,-85.42,179.85
1245,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2627820,2019-09-04 20:05:07:993,0.4174,0.5391,10.3154,-0.0937,-0.0005,9.8061,0.2989,0.0558,-0.0673,10.5,-29.87,1.81,93.56,-84.5,178.94
1246,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2627920,2019-09-04 20:05:08:093,-0.5871,0.2679,8.5115,-0.0679,0.0115,9.8063,0.1378,0.0023,0.0213,10.81,-29.81,2.5,93.23,-83.38,-179.26
1247,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2628020,2019-09-04 20:05:08:193,-0.5513,0.6042,7.0396,0.0048,0.0067,9.8065,-0.0229,-0.0112,-0.0068,10.63,-30.12,3.13,94.77,-82.93,-178.91
1248,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2628120,2019-09-04 20:05:08:293,-0.1978,0.5758,7.8565,0.0209,0.0085,9.8066,-0.0838,-0.0257,0.0253,10.81,-30.5,2.81,95.06,-83.05,-178.27
1249,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2628221,2019-09-04 20:05:08:394,-0.304,0.2769,8.6213,0.0633,-0.0086,9.8064,-0.2788,0.0139999999999999,-0.0146,10.13,-30.37,2.13,99.57,-83.76,-177.57
1250,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2628320,2019-09-04 20:05:08:493,0.0847,0.2578,9.7503,0.1365,-0.0239,9.8056,-0.2926,-0.002,-0.0404,11.0,-29.44,1.56,92.8,-85.82,-177.79
1251,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2628421,2019-09-04 20:05:08:594,1.6513,-0.1174,11.1162,0.0981,-0.0188,9.8061,-0.2005,-0.0214,0.0222,10.56,-30.25,-0.25,98.93,-87.32,-178.3
1252,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2628521,2019-09-04 20:05:08:694,2.4657,-0.0349,12.6988,0.038,-0.005,9.8066,0.0599,0.0147,0.0108,10.75,-30.0,-1.06,100.65,-88.53,-178.47
1253,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2628621,2019-09-04 20:05:08:794,0.4565,0.3428,10.303,-0.0511,0.0087,9.8065,0.1644,-0.0176,0.0243,11.06,-29.62,-1.31,103.95,-88.23,-175.91
1254,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2628721,2019-09-04 20:05:08:894,-0.3763,0.5184,8.7336,-0.0603,0.0151,9.8064,0.1873,-0.0073,0.0046,10.81,-29.5,0.0,100.15,-87.55,-176.21
1255,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2628820,2019-09-04 20:05:08:993,-0.1436,0.6978,8.5466,-0.0559999999999999,-0.0069999999999999,9.8064,0.1525,-0.0075,-0.0092,10.75,-30.25,0.75,97.77,-86.41,-176.74
1256,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2628920,2019-09-04 20:05:09:093,-1.3223,1.0451,9.9025,-0.0656,-0.0002,9.8063,0.1389,-0.0232,-0.0267,10.94,-29.81,0.56,98.5,-85.35,-178.91
1257,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2629020,2019-09-04 20:05:09:193,-0.8801,-0.3345,10.5066,-0.0212,-0.0097,9.8066,-0.0538,-0.091,0.0449,11.25,-30.12,1.63,92.76,-85.02,179.57
1258,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2629121,2019-09-04 20:05:09:294,-0.1291,0.128,10.5152,0.0451,-0.0168,9.8065,-0.0495,-0.066,-0.0078,11.19,-30.44,0.94,96.13,-85.4,178.8
1259,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2629221,2019-09-04 20:05:09:394,-0.5658,0.6246,10.5659,0.0212,-0.0022,9.8066,0.0114,0.0077,-0.018,11.56,-30.62,0.25,99.09,-85.73,178.13
1260,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2629321,2019-09-04 20:05:09:494,-1.384,0.4302,10.102,-0.0025,-0.0051,9.8066,0.0791,0.0114,-0.0069999999999999,11.38,-30.12,0.25,99.31,-85.82,177.99
1261,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2629420,2019-09-04 20:05:09:593,-0.8799,1.0101,9.0347,-0.0263,0.0052,9.8066,0.0877,0.0159,-0.0291,12.0,-30.87,0.81,94.64,-85.55,177.91
1262,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2629521,2019-09-04 20:05:09:694,-1.106,0.5744,9.4293,-0.0143,0.0084,9.8066,0.0488,0.0314,-0.0256,11.94,-30.94,0.31,101.18,-85.21,178.95
1263,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2629620,2019-09-04 20:05:09:793,-1.1297,0.8546,10.2059,-0.0069999999999999,-0.0026,9.8066,-0.0225,-0.0015,-0.0039,12.31,-31.25,0.69,96.66,-85.08,178.75
1264,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2629721,2019-09-04 20:05:09:894,-1.3345,0.5786,10.2469,-0.0027,-0.0109,9.8066,-0.0712,0.0193,-0.005,13.31,-30.94,1.69,90.42,-85.11,177.53
1265,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2629821,2019-09-04 20:05:09:994,-0.754,-0.3107,10.0308,0.0049,-0.0057,9.8066,-0.0261,0.0079,-0.0057,13.0,-31.06,1.5,89.16,-85.26,176.64
1266,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2629920,2019-09-04 20:05:10:093,-0.6238,0.615,9.9509,0.0099,0.002,9.8066,0.0277,-0.0106,-0.0066,12.63,-30.62,1.69,88.8,-85.32,176.41
1267,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2630020,2019-09-04 20:05:10:193,-0.8665,0.5159,10.2176,-0.0003,-0.0027,9.8066,0.016,-0.038,0.0085,12.5,-30.75,2.5,84.43,-85.37,176.61
1268,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2630120,2019-09-04 20:05:10:293,-0.9482,-0.1321,9.4476,-0.0128,-0.0035,9.8066,-0.0409,0.0776,-0.0201,12.13,-30.94,1.94,88.68,-85.28,176.0
1269,52.372486,-1.256017,170.0,9.14,4,285.55,17 / 19,2630220,2019-09-04 20:05:10:393,-1.4958,0.3921,9.9144,-0.0037,-0.0009,9.8066,0.0053,-0.0202,-0.0141,11.81,-29.94,2.13,87.94,-85.27,175.63
1270,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 19,2630321,2019-09-04 20:05:10:494,-0.9105,0.0678,9.3919,0.0067,-0.005,9.8066,0.0135,-0.0107,-0.0176,11.25,-31.31,2.38,87.77,-85.32,174.95
1271,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 19,2630420,2019-09-04 20:05:10:593,-1.6032,0.294,10.1847,0.0052,-0.0083,9.8066,-0.0316,0.0166,0.011,12.25,-30.62,2.69,81.87,-85.3,174.11
1272,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 19,2630521,2019-09-04 20:05:10:694,-0.6165,0.222,9.4205,0.0055,-0.01,9.8066,-0.0348,-0.0151,0.0375,12.06,-29.75,2.69,81.22,-85.4,174.09
1273,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 19,2630621,2019-09-04 20:05:10:794,-1.2267,0.3994,9.7601,0.0194,0.0112,9.8066,-0.0421,0.0133,0.0068,11.69,-30.37,2.5,81.07,-85.57,174.38
1274,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 19,2630720,2019-09-04 20:05:10:893,-0.4815,0.8895,10.0689,0.0141,0.0199,9.8066,-0.0019,-0.0411,0.027,11.56,-29.37,1.75,86.88,-85.74,176.13
1275,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 19,2630821,2019-09-04 20:05:10:994,-1.5596,1.2327,10.2754,0.0139999999999999,0.0092,9.8066,-0.1009,0.0241,0.0314,12.0,-30.0,1.81,88.06,-85.86,177.25
1276,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 19,2630921,2019-09-04 20:05:11:094,-1.0186,0.5404,9.0966,0.0137,0.0085,9.8066,0.0258,0.0469,-0.0367,11.31,-30.62,1.5,87.57,-85.94,176.52
1277,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 19,2631021,2019-09-04 20:05:11:194,-0.7106,1.0346,9.282,0.0147,0.0152,9.8065,-0.0859,0.0542,0.0094,11.81,-29.44,2.0,87.8,-85.96,177.57
1278,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 19,2631120,2019-09-04 20:05:11:293,-1.122,0.2199,9.2374,0.0216,0.0101,9.8066,0.0249,0.01,0.005,11.63,-30.19,2.06,88.14,-85.89,177.41
1279,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 19,2631220,2019-09-04 20:05:11:393,-1.368,-0.0587,10.6526,0.0317,0.0138,9.8066,-0.1428,0.0103,0.0454,10.81,-29.81,1.44,95.09,-86.13,179.76
1280,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2631321,2019-09-04 20:05:11:494,-0.8855,0.3176,10.1544,0.0309,0.0116,9.8066,0.0613,0.0332,-0.0711,11.44,-30.5,1.44,94.73,-86.31,179.88
1281,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2631421,2019-09-04 20:05:11:594,-1.0325,-0.1906,10.2222,-0.0001,0.004,9.8066,-0.0582,-0.0358,0.0278,11.0,-30.25,0.69,91.95,-86.36,177.2
1282,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2631520,2019-09-04 20:05:11:693,-0.7241,1.7539,10.5261,0.0154,0.0025,9.8066,0.0905,-0.0375,-0.0265,11.25,-30.44,1.0,93.74,-86.49,179.38
1283,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2631621,2019-09-04 20:05:11:794,0.4312,1.1321,8.6489,0.0038,0.0218,9.8065,-0.0582,0.1082,0.0013,10.56,-30.81,0.31,97.82,-86.45,177.87
1284,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2631721,2019-09-04 20:05:11:894,-1.8326,-0.5999,9.7265,-0.0047,0.0059,9.8066,-0.0058,0.0616,-0.0609,10.63,-30.44,0.13,98.88,-86.44,179.26
1285,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2631821,2019-09-04 20:05:11:994,0.0583,0.7597,9.2324,-0.024,0.0029,9.8066,0.1315,0.0144,-0.0403,11.81,-30.5,0.44,99.23,-86.3,-179.92
1286,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2631920,2019-09-04 20:05:12:093,-1.2834,1.6508,10.5959,-0.002,0.0193,9.8066,0.0845,-0.0649,0.037,11.06,-30.25,0.5,96.3,-86.26,-178.66
1287,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2632020,2019-09-04 20:05:12:193,-1.3892,-0.1222,11.036,-0.0357,-0.0111,9.8065,-0.0916,-0.0339,0.0382,11.69,-30.37,0.5,96.54,-86.2,-178.15
1288,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2632121,2019-09-04 20:05:12:294,-0.6612,1.2244,9.6026,-0.0241,-0.0122,9.8066,-0.0684,-0.0516,0.0273,11.44,-30.0,0.19,100.82,-85.93,179.87
1289,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2632221,2019-09-04 20:05:12:394,-0.7988,-0.6449,9.5215,0.0044,0.0066,9.8066,-0.0282,-0.0029,-0.0124,11.75,-29.62,1.5,90.3,-85.97,179.75
1290,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2632321,2019-09-04 20:05:12:494,-0.2714,0.6583,10.331,0.0136,-0.01,9.8066,0.032,-0.0502,-0.0163,12.19,-30.25,0.63,93.59,-85.95,178.23
1291,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2632421,2019-09-04 20:05:12:594,-0.7342,0.6344,9.8256,0.0098,-0.0162,9.8066,0.0007,0.0137,-0.0219,12.69,-30.0,0.94,90.28,-86.07,175.58
1292,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2632521,2019-09-04 20:05:12:694,-1.3381,-0.4696,10.6232,0.0189,-0.0047,9.8065,0.0676,0.0665,-0.0969,12.25,-30.12,1.13,89.23,-86.18,174.43
1293,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2632620,2019-09-04 20:05:12:793,0.1686,0.3006,9.127,-0.0167,-0.0089,9.8066,0.0505,-0.0282,-0.0294,12.13,-29.44,1.44,87.4,-86.15,172.85
1294,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2632721,2019-09-04 20:05:12:894,0.2156,0.1385,9.5013,0.0013,-0.0003,9.8066,0.0612,0.0277,-0.0296,12.5,-29.5,0.88,85.21,-86.22,171.17
1295,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2632820,2019-09-04 20:05:12:993,-0.3046,0.5215,9.3203,-0.0036,-0.0023,9.8066,-0.0775,-0.0691,0.0483,12.19,-29.19,0.94,86.17,-86.34,172.09
1296,52.372486,-1.256017,170.0,9.14,4,285.55,16 / 18,2632920,2019-09-04 20:05:13:093,-0.852,1.3349,9.8308,0.0075,0.0,9.8066,0.0132,-0.0342,-0.0167,12.25,-30.5,1.69,80.94,-86.47,171.73
