n	Session	location.seconds.Unix	location.millis	location.gpstime	location.lat	location.lon	location.alt	location.track	location.speed.M-S	location.acc	location.nsats
147	29087	1523201965	424	1523201966	41.23796233	-8.54322406	186.9	205.8	12.25	4	9
148	29087	1523201967	41	1523201967	41.23786361	-8.54328956	186.5	206.3	12.25	4	9
149	29087	1523201969	33	1523201969	41.23765271	-8.54341124	186	204.1	12.25	4	9
150	29087	1523201970	513	1523201971	41.23745993	-8.54353428	184.4	205.2	12	3	10
151	29087	1523201972	43	1523201972	41.23736342	-8.54359413	184.2	205.9	11.75	3	10
152	29087	1523201974	33	1523201974	41.23717122	-8.54371125	184	204.6	11.5	3	10
153	29087	1523201976	34	1523201976	41.23697806	-8.54383127	183.8	204.8	11.5	3	9
154	29087	1523201977	376	1523201978	41.23679119	-8.54396241	182.8	205.8	12	3	11
155	29087	1523201978	498	1523201979	41.23669234	-8.54402634	182.1	205.3	12.25	3	11
156	29087	1523201979	497	1523201980	41.23659483	-8.54408769	181.2	205.7	12.25	3	11
157	29087	1523201981	34	1523201981	41.23650095	-8.54415151	180.2	205.5	12	3	11
158	29087	1523201982	379	1523201983	41.23634253	-8.54428061	179.2	215.4	9.75	3	10
159	29087	1523201983	618	1523201984	41.23629634	-8.54436049	179	231.6	8.75	3	9
160	29087	1523201986	33	1523201986	41.23627927	-8.54454911	177.9	268.5	8.5	3	10
161	29087	1523201987	458	1523201988	41.23632653	-8.54475931	177.3	285.5	9.5	4	9
162	29087	1523201988	396	1523201989	41.23635567	-8.54487277	177	286.3	10	3	9
163	29087	1523201990	28	1523201990	41.23638519	-8.54498982	177	286.7	10.5	4	10
164	29087	1523201991	493	1523201992	41.23644134	-8.54523042	177	286	10.75	4	10
165	29087	1523201993	525	1523201994	41.23648783	-8.5454909	178.1	285.6	11.5	4	10
166	29087	1523201994	542	1523201995	41.23651144	-8.54561714	178.9	285.5	11.5	4	10
167	29087	1523201995	485	1523201996	41.23653887	-8.54574748	179.8	287.3	11.5	3	10
168	29087	1523201996	486	1523201997	41.23656619	-8.54587892	180.4	286.8	11.5	4	10
169	29087	1523201998	391	1523201999	41.23661895	-8.5461494	182.1	285	11.75	4	10
170	29087	1523201999	382	1523202000	41.23664457	-8.54628383	182.7	284.8	11.75	4	9
171	29087	1523202000	399	1523202001	41.23667141	-8.54641862	183.1	285.1	11.5	4	9
172	29087	1523202001	387	1523202002	41.23669385	-8.54654758	183.3	285.2	11.25	5	10
173	29087	1523202002	407	1523202003	41.23671988	-8.54666929	183.4	286.4	11	5	10
174	29087	1523202003	390	1523202004	41.23675564	-8.54679751	183.7	288.5	11	5	10
175	29087	1523202004	413	1523202005	41.23679735	-8.54691463	184	291.1	11	6	10
176	29087	1523202005	390	1523202006	41.23686572	-8.54703789	183.2	301.2	10.75	4	10
177	29087	1523202006	390	1523202007	41.23693054	-8.54713142	183.1	310.7	10.5	4	10
178	29087	1523202007	381	1523202008	41.23702562	-8.5472272	185.6	326.7	10.75	3	10
179	29087	1523202008	381	1523202009	41.23710864	-8.54729464	186.3	329.5	10.5	4	10
180	29087	1523202009	384	1523202010	41.23720961	-8.54731033	186.8	343.9	11	3	10
181	29087	1523202010	383	1523202011	41.23730982	-8.54732921	187.3	347.7	10.75	4	9
182	29087	1523202011	400	1523202012	41.23740713	-8.54734888	187.2	349.5	10.5	4	10
183	29087	1523202012	382	1523202013	41.23750631	-8.54736759	188	351	11.5	4	10
184	29087	1523202013	382	1523202014	41.23760775	-8.54738518	188.6	350.4	11.5	3	11
185	29087	1523202014	398	1523202015	41.23771412	-8.5474057	188.3	350.5	11.75	4	11
186	29087	1523202015	382	1523202016	41.23782221	-8.54742596	188.7	350.2	12	4	11
187	29087	1523202016	393	1523202017	41.23792599	-8.54745	188.9	350.2	12	4	11
188	29087	1523202017	385	1523202018	41.23803053	-8.54747213	189.3	350.5	12	3	11
189	29087	1523202018	383	1523202019	41.23813619	-8.54749091	189.2	351	12	4	11
190	29087	1523202019	391	1523202020	41.23824564	-8.54751341	188.8	351.1	12	4	11
191	29087	1523202020	400	1523202021	41.23835006	-8.54753721	189.6	351.2	12	4	11
192	29087	1523202021	407	1523202022	41.23845694	-8.54756122	189.9	351	12	4	11
193	29087	1523202022	375	1523202023	41.23855667	-8.54758815	190.5	350	11.75	3	11
194	29087	1523202023	383	1523202024	41.23865995	-8.54762014	190.7	349.4	11.75	3	11
195	29087	1523202024	398	1523202025	41.23876859	-8.54764956	191.6	349.5	11.75	3	11
196	29087	1523202025	391	1523202026	41.2388742	-8.54767321	191.9	349.7	11.75	3	11
197	29087	1523202026	383	1523202027	41.23897497	-8.54769512	191.9	349.6	11.75	3	11
198	29087	1523202027	392	1523202028	41.23908211	-8.5477218	192	349.2	12	3	11
199	29087	1523202028	407	1523202029	41.23918557	-8.54774535	192.8	349.5	12	4	11
200	29087	1523202029	384	1523202030	41.23929098	-8.54777194	193.4	349.4	12	3	10
201	29087	1523202030	416	1523202031	41.23939898	-8.54779135	193.7	349.1	12	4	10
202	29087	1523202031	399	1523202032	41.23950579	-8.54782206	193.7	347.8	12.25	4	10
203	29087	1523202033	41	1523202033	41.23961028	-8.54784482	193.9	349.5	12	4	11
204	29087	1523202034	520	1523202035	41.23981729	-8.54789526	194.6	350.6	11.75	3	11
205	29087	1523202036	49	1523202036	41.23992023	-8.54791539	194.4	350.7	11.75	4	11
206	29087	1523202038	33	1523202038	41.24013542	-8.5479695	195.2	350	12	3	11
207	29087	1523202040	32	1523202040	41.24034767	-8.5480116	195.7	349.6	11.75	4	11
208	29087	1523202041	456	1523202042	41.2405354	-8.54805771	196.2	350.9	10.25	4	11
209	29087	1523202042	405	1523202043	41.24060567	-8.54807457	196.6	350	8.25	4	11
210	29087	1523202043	497	1523202044	41.24065783	-8.54803744	196.3	13	6.75	4	11
211	29087	1523202045	49	1523202045	41.24069093	-8.54799437	195.3	36.7	6	4	11
212	29087	1523202047	34	1523202047	41.24064516	-8.54783499	195.3	102.9	6.5	4	10
213	29087	1523202049	37	1523202049	41.24062264	-8.54765866	194	100.6	8	3	10
214	29087	1523202050	460	1523202051	41.24059963	-8.54747139	192	98.7	8.5	3	10
215	29087	1523202051	388	1523202052	41.24058942	-8.54736902	191.3	98.9	8.25	3	10
216	29087	1523202052	388	1523202053	41.24057937	-8.54727798	190.8	98.6	7.5	3	10
217	29087	1523202053	388	1523202054	41.24057755	-8.54721109	189.9	91.6	6.25	3	10
218	29087	1523202054	380	1523202055	41.24059626	-8.54715862	189.4	68.2	4.75	3	10
219	29087	1523202055	387	1523202056	41.24062856	-8.54712017	188.8	42.2	4.75	3	10
220	29087	1523202056	399	1523202057	41.2406753	-8.54710877	189	13.1	5.25	4	10
221	29087	1523202057	391	1523202058	41.24074154	-8.54711355	188.7	358.8	6.5	3	10
222	29087	1523202058	381	1523202059	41.24080561	-8.54712197	188.9	355.6	7.5	4	10
223	29087	1523202059	397	1523202060	41.24087854	-8.54713266	188.9	355.4	7.75	4	10
224	29087	1523202060	390	1523202061	41.24095398	-8.54713626	188.7	357.1	8.5	3	10
225	29087	1523202061	380	1523202062	41.2410355	-8.54714114	188.9	357.5	9	3	10
226	29087	1523202062	396	1523202063	41.24111467	-8.54714305	188.7	357.6	8.75	4	10
227	29087	1523202063	382	1523202064	41.24119692	-8.5471491	188.6	355.4	9.25	3	10
228	29087	1523202064	394	1523202065	41.24127216	-8.54715738	188.9	355.6	9	4	10
229	29087	1523202065	389	1523202066	41.24135814	-8.54716354	189.2	358.3	9	3	10
230	29087	1523202066	394	1523202067	41.24143765	-8.54716943	189.4	358.5	8.75	4	10
231	29087	1523202067	389	1523202068	41.24151428	-8.54717607	188.9	356.6	8.5	3	10
232	29087	1523202068	389	1523202069	41.24158407	-8.54718108	188.5	355.6	7.75	3	9
233	29087	1523202069	391	1523202070	41.24164563	-8.54719045	188.3	354.6	6.75	3	9
234	29087	1523202070	381	1523202071	41.24169381	-8.54719965	188.3	351.6	5.5	3	9
235	29087	1523202071	397	1523202072	41.24172875	-8.54721929	188.2	340.1	4.25	4	9
236	29087	1523202072	389	1523202073	41.24174841	-8.54724702	188	320	3.5	3	10
237	29087	1523202073	400	1523202074	41.24176619	-8.54729652	187.9	298.3	4.75	3	10
238	29087	1523202074	391	1523202075	41.24177534	-8.54737079	188	279.3	6	3	11
239	29087	1523202075	389	1523202076	41.24177588	-8.54745462	188	271	6.75	3	11
240	29087	1523202076	390	1523202077	41.24177181	-8.54754112	188	268.4	7.5	3	10
241	29087	1523202077	391	1523202078	41.24177392	-8.54763024	188.2	271.5	7.5	4	11
242	29087	1523202078	392	1523202079	41.2417789	-8.54771278	188.5	274.2	7	4	11
243	29087	1523202079	390	1523202080	41.24178645	-8.54778613	188.7	277.2	6.25	4	11
244	29087	1523202080	399	1523202081	41.24179021	-8.54784946	188.6	275.7	5.5	4	11
245	29087	1523202081	384	1523202082	41.24178668	-8.5478945	188.8	269.2	4	4	11
246	29087	1523202082	416	1523202083	41.24178076	-8.54792083	188.7	263.2	2.5	4	11
247	29087	1523202083	431	1523202084	41.24178052	-8.54793266	189	271	1.5	5	11
248	29087	1523202084	414	1523202085	41.24177123	-8.5479495	188.8	248.2	1.25	5	11
249	29087	1523202085	425	1523202086	41.24174634	-8.54796625	190	206.4	2.5	4	11
250	29087	1523202086	383	1523202087	41.24170341	-8.54797026	189.9	191.7	4	3	11
251	29087	1523202087	382	1523202088	41.24166085	-8.54798073	189.7	188.2	4.25	4	10
252	29087	1523202088	382	1523202089	41.24161936	-8.54796461	190.3	176.2	5.25	3	10
253	29087	1523202089	394	1523202090	41.24156379	-8.54796582	191	173.1	6	3	10
254	29087	1523202090	384	1523202091	41.24150615	-8.54795998	191.3	170.5	6	3	10
255	29087	1523202091	495	1523202092	41.24144964	-8.5479539	192.1	175	6.75	3	9
256	29087	1523202093	34	1523202093	41.24137897	-8.54795769	192.7	181.7	7.5	3	10
257	29087	1523202095	132	1523202095	41.24122245	-8.54799062	193.5	188.9	9	3	10
258	29087	1523202097	27	1523202097	41.24104801	-8.54802451	193.1	191	9.75	4	10
259	29087	1523202099	27	1523202099	41.24087352	-8.54807395	193.2	191.2	10	4	10
260	29087	1523202100	468	1523202101	41.2406782	-8.54809375	193.2	182	10.75	3	10
261	29087	1523202102	29	1523202102	41.24058498	-8.54808775	193.1	177.9	10.75	4	10
262	29087	1523202104	31	1523202104	41.24038632	-8.54804373	193.2	170.3	11.25	4	10
263	29087	1523202106	33	1523202106	41.24018812	-8.54798993	193.1	168.2	11.25	4	10
264	29087	1523202107	486	1523202108	41.24000313	-8.5479436	193.8	169	10.5	4	10
265	29087	1523202109	40	1523202109	41.23991032	-8.54791194	192.5	167.4	10.5	4	10
266	29087	1523202111	35	1523202111	41.23972553	-8.54787077	192.6	171.2	10.75	3	10
267	29087	1523202113	30	1523202113	41.23952112	-8.54783591	192.3	172.4	11.75	4	10
268	29087	1523202115	34	1523202115	41.2392961	-8.54779158	192.2	171.4	12.25	4	10
269	29087	1523202116	471	1523202117	41.23908082	-8.54774936	192.6	170.7	11.75	3	11
270	29087	1523202118	45	1523202118	41.23897492	-8.54771935	192.5	170.1	12	3	11
271	29087	1523202120	33	1523202120	41.23875436	-8.54767523	191.1	170	12.25	3	11
272	29087	1523202122	33	1523202122	41.23853758	-8.54762859	190.4	170	12.25	3	11
273	29087	1523202123	513	1523202124	41.23832265	-8.54757624	190.9	170	12	4	11
274	29087	1523202125	46	1523202125	41.23821046	-8.54754712	190.5	170	12.5	3	11
275	29087	1523202127	35	1523202127	41.23798682	-8.54749146	190.6	170.2	13	4	11
276	29087	1523202129	45	1523202129	41.23775885	-8.54744827	190.6	171.7	13	4	11
277	29087	1523202131	31	1523202131	41.23754087	-8.54741515	190.1	171.3	12.75	4	10
278	29087	1523202132	472	1523202133	41.23730998	-8.54736504	188	169.4	12.5	3	11
279	29087	1523202133	471	1523202134	41.23719793	-8.54733215	187.6	169.1	11.75	3	11
280	29087	1523202134	391	1523202135	41.237094	-8.54728592	185.9	164.7	11.25	3	11
281	29087	1523202136	32	1523202136	41.23700407	-8.54723545	185.3	158.1	10.75	3	11
282	29087	1523202138	36	1523202138	41.23685453	-8.54706956	183.3	134	11.25	3	10
283	29087	1523202139	491	1523202140	41.23675695	-8.54679809	181.2	112.1	13	3	10
284	29087	1523202141	27	1523202141	41.2367227	-8.54662783	180	107.6	14.5	3	10
285	29087	1523202142	484	1523202143	41.23663962	-8.54626041	179.4	106.1	16.25	4	10
286	29087	1523202143	396	1523202144	41.23659613	-8.54607239	179.5	105.9	17	4	9
287	29087	1523202144	389	1523202145	41.2365514	-8.54588005	178.7	106.2	17.25	3	9
288	29087	1523202145	388	1523202146	41.23651218	-8.54568797	178	105.7	17	3	9
289	29087	1523202146	389	1523202147	41.2364687	-8.54549917	178	106	16.75	3	9
290	29087	1523202147	390	1523202148	41.23642607	-8.54531708	177.7	106.2	16	3	9
291	29087	1523202148	389	1523202149	41.23638937	-8.54514658	177.6	105.8	14.75	3	9
292	29087	1523202149	395	1523202150	41.23635485	-8.5449882	177.2	105.5	13.5	3	9
293	29087	1523202150	388	1523202151	41.2363228	-8.54484356	177.4	107	12.5	3	10
294	29087	1523202151	404	1523202152	41.23629365	-8.54471275	177.7	107.1	11	3	10
295	29087	1523202152	389	1523202153	41.23627059	-8.54460402	177.9	107.1	9.5	3	10
296	29087	1523202153	413	1523202154	41.23624604	-8.54451866	178.1	110	8	3	11
297	29087	1523202154	396	1523202155	41.23622778	-8.54445503	178.2	115.2	6.25	3	10
298	29087	1523202155	417	1523202156	41.23620776	-8.54441084	178.2	117.1	4.5	3	10
299	29087	1523202156	404	1523202157	41.23619836	-8.54438304	178.1	114.8	2.5	3	10
300	29087	1523202157	388	1523202158	41.23619321	-8.54436565	178	106.9	1.25	3	11
301	29087	1523202158	405	1523202159	41.23619252	-8.54435184	177.7	93.4	1.5	3	11
302	29087	1523202159	416	1523202160	41.23619888	-8.54431986	177.6	78.7	3	3	10
303	29087	1523202160	429	1523202161	41.23621712	-8.54427406	177.7	61.6	4	4	11
304	29087	1523202161	430	1523202162	41.2362539	-8.54423776	178	41.5	4.75	4	11
305	29087	1523202162	397	1523202163	41.23630633	-8.54420426	177.5	29.9	5.75	4	11
306	29087	1523202163	397	1523202164	41.23638219	-8.54416061	178.3	25.2	8.25	3	11
307	29087	1523202164	405	1523202165	41.23646703	-8.54410569	178.7	25.2	10	3	11
308	29087	1523202165	413	1523202166	41.23655811	-8.5440432	178.9	24.6	11.25	4	11
309	29087	1523202166	390	1523202167	41.23665899	-8.54398401	180.3	24.5	11.75	3	11
310	29087	1523202167	405	1523202168	41.23675683	-8.5439233	180.9	25.4	11.75	3	11
311	29087	1523202168	397	1523202169	41.23685487	-8.54386205	181.4	25.5	11.75	3	11
312	29087	1523202170	32	1523202170	41.23695278	-8.5437991	181.8	26	12	3	11
313	29087	1523202171	504	1523202172	41.23715282	-8.54367549	182.2	25.2	12.25	3	11
314	29087	1523202173	33	1523202173	41.23725191	-8.54361356	182.4	25.1	12.25	3	11
315	29087	1523202175	37	1523202175	41.23744816	-8.5434938	183.6	25.4	12	3	11
316	29087	1523202176	985	1523202177	41.23764637	-8.54335728	184.4	25.3	12.25	3	10
